        Frequency / MHz                Port 1 [1] (4)/arg,degrees
                    62.1                       145.69557
                   62.36                       144.95355
                   62.62                       144.27234
                   62.88                       143.65328
                   63.14                       143.09779
                    63.4                       142.60743
                   63.66                       142.18394
                   63.92                       141.82909
                   64.18                        141.5447
                   64.44                       141.33253
                    64.7                       141.19421
                   64.96                       141.13124
                   65.22                       141.14497
                   65.48                       141.23663
                   65.74                        141.4074
                      66                       141.65843
                   66.26                       141.99096
                   66.52                       142.40633
                   66.78                       142.90599
                   67.04                       143.49152
                    67.3                       144.16452
                   67.56                       144.92659
                   67.82                       145.77909
                   68.08                       146.72308
                   68.34                       147.75909
                    68.6                       148.88699
                   68.86                       150.10576
                   69.12                       151.41343
                   69.38                       152.80692
                   69.64                       154.28199
                    69.9                       155.83324
                   70.16                       157.45406
                   70.42                       159.13672
                   70.68                       160.87242
                   70.94                       162.65137
                    71.2                       164.46294
                   71.46                       166.29573
                   71.72                       168.13776
                   71.98                       169.97667
                   72.24                       171.79987
                    72.5                       173.59479
                   72.76                       175.34917
                   73.02                       177.05124
                   73.28                          178.69
                   73.54                      -179.74455
                    73.8                      -178.26131
                   74.06                      -176.86794
                   74.32                      -175.57085
                   74.58                      -174.37522
                   74.84                      -173.28512
                    75.1                      -172.30361
                   75.36                      -171.43294
                   75.62                       -170.6747
                   75.88                      -170.02999
                   76.14                      -169.49955
                    76.4                       -169.0839
                   76.66                      -168.78339
                   76.92                      -168.59824
                   77.18                      -168.52857
                   77.44                      -168.57438
                    77.7                      -168.73546
                   77.96                      -169.01141
                   78.22                      -169.40152
                   78.48                      -169.90468
                   78.74                      -170.51935
                      79                      -171.24346
                   79.26                      -172.07429
                   79.52                      -173.00839
                   79.78                      -174.04148
                   80.04                      -175.16835
                    80.3                      -176.38269
                   80.56                      -177.67706
                   80.82                      -179.04273
                   81.08                       179.53031
                   81.34                       178.05342
                    81.6                       176.53921
                   81.86                       175.00145
                   82.12                       173.45484
                   82.38                       171.91476
                   82.64                       170.39694
                    82.9                       168.91713
                   83.16                        167.4907
                   83.42                       166.13236
                   83.68                       164.85582
                   83.94                       163.67356
                    84.2                       162.59669
                   84.46                       161.63484
                   84.72                       160.79608
                   84.98                       160.08695
                   85.24                       159.51245
                    85.5                       159.07608
                   85.76                       158.77984
                   86.02                       158.62424
                   86.28                       158.60827
                   86.54                       158.72936
                    86.8                       158.98332
                   87.06                       159.36429
                   87.32                        159.8647
                   87.58                       160.47525
                   87.84                       161.18499
                    88.1                       161.98139
                   88.36                       162.85064
                   88.62                       163.77787
                   88.88                       164.74753
                   89.14                       165.74391
                    89.4                        166.7515
                   89.66                       167.75557
                   89.92                       168.74252
                   90.18                        169.7003
                   90.44                       170.61868
                    90.7                       171.48943
                   90.96                       172.30638
                   91.22                       173.06543
                   91.48                       173.76443
                   91.74                       174.40302
                      92                       174.98247
                   92.26                       175.50539
                   92.52                       175.97554
                   92.78                       176.39756
                   93.04                       176.77678
                    93.3                       177.11898
                   93.56                       177.43019
                   93.82                       177.71648
                   94.08                       177.98384
                   94.34                         178.238
                    94.6                        178.4843
                   94.86                        178.7276
                   95.12                        178.9722
                   95.38                       179.22175
                   95.64                       179.47928
                    95.9                       179.74716
                   96.16                       -179.9729
                   96.42                      -179.67978
                   96.68                      -179.37295
                   96.94                      -179.05237
                    97.2                       -178.7185
                   97.46                      -178.37221
                   97.72                      -178.01474
                   97.98                      -177.64768
                   98.24                      -177.27295
                    98.5                       -176.8927
                   98.76                      -176.50937
                   99.02                       -176.1256
                   99.28                      -175.74421
                   99.54                      -175.36818
                    99.8                      -175.00056
                  100.06                      -174.64448
                  100.32                      -174.30306
                  100.58                      -173.97939
                  100.84                      -173.67649
                   101.1                      -173.39729
                  101.36                      -173.14457
                  101.62                      -172.92102
                  101.88                      -172.72918
                  102.14                      -172.57148
                   102.4                      -172.45021
                  102.66                      -172.36757
                  102.92                      -172.32564
                  103.18                       -172.3264
                  103.44                      -172.37166
                   103.7                      -172.46314
                  103.96                      -172.60233
                  104.22                      -172.79057
                  104.48                      -173.02893
                  104.74                      -173.31825
                     105                      -173.65907
                  105.26                      -174.05165
                  105.52                      -174.49592
                  105.78                      -174.99151
                  106.04                       -175.5377
                   106.3                      -176.13346
                  106.56                      -176.77741
                  106.82                      -177.46784
                  107.08                      -178.20265
                  107.34                       -178.9794
                   107.6                      -179.79522
                  107.86                       179.35314
                  108.12                       178.46935
                  108.38                       177.55753
                  108.64                       176.62217
                   108.9                       175.66818
                  109.16                        174.7008
                  109.42                       173.72556
                  109.68                       172.74826
                  109.94                       171.77487
                   110.2                       170.81149
                  110.46                       169.86427
                  110.72                       168.93938
                  110.98                         168.043
                  111.24                       167.18124
                   111.5                       166.36016
                  111.76                       165.58574
                  112.02                       164.86393
                  112.28                       164.20057
                  112.54                       163.60147
                   112.8                       163.07235
                  113.06                       162.61891
                  113.32                       162.24675
                  113.58                       161.96143
                  113.84                       161.76843
                   114.1                       161.67313
                  114.36                       161.68082
                  114.62                        161.7966
                  114.88                       162.02538
                  115.14                       162.37171
                   115.4                        162.8397
                  115.66                       163.43282
                  115.92                        164.1536
                  116.18                       165.00342
                  116.44                       165.98205
                   116.7                       167.08734
                  116.96                       168.31474
                  117.22                       169.65698
                  117.48                        171.1037
                  117.74                       172.64127
                     118                       174.25282
                  118.26                       175.91841
                  118.52                       177.61553
                  118.78                       179.31979
                  119.04                      -178.99422
                   119.3                      -177.35193
                  119.56                       -175.7778
                  119.82                      -174.29441
                  120.08                      -172.92173
                  120.34                      -171.67661
                   120.6                      -170.57252
                  120.86                      -169.61948
                  121.12                       -168.8242
                  121.38                      -168.19033
                  121.64                      -167.71882
                   121.9                      -167.40829
                  122.16                       -167.2554
                  122.42                      -167.25521
                  122.68                       -167.4015
                  122.94                      -167.68703
                   123.2                      -168.10376
                  123.46                      -168.64305
                  123.72                      -169.29581
                  123.98                      -170.05258
                  124.24                      -170.90367
                   124.5                      -171.83923
                  124.76                      -172.84934
                  125.02                      -173.92404
                  125.28                      -175.05348
                  125.54                      -176.22793
                   125.8                      -177.43788
                  126.06                      -178.67414
                  126.32                       -179.9279
                  126.58                       178.80923
                  126.84                       177.54511
                   127.1                       176.28706
                  127.36                       175.04184
                  127.62                       173.81559
                  127.88                       172.61387
                  128.14                       171.44163
                   128.4                       170.30328
                  128.66                       169.20263
                  128.92                       168.14299
                  129.18                       167.12717
                  129.44                       166.15751
                   129.7                        165.2359
                  129.96                       164.36385
                  130.22                       163.54251
                  130.48                        162.7727
                  130.74                       162.05498
                     131                       161.38965
                  131.26                       160.77685
                  131.52                       160.21654
                  131.78                       159.70856
                  132.04                       159.25264
                   132.3                       158.84845
                  132.56                        158.4956
                  132.82                        158.1936
                  133.08                       157.94195
                  133.34                       157.74006
                   133.6                       157.58728
                  133.86                       157.48293
                  134.12                       157.42624
                  134.38                       157.41641
                  134.64                       157.45258
                   134.9                       157.53386
                  135.16                       157.65937
                  135.42                       157.82818
                  135.68                        158.0394
                  135.94                       158.29211
                   136.2                       158.58545
                  136.46                       158.91851
                  136.72                       159.29043
                  136.98                       159.70031
                  137.24                       160.14728
                   137.5                       160.63041
                  137.76                       161.14878
                  138.02                       161.70144
                  138.28                       162.28744
                  138.54                       162.90584
                   138.8                       163.55568
                  139.06                       164.23604
                  139.32                       164.94603
                  139.58                       165.68473
                  139.84                       166.45124
                   140.1                       167.24462
                  140.36                       168.06387
                  140.62                       168.90784
                  140.88                       169.77525
                  141.14                       170.66459
                   141.4                       171.57409
                  141.66                       172.50169
                  141.92                       173.44501
                  142.18                       174.40133
                  142.44                       175.36754
                   142.7                       176.34017
                  142.96                       177.31533
                  143.22                       178.28869
                  143.48                       179.25547
                  143.74                      -179.78965
                     144                      -178.85256
                  144.26                      -177.93977
                  144.52                      -177.05842
                  144.78                      -176.21633
                  145.04                      -175.42196
                   145.3                      -174.68435
                  145.56                      -174.01298
                  145.82                      -173.41767
                  146.08                       -172.9083
                  146.34                      -172.49466
                   146.6                       -172.1861
                  146.86                      -171.99131
                  147.12                        -171.918
                  147.38                      -171.97267
                  147.64                      -172.16032
                   147.9                       -172.4842
                  148.16                      -172.94569
                  148.42                      -173.54405
                  148.68                      -174.27637
                  148.94                      -175.13751
                   149.2                      -176.12011
                  149.46                      -177.21469
                  149.72                      -178.40981
                  149.98                      -179.69235
                  150.24                       178.95215
                   150.5                       177.53914
                  150.76                       176.08457
                  151.02                       174.60452
                  151.28                        173.1147
                  151.54                        171.6301
                   151.8                       170.16469
                  152.06                       168.73112
                  152.32                       167.34062
                  152.58                       166.00282
                  152.84                       164.72583
                   153.1                       163.51621
                  153.36                       162.37906
                  153.62                       161.31815
                  153.88                       160.33604
                  154.14                       159.43423
                   154.4                       158.61328
                  154.66                       157.87301
                  154.92                       157.21257
                  155.18                       156.63065
                  155.44                       156.12553
                   155.7                       155.69523
                  155.96                       155.33761
                  156.22                       155.05043
                  156.48                       154.83143
                  156.74                       154.67836
                     157                       154.58905
                  157.26                       154.56142
                  157.52                       154.59346
                  157.78                       154.68329
                  158.04                        154.8291
                   158.3                       155.02919
                  158.56                       155.28194
                  158.82                       155.58578
                  159.08                       155.93922
                  159.34                       156.34083
                   159.6                        156.7892
                  159.86                       157.28299
                  160.12                       157.82086
                  160.38                       158.40152
                  160.64                       159.02366
                   160.9                       159.68597
                  161.16                        160.3871
                  161.42                       161.12567
                  161.68                       161.90019
                  161.94                        162.7091
                   162.2                        163.5507
                  162.46                       164.42315
                  162.72                       165.32445
                  162.98                       166.25244
                  163.24                       167.20478
                   163.5                       168.17894
                  163.76                       169.17221
                  164.02                       170.18171
                  164.28                       171.20438
                  164.54                       172.23697
                   164.8                       173.27607
                  165.06                       174.31814
                  165.32                       175.35944
                  165.58                       176.39614
                  165.84                       177.42424
                   166.1                       178.43966
                  166.36                       179.43825
                  166.62                      -179.58423
                  166.88                      -178.63205
                  167.14                      -177.70945
                   167.4                      -176.82071
                  167.66                      -175.97002
                  167.92                      -175.16154
                  168.18                      -174.39936
                  168.44                       -173.6875
                   168.7                      -173.02991
                  168.96                      -172.43045
                  169.22                      -171.89298
                  169.48                      -171.42128
                  169.74                      -171.01912
                     170                      -170.69029
                  170.26                      -170.43856
                  170.52                      -170.26775
                  170.78                       -170.1817
                  171.04                      -170.18425
                   171.3                      -170.27927
                  171.56                      -170.47059
                  171.82                      -170.76197
                  172.08                        -171.157
                  172.34                      -171.65905
                   172.6                      -172.27109
                  172.86                      -172.99556
                  173.12                      -173.83421
                  173.38                      -174.78781
                  173.64                      -175.85601
                   173.9                        -177.037
                  174.16                      -178.32731
                  174.42                       -179.7216
                  174.68                       178.78756
                  174.94                       177.20972
                   175.2                       175.55661
                  175.46                       173.84196
                  175.72                       172.08125
                  175.98                       170.29134
                  176.24                       168.48993
                   176.5                       166.69506
                  176.76                       164.92446
                  177.02                       163.19498
                  177.28                       161.52215
                  177.54                       159.91975
                   177.8                       158.39956
                  178.06                       156.97123
                  178.32                       155.64227
                  178.58                       154.41818
                  178.84                       153.30256
                   179.1                        152.2974
                  179.36                       151.40328
                  179.62                       150.61965
                  179.88                       149.94507
                  180.14                       149.37739
                   180.4                         148.914
                  180.66                       148.55195
                  180.92                       148.28809
                  181.18                       148.11916
                  181.44                       148.04187
                   181.7                       148.05293
                  181.96                       148.14912
                  182.22                       148.32726
                  182.48                       148.58424
                  182.74                       148.91698
                     183                       149.32245
                  183.26                       149.79765
                  183.52                       150.33955
                  183.78                       150.94511
                  184.04                       151.61121
                   184.3                       152.33468
                  184.56                       153.11224
                  184.82                       153.94051
                  185.08                       154.81599
                  185.34                       155.73505
                   185.6                       156.69392
                  185.86                       157.68874
                  186.12                       158.71553
                  186.38                       159.77022
                  186.64                       160.84868
                   186.9                       161.94673
                  187.16                        163.0602
                  187.42                       164.18494
                  187.68                       165.31682
                  187.94                       166.45182
                   188.2                         167.586
                  188.46                       168.71554
                  188.72                       169.83675
                  188.98                        170.9461
                  189.24                       172.04021
                   189.5                       173.11586
                  189.76                          174.17
                  190.02                       175.19973
                  190.28                       176.20233
                  190.54                       177.17522
                   190.8                       178.11598
                  191.06                       179.02233
                  191.32                       179.89212
                  191.58                       -179.2767
                  191.84                      -178.48606
                   192.1                      -177.73782
                  192.36                      -177.03375
                  192.62                      -176.37559
                  192.88                      -175.76502
                  193.14                      -175.20369
                   193.4                      -174.69326
                  193.66                      -174.23534
                  193.92                      -173.83155
                  194.18                      -173.48353
                  194.44                      -173.19289
                   194.7                      -172.96126
                  194.96                      -172.79027
                  195.22                      -172.68156
                  195.48                      -172.63677
                  195.74                      -172.65757
                     196                      -172.74562
                  196.26                      -172.90261
                  196.52                      -173.13023
                  196.78                      -173.43018
                  197.04                      -173.80415
                   197.3                      -174.25377
                  197.56                      -174.78064
                  197.82                      -175.38623
                  198.08                      -176.07186
                  198.34                      -176.83862
                   198.6                      -177.68727
                  198.86                      -178.61818
                  199.12                      -179.63118
                  199.38                       179.27455
                  199.64                       178.10058
                   199.9                       176.84943
                  200.16                       175.52465
                  200.42                       174.13099
                  200.68                       172.67445
                  200.94                       171.16238
                   201.2                        169.6035
                  201.46                       168.00783
                  201.72                       166.38664
                  201.98                       164.75223
                  202.24                       163.11772
                   202.5                       161.49674
                  202.76                       159.90311
                  203.02                        158.3505
                  203.28                       156.85205
                  203.54                       155.42012
                   203.8                       154.06597
                  204.06                       152.79963
                  204.32                       151.62969
                  204.58                       150.56332
                  204.84                       149.60626
                   205.1                       148.76286
                  205.36                       148.03622
                  205.62                       147.42833
                  205.88                        146.9402
                  206.14                       146.57203
                   206.4                       146.32337
                  206.66                       146.19326
                  206.92                       146.18033
                  207.18                       146.28292
                  207.44                       146.49914
                   207.7                       146.82688
                  207.96                       147.26388
                  208.22                       147.80761
                  208.48                        148.4553
                  208.74                       149.20381
                     209                       150.04951
                  209.26                        150.9882
                  209.52                       152.01496
                  209.78                       153.12405
                  210.04                       154.30881
                   210.3                       155.56162
                  210.56                       156.87386
                  210.82                       158.23598
                  211.08                       159.63765
                  211.34                       161.06784
                   211.6                       162.51515
                  211.86                       163.96799
                  212.12                       165.41493
                  212.38                       166.84493
                  212.64                       168.24766
                   212.9                       169.61366
                  213.16                       170.93458
                  213.42                       172.20324
                  213.68                       173.41371
                  213.94                       174.56129
                   214.2                       175.64247
                  214.46                       176.65483
                  214.72                       177.59692
                  214.98                       178.46814
                  215.24                        179.2686
                   215.5                       179.99899
                  215.76                      -179.33954
                  216.02                      -178.74552
                  216.28                      -178.21721
                  216.54                      -177.75273
                   216.8                      -177.35011
                  217.06                      -177.00734
                  217.32                      -176.72244
                  217.58                      -176.49346
                  217.84                      -176.31855
                   218.1                      -176.19595
                  218.36                      -176.12401
                  218.62                      -176.10117
                  218.88                      -176.12603
                  219.14                      -176.19726
                   219.4                      -176.31364
                  219.66                      -176.47406
                  219.92                      -176.67747
                  220.18                      -176.92288
                  220.44                      -177.20938
                   220.7                      -177.53605
                  220.96                      -177.90202
                  221.22                      -178.30642
                  221.48                      -178.74836
                  221.74                      -179.22692
                     222                      -179.74116
                  222.26                       179.70994
                  222.52                       179.12743
                  222.78                       178.51246
                  223.04                       177.86627
                   223.3                       177.19015
                  223.56                       176.48552
                  223.82                       175.75388
                  224.08                       174.99683
                  224.34                       174.21607
                   224.6                       173.41339
                  224.86                       172.59065
                  225.12                       171.74983
                  225.38                       170.89296
                  225.64                       170.02218
                   225.9                       169.13968
                  226.16                       168.24775
                  226.42                       167.34875
                  226.68                       166.44514
                  226.94                       165.53943
                   227.2                       164.63427
                  227.46                       163.73236
                  227.72                       162.83652
                  227.98                       161.94967
                  228.24                       161.07482
                   228.5                       160.21509
                  228.76                       159.37368
                  229.02                       158.55391
                  229.28                       157.75915
                  229.54                       156.99288
                   229.8                       156.25864
                  230.06                          155.56
                  230.32                       154.90061
                  230.58                       154.28411
                  230.84                       153.71417
                   231.1                       153.19445
                  231.36                       152.72858
                  231.62                       152.32014
                  231.88                       151.97266
                  232.14                       151.68958
                   232.4                       151.47423
                  232.66                       151.32983
                  232.92                       151.25943
                  233.18                       151.26588
                  233.44                       151.35177
                   233.7                       151.51939
                  233.96                       151.77066
                  234.22                       152.10697
                  234.48                       152.52917
                  234.74                       153.03735
                     235                       153.63078
                  235.26                       154.30771
                  235.52                       155.06527
                  235.78                       155.89931
                  236.04                       156.80433
                   236.3                       157.77341
                  236.56                        158.7982
                  236.82                       159.86897
                  237.08                        160.9748
                  237.34                       162.10372
                   237.6                       163.24305
                  237.86                       164.37969
                  238.12                       165.50052
                  238.38                       166.59279
                  238.64                       167.64443
                   238.9                       168.64446
                  239.16                       169.58317
                  239.42                       170.45236
                  239.68                       171.24543
                  239.94                       171.95741
                   240.2                       172.58497
                  240.46                       173.12627
                  240.72                       173.58085
                  240.98                       173.94952
                  241.24                        174.2341
                   241.5                       174.43735
                  241.76                       174.56272
                  242.02                       174.61425
                  242.28                       174.59639
                  242.54                       174.51395
                   242.8                       174.37189
                  243.06                       174.17534
                  243.32                       173.92945
                  243.58                       173.63935
                  243.84                       173.31009
                   244.1                       172.94663
                  244.36                       172.55371
                  244.62                        172.1359
                  244.88                       171.69754
                  245.14                        171.2427
                   245.4                       170.77517
                  245.66                       170.29843
                  245.92                       169.81568
                  246.18                       169.32979
                  246.44                       168.84332
                   246.7                        168.3585
                  246.96                       167.87725
                  247.22                       167.40121
                  247.48                        166.9317
                  247.74                       166.46978
                     248                       166.01622
                  248.26                       165.57156
                  248.52                       165.13613
                  248.78                       164.71005
                  249.04                       164.29328
                   249.3                       163.88562
                  249.56                       163.48678
                  249.82                       163.09641
                  250.08                       162.71408
                  250.34                       162.33936
                   250.6                       161.97183
                  250.86                       161.61112
                  251.12                       161.25689
                  251.38                       160.90887
                  251.64                       160.56689
                   251.9                       160.23087
                  252.16                       159.90084
                  252.42                       159.57693
                  252.68                        159.2594
                  252.94                       158.94863
                   253.2                       158.64511
                  253.46                       158.34949
                  253.72                       158.06249
                  253.98                       157.78498
                  254.24                       157.51791
                   254.5                       157.26232
                  254.76                       157.01931
                  255.02                       156.79002
                  255.28                       156.57561
                  255.54                       156.37721
                   255.8                       156.19593
                  256.06                       156.03281
                  256.32                       155.88878
                  256.58                       155.76467
                  256.84                       155.66116
                   257.1                        155.5788
                  257.36                       155.51795
                  257.62                        155.4788
                  257.88                       155.46136
                  258.14                       155.46546
                   258.4                       155.49073
                  258.66                       155.53666
                  258.92                       155.60254
                  259.18                       155.68756
                  259.44                        155.7908
                   259.7                       155.91128
                  259.96                       156.04799
                  260.22                       156.19996
                  260.48                       156.36631
                  260.74                       156.54629
                     261                       156.73935
                  261.26                       156.94516
                  261.52                       157.16367
                  261.78                       157.39512
                  262.04                       157.64009
                   262.3                        157.8995
                  262.56                       158.17458
                  262.82                       158.46694
                  263.08                       158.77851
                  263.34                       159.11152
                   263.6                       159.46856
                  263.86                       159.85245
                  264.12                       160.26628
                  264.38                       160.71333
                  264.64                       161.19696
                   264.9                       161.72052
                  265.16                       162.28722
                  265.42                       162.89989
                  265.68                        163.5608
                  265.94                       164.27141
                   266.2                       165.03205
                  266.46                       165.84173
                  266.72                       166.69783
                  266.98                       167.59594
                  267.24                       168.52975
                   267.5                       169.49102
                  267.76                       170.46971
                  268.02                       171.45419
                  268.28                       172.43166
                  268.54                       173.38857
                   268.8                        174.3112
                  269.06                       175.18619
                  269.32                       176.00117
                  269.58                       176.74519
                  269.84                       177.40914
                   270.1                       177.98606
                  270.36                       178.47126
                  270.62                       178.86233
                  270.88                       179.15907
                  271.14                       179.36325
                   271.4                       179.47839
                  271.66                       179.50938
                  271.92                       179.46216
                  272.18                       179.34341
                  272.44                       179.16016
                   272.7                       178.91956
                  272.96                       178.62861
                  273.22                       178.29401
                  273.48                         177.922
                  273.74                       177.51834
                     274                       177.08826
                  274.26                       176.63645
                  274.52                       176.16715
                  274.78                       175.68415
                  275.04                       175.19086
                   275.3                       174.69037
                  275.56                       174.18545
                  275.82                       173.67862
                  276.08                       173.17215
                  276.34                       172.66806
                   276.6                       172.16815
                  276.86                       171.67404
                  277.12                       171.18711
                  277.38                       170.70862
                  277.64                       170.23966
                   277.9                       169.78122
                  278.16                       169.33421
                  278.42                       168.89948
                  278.68                       168.47784
                  278.94                       168.07008
                   279.2                       167.67695
                  279.46                       167.29918
                  279.72                       166.93741
                  279.98                       166.59224
                  280.24                       166.26416
                   280.5                       165.95355
                  280.76                       165.66066
                  281.02                       165.38564
                  281.28                        165.1285
                  281.54                       164.88916
                   281.8                       164.66746
                  282.06                        164.4632
                  282.32                        164.2761
                  282.58                       164.10591
                  282.84                       163.95233
                   283.1                       163.81506
                  283.36                        163.6938
                  283.62                       163.58818
                  283.88                       163.49781
                  284.14                       163.42219
                   284.4                       163.36073
                  284.66                       163.31273
                  284.92                       163.27734
                  285.18                       163.25359
                  285.44                       163.24037
                   285.7                       163.23647
                  285.96                       163.24058
                  286.22                       163.25133
                  286.48                        163.2673
                  286.74                       163.28708
                     287                       163.30925
                  287.26                       163.33243
                  287.52                        163.3553
                  287.78                       163.37662
                  288.04                       163.39521
                   288.3                       163.41003
                  288.56                       163.42016
                  288.82                       163.42483
                  289.08                       163.42346
                  289.34                       163.41573
                   289.6                       163.40154
                  289.86                       163.38111
                  290.12                         163.355
                  290.38                       163.32409
                  290.64                       163.28964
                   290.9                       163.25324
                  291.16                       163.21679
                  291.42                        163.1825
                  291.68                       163.15279
                  291.94                       163.13029
                   292.2                       163.11774
                  292.46                       163.11799
                  292.72                       163.13395
                  292.98                       163.16853
                  293.24                       163.22469
                   293.5                        163.3054
                  293.76                       163.41362
                  294.02                       163.55232
                  294.28                        163.7244
                  294.54                       163.93267
                   294.8                       164.17967
                  295.06                       164.46759
                  295.32                         164.798
                  295.58                       165.17163
                  295.84                        165.5881
                   296.1                       166.04566
                  296.36                        166.5409
                  296.62                       167.06859
                  296.88                       167.62154
                  297.14                       168.19057
                   297.4                        168.7647
                  297.66                       169.33137
                  297.92                       169.87688
                  298.18                        170.3869
                  298.44                       170.84709
                   298.7                       171.24376
                  298.96                       171.56451
                  299.22                       171.79881
                  299.48                       171.93851
                  299.74                       171.97813
                     300                       171.91513

