        Frequency / MHz                Port 1 [1] (7)/arg,degrees
                   106.3                       160.96451
                  106.56                       159.56902
                  106.82                       158.30834
                  107.08                       157.19195
                  107.34                       156.22749
                   107.6                       155.42111
                  107.86                       154.77779
                  108.12                       154.30155
                  108.38                       153.99586
                  108.64                       153.86376
                   108.9                       153.90808
                  109.16                       154.13148
                  109.42                       154.53638
                  109.68                       155.12495
                  109.94                       155.89883
                   110.2                       156.85895
                  110.46                       158.00513
                  110.72                       159.33561
                  110.98                       160.84645
                  111.24                       162.53092
                   111.5                       164.37877
                  111.76                        166.3757
                  112.02                       168.50286
                  112.28                       170.73671
                  112.54                       173.04912
                   112.8                       175.40786
                  113.06                       177.77739
                  113.32                      -179.87991
                  113.58                      -177.60247
                  113.84                      -175.42807
                   114.1                      -173.39264
                  114.36                      -171.52933
                  114.62                      -169.86794
                  114.88                      -168.43479
                  115.14                      -167.25291
                   115.4                      -166.34239
                  115.66                       -165.7209
                  115.92                      -165.40408
                  116.18                      -165.40583
                  116.44                      -165.73838
                   116.7                      -166.41196
                  116.96                      -167.43398
                  117.22                      -168.80776
                  117.48                      -170.53064
                  117.74                      -172.59172
                     118                      -174.96945
                  118.26                      -177.62962
                  118.52                       179.47567
                  118.78                       176.40737
                  119.04                       173.23685
                   119.3                       170.04134
                  119.56                       166.89827
                  119.82                       163.87943
                  120.08                       161.04633
                  120.34                       158.44733
                   120.6                       156.11683
                  120.86                       154.07621
                  121.12                       152.33585
                  121.38                       150.89761
                  121.64                        149.7573
                   121.9                        148.9068
                  122.16                       148.33567
                  122.42                       148.03228
                  122.68                       147.98457
                  122.94                       148.18038
                   123.2                       148.60759
                  123.46                       149.25397
                  123.72                       150.10698
                  123.98                       151.15337
                  124.24                       152.37879
                   124.5                       153.76735
                  124.76                        155.3013
                  125.02                        156.9608
                  125.28                       158.72382
                  125.54                       160.56631
                   125.8                       162.46252
                  126.06                       164.38545
                  126.32                       166.30758
                  126.58                       168.20154
                  126.84                       170.04098
                   127.1                       171.80126
                  127.36                       173.46006
                  127.62                       174.99784
                  127.88                       176.39803
                  128.14                       177.64712
                   128.4                       178.73453
                  128.66                       179.65243
                  128.92                       -179.6045
                  129.18                      -179.03937
                  129.44                      -178.65331
                   129.7                      -178.44575
                  129.96                      -178.41459
                  130.22                       -178.5564
                  130.48                      -178.86646
                  130.74                      -179.33882
                     131                      -179.96627
                  131.26                       179.25968
                  131.52                        178.3488
                  131.78                       177.31218
                  132.04                       176.16216
                   132.3                       174.91228
                  132.56                       173.57717
                  132.82                       172.17238
                  133.08                       170.71414
                  133.34                        169.2191
                   133.6                       167.70396
                  133.86                       166.18516
                  134.12                       164.67853
                  134.38                       163.19899
                  134.64                       161.76036
                   134.9                       160.37514
                  135.16                       159.05443
                  135.42                       157.80787
                  135.68                       156.64366
                  135.94                       155.56859
                   136.2                       154.58821
                  136.46                       153.70694
                  136.72                       152.92827
                  136.98                       152.25487
                  137.24                       151.68881
                   137.5                       151.23166
                  137.76                       150.88463
                  138.02                       150.64871
                  138.28                       150.52474
                  138.54                       150.51353
                   138.8                       150.61593
                  139.06                       150.83282
                  139.32                       151.16515
                  139.58                       151.61392
                  139.84                       152.18015
                   140.1                       152.86481
                  140.36                       153.66876
                  140.62                       154.59259
                  140.88                       155.63647
                  141.14                       156.79991
                   141.4                       158.08151
                  141.66                       159.47865
                  141.92                       160.98725
                  142.18                       162.60134
                  142.44                       164.31285
                   142.7                        166.1112
                  142.96                       167.98311
                  143.22                       169.91243
                  143.48                       171.88007
                  143.74                       173.86415
                     144                       175.84029
                  144.26                       177.78203
                  144.52                        179.6614
                  144.78                      -178.55048
                  145.04                      -176.88278
                   145.3                      -175.36434
                  145.56                      -174.02312
                  145.82                      -172.88573
                  146.08                      -171.97709
                  146.34                      -171.32006
                   146.6                       -170.9352
                  146.86                      -170.84041
                  147.12                      -171.05043
                  147.38                      -171.57622
                  147.64                      -172.42406
                   147.9                      -173.59447
                  148.16                      -175.08098
                  148.42                       -176.8689
                  148.68                      -178.93432
                  148.94                       178.75636
                   149.2                       176.24603
                  149.46                       173.58559
                  149.72                       170.83145
                  149.98                       168.04232
                  150.24                        165.2756
                   150.5                       162.58404
                  150.76                       160.01307
                  151.02                       157.59926
                  151.28                       155.36988
                  151.54                       153.34335
                   151.8                       151.53041
                  152.06                       149.93548
                  152.32                        148.5582
                  152.58                       147.39477
                  152.84                       146.43914
                   153.1                       145.68393
                  153.36                       145.12111
                  153.62                       144.74253
                  153.88                       144.54018
                  154.14                       144.50636
                   154.4                       144.63377
                  154.66                       144.91543
                  154.92                       145.34462
                  155.18                       145.91478
                  155.44                       146.61931
                   155.7                       147.45145
                  155.96                       148.40405
                  156.22                       149.46938
                  156.48                       150.63897
                  156.74                       151.90342
                     157                       153.25229
                  157.26                        154.6741
                  157.52                       156.15623
                  157.78                       157.68507
                  158.04                       159.24608
                   158.3                       160.82398
                  158.56                         162.403
                  158.82                       163.96719
                  159.08                       165.50071
                  159.34                       166.98816
                   159.6                       168.41489
                  159.86                       169.76721
                  160.12                       171.03259
                  160.38                       172.19981
                  160.64                       173.25903
                   160.9                       174.20181
                  161.16                       175.02113
                  161.42                       175.71131
                  161.68                       176.26796
                  161.94                       176.68784
                   162.2                       176.96881
                  162.46                       177.10977
                  162.72                       177.11059
                  162.98                       176.97207
                  163.24                       176.69599
                   163.5                       176.28508
                  163.76                       175.74303
                  164.02                       175.07454
                  164.28                        174.2854
                  164.54                       173.38247
                   164.8                       172.37379
                  165.06                       171.26853
                  165.32                       170.07701
                  165.58                        168.8106
                  165.84                       167.48159
                   166.1                       166.10305
                  166.36                       164.68863
                  166.62                        163.2523
                  166.88                       161.80815
                  167.14                       160.37011
                   167.4                        158.9517
                  167.66                       157.56576
                  167.92                       156.22434
                  168.18                       154.93849
                  168.44                       153.71827
                   168.7                       152.57268
                  168.96                       151.50968
                  169.22                       150.53632
                  169.48                       149.65876
                  169.74                       148.88242
                     170                       148.21214
                  170.26                       147.65229
                  170.52                       147.20697
                  170.78                       146.88012
                  171.04                       146.67566
                   171.3                       146.59758
                  171.56                          146.65
                  171.82                       146.83721
                  172.08                        147.1637
                  172.34                       147.63406
                   172.6                       148.25295
                  172.86                       149.02488
                  173.12                       149.95397
                  173.38                       151.04361
                  173.64                       152.29598
                   173.9                       153.71153
                  174.16                       155.28828
                  174.42                       157.02119
                  174.68                       158.90135
                  174.94                       160.91543
                   175.2                       163.04514
                  175.46                       165.26712
                  175.72                        167.5531
                  175.98                       169.87057
                  176.24                        172.1839
                   176.5                       174.45571
                  176.76                       176.64857
                  177.02                       178.72656
                  177.28                      -179.34329
                  177.54                      -177.58997
                   177.8                      -176.03782
                  178.06                      -174.70635
                  178.32                      -173.61036
                  178.58                      -172.76038
                  178.84                      -172.16312
                   179.1                      -171.82203
                  179.36                      -171.73775
                  179.62                      -171.90844
                  179.88                         -172.33
                  180.14                      -172.99609
                   180.4                      -173.89814
                  180.66                      -175.02512
                  180.92                      -176.36338
                  181.18                      -177.89647
                  181.44                      -179.60501
                   181.7                       178.53325
                  181.96                       176.54319
                  182.22                       174.45185
                  182.48                       172.28772
                  182.74                       170.07988
                     183                       167.85704
                  183.26                       165.64656
                  183.52                       163.47365
                  183.78                       161.36065
                  184.04                       159.32656
                   184.3                       157.38687
                  184.56                       155.55357
                  184.82                       153.83531
                  185.08                       152.23782
                  185.34                       150.76427
                   185.6                       149.41573
                  185.86                       148.19165
                  186.12                        147.0902
                  186.38                       146.10865
                  186.64                       145.24369
                   186.9                       144.49164
                  187.16                       143.84871
                  187.42                        143.3111
                  187.68                       142.87515
                  187.94                       142.53741
                   188.2                       142.29466
                  188.46                       142.14399
                  188.72                       142.08274
                  188.98                        142.1086
                  189.24                       142.21953
                   189.5                       142.41376
                  189.76                       142.68978
                  190.02                       143.04623
                  190.28                       143.48192
                  190.54                       143.99575
                   190.8                       144.58665
                  191.06                        145.2535
                  191.32                       145.99512
                  191.58                       146.81011
                  191.84                       147.69683
                   192.1                       148.65323
                  192.36                       149.67683
                  192.62                       150.76461
                  192.88                       151.91291
                  193.14                       153.11739
                   193.4                       154.37297
                  193.66                       155.67373
                  193.92                       157.01298
                  194.18                       158.38314
                  194.44                       159.77592
                   194.7                        161.1823
                  194.96                       162.59266
                  195.22                       163.99692
                  195.48                       165.38465
                  195.74                       166.74527
                     196                       168.06812
                  196.26                       169.34271
                  196.52                       170.55883
                  196.78                       171.70667
                  197.04                       172.77692
                   197.3                       173.76088
                  197.56                       174.65045
                  197.82                       175.43818
                  198.08                        176.1173
                  198.34                        176.6817
                   198.6                       177.12597
                  198.86                       177.44542
                  199.12                       177.63605
                  199.38                       177.69463
                  199.64                       177.61871
                   199.9                       177.40679
                  200.16                       177.05838
                  200.42                       176.57417
                  200.68                        175.9562
                  200.94                       175.20804
                   201.2                       174.33493
                  201.46                       173.34395
                  201.72                       172.24409
                  201.98                       171.04634
                  202.24                       169.76368
                   202.5                       168.41089
                  202.76                       167.00437
                  203.02                       165.56178
                  203.28                       164.10165
                  203.54                       162.64283
                   203.8                       161.20408
                  204.06                       159.80356
                  204.32                       158.45835
                  204.58                       157.18416
                  204.84                       155.99498
                   205.1                       154.90293
                  205.36                       153.91821
                  205.62                       153.04905
                  205.88                       152.30188
                  206.14                       151.68136
                   206.4                       151.19061
                  206.66                       150.83129
                  206.92                       150.60378
                  207.18                       150.50723
                  207.44                       150.53976
                   207.7                       150.69843
                  207.96                       150.97936
                  208.22                       151.37771
                  208.48                       151.88772
                  208.74                       152.50262
                     209                       153.21468
                  209.26                       154.01522
                  209.52                       154.89457
                  209.78                        155.8422
                  210.04                       156.84673
                   210.3                       157.89614
                  210.56                       158.97779
                  210.82                       160.07873
                  211.08                       161.18583
                  211.34                       162.28605
                   211.6                       163.36669
                  211.86                       164.41565
                  212.12                       165.42158
                  212.38                       166.37408
                  212.64                       167.26385
                   212.9                       168.08272
                  213.16                        168.8238
                  213.42                        169.4814
                  213.68                        170.0511
                  213.94                       170.52964
                   214.2                       170.91489
                  214.46                       171.20571
                  214.72                       171.40188
                  214.98                       171.50405
                  215.24                       171.51363
                   215.5                       171.43271
                  215.76                       171.26404
                  216.02                       171.01091
                  216.28                       170.67708
                  216.54                       170.26673
                   216.8                       169.78443
                  217.06                       169.23508
                  217.32                       168.62388
                  217.58                       167.95631
                  217.84                       167.23801
                   218.1                       166.47477
                  218.36                       165.67243
                  218.62                       164.83685
                  218.88                       163.97386
                  219.14                       163.08922
                   219.4                       162.18856
                  219.66                       161.27734
                  219.92                       160.36076
                  220.18                        159.4437
                  220.44                       158.53071
                   220.7                       157.62598
                  220.96                       156.73337
                  221.22                       155.85639
                  221.48                       154.99822
                  221.74                       154.16168
                     222                       153.34925
                  222.26                       152.56302
                  222.52                       151.80477
                  222.78                       151.07602
                  223.04                        150.3781
                   223.3                        149.7122
                  223.56                       149.07942
                  223.82                       148.48079
                  224.08                       147.91723
                  224.34                       147.38964
                   224.6                       146.89884
                  224.86                       146.44567
                  225.12                       146.03101
                  225.38                       145.65582
                  225.64                       145.32112
                   225.9                       145.02802
                  226.16                       144.77768
                  226.42                       144.57132
                  226.68                       144.41022
                  226.94                        144.2957
                   227.2                       144.22918
                  227.46                       144.21207
                  227.72                       144.24586
                  227.98                       144.33201
                  228.24                       144.47195
                   228.5                       144.66708
                  228.76                       144.91873
                  229.02                        145.2281
                  229.28                       145.59629
                  229.54                       146.02422
                   229.8                       146.51255
                  230.06                        147.0617
                  230.32                       147.67171
                  230.58                       148.34227
                  230.84                        149.0726
                   231.1                       149.86141
                  231.36                       150.70687
                  231.62                       151.60649
                  231.88                       152.55708
                  232.14                       153.55474
                   232.4                       154.59475
                  232.66                       155.67162
                  232.92                       156.77901
                  233.18                       157.90977
                  233.44                        159.0559
                   233.7                       160.20862
                  233.96                       161.35839
                  234.22                       162.49496
                  234.48                        163.6075
                  234.74                       164.68467
                     235                       165.71478
                  235.26                       166.68589
                  235.52                       167.58603
                  235.78                       168.40339
                  236.04                       169.12655
                   236.3                       169.74476
                  236.56                        170.2482
                  236.82                        170.6283
                  237.08                       170.87798
                  237.34                       170.99198
                   237.6                       170.96713
                  237.86                       170.80254
                  238.12                       170.49983
                  238.38                       170.06319
                  238.64                       169.49943
                   238.9                       168.81782
                  239.16                       168.02995
                  239.42                       167.14932
                  239.68                       166.19102
                  239.94                       165.17117
                   240.2                       164.10644
                  240.46                       163.01346
                  240.72                       161.90831
                  240.98                        160.8061
                  241.24                       159.72056
                   241.5                       158.66379
                  241.76                       157.64614
                  242.02                       156.67614
                  242.28                       155.76052
                  242.54                       154.90432
                   242.8                         154.111
                  243.06                       153.38266
                  243.32                       152.72021
                  243.58                       152.12354
                  243.84                       151.59175
                   244.1                       151.12331
                  244.36                       150.71617
                  244.62                       150.36795
                  244.88                       150.07598
                  245.14                       149.83747
                   245.4                       149.64955
                  245.66                       149.50936
                  245.92                       149.41408
                  246.18                       149.36101
                  246.44                       149.34754
                   246.7                       149.37121
                  246.96                       149.42967
                  247.22                       149.52075
                  247.48                        149.6424
                  247.74                       149.79271
                     248                       149.96987
                  248.26                       150.17214
                  248.52                       150.39784
                  248.78                       150.64529
                  249.04                       150.91282
                   249.3                       151.19872
                  249.56                       151.50121
                  249.82                       151.81848
                  250.08                        152.1486
                  250.34                       152.48954
                   250.6                       152.83918
                  250.86                       153.19527
                  251.12                       153.55548
                  251.38                       153.91739
                  251.64                        154.2785
                   251.9                       154.63621
                  252.16                       154.98786
                  252.42                        155.3307
                  252.68                       155.66192
                  252.94                       155.97865
                   253.2                         156.278
                  253.46                       156.55709
                  253.72                       156.81303
                  253.98                       157.04299
                  254.24                        157.2442
                   254.5                       157.41402
                  254.76                       157.54998
                  255.02                       157.64985
                  255.28                       157.71167
                  255.54                       157.73383
                   255.8                       157.71511
                  256.06                       157.65469
                  256.32                       157.55228
                  256.58                       157.40804
                  256.84                       157.22272
                   257.1                       156.99759
                  257.36                       156.73445
                  257.62                        156.4356
                  257.88                       156.10378
                  258.14                       155.74211
                   258.4                       155.35398
                  258.66                       154.94302
                  258.92                       154.51292
                  259.18                       154.06739
                  259.44                       153.61004
                   259.7                       153.14425
                  259.96                        152.6731
                  260.22                       152.19929
                  260.48                       151.72507
                  260.74                       151.25221
                     261                       150.78199
                  261.26                       150.31513
                  261.52                       149.85186
                  261.78                        149.3919
                  262.04                       148.93449
                   262.3                        148.4785
                  262.56                       148.02248
                  262.82                       147.56475
                  263.08                       147.10356
                  263.34                       146.63717
                   263.6                         146.164
                  263.86                       145.68278
                  264.12                        145.1927
                  264.38                       144.69351
                  264.64                        144.1857
                   264.9                        143.6706
                  265.16                       143.15055
                  265.42                        142.6289
                  265.68                        142.1101
                  265.94                       141.59964
                   266.2                         141.104
                  266.46                       140.63049
                  266.72                       140.18712
                  266.98                       139.78241
                  267.24                        139.4252
                   267.5                       139.12444
                  267.76                       138.88887
                  268.02                       138.72679
                  268.28                       138.64574
                  268.54                        138.6522
                   268.8                       138.75139
                  269.06                       138.94704
                  269.32                       139.24135
                  269.58                       139.63488
                  269.84                       140.12654
                   270.1                        140.7136
                  270.36                       141.39175
                  270.62                        142.1551
                  270.88                       142.99645
                  271.14                        143.9074
                   271.4                       144.87865
                  271.66                        145.9003
                  271.92                       146.96212
                  272.18                       148.05376
                  272.44                       149.16501
                   272.7                       150.28599
                  272.96                        151.4073
                  273.22                       152.52025
                  273.48                        153.6169
                  273.74                       154.69022
                     274                       155.73402
                  274.26                       156.74296
                  274.52                        157.7125
                  274.78                       158.63881
                  275.04                       159.51874
                   275.3                       160.34977
                  275.56                       161.12999
                  275.82                       161.85801
                  276.08                        162.5329
                  276.34                       163.15407
                   276.6                       163.72129
                  276.86                        164.2346
                  277.12                       164.69435
                  277.38                       165.10117
                  277.64                       165.45598
                   277.9                       165.75995
                  278.16                       166.01443
                  278.42                       166.22098
                  278.68                       166.38131
                  278.94                       166.49733
                   279.2                       166.57115
                  279.46                       166.60509
                  279.72                        166.6016
                  279.98                       166.56329
                  280.24                       166.49284
                   280.5                       166.39301
                  280.76                       166.26664
                  281.02                       166.11662
                  281.28                       165.94595
                  281.54                       165.75762
                   281.8                       165.55464
                  282.06                       165.33995
                  282.32                        165.1164
                  282.58                       164.88674
                  282.84                       164.65366
                   283.1                       164.41974
                  283.36                        164.1874
                  283.62                       163.95894
                  283.88                       163.73639
                  284.14                       163.52154
                   284.4                       163.31592
                  284.66                       163.12078
                  284.92                       162.93713
                  285.18                       162.76566
                  285.44                       162.60677
                   285.7                       162.46049
                  285.96                       162.32649
                  286.22                       162.20406
                  286.48                       162.09218
                  286.74                       161.98958
                     287                       161.89471
                  287.26                       161.80584
                  287.52                       161.72102
                  287.78                       161.63815
                  288.04                       161.55507
                   288.3                       161.46961
                  288.56                        161.3797
                  288.82                        161.2835
                  289.08                       161.17937
                  289.34                       161.06599
                   289.6                       160.94235
                  289.86                       160.80783
                  290.12                       160.66223
                  290.38                       160.50586
                  290.64                       160.33954
                   290.9                       160.16465
                  291.16                       159.98305
                  291.42                       159.79709
                  291.68                       159.60955
                  291.94                       159.42362
                   292.2                       159.24295
                  292.46                       159.07158
                  292.72                       158.91394
                  292.98                       158.77473
                  293.24                       158.65887
                   293.5                       158.57143
                  293.76                       158.51756
                  294.02                       158.50247
                  294.28                       158.53133
                  294.54                       158.60922
                   294.8                        158.7409
                  295.06                       158.93068
                  295.32                       159.18218
                  295.58                       159.49811
                  295.84                       159.88002
                   296.1                       160.32803
                  296.36                       160.84055
                  296.62                       161.41392
                  296.88                       162.04209
                  297.14                       162.71639
                   297.4                       163.42544
                  297.66                       164.15527
                  297.92                        164.8896
                  298.18                       165.61035
                  298.44                       166.29837
                   298.7                        166.9342
                  298.96                       167.49907
                  299.22                        167.9758
                  299.48                       168.34969
                  299.74                       168.60926
                     300                       168.74672

