        Frequency / MHz                Port 1 [1] (4)/abs,linear
                   80.04                       309.04811
                    80.3                       314.12469
                   80.56                       318.67789
                   80.82                       322.63348
                   81.08                       325.92116
                   81.34                        328.4774
                    81.6                       330.24838
                   81.86                       331.19288
                   82.12                       331.28484
                   82.38                       330.51527
                   82.64                       328.89335
                    82.9                       326.44651
                   83.16                        323.2195
                   83.42                       319.27254
                   83.68                       314.67873
                   83.94                       309.52097
                    84.2                       303.88874
                   84.46                       297.87493
                   84.72                       291.57305
                   84.98                       285.07482
                   85.24                       278.46829
                    85.5                       271.83653
                   85.76                       265.25668
                   86.02                       258.79944
                   86.28                       252.52881
                   86.54                       246.50202
                    86.8                       240.76951
                   87.06                       235.37499
                   87.32                       230.35548
                   87.58                       225.74124
                   87.84                       221.55577
                    88.1                       217.81571
                   88.36                       214.53081
                   88.62                       211.70387
                   88.88                       209.33089
                   89.14                       207.40126
                    89.4                       205.89813
                   89.66                       204.79894
                   89.92                       204.07616
                   90.18                       203.69809
                   90.44                       203.62975
                    90.7                       203.83393
                   90.96                       204.27215
                   91.22                       204.90559
                   91.48                       205.69604
                   91.74                       206.60668
                      92                       207.60278
                   92.26                       208.65232
                   92.52                       209.72648
                   92.78                       210.80001
                   93.04                       211.85151
                    93.3                       212.86361
                   93.56                       213.82305
                   93.82                       214.72065
                   94.08                       215.55115
                   94.34                       216.31305
                    94.6                       217.00825
                   94.86                       217.64167
                   95.12                       218.22083
                   95.38                       218.75535
                   95.64                       219.25649
                    95.9                       219.73665
                   96.16                       220.20897
                   96.42                       220.68693
                   96.68                       221.18404
                   96.94                       221.71362
                    97.2                       222.28857
                   97.46                        222.9213
                   97.72                       223.62361
                   97.98                       224.40662
                   98.24                       225.28073
                    98.5                       226.25557
                   98.76                       227.33993
                   99.02                       228.54169
                   99.28                       229.86775
                   99.54                       231.32399
                    99.8                       232.91517
                  100.06                       234.64493
                  100.32                       236.51574
                  100.58                       238.52896
                  100.84                       240.68485
                   101.1                       242.98265
                  101.36                       245.42059
                  101.62                         247.996
                  101.88                        250.7053
                  102.14                       253.54403
                   102.4                       256.50679
                  102.66                        259.5872
                  102.92                       262.77775
                  103.18                        266.0697
                  103.44                       269.45295
                   103.7                       272.91588
                  103.96                       276.44525
                  104.22                       280.02612
                  104.48                       283.64179
                  104.74                       287.27382
                     105                       290.90207
                  105.26                       294.50478
                  105.52                       298.05868
                  105.78                       301.53913
                  106.04                       304.92025
                   106.3                       308.17511
                  106.56                       311.27589
                  106.82                       314.19413
                  107.08                       316.90094
                  107.34                       319.36731
                   107.6                       321.56453
                  107.86                       323.46458
                  108.12                       325.04068
                  108.38                       326.26785
                  108.64                       327.12353
                   108.9                       327.58812
                  109.16                        327.6456
                  109.42                       327.28394
                  109.68                       326.49548
                  109.94                       325.27713
                   110.2                       323.63045
                  110.46                       321.56153
                  110.72                       319.08084
                  110.98                       316.20294
                  111.24                       312.94609
                   111.5                       309.33189
                  111.76                       305.38488
                  112.02                       301.13215
                  112.28                         296.603
                  112.54                       291.82855
                   112.8                       286.84147
                  113.06                       281.67567
                  113.32                       276.36607
                  113.58                       270.94834
                  113.84                       265.45877
                   114.1                       259.93416
                  114.36                       254.41173
                  114.62                       248.92914
                  114.88                       243.52461
                  115.14                       238.23697
                   115.4                       233.10587
                  115.66                       228.17194
                  115.92                       223.47684
                  116.18                       219.06341
                  116.44                       214.97549
                   116.7                       211.25774
                  116.96                       207.95518
                  117.22                       205.11254
                  117.48                       202.77335
                  117.74                       200.97887
                     118                       199.76686
                  118.26                       199.17027
                  118.52                       199.21593
                  118.78                       199.92342
                  119.04                       201.30418
                   119.3                       203.36083
                  119.56                       206.08702
                  119.82                       209.46744
                  120.08                       213.47829
                  120.34                       218.08791
                   120.6                       223.25758
                  120.86                       228.94236
                  121.12                         235.092
                  121.38                       241.65171
                  121.64                       248.56291
                   121.9                       255.76392
                  122.16                       263.19056
                  122.42                       270.77669
                  122.68                       278.45479
                  122.94                       286.15655
                   123.2                       293.81341
                  123.46                       301.35727
                  123.72                       308.72123
                  123.98                       315.84035
                  124.24                       322.65252
                   124.5                       329.09939
                  124.76                       335.12726
                  125.02                       340.68798
                  125.28                        345.7398
                  125.54                       350.24801
                   125.8                       354.18549
                  126.06                       357.53303
                  126.32                       360.27942
                  126.58                       362.42126
                  126.84                       363.96262
                   127.1                       364.91446
                  127.36                       365.29392
                  127.62                        365.1235
                  127.88                       364.43018
                  128.14                       363.24457
                   128.4                       361.60002
                  128.66                       359.53181
                  128.92                       357.07642
                  129.18                       354.27082
                  129.44                       351.15188
                   129.7                       347.75581
                  129.96                       344.11775
                  130.22                       340.27139
                  130.48                       336.24864
                  130.74                       332.07952
                     131                       327.79196
                  131.26                       323.41182
                  131.52                       318.96288
                  131.78                       314.46693
                  132.04                       309.94392
                   132.3                       305.41202
                  132.56                       300.88786
                  132.82                       296.38655
                  133.08                       291.92191
                  133.34                       287.50647
                   133.6                       283.15161
                  133.86                       278.86756
                  134.12                       274.66351
                  134.38                       270.54759
                  134.64                         266.527
                   134.9                       262.60798
                  135.16                       258.79599
                  135.42                       255.09572
                  135.68                       251.51123
                  135.94                       248.04609
                   136.2                       244.70339
                  136.46                       241.48595
                  136.72                        238.3963
                  136.98                       235.43679
                  137.24                       232.60962
                   137.5                       229.91687
                  137.76                        227.3605
                  138.02                       224.94241
                  138.28                       222.66441
                  138.54                       220.52834
                   138.8                       218.53608
                  139.06                       216.68971
                  139.32                       214.99154
                  139.58                       213.44432
                  139.84                       212.05133
                   140.1                       210.81648
                  140.36                       209.74446
                  140.62                       208.84075
                  140.88                        208.1117
                  141.14                       207.56453
                   141.4                       207.20728
                  141.66                       207.04881
                  141.92                       207.09872
                  142.18                       207.36737
                  142.44                       207.86582
                   142.7                       208.60589
                  142.96                       209.60011
                  143.22                       210.86183
                  143.48                       212.40515
                  143.74                       214.24492
                     144                        216.3966
                  144.26                       218.87602
                  144.52                       221.69903
                  144.78                       224.88095
                  145.04                       228.43593
                   145.3                       232.37611
                  145.56                       236.71061
                  145.82                       241.44451
                  146.08                       246.57767
                  146.34                       252.10351
                   146.6                        258.0079
                  146.86                       264.26794
                  147.12                       270.85106
                  147.38                       277.71413
                  147.64                       284.80294
                   147.9                       292.05199
                  148.16                       299.38479
                  148.42                       306.71461
                  148.68                       313.94601
                  148.94                       320.97692
                   149.2                       327.70152
                  149.46                       334.01364
                  149.72                       339.81069
                  149.98                        344.9977
                  150.24                       349.49127
                   150.5                        353.2231
                  150.76                       356.14267
                  151.02                       358.21899
                  151.28                       359.44111
                  151.54                       359.81756
                   151.8                       359.37476
                  152.06                       358.15455
                  152.32                       356.21134
                  152.58                       353.60889
                  152.84                       350.41712
                   153.1                       346.70926
                  153.36                       342.55915
                  153.62                       338.03915
                  153.88                        333.2184
                  154.14                       328.16158
                   154.4                       322.92806
                  154.66                       317.57137
                  154.92                       312.13908
                  155.18                       306.67277
                  155.44                       301.20832
                   155.7                       295.77626
                  155.96                       290.40226
                  156.22                       285.10763
                  156.48                       279.90988
                  156.74                       274.82325
                     157                       269.85924
                  157.26                       265.02706
                  157.52                       260.33403
                  157.78                       255.78598
                  158.04                       251.38749
                   158.3                       247.14218
                  158.56                       243.05291
                  158.82                       239.12189
                  159.08                       235.35088
                  159.34                       231.74129
                   159.6                       228.29423
                  159.86                        225.0107
                  160.12                       221.89161
                  160.38                       218.93789
                  160.64                       216.15058
                   160.9                       213.53088
                  161.16                       211.08022
                  161.42                       208.80028
                  161.68                       206.69304
                  161.94                       204.76078
                   162.2                       203.00609
                  162.46                        201.4318
                  162.72                       200.04105
                  162.98                       198.83717
                  163.24                       197.82372
                   163.5                       197.00444
                  163.76                       196.38326
                  164.02                       195.96426
                  164.28                       195.75166
                  164.54                       195.74983
                   164.8                       195.96329
                  165.06                       196.39666
                  165.32                       197.05466
                  165.58                       197.94208
                  165.84                       199.06377
                   166.1                       200.42454
                  166.36                       202.02918
                  166.62                       203.88241
                  166.88                        205.9888
                  167.14                       208.35278
                   167.4                       210.97863
                  167.66                       213.87038
                  167.92                       217.03187
                  168.18                       220.46669
                  168.44                       224.17815
                   168.7                       228.16925
                  168.96                       232.44258
                  169.22                       237.00022
                  169.48                       241.84364
                  169.74                       246.97343
                     170                       252.38913
                  170.26                       258.08881
                  170.52                       264.06874
                  170.78                       270.32287
                  171.04                       276.84222
                   171.3                       283.61423
                  171.56                       290.62189
                  171.82                        297.8429
                  172.08                       305.24865
                  172.34                       312.80316
                   172.6                       320.46203
                  172.86                       328.17145
                  173.12                       335.86734
                  173.38                       343.47488
                  173.64                       350.90837
                   173.9                       358.07186
                  174.16                        364.8605
                  174.42                       371.16287
                  174.68                       376.86436
                  174.94                       381.85146
                   175.2                       386.01693
                  175.46                       389.26529
                  175.72                       391.51844
                  175.98                       392.72043
                  176.24                       392.84122
                   176.5                       391.87866
                  176.76                       389.85853
                  177.02                       386.83269
                  177.28                       382.87554
                  177.54                       378.07915
                   177.8                       372.54787
                  178.06                       366.39278
                  178.32                       359.72657
                  178.58                       352.65916
                  178.84                       345.29434
                   179.1                       337.72739
                  179.36                        330.0436
                  179.62                       322.31768
                  179.88                       314.61379
                  180.14                       306.98597
                   180.4                       299.47903
                  180.66                       292.12945
                  180.92                       284.96644
                  181.18                       278.01302
                  181.44                       271.28697
                   181.7                       264.80172
                  181.96                       258.56722
                  182.22                       252.59051
                  182.48                       246.87643
                  182.74                         241.428
                     183                       236.24691
                  183.26                       231.33376
                  183.52                       226.68838
                  183.78                       222.30999
                  184.04                       218.19737
                   184.3                       214.34896
                  184.56                       210.76295
                  184.82                       207.43733
                  185.08                       204.36993
                  185.34                        201.5584
                   185.6                       199.00028
                  185.86                       196.69295
                  186.12                       194.63367
                  186.38                       192.81953
                  186.64                       191.24752
                   186.9                       189.91449
                  187.16                        188.8172
                  187.42                        187.9523
                  187.68                       187.31643
                  187.94                        186.9062
                   188.2                       186.71823
                  188.46                       186.74921
                  188.72                       186.99593
                  188.98                       187.45528
                  189.24                       188.12432
                   189.5                       189.00027
                  189.76                       190.08053
                  190.02                       191.36272
                  190.28                       192.84466
                  190.54                       194.52439
                   190.8                       196.40019
                  191.06                       198.47054
                  191.32                       200.73416
                  191.58                       203.18999
                  191.84                       205.83715
                   192.1                       208.67495
                  192.36                       211.70285
                  192.62                       214.92038
                  192.88                       218.32713
                  193.14                       221.92263
                   193.4                       225.70633
                  193.66                       229.67745
                  193.92                       233.83491
                  194.18                       238.17724
                  194.44                       242.70242
                   194.7                       247.40781
                  194.96                       252.28997
                  195.22                       257.34454
                  195.48                       262.56609
                  195.74                       267.94788
                     196                        273.4817
                  196.26                       279.15757
                  196.52                       284.96352
                  196.78                       290.88518
                  197.04                       296.90546
                   197.3                       303.00412
                  197.56                       309.15735
                  197.82                       315.33729
                  198.08                       321.51156
                  198.34                       327.64285
                   198.6                       333.68854
                  198.86                       339.60043
                  199.12                       345.32463
                  199.38                       350.80168
                  199.64                       355.96693
                   199.9                       360.75132
                  200.16                        365.0825
                  200.42                       368.88647
                  200.68                       372.08963
                  200.94                       374.62131
                   201.2                       376.41655
                  201.46                       377.41916
                  201.72                       377.58461
                  201.98                       376.88282
                  202.24                       375.30019
                   202.5                       372.84103
                  202.76                       369.52793
                  203.02                       365.40111
                  203.28                       360.51681
                  203.54                       354.94483
                   203.8                       348.76542
                  204.06                        342.0659
                  204.32                       334.93721
                  204.58                       327.47067
                  204.84                       319.75521
                   205.1                       311.87506
                  205.36                       303.90815
                  205.62                       295.92496
                  205.88                       287.98806
                  206.14                       280.15197
                   206.4                       272.46348
                  206.66                        264.9622
                  206.92                       257.68124
                  207.18                       250.64812
                  207.44                       243.88555
                   207.7                       237.41236
                  207.96                       231.24426
                  208.22                       225.39456
                  208.48                       219.87477
                  208.74                       214.69512
                     209                       209.86487
                  209.26                       205.39256
                  209.52                        201.2861
                  209.78                       197.55271
                  210.04                       194.19884
                   210.3                        191.2299
                  210.56                       188.65003
                  210.82                       186.46175
                  211.08                       184.66574
                  211.34                        183.2605
                   211.6                       182.24221
                  211.86                       181.60463
                  212.12                       181.33902
                  212.38                       181.43434
                  212.64                       181.87735
                   212.9                       182.65294
                  213.16                       183.74446
                  213.42                       185.13408
                  213.68                       186.80319
                  213.94                       188.73281
                   214.2                       190.90388
                  214.46                       193.29763
                  214.72                       195.89579
                  214.98                       198.68083
                  215.24                       201.63606
                   215.5                       204.74576
                  215.76                       207.99518
                  216.02                       211.37063
                  216.28                       214.85935
                  216.54                       218.44956
                   216.8                       222.13035
                  217.06                       225.89159
                  217.32                       229.72388
                  217.58                        233.6184
                  217.84                       237.56687
                   218.1                       241.56137
                  218.36                       245.59429
                  218.62                        249.6582
                  218.88                       253.74571
                  219.14                       257.84943
                   219.4                        261.9618
                  219.66                       266.07506
                  219.92                       270.18112
                  220.18                       274.27152
                  220.44                       278.33736
                   220.7                       282.36928
                  220.96                       286.35738
                  221.22                       290.29122
                  221.48                       294.15983
                  221.74                       297.95169
                     222                        301.6548
                  222.26                       305.25665
                  222.52                       308.74434
                  222.78                       312.10461
                  223.04                       315.32395
                   223.3                       318.38872
                  223.56                        321.2852
                  223.82                       323.99979
                  224.08                       326.51908
                  224.34                       328.82999
                   224.6                       330.91992
                  224.86                       332.77681
                  225.12                       334.38932
                  225.38                       335.74686
                  225.64                       336.83971
                   225.9                       337.65911
                  226.16                       338.19734
                  226.42                       338.44777
                  226.68                       338.40494
                  226.94                       338.06467
                   227.2                       337.42408
                  227.46                       336.48169
                  227.72                        335.2375
                  227.98                       333.69305
                  228.24                       331.85149
                   228.5                        329.7176
                  228.76                       327.29788
                  229.02                       324.60056
                  229.28                       321.63559
                  229.54                       318.41465
                   229.8                        314.9511
                  230.06                       311.25996
                  230.32                        307.3578
                  230.58                       303.26263
                  230.84                       298.99382
                   231.1                       294.57196
                  231.36                       290.01868
                  231.62                       285.35654
                  231.88                       280.60886
                  232.14                       275.79963
                   232.4                       270.95333
                  232.66                       266.09487
                  232.92                       261.24949
                  233.18                       256.44274
                  233.44                        251.7004
                   233.7                       247.04846
                  233.96                       242.51311
                  234.22                       238.12069
                  234.48                       233.89766
                  234.74                       229.87044
                     235                       226.06534
                  235.26                        222.5083
                  235.52                       219.22469
                  235.78                       216.23888
                  236.04                       213.57392
                   236.3                       211.25101
                  236.56                       209.28904
                  236.82                       207.70402
                  237.08                        206.5086
                  237.34                       205.71158
                   237.6                       205.31749
                  237.86                       205.32633
                  238.12                        205.7334
                  238.38                       206.52923
                  238.64                        207.6998
                   238.9                       209.22674
                  239.16                       211.08778
                  239.42                       213.25722
                  239.68                       215.70653
                  239.94                       218.40494
                   240.2                       221.32009
                  240.46                       224.41863
                  240.72                       227.66676
                  240.98                       231.03082
                  241.24                       234.47769
                   241.5                       237.97519
                  241.76                       241.49246
                  242.02                       245.00022
                  242.28                       248.47098
                  242.54                       251.87926
                   242.8                       255.20172
                  243.06                        258.4173
                  243.32                       261.50731
                  243.58                       264.45548
                  243.84                       267.24805
                   244.1                       269.87372
                  244.36                       272.32366
                  244.62                       274.59146
                  244.88                       276.67302
                  245.14                       278.56647
                   245.4                       280.27195
                  245.66                       281.79151
                  245.92                       283.12885
                  246.18                       284.28914
                  246.44                       285.27878
                   246.7                       286.10519
                  246.96                       286.77657
                  247.22                       287.30169
                  247.48                       287.68965
                  247.74                        287.9497
                     248                       288.09102
                  248.26                       288.12254
                  248.52                       288.05277
                  248.78                        287.8897
                  249.04                       287.64059
                   249.3                       287.31198
                  249.56                       286.90955
                  249.82                       286.43814
                  250.08                       285.90171
                  250.34                       285.30339
                   250.6                       284.64552
                  250.86                       283.92972
                  251.12                       283.15696
                  251.38                       282.32766
                  251.64                       281.44174
                   251.9                        280.4988
                  252.16                       279.49812
                  252.42                       278.43882
                  252.68                       277.31992
                  252.94                       276.14048
                   253.2                       274.89963
                  253.46                       273.59678
                  253.72                       272.23162
                  253.98                       270.80428
                  254.24                       269.31539
                   254.5                        267.7662
                  254.76                       266.15859
                  255.02                       264.49514
                  255.28                       262.77915
                  255.54                       261.01458
                   255.8                       259.20609
                  256.06                       257.35891
                  256.32                       255.47878
                  256.58                       253.57187
                  256.84                       251.64465
                   257.1                       249.70378
                  257.36                       247.75597
                  257.62                       245.80788
                  257.88                       243.86595
                  258.14                       241.93631
                   258.4                       240.02462
                  258.66                       238.13594
                  258.92                       236.27465
                  259.18                       234.44428
                  259.44                       232.64749
                   259.7                       230.88595
                  259.96                       229.16036
                  260.22                       227.47042
                  260.48                       225.81489
                  260.74                       224.19169
                     261                       222.59804
                  261.26                       221.03057
                  261.52                       219.48558
                  261.78                       217.95918
                  262.04                       216.44755
                   262.3                       214.94713
                  262.56                       213.45484
                  262.82                       211.96829
                  263.08                       210.48596
                  263.34                       209.00745
                   263.6                       207.53366
                  263.86                       206.06703
                  264.12                       204.61182
                  264.38                       203.17431
                  264.64                       201.76314
                   264.9                       200.38951
                  265.16                       199.06739
                  265.42                       197.81368
                  265.68                       196.64819
                  265.94                       195.59357
                   266.2                       194.67496
                  266.46                       193.91955
                  266.72                       193.35583
                  266.98                       193.01277
                  267.24                       192.91875
                   267.5                       193.10039
                  267.76                       193.58138
                  268.02                       194.38121
                  268.28                       195.51414
                  268.54                        196.9882
                   268.8                       198.80456
                  269.06                       200.95706
                  269.32                       203.43221
                  269.58                       206.20936
                  269.84                       209.26136
                   270.1                       212.55538
                  270.36                       216.05404
                  270.62                       219.71669
                  270.88                       223.50078
                  271.14                       227.36331
                   271.4                       231.26213
                  271.66                       235.15723
                  271.92                       239.01169
                  272.18                       242.79251
                  272.44                       246.47105
                   272.7                        250.0233
                  272.96                       253.42976
                  273.22                       256.67524
                  273.48                       259.74838
                  273.74                       262.64114
                     274                       265.34828
                  274.26                       267.86684
                  274.52                        270.1957
                  274.78                        272.3352
                  275.04                       274.28691
                   275.3                       276.05343
                  275.56                       277.63826
                  275.82                       279.04571
                  276.08                       280.28078
                  276.34                       281.34907
                   276.6                       282.25664
                  276.86                       283.00988
                  277.12                       283.61539
                  277.38                        284.0798
                  277.64                       284.40972
                   277.9                       284.61165
                  278.16                       284.69196
                  278.42                       284.65694
                  278.68                       284.51287
                  278.94                       284.26608
                   279.2                       283.92304
                  279.46                       283.49045
                  279.72                       282.97527
                  279.98                       282.38468
                  280.24                       281.72609
                   280.5                         281.007
                  280.76                        280.2349
                  281.02                       279.41715
                  281.28                       278.56085
                  281.54                       277.67275
                   281.8                       276.75919
                  282.06                       275.82609
                  282.32                       274.87897
                  282.58                       273.92301
                  282.84                       272.96317
                   283.1                       272.00424
                  283.36                       271.05096
                  283.62                       270.10805
                  283.88                        269.1803
                  284.14                       268.27247
                   284.4                       267.38932
                  284.66                       266.53544
                  284.92                       265.71522
                  285.18                       264.93261
                  285.44                       264.19109
                   285.7                       263.49351
                  285.96                       262.84197
                  286.22                       262.23782
                  286.48                       261.68157
                  286.74                       261.17291
                     287                       260.71072
                  287.26                       260.29308
                  287.52                       259.91731
                  287.78                       259.57998
                  288.04                       259.27691
                   288.3                       259.00321
                  288.56                       258.75326
                  288.82                       258.52071
                  289.08                       258.29857
                  289.34                       258.07924
                   289.6                       257.85462
                  289.86                       257.61632
                  290.12                       257.35586
                  290.38                        257.0649
                  290.64                        256.7356
                   290.9                       256.36084
                  291.16                       255.93458
                  291.42                       255.45206
                  291.68                       254.90998
                  291.94                       254.30671
                   292.2                       253.64223
                  292.46                       252.91823
                  292.72                       252.13805
                  292.98                       251.30662
                  293.24                       250.43046
                   293.5                       249.51775
                  293.76                       248.57841
                  294.02                       247.62429
                  294.28                       246.66951
                  294.54                        245.7307
                   294.8                       244.82738
                  295.06                       243.98221
                  295.32                       243.22115
                  295.58                       242.57341
                  295.84                       242.07116
                   296.1                       241.74901
                  296.36                       241.64308
                  296.62                       241.78985
                  296.88                       242.22469
                  297.14                       242.98023
                   297.4                       244.08457
                  297.66                       245.55947
                  297.92                       247.41862
                  298.18                       249.66617
                  298.44                       252.29552
                   298.7                        255.2886
                  298.96                       258.61561
                  299.22                       262.23538
                  299.48                       266.09634
                  299.74                       270.13805
                     300                       274.29334

