        Frequency / MHz                Port 1 [1] (7)/abs,linear
                   86.28                       187.29217
                   86.54                       190.17573
                    86.8                       194.88036
                   87.06                       201.33056
                   87.32                       209.42028
                   87.58                       219.01807
                   87.84                       229.97036
                    88.1                       242.10145
                   88.36                       255.21034
                   88.62                       269.06482
                   88.88                       283.39472
                   89.14                       297.88616
                    89.4                       312.17976
                   89.66                       325.87525
                   89.92                       338.54501
                   90.18                       349.75737
                   90.44                       359.10859
                    90.7                       366.25955
                   90.96                       370.97077
                   91.22                        373.1284
                   91.48                       372.75485
                   91.74                       370.00139
                      92                       365.12452
                   92.26                       358.45202
                   92.52                       350.34625
                   92.78                       341.17165
                   93.04                       331.27056
                    93.3                       320.94856
                   93.56                        310.4682
                   93.82                       300.04879
                   94.08                       289.86978
                   94.34                       280.07582
                    94.6                       270.78235
                   94.86                       262.08107
                   95.12                       254.04494
                   95.38                       246.73257
                   95.64                       240.19177
                    95.9                       234.46205
                   96.16                       229.57621
                   96.42                         225.561
                   96.68                       222.43718
                   96.94                       220.21931
                    97.2                       218.91554
                   97.46                       218.52753
                   97.72                       219.05039
                   97.98                       220.47283
                   98.24                       222.77717
                    98.5                        225.9395
                   98.76                       229.92998
                   99.02                       234.71321
                   99.28                       240.24876
                   99.54                       246.49161
                    99.8                       253.39221
                  100.06                       260.89623
                  100.32                       268.94375
                  100.58                       277.46818
                  100.84                       286.39507
                   101.1                       295.64085
                  101.36                       305.11177
                  101.62                       314.70288
                  101.88                       324.29727
                  102.14                       333.76574
                   102.4                       342.96714
                  102.66                       351.74997
                  102.92                       359.95542
                  103.18                       367.42214
                  103.44                       373.99224
                   103.7                       379.51842
                  103.96                       383.87132
                  104.22                       386.94655
                  104.48                       388.67088
                  104.74                       389.00668
                     105                       387.95428
                  105.26                       385.55157
                  105.52                       381.87084
                  105.78                       377.01332
                  106.04                       371.10212
                   106.3                       364.27469
                  106.56                       356.67563
                  106.82                       348.45049
                  107.08                       339.74081
                  107.34                       330.68032
                   107.6                       321.39247
                  107.86                       311.98897
                  108.12                       302.56943
                  108.38                       293.22182
                  108.64                       284.02364
                   108.9                        275.0434
                  109.16                       266.34224
                  109.42                       257.97552
                  109.68                       249.99425
                  109.94                       242.44647
                   110.2                       235.37852
                  110.46                       228.83617
                  110.72                       222.86564
                  110.98                       217.51426
                  111.24                       212.83086
                   111.5                       208.86562
                  111.76                       205.66976
                  112.02                       203.29476
                  112.28                       201.79149
                  112.54                       201.20917
                   112.8                       201.59426
                  113.06                       202.98938
                  113.32                       205.43231
                  113.58                       208.95535
                  113.84                       213.58493
                   114.1                       219.34161
                  114.36                       226.24024
                  114.62                       234.28999
                  114.88                       243.49399
                  115.14                       253.84803
                   115.4                       265.33817
                  115.66                       277.93676
                  115.92                       291.59665
                  116.18                        306.2433
                  116.44                        321.7646
                   116.7                       337.99856
                  116.96                       354.71958
                  117.22                       371.62508
                  117.48                       388.32571
                  117.74                       404.34369
                     118                       419.12489
                  118.26                       432.06965
                  118.52                       442.58373
                  118.78                       450.14488
                  119.04                       454.37285
                   119.3                       455.08568
                  119.56                       452.32605
                  119.82                       446.34992
                  120.08                       437.58132
                  120.34                       426.54759
                   120.6                         413.812
                  120.86                       399.91783
                  121.12                       385.35059
                  121.38                       370.51896
                  121.64                       355.75056
                   121.9                       341.29745
                  122.16                       327.34678
                  122.42                       314.03304
                  122.68                        301.4499
                  122.94                       289.66057
                   123.2                       278.70641
                  123.46                       268.61369
                  123.72                       259.39871
                  123.98                        251.0715
                  124.24                       243.63827
                   124.5                       237.10292
                  124.76                       231.46767
                  125.02                        226.7332
                  125.28                       222.89842
                  125.54                       219.95997
                   125.8                       217.91166
                  126.06                       216.74389
                  126.32                       216.44307
                  126.58                       216.99117
                  126.84                        218.3655
                   127.1                       220.53862
                  127.36                       223.47854
                  127.62                       227.14899
                  127.88                       231.50969
                  128.14                        236.5166
                   128.4                       242.12197
                  128.66                       248.27424
                  128.92                        254.9178
                  129.18                       261.99268
                  129.44                       269.43415
                   129.7                       277.17226
                  129.96                        285.1314
                  130.22                       293.22989
                  130.48                        301.3797
                  130.74                       309.48659
                     131                       317.45061
                  131.26                       325.16725
                  131.52                        332.5292
                  131.78                       339.42859
                  132.04                       345.75984
                   132.3                       351.42283
                  132.56                       356.32634
                  132.82                       360.39155
                  133.08                       363.55526
                  133.34                       365.77261
                   133.6                       367.01886
                  133.86                       367.29002
                  134.12                       366.60237
                  134.38                       364.99095
                  134.64                       362.50713
                   134.9                       359.21568
                  135.16                       355.19151
                  135.42                       350.51625
                  135.68                       345.27503
                  135.94                       339.55354
                   136.2                       333.43554
                  136.46                       327.00102
                  136.72                       320.32486
                  136.98                       313.47612
                  137.24                       306.51761
                   137.5                       299.50589
                  137.76                       292.49143
                  138.02                       285.51896
                  138.28                       278.62809
                  138.54                       271.85392
                   138.8                       265.22774
                  139.06                       258.77784
                  139.32                        252.5301
                  139.58                       246.50873
                  139.84                       240.73679
                   140.1                       235.23687
                  140.36                       230.03166
                  140.62                       225.14452
                  140.88                       220.60002
                  141.14                       216.42439
                   141.4                       212.64581
                  141.66                       209.29472
                  141.92                         206.404
                  142.18                       204.00907
                  142.44                       202.14794
                   142.7                       200.86114
                  142.96                        200.1915
                  143.22                       200.18369
                  143.48                       200.88371
                  143.74                       202.33818
                     144                       204.59362
                  144.26                       207.69564
                  144.52                       211.68807
                  144.78                       216.61196
                  145.04                        222.5044
                   145.3                       229.39692
                  145.56                       237.31362
                  145.82                        246.2685
                  146.08                       256.26212
                  146.34                       267.27714
                   146.6                       279.27271
                  146.86                       292.17752
                  147.12                       305.88176
                  147.38                       320.22847
                  147.64                       335.00551
                   147.9                       349.93958
                  148.16                       364.69496
                  148.42                       378.87925
                  148.68                        392.0589
                  148.94                       403.78541
                   149.2                       413.63116
                  149.46                       421.23045
                  149.72                       426.31851
                  149.98                       428.76012
                  150.24                       428.56124
                   150.5                       425.86113
                  150.76                       420.90771
                  151.02                       414.02267
                  151.28                       405.56428
                  151.54                       395.89444
                   151.8                       385.35388
                  152.06                       374.24642
                  152.32                       362.83138
                  152.58                        351.3223
                  152.84                       339.88962
                   153.1                       328.66574
                  153.36                       317.75101
                  153.62                       307.21979
                  153.88                       297.12598
                  154.14                       287.50788
                   154.4                       278.39213
                  154.66                       269.79692
                  154.92                       261.73445
                  155.18                       254.21293
                  155.44                       247.23802
                   155.7                       240.81393
                  155.96                       234.94417
                  156.22                       229.63204
                  156.48                       224.88086
                  156.74                       220.69396
                     157                       217.07463
                  157.26                       214.02589
                  157.52                       211.55032
                  157.78                       209.64973
                  158.04                       208.32486
                   158.3                       207.57504
                  158.56                       207.39787
                  158.82                       207.78888
                  159.08                       208.74135
                  159.34                       210.24618
                   159.6                        212.2918
                  159.86                       214.86414
                  160.12                       217.94658
                  160.38                        221.5199
                  160.64                       225.56215
                   160.9                        230.0486
                  161.16                       234.95157
                  161.42                       240.24028
                  161.68                       245.88064
                  161.94                        251.8349
                   162.2                       258.06129
                  162.46                       264.51358
                  162.72                       271.14068
                  162.98                       277.88635
                  163.24                       284.68904
                   163.5                       291.48188
                  163.76                       298.19287
                  164.02                       304.74539
                  164.28                       311.05891
                  164.54                       317.05026
                   164.8                       322.63522
                  165.06                       327.73058
                  165.32                       332.25656
                  165.58                       336.13933
                  165.84                       339.31366
                   166.1                       341.72527
                  166.36                       343.33293
                  166.62                       344.11009
                  166.88                        344.0458
                  167.14                       343.14499
                   167.4                       341.42791
                  167.66                       338.92875
                  167.92                       335.69379
                  168.18                         331.779
                  168.44                       327.24756
                   168.7                       322.16739
                  168.96                       316.60888
                  169.22                       310.64279
                  169.48                       304.33859
                  169.74                       297.76309
                     170                       290.97951
                  170.26                       284.04685
                  170.52                       277.01977
                  170.78                       269.94865
                  171.04                       262.87994
                   171.3                       255.85667
                  171.56                       248.91898
                  171.82                       242.10482
                  172.08                       235.45061
                  172.34                       228.99197
                   172.6                       222.76446
                  172.86                       216.80433
                  173.12                       211.14913
                  173.38                       205.83836
                  173.64                       200.91385
                   173.9                        196.4201
                  174.16                       192.40431
                  174.42                        188.9162
                  174.68                        186.0075
                  174.94                       183.73113
                   175.2                       182.13994
                  175.46                       181.28532
                  175.72                       181.21541
                  175.98                       181.97342
                  176.24                       183.59595
                   176.5                       186.11157
                  176.76                       189.53978
                  177.02                        193.8904
                  177.28                       199.16339
                  177.54                       205.34887
                   177.8                       212.42743
                  178.06                       220.37026
                  178.32                       229.13913
                  178.58                       238.68588
                  178.84                       248.95154
                   179.1                       259.86494
                  179.36                       271.34092
                  179.62                       283.27838
                  179.88                        295.5584
                  180.14                       308.04273
                   180.4                       320.57309
                  180.66                       332.97176
                  180.92                       345.04395
                  181.18                       356.58231
                  181.44                       367.37382
                   181.7                       377.20894
                  181.96                       385.89238
                  182.22                       393.25439
                  182.48                       399.16135
                  182.74                       403.52399
                     183                       406.30233
                  183.26                       407.50645
                  183.52                       407.19328
                  183.78                       405.45988
                  184.04                       402.43436
                   184.3                       398.26571
                  184.56                       393.11373
                  184.82                       387.14017
                  185.08                       380.50152
                  185.34                       373.34385
                   185.6                       365.79953
                  185.86                       357.98551
                  186.12                       350.00293
                  186.38                       341.93754
                  186.64                       333.86076
                   186.9                       325.83115
                  187.16                       317.89598
                  187.42                       310.09292
                  187.68                       302.45158
                  187.94                       294.99497
                   188.2                       287.74072
                  188.46                       280.70216
                  188.72                       273.88928
                  188.98                       267.30947
                  189.24                       260.96831
                   189.5                       254.87009
                  189.76                       249.01831
                  190.02                        243.4161
                  190.28                       238.06646
                  190.54                       232.97252
                   190.8                        228.1377
                  191.06                       223.56594
                  191.32                       219.26178
                  191.58                        215.2305
                  191.84                       211.47813
                   192.1                       208.01147
                  192.36                       204.83802
                  192.62                       201.96595
                  192.88                       199.40398
                  193.14                       197.16133
                   193.4                       195.24758
                  193.66                       193.67253
                  193.92                       192.44601
                  194.18                       191.57762
                  194.44                       191.07656
                   194.7                       190.95141
                  194.96                       191.20995
                  195.22                         191.859
                  195.48                       192.90425
                  195.74                       194.35013
                     196                       196.19963
                  196.26                       198.45413
                  196.52                       201.11334
                  196.78                       204.17515
                  197.04                       207.63553
                   197.3                       211.48838
                  197.56                       215.72526
                  197.82                       220.33511
                  198.08                       225.30384
                  198.34                       230.61382
                   198.6                       236.24339
                  198.86                       242.16623
                  199.12                       248.35061
                  199.38                       254.75869
                  199.64                       261.34566
                   199.9                         268.059
                  200.16                        274.8379
                  200.42                       281.61291
                  200.68                       288.30602
                  200.94                       294.83122
                   201.2                       301.09567
                  201.46                       307.00147
                  201.72                       312.44832
                  201.98                       317.33676
                  202.24                       321.57216
                   202.5                       325.06902
                  202.76                       327.75531
                  203.02                       329.57639
                  203.28                       330.49811
                  203.54                       330.50868
                   203.8                       329.61927
                  204.06                       327.86316
                  204.32                       325.29365
                  204.58                        321.9809
                  204.84                       318.00806
                   205.1                       313.46713
                  205.36                       308.45483
                  205.62                       303.06898
                  205.88                        297.4054
                  206.14                       291.55566
                   206.4                       285.60543
                  206.66                       279.63351
                  206.92                       273.71131
                  207.18                       267.90283
                  207.44                       262.26479
                   207.7                       256.84718
                  207.96                       251.69375
                  208.22                        246.8427
                  208.48                       242.32723
                  208.74                       238.17605
                     209                        234.4138
                  209.26                       231.06133
                  209.52                       228.13596
                  209.78                       225.65168
                  210.04                       223.61923
                   210.3                       222.04622
                  210.56                       220.93714
                  210.82                       220.29328
                  211.08                       220.11273
                  211.34                       220.39036
                   211.6                       221.11783
                  211.86                       222.28374
                  212.12                       223.87375
                  212.38                       225.87076
                  212.64                       228.25501
                   212.9                       231.00426
                  213.16                       234.09398
                  213.42                        237.4975
                  213.68                       241.18625
                  213.94                       245.13002
                   214.2                       249.29708
                  214.46                       253.65439
                  214.72                       258.16769
                  214.98                       262.80158
                  215.24                       267.51973
                   215.5                       272.28507
                  215.76                        277.0601
                  216.02                       281.80719
                  216.28                       286.48881
                  216.54                       291.06787
                   216.8                         295.508
                  217.06                       299.77397
                  217.32                       303.83214
                  217.58                       307.65099
                  217.84                       311.20163
                   218.1                       314.45822
                  218.36                       317.39825
                  218.62                       320.00281
                  218.88                       322.25675
                  219.14                       324.14889
                   219.4                       325.67217
                  219.66                        326.8237
                  219.92                       327.60462
                  220.18                       328.01975
                  220.44                       328.07716
                   220.7                       327.78765
                  220.96                       327.16435
                  221.22                       326.22239
                  221.48                       324.97858
                  221.74                       323.45105
                     222                       321.65879
                  222.26                        319.6211
                  222.52                       317.35706
                  222.78                       314.88514
                  223.04                       312.22302
                   223.3                       309.38763
                  223.56                       306.39515
                  223.82                       303.26113
                  224.08                       300.00042
                  224.34                       296.62714
                   224.6                       293.15456
                  224.86                       289.59513
                  225.12                       285.96056
                  225.38                       282.26201
                  225.64                       278.51028
                   225.9                       274.71593
                  226.16                       270.88941
                  226.42                       267.04103
                  226.68                       263.18103
                  226.94                        259.3196
                   227.2                       255.46703
                  227.46                       251.63372
                  227.72                       247.83035
                  227.98                       244.06784
                  228.24                       240.35738
                   228.5                       236.71045
                  228.76                        233.1388
                  229.02                        229.6545
                  229.28                       226.26999
                  229.54                       222.99809
                   229.8                       219.85202
                  230.06                       216.84538
                  230.32                       213.99212
                  230.58                       211.30648
                  230.84                       208.80306
                   231.1                       206.49674
                  231.36                       204.40268
                  231.62                        202.5363
                  231.88                       200.91315
                  232.14                       199.54888
                   232.4                       198.45915
                  232.66                       197.65952
                  232.92                       197.16539
                  233.18                       196.99189
                  233.44                       197.15374
                   233.7                       197.66505
                  233.96                       198.53907
                  234.22                       199.78793
                  234.48                       201.42228
                  234.74                       203.45086
                     235                       205.88003
                  235.26                       208.71308
                  235.52                       211.94953
                  235.78                       215.58423
                  236.04                       219.60644
                   236.3                       223.99884
                  236.56                       228.73662
                  236.82                       233.78656
                  237.08                       239.10631
                  237.34                       244.64397
                   237.6                       250.33794
                  237.86                       256.11744
                  238.12                       261.90352
                  238.38                       267.61093
                  238.64                       273.15055
                   238.9                       278.43253
                  239.16                       283.36972
                  239.42                       287.88146
                  239.68                       291.89707
                  239.94                       295.35909
                   240.2                       298.22558
                  240.46                       300.47161
                  240.72                       302.08952
                  240.98                       303.08808
                  241.24                       303.49081
                   241.5                       303.33353
                  241.76                       302.66155
                  242.02                       301.52685
                  242.28                        299.9853
                  242.54                       298.09416
                   242.8                       295.91003
                  243.06                       293.48717
                  243.32                       290.87631
                  243.58                       288.12389
                  243.84                       285.27164
                   244.1                       282.35648
                  244.36                        279.4106
                  244.62                       276.46164
                  244.88                       273.53304
                  245.14                       270.64436
                   245.4                       267.81169
                  245.66                       265.04813
                  245.92                       262.36418
                  246.18                       259.76823
                  246.44                       257.26687
                   246.7                       254.86524
                  246.96                       252.56732
                  247.22                       250.37622
                  247.48                       248.29442
                  247.74                       246.32401
                     248                       244.46688
                  248.26                       242.72485
                  248.52                       241.09978
                  248.78                       239.59356
                  249.04                       238.20817
                   249.3                       236.94564
                  249.56                        235.8081
                  249.82                       234.79771
                  250.08                       233.91663
                  250.34                       233.16698
                   250.6                       232.55071
                  250.86                       232.06954
                  251.12                       231.72493
                  251.38                       231.51805
                  251.64                       231.44974
                   251.9                       231.52047
                  252.16                       231.73031
                  252.42                       232.07881
                  252.68                       232.56491
                  252.94                       233.18684
                   253.2                       233.94204
                  253.46                       234.82705
                  253.72                       235.83743
                  253.98                       236.96763
                  254.24                       238.21083
                   254.5                       239.55883
                  254.76                       241.00195
                  255.02                       242.52898
                  255.28                       244.12719
                  255.54                       245.78236
                   255.8                       247.47889
                  256.06                       249.19991
                  256.32                       250.92749
                  256.58                       252.64288
                  256.84                       254.32689
                   257.1                       255.96031
                  257.36                       257.52441
                  257.62                       259.00138
                  257.88                       260.37483
                  258.14                        261.6302
                   258.4                       262.75515
                  258.66                       263.73985
                  258.92                       264.57719
                  259.18                       265.26294
                  259.44                       265.79574
                   259.7                       266.17691
                  259.96                       266.41027
                  260.22                       266.50172
                  260.48                       266.45885
                  260.74                       266.29046
                     261                       266.00608
                  261.26                       265.61547
                  261.52                       265.12806
                  261.78                       264.55247
                  262.04                       263.89599
                   262.3                       263.16411
                  262.56                       262.36017
                  262.82                       261.48497
                  263.08                       260.53662
                  263.34                       259.51043
                   263.6                       258.39893
                  263.86                       257.19199
                  264.12                       255.87713
                  264.38                       254.43985
                  264.64                        252.8642
                   264.9                       251.13346
                  265.16                       249.23101
                  265.42                       247.14135
                  265.68                       244.85117
                  265.94                       242.35043
                   266.2                       239.63327
                  266.46                       236.69877
                  266.72                       233.55143
                  266.98                       230.20149
                  267.24                       226.66498
                   267.5                       222.96362
                  267.76                       219.12448
                  268.02                       215.17932
                  268.28                       211.16371
                  268.54                       207.11584
                   268.8                       203.07528
                  269.06                       199.08165
                  269.32                        195.1735
                  269.58                       191.38738
                  269.84                       187.75708
                   270.1                       184.31308
                  270.36                       181.08207
                  270.62                       178.08667
                  270.88                       175.34509
                  271.14                        172.8711
                   271.4                        170.6741
                  271.66                       168.75939
                  271.92                       167.12858
                  272.18                       165.78003
                  272.44                       164.70931
                   272.7                       163.90956
                  272.96                       163.37188
                  273.22                       163.08571
                  273.48                       163.03924
                  273.74                       163.21987
                     274                       163.61453
                  274.26                       164.21001
                  274.52                       164.99309
                  274.78                       165.95063
                  275.04                       167.06956
                   275.3                       168.33698
                  275.56                        169.7402
                  275.82                       171.26681
                  276.08                       172.90471
                  276.34                       174.64208
                   276.6                       176.46719
                  276.86                       178.36837
                  277.12                       180.33392
                  277.38                        182.3521
                  277.64                       184.41126
                   277.9                       186.49986
                  278.16                       188.60652
                  278.42                       190.71991
                  278.68                       192.82881
                  278.94                       194.92205
                   279.2                       196.98868
                  279.46                       199.01808
                  279.72                       201.00018
                  279.98                       202.92552
                  280.24                       204.78531
                   280.5                       206.57143
                  280.76                       208.27646
                  281.02                        209.8938
                  281.28                       211.41779
                  281.54                       212.84392
                   281.8                       214.16888
                  282.06                       215.39053
                  282.32                       216.50788
                  282.58                       217.52097
                  282.84                       218.43092
                   283.1                       219.23995
                  283.36                       219.95147
                  283.62                       220.57005
                  283.88                       221.10134
                  284.14                       221.55186
                   284.4                       221.92883
                  284.66                       222.24001
                  284.92                       222.49365
                  285.18                       222.69843
                  285.44                       222.86333
                   285.7                       222.99744
                  285.96                       223.10965
                  286.22                       223.20836
                  286.48                       223.30121
                  286.74                       223.39494
                     287                       223.49531
                  287.26                       223.60694
                  287.52                       223.73323
                  287.78                       223.87608
                  288.04                       224.03572
                   288.3                       224.21061
                  288.56                       224.39745
                  288.82                       224.59133
                  289.08                       224.78591
                  289.34                        224.9736
                   289.6                       225.14567
                  289.86                       225.29233
                  290.12                       225.40295
                  290.38                       225.46635
                  290.64                       225.47122
                   290.9                        225.4065
                  291.16                       225.26185
                  291.42                       225.02779
                  291.68                       224.69601
                  291.94                       224.25949
                   292.2                       223.71281
                  292.46                       223.05246
                  292.72                       222.27719
                  292.98                        221.3883
                  293.24                       220.38972
                   293.5                       219.28813
                  293.76                       218.09291
                  294.02                       216.81631
                  294.28                       215.47361
                  294.54                        214.0833
                   294.8                        212.6673
                  295.06                       211.25095
                  295.32                        209.8629
                  295.58                       208.53493
                  295.84                       207.30166
                   296.1                       206.20033
                  296.36                       205.27032
                  296.62                       204.55253
                  296.88                       204.08835
                  297.14                       203.91823
                   297.4                       204.07999
                  297.66                       204.60688
                  297.92                       205.52562
                  298.18                       206.85457
                  298.44                       208.60192
                   298.7                       210.76428
                  298.96                       213.32557
                  299.22                       216.25654
                  299.48                       219.51502
                  299.74                       223.04707
                     300                       226.78889

