        Frequency / MHz                S1,1/arg,degrees
                  225.12                      -66.158787
                  225.38                      -67.938791
                  225.64                      -69.727533
               225.89999                      -71.526332
                  226.16                      -73.334748
                  226.42                      -75.154967
               226.67999                      -76.987425
                  226.94                      -78.832559
                   227.2                      -80.692119
               227.46001                      -82.566105
                  227.72                      -84.455827
                  227.98                      -86.361722
               228.24001                      -88.285104
                   228.5                      -90.225096
               228.75999                      -92.183011
                  229.02                      -94.158848
                  229.28                      -96.151733
               229.53999                      -98.162978
                   229.8                      -100.19083
                  230.06                      -102.23617
               230.31999                        -104.299
                  230.58                      -106.37888
                  230.84                       -108.4758
               231.10001                      -110.58977
                  231.36                       -112.7221
                  231.62                      -114.87148
                  231.88                      -117.03922
                  232.14                      -119.22531
               232.39999                      -121.42933
                  232.66                      -123.65171
                  232.92                      -125.89245
               233.17999                      -128.15155
                  233.44                      -130.42945
                   233.7                       -132.7257
               233.96001                      -135.03988
                  234.22                      -137.37285
                  234.48                      -139.72419
               234.74001                      -142.09257
                     235                      -144.47712
               235.25999                      -146.87611
                  235.52                      -149.28601
                  235.78                      -151.70248
               236.03999                      -154.11982
                   236.3                      -156.52886
                  236.56                      -158.91822
               236.81999                      -161.27262
                  237.08                      -163.57149
                  237.34                      -165.78775
               237.60001                       -167.8838
                  237.86                      -169.80674
                  238.12                      -171.47921
                  238.38                      -172.78405
                  238.64                      -173.53242
               238.89999                      -173.39778
                  239.16                      -171.77384
                  239.42                      -167.42525
               239.67999                      -157.66234
                  239.94                      -137.41351
                   240.2                      -106.37582
               240.46001                      -81.214055
                  240.72                      -68.172218
                  240.98                      -62.104826
               241.24001                      -59.464328
                   241.5                      -58.613667
               241.75999                      -58.774095
                  242.02                      -59.543013
                  242.28                      -60.693107
               242.53999                      -62.089308
                   242.8                      -63.645715
                  243.06                      -65.305943
               243.31999                      -67.031304
                  243.58                      -68.796006
                  243.84                      -70.579942
               244.10001                      -72.369998
                  244.36                      -74.156556
                  244.62                      -75.931313
                  244.88                      -77.689021
                  245.14                      -79.425309
               245.39999                      -81.137118
                  245.66                      -82.822701
                  245.92                      -84.480306
               246.17999                      -86.109497
