        Frequency / MHz                Port 1 [1] (6)/arg,degrees
                   81.34                      -49.471827
                    81.6                      -48.209747
                   81.86                      -46.952508
                   82.12                      -45.717914
                   82.38                      -44.524314
                   82.64                      -43.389905
                    82.9                      -42.331961
                   83.16                      -41.366079
                   83.42                      -40.505493
                   83.68                      -39.760541
                   83.94                      -39.138329
                    84.2                      -38.642609
                   84.46                      -38.273879
                   84.72                      -38.029665
                   84.98                      -37.904935
                   85.24                      -37.892603
                    85.5                      -37.984036
                   85.76                      -38.169547
                   86.02                      -38.438813
                   86.28                      -38.781218
                   86.54                      -39.186106
                    86.8                      -39.642961
                   87.06                      -40.141534
                   87.32                      -40.671929
                   87.58                      -41.224676
                   87.84                      -41.790786
                    88.1                      -42.361809
                   88.36                      -42.929878
                   88.62                      -43.487736
                   88.88                      -44.028739
                   89.14                       -44.54683
                    89.4                      -45.036483
                   89.66                      -45.492618
                   89.92                      -45.910502
                   90.18                      -46.285642
                   90.44                       -46.61369
                    90.7                      -46.890358
                   90.96                       -47.11136
                   91.22                      -47.272381
                   91.48                      -47.369056
                   91.74                      -47.396977
                      92                       -47.35169
                   92.26                      -47.228693
                   92.52                      -47.023421
                   92.78                      -46.731214
                   93.04                      -46.347264
                    93.3                      -45.866562
                   93.56                      -45.283834
                   93.82                      -44.593496
                   94.08                      -43.789636
                   94.34                       -42.86604
                    94.6                      -41.816269
                   94.86                      -40.633809
                   95.12                      -39.312295
                   95.38                       -37.84581
                   95.64                      -36.229264
                    95.9                       -34.45884
                   96.16                      -32.532504
                   96.42                      -30.450545
                   96.68                      -28.216138
                   96.94                       -25.83586
                    97.2                      -23.320139
                   97.46                      -20.683539
                   97.72                       -17.94484
                   97.98                      -15.126822
                   98.24                      -12.255733
                    98.5                      -9.3604204
                   98.76                      -6.4711771
                   99.02                      -3.6184132
                   99.28                        -0.83128
                   99.54                       1.8635873
                    99.8                       4.4430749
                  100.06                       6.8882507
                  100.32                       9.1846463
                  100.58                       11.322187
                  100.84                       13.294841
                   101.1                       15.100073
                  101.36                       16.738201
                  101.62                       18.211747
                  101.88                        19.52482
                  102.14                       20.682598
                   102.4                       21.690902
                  102.66                       22.555887
                  102.92                       23.283818
                  103.18                       23.880929
                  103.44                       24.353335
                   103.7                       24.706989
                  103.96                       24.947657
                  104.22                       25.080902
                  104.48                       25.112079
                  104.74                       25.046327
                     105                       24.888566
                  105.26                       24.643505
                  105.52                       24.315655
                  105.78                       23.909364
                  106.04                       23.428867
                   106.3                       22.878344
                  106.56                       22.261992
                  106.82                       21.584093
                  107.08                        20.84908
                  107.34                        20.06158
                   107.6                       19.226439
                  107.86                       18.348724
                  108.12                       17.433695
                  108.38                       16.486766
                  108.64                       15.513456
                   108.9                        14.51933
                  109.16                       13.509954
                  109.42                       12.490856
                  109.68                       11.467501
                  109.94                       10.445271
                   110.2                       9.4294571
                  110.46                       8.4252396
                  110.72                       7.4376666
                  110.98                       6.4716179
                  111.24                       5.5317591
                   111.5                       4.6224868
                  111.76                       3.7478739
                  112.02                       2.9116217
                  112.28                       2.1170266
                  112.54                       1.3669676
                   112.8                      0.66391338
                  113.06                    0.0099501605
                  113.32                     -0.59317938
                  113.58                      -1.1440317
                  113.84                      -1.6414221
                   114.1                      -2.0843959
                  114.36                      -2.4722136
                  114.62                      -2.8043527
                  114.88                      -3.0805214
                  115.14                      -3.3006788
                   115.4                      -3.4650549
                  115.66                      -3.5741636
                  115.92                      -3.6288037
                  116.18                      -3.6300469
                  116.44                      -3.5792133
                   116.7                      -3.4778391
                  116.96                      -3.3276424
                  117.22                      -3.1304923
                  117.48                      -2.8883863
                  117.74                      -2.6034376
                     118                      -2.2778708
                  118.26                      -1.9140223
                  118.52                       -1.514339
                  118.78                      -1.0813691
                  119.04                     -0.61773921
                   119.3                     -0.12611587
                  119.56                      0.39084718
                  119.82                      0.93057201
                  120.08                       1.4906212
                  120.34                       2.0687553
                   120.6                       2.6629744
                  120.86                       3.2715371
                  121.12                       3.8929529
                  121.38                       4.5259511
                  121.64                       5.1694297
                   121.9                       5.8223918
                  122.16                       6.4838806
                  122.42                       7.1529194
                  122.68                       7.8284636
                  122.94                       8.5093683
                   123.2                       9.1943697
                  123.46                       9.8820793
                  123.72                       10.570984
                  123.98                       11.259449
                  124.24                       11.945717
                   124.5                       12.627906
                  124.76                       13.304002
                  125.02                       13.971856
                  125.28                       14.629185
                  125.54                       15.273578
                   125.8                       15.902517
                  126.06                       16.513414
                  126.32                       17.103653
                  126.58                       17.670638
                  126.84                       18.211843
                   127.1                       18.724856
                  127.36                       19.207404
                  127.62                       19.657374
                  127.88                       20.072809
                  128.14                       20.451898
                   128.4                       20.792954
                  128.66                        21.09439
                  128.92                       21.354704
                  129.18                       21.572461
                  129.44                       21.746294
                   129.7                       21.874907
                  129.96                       21.957088
                  130.22                       21.991718
                  130.48                       21.977789
                  130.74                       21.914401
                     131                       21.800759
                  131.26                        21.63616
                  131.52                       21.419969
                  131.78                         21.1516
                  132.04                        20.83049
                   132.3                       20.456089
                  132.56                       20.027854
                  132.82                       19.545267
                  133.08                       19.007851
                  133.34                        18.41521
                   133.6                        17.76707
                  133.86                       17.063314
                  134.12                       16.304027
                  134.38                       15.489518
                  134.64                       14.620349
                   134.9                       13.697346
                  135.16                       12.721614
                  135.42                       11.694549
                  135.68                       10.617861
                  135.94                       9.4935973
                   136.2                       8.3241845
                  136.46                       7.1124686
                  136.72                       5.8617588
                  136.98                       4.5758625
                  137.24                       3.2591049
                   137.5                       1.9163269
                  137.76                      0.55285756
                  138.02                     -0.82553911
                  138.28                      -2.2127376
                  138.54                      -3.6023385
                   138.8                      -4.9877604
                  139.06                      -6.3623292
                  139.32                      -7.7193567
                  139.58                      -9.0522074
                  139.84                      -10.354352
                   140.1                      -11.619412
                  140.36                      -12.841196
                  140.62                       -14.01374
                  140.88                      -15.131339
                  141.14                      -16.188591
                   141.4                      -17.180424
                  141.66                      -18.102132
                  141.92                      -18.949393
                  142.18                      -19.718275
                  142.44                       -20.40523
                   142.7                      -21.007079
                  142.96                      -21.520986
                  143.22                      -21.944438
                  143.48                      -22.275224
                  143.74                      -22.511443
                     144                      -22.651528
                  144.26                      -22.694292
                  144.52                      -22.639018
                  144.78                      -22.485568
                  145.04                      -22.234525
                   145.3                      -21.887352
                  145.56                      -21.446578
                  145.82                      -20.915987
                  146.08                      -20.300814
                  146.34                      -19.607928
                   146.6                      -18.846008
                  146.86                      -18.025676
                  147.12                      -17.159589
                  147.38                      -16.262465
                  147.64                      -15.351028
                   147.9                      -14.443861
                  148.16                      -13.561152
                  148.42                      -12.724343
                  148.68                      -11.955674
                  148.94                      -11.277664
                   149.2                      -10.712523
                  149.46                      -10.281546
                  149.72                      -10.004508
                  149.98                      -9.8990695
                  150.24                      -9.9802257
                   150.5                      -10.259792
                  150.76                      -10.745939
                  151.02                      -11.442782
                  151.28                      -12.350037
                  151.54                      -13.462779
                   151.8                      -14.771315
                  152.06                      -16.261252
                  152.32                      -17.913766
                  152.58                      -19.706134
                  152.84                      -21.612511
                   153.1                      -23.604931
                  153.36                      -25.654463
                  153.62                      -27.732417
                  153.88                       -29.81149
                  154.14                      -31.866748
                   154.4                      -33.876365
                  154.66                      -35.822077
                  154.92                      -37.689358
                  155.18                      -39.467345
                  155.44                      -41.148569
                   155.7                      -42.728553
                  155.96                      -44.205343
                  156.22                      -45.579016
                  156.48                      -46.851206
                  156.74                      -48.024686
                     157                      -49.102997
                  157.26                      -50.090152
                  157.52                      -50.990407
                  157.78                      -51.808085
                  158.04                      -52.547461
                   158.3                      -53.212675
                  158.56                      -53.807682
                  158.82                      -54.336225
                  159.08                       -54.80181
                  159.34                      -55.207691
                   159.6                      -55.556865
                  159.86                      -55.852053
                  160.12                      -56.095695
                  160.38                      -56.289946
                  160.64                      -56.436669
                   160.9                      -56.537449
                  161.16                      -56.593606
                  161.42                      -56.606215
                  161.68                      -56.576133
                  161.94                      -56.504029
                   162.2                      -56.390408
                  162.46                      -56.235627
                  162.72                       -56.03991
                  162.98                      -55.803345
                  163.24                      -55.525872
                   163.5                      -55.207271
                  163.76                      -54.847143
                  164.02                      -54.444888
                  164.28                      -53.999706
                  164.54                      -53.510588
                   164.8                      -52.976336
                  165.06                      -52.395584
                  165.32                      -51.766826
                  165.58                      -51.088453
                  165.84                      -50.358786
                   166.1                      -49.576098
                  166.36                      -48.738634
                  166.62                      -47.844625
                  166.88                       -46.89229
                  167.14                      -45.879851
                   167.4                      -44.805554
                  167.66                      -43.667709
                  167.92                      -42.464759
                  168.18                      -41.195374
                  168.44                       -39.85857
                   168.7                      -38.453841
                  168.96                      -36.981305
                  169.22                      -35.441828
                  169.48                      -33.837128
                  169.74                      -32.169845
                     170                      -30.443558
                  170.26                      -28.662771
                  170.52                      -26.832854
                  170.78                      -24.959962
                  171.04                      -23.050935
                   171.3                      -21.113193
                  171.56                      -19.154621
                  171.82                      -17.183437
                  172.08                      -15.208031
                  172.34                      -13.236773
                   172.6                      -11.277762
                  172.86                      -9.3385438
                  173.12                      -7.4257964
                  173.38                      -5.5450102
                  173.64                      -3.7002027
                   173.9                      -1.8936887
                  174.16                      -0.1259275
                  174.42                        1.604546
                  174.68                       3.3011189
                  174.94                        4.969049
                   175.2                       6.6153922
                  175.46                       8.2489347
                  175.72                       9.8801418
                  175.98                       11.521112
                  176.24                       13.185505
                   176.5                       14.888375
                  176.76                       16.645835
                  177.02                       18.474461
                  177.28                        20.39034
                  177.54                       22.407742
                   177.8                       24.537414
                  178.06                        26.78462
                  178.32                       29.147178
                  178.58                       31.613838
                  178.84                       34.163431
                   179.1                       36.765177
                  179.36                       39.380354
                  179.62                       41.965217
                  179.88                       44.474726
                  180.14                       46.866404
                   180.4                       49.103626
                  180.66                       51.157837
                  180.92                        53.00951
                  181.18                       54.647968
                  181.44                       56.070391
                   181.7                       57.280358
                  181.96                       58.286276
                  182.22                        59.09989
                  182.48                       59.735013
                  182.74                       60.206516
                     183                       60.529565
                  183.26                       60.719073
                  183.52                       60.789325
                  183.78                       60.753747
                  184.04                       60.624766
                   184.3                       60.413756
                  184.56                       60.131039
                  184.82                       59.785931
                  185.08                       59.386812
                  185.34                       58.941214
                   185.6                       58.455915
                  185.86                       57.937018
                  186.12                       57.390027
                  186.38                       56.819892
                  186.64                       56.231045
                   186.9                       55.627415
                  187.16                       55.012437
                  187.42                       54.389059
                  187.68                       53.759763
                  187.94                       53.126592
                   188.2                         52.4912
                  188.46                       51.854909
                  188.72                       51.218784
                  188.98                       50.583697
                  189.24                       49.950394
                   189.5                       49.319528
                  189.76                       48.691689
                  190.02                        48.06739
                  190.28                       47.447045
                  190.54                       46.830926
                   190.8                       46.219109
                  191.06                       45.611422
                  191.32                       45.007411
                  191.58                       44.406302
                  191.84                       43.806988
                   192.1                       43.208028
                  192.36                       42.607643
                  192.62                       42.003717
                  192.88                       41.393793
                  193.14                        40.77505
                   193.4                       40.144269
                  193.66                       39.497791
                  193.92                       38.831461
                  194.18                       38.140575
                  194.44                       37.419831
                   194.7                       36.663295
                  194.96                       35.864386
                  195.22                       35.015881
                  195.48                       34.109938
                  195.74                       33.138145
                     196                       32.091585
                  196.26                       30.960917
                  196.52                       29.736496
                  196.78                       28.408521
                  197.04                       26.967256
                   197.3                       25.403335
                  197.56                       23.708205
                  197.82                       21.874722
                  198.08                       19.897939
                  198.34                       17.776085
                   198.6                       15.511679
                  198.86                       13.112701
                  199.12                       10.593624
                  199.38                       7.9761088
                  199.64                       5.2890896
                   199.9                       2.5680566
                  200.16                     -0.14654203
                  200.42                      -2.8116762
                  200.68                      -5.3845877
                  200.94                      -7.8256904
                   201.2                      -10.101075
                  201.46                      -12.184286
                  201.72                      -14.057224
                  201.98                       -15.71021
                  202.24                      -17.141393
                   202.5                      -18.355729
                  202.76                      -19.363751
                  203.02                      -20.180313
                  203.28                      -20.823414
                  203.54                       -21.31316
                   203.8                      -21.670885
                  204.06                      -21.918433
                  204.32                      -22.077581
                  204.58                      -22.169591
                  204.84                      -22.214884
                   205.1                      -22.232802
                  205.36                      -22.241471
                  205.62                      -22.257728
                  205.88                      -22.297096
                  206.14                      -22.373809
                   206.4                      -22.500829
                  206.66                      -22.689871
                  206.92                      -22.951402
                  207.18                      -23.294605
                  207.44                      -23.727311
                   207.7                      -24.255899
                  207.96                      -24.885176
                  208.22                      -25.618245
                  208.48                       -26.45639
                  208.74                      -27.398986
                     209                      -28.443456
                  209.26                      -29.585281
                  209.52                      -30.818081
                  209.78                      -32.133757
                  210.04                      -33.522706
                   210.3                      -34.974082
                  210.56                      -36.476111
                  210.82                      -38.016426
                  211.08                      -39.582428
                  211.34                      -41.161628
                   211.6                      -42.741981
                  211.86                      -44.312174
                  212.12                      -45.861874
                  212.38                      -47.381908
                  212.64                      -48.864389
                   212.9                      -50.302767
                  213.16                      -51.691829
                  213.42                      -53.027632
                  213.68                       -54.30741
                  213.94                      -55.529429
                   214.2                      -56.692848
                  214.46                      -57.797552
                  214.72                      -58.844004
                  214.98                      -59.833102
                  215.24                      -60.766059
                   215.5                      -61.644291
                  215.76                      -62.469335
                  216.02                      -63.242778
                  216.28                        -63.9662
                  216.54                      -64.641127
                   216.8                       -65.26899
                  217.06                      -65.851095
                  217.32                      -66.388587
                  217.58                      -66.882424
                  217.84                      -67.333349
                   218.1                      -67.741869
                  218.36                      -68.108231
                  218.62                      -68.432412
                  218.88                      -68.714099
                  219.14                      -68.952685
                   219.4                       -69.14726
                  219.66                      -69.296595
                  219.92                      -69.399142
                  220.18                      -69.453006
                  220.44                      -69.455935
                   220.7                      -69.405285
                  220.96                      -69.297985
                  221.22                      -69.130497
                  221.48                      -68.898764
                  221.74                      -68.598152
                     222                      -68.223395
                  222.26                      -67.768528
                  222.52                      -67.226827
                  222.78                       -66.59075
                  223.04                      -65.851889
                   223.3                      -65.000933
                  223.56                      -64.027663
                  223.82                      -62.920986
                  224.08                      -61.669026
                  224.34                      -60.259312
                   224.6                      -58.679086
                  224.86                      -56.915782
                  225.12                       -54.95772
                  225.38                      -52.795058
                  225.64                      -50.421035
                   225.9                      -47.833478
                  226.16                      -45.036507
                  226.42                      -42.042245
                  226.68                      -38.872251
                  226.94                      -35.558313
                   227.2                      -32.142204
                  227.46                      -28.674163
                  227.72                      -25.210084
                  227.98                      -21.807764
                  228.24                      -18.522804
                   228.5                       -15.40491
                  228.76                      -12.495171
                  229.02                      -9.8246444
                  229.28                      -7.4141988
                  229.54                      -5.2753725
                   229.8                      -3.4118398
                  230.06                      -1.8211304
                  230.32                     -0.49631751
                  230.58                      0.57249557
                  230.84                       1.3969686
                   231.1                        1.989607
                  231.36                       2.3631077
                  231.62                       2.5299247
                  231.88                       2.5020084
                  232.14                       2.2906774
                   232.4                       1.9065898
                  232.66                       1.3597879
                  232.92                      0.65979712
                  233.18                     -0.18423421
                  233.44                      -1.1633665
                   233.7                      -2.2686819
                  233.96                      -3.4910895
                  234.22                      -4.8211355
                  234.48                      -6.2488317
                  234.74                      -7.7635176
                     235                      -9.3537712
                  235.26                       -11.00738
                  235.52                      -12.711384
                  235.78                      -14.452188
                  236.04                      -16.215742
                   236.3                      -17.987784
                  236.56                      -19.754106
                  236.82                       -21.50085
                  237.08                       -23.21478
                  237.34                      -24.883537
                   237.6                      -26.495831
                  237.86                      -28.041583
                  238.12                      -29.512003
                  238.38                        -30.8996
                  238.64                      -32.198146
                   238.9                      -33.402591
                  239.16                      -34.508939
                  239.42                      -35.514114
                  239.68                      -36.415799
                  239.94                      -37.212277
                   240.2                      -37.902269
                  240.46                      -38.484775
                  240.72                       -38.95892
                  240.98                      -39.323812
                  241.24                      -39.578402
                   241.5                      -39.721357
                  241.76                      -39.750937
                  242.02                      -39.664883
                  242.28                      -39.460315
                  242.54                      -39.133635
                   242.8                      -38.680443
                  243.06                      -38.095463
                  243.32                      -37.372489
                  243.58                      -36.504354
                  243.84                      -35.482927
                   244.1                      -34.299172
                  244.36                      -32.943265
                  244.62                      -31.404824
                  244.88                      -29.673258
                  245.14                      -27.738307
                   245.4                      -25.590787
                  245.66                       -23.22358
                  245.92                      -20.632877
                  246.18                      -17.819629
                  246.44                      -14.791087
                   246.7                       -11.56225
                  246.96                      -8.1569213
                  247.22                      -4.6080523
                  247.48                     -0.95709442
                  247.74                       2.7477887
                     248                       6.4545299
                  248.26                        10.11061
                  248.52                        13.66658
                  248.78                       17.079071
                  249.04                       20.312844
                   249.3                       23.341714
                  249.56                       26.148428
                  249.82                       28.723757
                  250.08                       31.065124
                  250.34                       33.175076
                   250.6                       35.059795
                  250.86                       36.727806
                  251.12                       38.188916
                  251.38                       39.453397
                  251.64                        40.53139
                   251.9                       41.432493
                  252.16                       42.165491
                  252.42                       42.738192
                  252.68                       43.157352
                  252.94                       43.428653
                   253.2                       43.556719
                  253.46                       43.545177
                  253.72                       43.396731
                  253.98                       43.113259
                  254.24                       42.695928
                   254.5                       42.145326
                  254.76                       41.461612
                  255.02                       40.644674
                  255.28                       39.694315
                  255.54                       38.610448
                   255.8                       37.393307
                  256.06                        36.04367
                  256.32                       34.563096
                  256.58                       32.954152
                  256.84                       31.220641
                   257.1                         29.3678
                  257.36                        27.40247
                  257.62                       25.333202
                  257.88                       23.170307
                  258.14                       20.925812
                   258.4                       18.613337
                  258.66                       16.247874
                  258.92                       13.845489
                  259.18                       11.422962
                  259.44                       8.9973827
                   259.7                       6.5857483
                  259.96                       4.2045719
                  260.22                       1.8695463
                  260.48                     -0.40472935
                  260.74                      -2.6049449
                     261                      -4.7191977
                  261.26                      -6.7370403
                  261.52                      -8.6494687
                  261.78                      -10.448865
                  262.04                      -12.128906
                   262.3                      -13.684457
                  262.56                      -15.111448
                  262.82                      -16.406748
                  263.08                      -17.568036
                  263.34                      -18.593679
                   263.6                       -19.48261
                  263.86                      -20.234204
                  264.12                      -20.848172
                  264.38                      -21.324455
                  264.64                      -21.663128
                   264.9                      -21.864322
                  265.16                      -21.928154
                  265.42                      -21.854678
                  265.68                      -21.643855
                  265.94                      -21.295543
                   266.2                       -20.80951
                  266.46                      -20.185466
                  266.72                      -19.423125
                  266.98                      -18.522288
                  267.24                      -17.482951
                   267.5                      -16.305446
                  267.76                      -14.990605
                  268.02                      -13.539954
                  268.28                      -11.955941
                  268.54                      -10.242179
                   268.8                      -8.4037084
                  269.06                      -6.4472533
                  269.32                       -4.381463
                  269.58                      -2.2170989
                  269.84                     0.032853976
                   270.1                       2.3531819
                  270.36                       4.7265677
                  270.62                       7.1338544
                  270.88                       9.5544447
                  271.14                        11.96681
                   271.4                       14.349071
                  271.66                       16.679601
                  271.92                       18.937591
                  272.18                       21.103543
                  272.44                       23.159649
                   272.7                        25.09003
                  272.96                        26.88086
                  273.22                       28.520361
                  273.48                       29.998706
                  273.74                       31.307861
                     274                        32.44138
                  274.26                       33.394198
                  274.52                       34.162418
                  274.78                       34.743142
                  275.04                       35.134324
                   275.3                       35.334678
                  275.56                       35.343638
                  275.82                       35.161369
                  276.08                        34.78883
                  276.34                       34.227876
                   276.6                       33.481399
                  276.86                       32.553486
                  277.12                       31.449565
                  277.38                        30.17654
                  277.64                       28.742864
                   277.9                       27.158543
                  278.16                       25.435049
                  278.42                       23.585137
                  278.68                       21.622561
                  278.94                       19.561717
                   279.2                       17.417231
                  279.46                       15.203542
                  279.72                       12.934521
                  279.98                       10.623147
                  280.24                       8.2813101
                   280.5                       5.9197145
                  280.76                       3.5479215
                  281.02                       1.1744948
                  281.28                      -1.1927689
                  281.54                      -3.5465638
                   281.8                      -5.8797972
                  282.06                      -8.1853509
                  282.32                      -10.455918
                  282.58                      -12.683938
                  282.84                      -14.861648
                   283.1                      -16.981224
                  283.36                      -19.035018
                  283.62                      -21.015834
                  283.88                      -22.917219
                  284.14                      -24.733729
                   284.4                      -26.461134
                  284.66                      -28.096558
                  284.92                      -29.638522
                  285.18                      -31.086921
                  285.44                      -32.442923
                   285.7                      -33.708812
                  285.96                      -34.887807
                  286.22                      -35.983845
                  286.48                       -37.00137
                  286.74                      -37.945116
                     287                      -38.819906
                  287.26                      -39.630464
                  287.52                      -40.381246
                  287.78                       -41.07629
                  288.04                      -41.719092
                   288.3                      -42.312508
                  288.56                      -42.858682
                  288.82                      -43.359012
                  289.08                      -43.814141
                  289.34                      -44.223989
                   289.6                       -44.58781
                  289.86                      -44.904271
                  290.12                      -45.171555
                  290.38                      -45.387471
                  290.64                      -45.549564
                   290.9                      -45.655217
                  291.16                      -45.701739
                  291.42                      -45.686445
                  291.68                        -45.6067
                  291.94                      -45.459963
                   292.2                      -45.243806
                  292.46                      -44.955926
                  292.72                      -44.594154
                  292.98                      -44.156463
                  293.24                      -43.640978
                   293.5                      -43.045989
                  293.76                      -42.369975
                  294.02                      -41.611627
                  294.28                      -40.769873
                  294.54                      -39.843906
                   294.8                      -38.833214
                  295.06                      -37.737601
                  295.32                      -36.557228
                  295.58                      -35.292644
                  295.84                      -33.944846
                   296.1                      -32.515352
                  296.36                      -31.006299
                  296.62                      -29.420566
                  296.88                      -27.761912
                  297.14                      -26.035122
                   297.4                      -24.246143
                  297.66                      -22.402187
                  297.92                      -20.511784
                  298.18                       -18.58476
                  298.44                      -16.632152
                   298.7                      -14.666031
                  298.96                      -12.699283
                  299.22                      -10.745343
                  299.48                       -8.817933
                  299.74                      -6.9308142
                     300                       -5.097597

