        Frequency / MHz                Port 1 [1] (28)/arg,degrees
                  217.58                      -58.688291
                  217.84                      -58.221833
                   218.1                      -57.712351
                  218.36                      -57.169912
                  218.62                      -56.605818
                  218.88                      -56.023009
                  219.14                      -55.412201
                   219.4                      -54.757028
                  219.66                      -54.044813
                  219.92                      -53.275175
                  220.18                      -52.459763
                  220.44                      -51.612595
                   220.7                      -50.737662
                  220.96                      -49.823228
                  221.22                      -48.847874
                  221.48                      -47.794625
                  221.74                      -46.662944
                     222                      -45.468985
                  222.26                      -44.232515
                  222.52                       -42.95937
                  222.78                      -41.633093
                  223.04                      -40.223625
                   223.3                      -38.708221
                  223.56                      -37.089504
                  223.82                      -35.395649
                  224.08                      -33.659747
                  224.34                      -31.892257
                   224.6                      -30.068561
                  224.86                      -28.144282
                  225.12                      -26.090124
                  225.38                      -23.920898
                  225.64                       -21.69346
                   225.9                      -19.469211
                  226.16                      -17.266736
                  226.42                      -15.043347
                  226.68                      -12.725579
                  226.94                      -10.271855
                   227.2                      -7.7220156
                  227.46                      -5.1889016
                  227.72                      -2.7857342
                  227.98                     -0.53812565
                  228.24                        1.649791
                   228.5                       3.9412264
                  228.76                       6.4491594
                  229.02                       9.1258883
                  229.28                       11.744622
                  229.54                       14.009958
                   229.8                       15.731415
                  230.06                       16.939326
                  230.32                       17.877731
                  230.58                       18.892341
                  230.84                       20.269427
                   231.1                       22.095171
                  231.36                       24.212522
                  231.62                       26.316696
                  231.88                       28.134223
                  232.14                       29.561419
                   232.4                       30.682674
                  232.66                       31.685012
                  232.92                       32.735903
                  233.18                       33.892867
                  233.44                       35.090502
                   233.7                       36.204739
                  233.96                       37.144177
                  234.22                       37.905708
                  234.48                       38.565463
                  234.74                       39.221112
                     235                       39.927252
                  235.26                       40.665242
                  235.52                       41.364358
                  235.78                       41.955597
                  236.04                        42.41872
                   236.3                       42.792331
                  236.56                       43.144399
                  236.82                       43.525595
                  237.08                       43.937115
                  237.34                       44.333844
                   237.6                       44.658706
                  237.86                       44.882742
                  238.12                       45.023633
                  238.38                       45.131967
                  238.64                       45.256065
                   238.9                        45.40965
                  239.16                       45.564307
                  239.42                        45.67111
                  239.68                       45.695323
                  239.94                       45.639999
                   240.2                       45.543162
                  240.46                       45.451263
                  240.72                       45.387275
                  240.98                       45.335473
                  241.24                       45.253231
                   241.5                       45.101051
