        Time / ns                o1 [pw]/real
               333.00656                  -4.1860923e-05
               333.07495                  -4.0723789e-05
               333.14334                  -3.8939357e-05
                333.2117                  -3.6580452e-05
               333.28009                   -3.375674e-05
               333.34848                  -3.0575444e-05
               333.41684                   -2.709963e-05
               333.48523                  -2.3334938e-05
               333.55362                  -1.9249079e-05
               333.62198                  -1.4806224e-05
               333.69037                   -1.000142e-05
               333.75873                  -4.8830252e-06
               333.82712                   4.5931853e-07
               333.89551                   5.9329577e-06
               333.96387                     1.14597e-05
               334.03226                   1.7003525e-05
               334.10065                   2.2559114e-05
               334.16901                    2.812011e-05
                334.2374                    3.365838e-05
               334.30579                   3.9098573e-05
               334.37415                   4.4332755e-05
               334.44254                   4.9238759e-05
               334.51093                   5.3714997e-05
               334.57928                   5.7703546e-05
               334.64767                   6.1182473e-05
               334.71606                   6.4159605e-05
               334.78442                   6.6628301e-05
               334.85281                   6.8558133e-05
               334.92117                   6.9890302e-05
               334.98956                   7.0552691e-05
               335.05795                   7.0483889e-05
               335.12631                   6.9662754e-05
                335.1947                   6.8104782e-05
               335.26309                   6.5854627e-05
               335.33145                   6.2966879e-05
               335.39984                   5.9483271e-05
               335.46823                   5.5432105e-05
               335.53659                    5.082375e-05
               335.60498                   4.5685985e-05
               335.67337                   4.0065774e-05
               335.74173                   3.4034052e-05
               335.81012                   2.7685472e-05
               335.87851                   2.1116997e-05
               335.94687                    1.440244e-05
               336.01526                   7.5981548e-06
               336.08365                   7.3832081e-07
               336.15201                  -6.1437304e-06
                336.2204                   -1.300938e-05
               336.28876                  -1.9802614e-05
               336.35715                  -2.6452099e-05
               336.42554                  -3.2896445e-05
                336.4939                  -3.9079088e-05
               336.56229                  -4.4951965e-05
               336.63068                  -5.0473598e-05
               336.69904                  -5.5588676e-05
               336.76743                  -6.0230068e-05
               336.83582                  -6.4310967e-05
               336.90417                  -6.7747613e-05
               336.97256                  -7.0480906e-05
               337.04095                  -7.2485898e-05
               337.10931                  -7.3778945e-05
                337.1777                  -7.4395488e-05
               337.24609                  -7.4365373e-05
               337.31445                  -7.3704483e-05
               337.38284                  -7.2396848e-05
                337.4512                  -7.0417998e-05
               337.51959                  -6.7760375e-05
               337.58798                  -6.4454631e-05
               337.65634                  -6.0580878e-05
               337.72473                  -5.6249632e-05
               337.79312                  -5.1575105e-05
               337.86148                  -4.6637779e-05
               337.92987                  -4.1469288e-05
               337.99826                  -3.6062476e-05
               338.06662                  -3.0398674e-05
               338.13501                  -2.4482997e-05
                338.2034                  -1.8367346e-05
               338.27176                  -1.2161836e-05
               338.34015                  -6.0026732e-06
               338.40854                  -1.0574563e-08
                338.4769                   5.7345383e-06
               338.54529                    1.120149e-05
               338.61368                   1.6405687e-05
               338.68204                   2.1364549e-05
               338.75043                   2.6066042e-05
               338.81879                   3.0461568e-05
               338.88718                   3.4464741e-05
               338.95557                   3.7984064e-05
               339.02393                   4.0957311e-05
               339.09232                   4.3367043e-05
               339.16071                   4.5237754e-05
               339.22906                   4.6622394e-05
               339.29745                   4.7556707e-05
               339.36584                   4.8044581e-05
                339.4342                   4.8055779e-05
               339.50259                   4.7541911e-05
               339.57098                   4.6474051e-05
               339.63934                   4.4855249e-05
               339.70773                   4.2741896e-05
               339.77612                   4.0213825e-05
               339.84448                   3.7357036e-05
               339.91287                   3.4234792e-05
               339.98126                   3.0871201e-05
               340.04962                   2.7269025e-05
               340.11801                   2.3421808e-05
               340.18637                   1.9354737e-05
               340.25476                   1.5122806e-05
               340.32315                   1.0815619e-05
               340.39151                   6.5267182e-06
                340.4599                   2.3362757e-06
               340.52829                  -1.7061543e-06
               340.59665                  -5.5939572e-06
               340.66504                  -9.3373201e-06
               340.73343                  -1.2937092e-05
               340.80179                  -1.6375217e-05
               340.87018                  -1.9610085e-05
               340.93857                  -2.2574603e-05
               341.00693                  -2.5213834e-05
               341.07532                  -2.7477756e-05
               341.14371                  -2.9346704e-05
               341.21207                  -3.0814881e-05
               341.28046                  -3.1881613e-05
               341.34882                  -3.2537399e-05
               341.41721                  -3.2759686e-05
                341.4856                  -3.2521686e-05
               341.55396                  -3.1813513e-05
               341.62234                  -3.0645751e-05
               341.69073                  -2.9054912e-05
               341.75909                  -2.7101283e-05
               341.82748                  -2.4839726e-05
               341.89587                  -2.2310931e-05
               341.96423                  -1.9533591e-05
               342.03262                  -1.6501233e-05
               342.10101                  -1.3208954e-05
               342.16937                  -9.6599942e-06
               342.23776                  -5.8852847e-06
               342.30615                  -1.9330207e-06
               342.37451                   2.1333308e-06
                342.4429                   6.2599047e-06
               342.51129                   1.0406648e-05
               342.57965                   1.4546601e-05
               342.64804                   1.8664563e-05
                342.7164                    2.273977e-05
               342.78479                   2.6733263e-05
               342.85318                    3.059188e-05
               342.92154                   3.4252687e-05
               342.98993                   3.7659633e-05
               343.05832                   4.0777039e-05
               343.12668                   4.3575925e-05
               343.19507                   4.6061472e-05
               343.26346                   4.8225465e-05
               343.33182                   5.0059563e-05
               343.40021                   5.1538267e-05
                343.4686                   5.2630981e-05
               343.53696                   5.3297554e-05
               343.60535                   5.3520573e-05
               343.67374                   5.3282281e-05
                343.7421                   5.2594569e-05
               343.81049                   5.1466268e-05
               343.87885                   4.9917326e-05
               343.94724                   4.7962149e-05
               344.01562                   4.5616169e-05
               344.08398                   4.2898755e-05
               344.15237                   3.9832252e-05
               344.22076                   3.6451685e-05
               344.28912                   3.2789521e-05
               344.35751                   2.8888375e-05
                344.4259                   2.4776658e-05
               344.49426                   2.0478512e-05
               344.56265                   1.6002576e-05
               344.63104                    1.137343e-05
                344.6994                   6.5959794e-06
               344.76779                   1.6947153e-06
               344.83618                  -3.3049007e-06
               344.90454                  -8.3700552e-06
               344.97293                  -1.3463011e-05
               345.04132                  -1.8536011e-05
               345.10968                  -2.3535888e-05
               345.17807                  -2.8398401e-05
               345.24643                  -3.3062359e-05
               345.31482                  -3.7464495e-05
               345.38321                  -4.1560299e-05
               345.45157                  -4.5323195e-05
               345.51996                  -4.8740607e-05
               345.58835                  -5.1799303e-05
               345.65671                  -5.4485685e-05
                345.7251                  -5.6762579e-05
               345.79349                  -5.8580259e-05
               345.86185                  -5.9885864e-05
               345.93024                  -6.0639301e-05
               345.99863                  -6.0832896e-05
               346.06699                  -6.0488394e-05
               346.13538                  -5.9663711e-05
               346.20377                  -5.8428344e-05
               346.27213                  -5.6829605e-05
               346.34052                  -5.4896074e-05
               346.40887                  -5.2619573e-05
               346.47726                  -4.9968625e-05
               346.54565                  -4.6916899e-05
               346.61401                  -4.3457509e-05
                346.6824                  -3.9614428e-05
               346.75079                  -3.5440786e-05
               346.81915                  -3.1007319e-05
               346.88754                  -2.6379665e-05
               346.95593                  -2.1608646e-05
               347.02429                  -1.6723667e-05
               347.09268                  -1.1740854e-05
               347.16107                   -6.678873e-06
               347.22943                  -1.5734475e-06
               347.29782                   3.5154276e-06
               347.36621                   8.5106412e-06
               347.43457                   1.3328512e-05
               347.50296                   1.7891325e-05
               347.57135                    2.214402e-05
               347.63971                   2.6057105e-05
                347.7081                   2.9610954e-05
               347.77646                   3.2798242e-05
               347.84485                   3.5598325e-05
               347.91324                   3.7986283e-05
                347.9816                   3.9924347e-05
               348.04999                   4.1383635e-05
               348.11838                   4.2351327e-05
               348.18674                   4.2837633e-05
               348.25513                    4.286044e-05
               348.32352                   4.2449647e-05
               348.39188                     4.16273e-05
               348.46027                   4.0391074e-05
               348.52866                   3.8733699e-05
               348.59702                   3.6640369e-05
               348.66541                   3.4107583e-05
                348.7338                   3.1163268e-05
               348.80215                   2.7862397e-05
               348.87054                   2.4274563e-05
                348.9389                   2.0471598e-05
               349.00729                   1.6513164e-05
               349.07568                   1.2425953e-05
               349.14404                   8.2195938e-06
               349.21243                   3.8958697e-06
               349.28082                  -5.2575308e-07
               349.34918                  -4.9961013e-06
               349.41757                  -9.4333245e-06
               349.48596                  -1.3737477e-05
               349.55432                  -1.7808021e-05
               349.62271                  -2.1579433e-05
                349.6911                  -2.5011199e-05
               349.75946                   -2.809569e-05
               349.82785                   -3.083999e-05
               349.89624                  -3.3240533e-05
                349.9646                  -3.5269051e-05
               350.03299                  -3.6878959e-05
               350.10138                  -3.8009355e-05
               350.16974                  -3.8612172e-05
               350.23813                  -3.8671591e-05
               350.30649                  -3.8210848e-05
               350.37488                  -3.7275891e-05
               350.44327                  -3.5929534e-05
               350.51163                   -3.421347e-05
               350.58002                  -3.2141561e-05
               350.64841                  -2.9703257e-05
               350.71677                  -2.6877664e-05
               350.78516                   -2.365068e-05
               350.85355                  -2.0050784e-05
               350.92191                  -1.6134391e-05
                350.9903                  -1.1992128e-05
               351.05869                  -7.7109471e-06
               351.12704                   -3.370154e-06
               351.19543                   9.9542729e-07
               351.26382                    5.370182e-06
               351.33218                   9.7673083e-06
               351.40057                   1.4185017e-05
               351.46893                   1.8600393e-05
               351.53732                   2.2954833e-05
               351.60571                   2.7163514e-05
               351.67407                   3.1128038e-05
               351.74246                   3.4766053e-05
               351.81085                   3.8021375e-05
               351.87921                   4.0864797e-05
                351.9476                   4.3304477e-05
               352.01599                   4.5342993e-05
               352.08435                   4.6978315e-05
               352.15274                   4.8202488e-05
               352.22113                   4.8987233e-05
               352.28949                   4.9304497e-05
               352.35788                   4.9134334e-05
               352.42627                   4.8473914e-05
               352.49463                   4.7335663e-05
               352.56302                   4.5750152e-05
               352.63141                   4.3744651e-05
               352.69977                      4.1345e-05
               352.76816                   3.8561491e-05
               352.83652                   3.5404755e-05
               352.90491                   3.1879299e-05
                352.9733                   2.8013033e-05
               353.04166                   2.3841963e-05
               353.11005                   1.9427063e-05
               353.17844                   1.4843043e-05
                353.2468                    1.015482e-05
               353.31519                   5.4211328e-06
               353.38358                   6.7769668e-07
               353.45193                  -4.0509044e-06
               353.52032                  -8.7499475e-06
               353.58871                  -1.3400246e-05
               353.65707                  -1.7971306e-05
               353.72546                  -2.2411974e-05
               353.79385                  -2.6672409e-05
               353.86221                  -3.0695133e-05
                353.9306                  -3.4432862e-05
               353.99896                  -3.7845635e-05
               354.06735                  -4.0908802e-05
               354.13574                  -4.3603668e-05
                354.2041                  -4.5918503e-05
               354.27249                  -4.7838152e-05
               354.34088                  -4.9340721e-05
               354.40924                  -5.0422997e-05
               354.47763                  -5.1070707e-05
               354.54602                  -5.1295079e-05
               354.61438                  -5.1099156e-05
               354.68277                  -5.0518283e-05
               354.75116                  -4.9562343e-05
               354.81952                  -4.8257931e-05
               354.88791                  -4.6616671e-05
                354.9563                  -4.4650624e-05
               355.02466                  -4.2374621e-05
               355.09305                  -3.9807619e-05
               355.16144                  -3.6972997e-05
                355.2298                  -3.3902415e-05
               355.29819                  -3.0625826e-05
               355.36655                  -2.7179663e-05
               355.43494                  -2.3593391e-05
               355.50333                   -1.989822e-05
               355.57169                  -1.6124222e-05
               355.64008                  -1.2299364e-05
               355.70847                   -8.444963e-06
               355.77682                  -4.5885668e-06
               355.84521                   -7.539287e-07
                355.9136                   3.0330921e-06
               355.98196                   6.7369192e-06
               356.05035                   1.0308998e-05
               356.11874                   1.3695555e-05
                356.1871                   1.6835158e-05
               356.25549                   1.9677576e-05
               356.32388                   2.2193643e-05
               356.39224                   2.4379211e-05
               356.46063                   2.6256947e-05
               356.52899                   2.7861597e-05
               356.59738                   2.9228871e-05
               356.66577                   3.0374364e-05
               356.73413                    3.129265e-05
               356.80252                   3.1960833e-05
               356.87091                   3.2345197e-05
               356.93927                   3.2427601e-05
               357.00766                   3.2207648e-05
               357.07605                   3.1703243e-05
               357.14441                   3.0951454e-05
                357.2128                   2.9977713e-05
               357.28119                   2.8793676e-05
               357.34955                   2.7397446e-05
               357.41794                   2.5766501e-05
               357.48633                   2.3884302e-05
               357.55469                   2.1757605e-05
               357.62308                   1.9414601e-05
               357.69147                   1.6903357e-05
               357.75983                   1.4282135e-05
               357.82822                   1.1600358e-05
               357.89658                   8.9012583e-06
               357.96497                   6.1947376e-06
               358.03336                   3.4984703e-06
               358.10172                   8.2903426e-07
                358.1701                  -1.7837687e-06
               358.23849                  -4.2948623e-06
               358.30685                  -6.6639154e-06
               358.37524                  -8.8583274e-06
               358.44363                  -1.0865255e-05
               358.51199                  -1.2683755e-05
               358.58038                  -1.4336453e-05
               358.64877                  -1.5825428e-05
               358.71713                  -1.7140606e-05
               358.78552                  -1.8260565e-05
               358.85391                  -1.9155472e-05
               358.92227                  -1.9798292e-05
               358.99066                  -2.0183808e-05
               359.05902                  -2.0320989e-05
               359.12741                  -2.0230647e-05
                359.1958                  -1.9923724e-05
               359.26416                  -1.9387209e-05
               359.33255                  -1.8590772e-05
               359.40094                   -1.749134e-05
                359.4693                  -1.6051916e-05
               359.53769                  -1.4260427e-05
               359.60608                  -1.2143172e-05
               359.67444                  -9.7547472e-06
               359.74283                  -7.1666832e-06
               359.81122                  -4.4431326e-06
               359.87958                  -1.6321986e-06
               359.94797                   1.2362004e-06
               360.01636                   4.1527887e-06
               360.08472                   7.1115869e-06
               360.15311                   1.0088789e-05
                360.2215                   1.3046984e-05
               360.28986                   1.5946134e-05
               360.35825                    1.874336e-05
               360.42661                   2.1396621e-05
                 360.495                   2.3898592e-05
               360.56339                   2.6251526e-05
               360.63174                   2.8457165e-05
               360.70013                   3.0521933e-05
               360.76852                   3.2424708e-05
               360.83688                   3.4133496e-05
               360.90527                   3.5598681e-05
               360.97366                   3.6765392e-05
               361.04202                   3.7585036e-05
               361.11041                   3.8031507e-05
                361.1788                   3.8087488e-05
               361.24716                   3.7757593e-05
               361.31555                   3.7045244e-05
               361.38394                   3.5965659e-05
                361.4523                   3.4529745e-05
               361.52069                   3.2746979e-05
               361.58908                   3.0629701e-05
               361.65744                   2.8204337e-05
               361.72583                   2.5501391e-05
               361.79419                   2.2550328e-05
               361.86258                    1.939703e-05
               361.93097                   1.6067928e-05
               361.99933                   1.2597415e-05
               362.06772                   8.9982586e-06
               362.13611                   5.2902346e-06
               362.20447                   1.4859008e-06
               362.27286                  -2.3922737e-06
               362.34125                  -6.3124344e-06
               362.40961                  -1.0238319e-05
                 362.478                  -1.4125364e-05
               362.54639                   -1.793004e-05
               362.61475                  -2.1615951e-05
               362.68314                  -2.5140267e-05
               362.75153                  -2.8476761e-05
               362.81989                  -3.1583735e-05
               362.88828                  -3.4427896e-05
               362.95663                  -3.6976551e-05
               363.02502                  -3.9198534e-05
               363.09341                  -4.1069423e-05
               363.16177                  -4.2583211e-05
               363.23016                  -4.3739772e-05
               363.29855                  -4.4537774e-05
               363.36691                  -4.4986526e-05
                363.4353                  -4.5084325e-05
               363.50369                  -4.4820488e-05
               363.57205                  -4.4178891e-05
               363.64044                  -4.3146596e-05
               363.70883                  -4.1712537e-05
               363.77719                  -3.9881055e-05
               363.84558                  -3.7680009e-05
               363.91397                  -3.5142675e-05
               363.98233                  -3.2318028e-05
               364.05072                   -2.925748e-05
               364.11911                  -2.6002273e-05
               364.18747                  -2.2594069e-05
               364.25586                  -1.9054698e-05
               364.32422                  -1.5407943e-05
               364.39261                  -1.1679143e-05
                 364.461                   -7.894695e-06
               364.52936                  -4.0942423e-06
               364.59775                  -3.1979192e-07
               364.66614                   3.3875162e-06
                364.7345                   6.9882512e-06
               364.80289                   1.0443695e-05
               364.87128                   1.3728184e-05
               364.93964                   1.6815336e-05
               365.00803                   1.9675685e-05
               365.07642                   2.2277694e-05
               365.14478                    2.458002e-05
               365.21317                   2.6546724e-05
               365.28156                   2.8151697e-05
               365.34991                   2.9390336e-05
                365.4183                   3.0275824e-05
               365.48666                   3.0843814e-05
               365.55505                   3.1130945e-05
               365.62344                   3.1157724e-05
                365.6918                   3.0930853e-05
               365.76019                   3.0424746e-05
               365.82858                   2.9603927e-05
               365.89694                   2.8441691e-05
               365.96533                   2.6918773e-05
               366.03372                   2.5060888e-05
               366.10208                   2.2915017e-05
               366.17047                   2.0544563e-05
               366.23886                   1.8019604e-05
               366.30722                   1.5386162e-05
               366.37561                   1.2674548e-05
                 366.444                   9.8978107e-06
               366.51236                   7.0637661e-06
               366.58075                   4.1956928e-06
               366.64914                   1.3333331e-06
                366.7175                  -1.4738906e-06
               366.78589                  -4.1664312e-06
               366.85425                  -6.6956918e-06
               366.92264                  -9.0296171e-06
               366.99103                  -1.1160633e-05
               367.05939                  -1.3089498e-05
               367.12778                   -1.483244e-05
               367.19617                  -1.6384352e-05
               367.26453                  -1.7732844e-05
               367.33292                  -1.8858456e-05
               367.40131                  -1.9732217e-05
               367.46967                  -2.0339341e-05
               367.53806                  -2.0672953e-05
               367.60645                  -2.0740476e-05
                367.6748                  -2.0555319e-05
               367.74319                  -2.0127694e-05
               367.81158                  -1.9454617e-05
               367.87994                  -1.8527111e-05
               367.94833                  -1.7333292e-05
               368.01669                  -1.5860725e-05
               368.08508                  -1.4119775e-05
               368.15347                  -1.2135194e-05
               368.22183                  -9.9506151e-06
               368.29022                  -7.6214383e-06
               368.35861                  -5.1950565e-06
               368.42697                  -2.7148296e-06
               368.49536                  -2.1717405e-07
               368.56375                   2.2676809e-06
               368.63211                   4.7122949e-06
                368.7005                   7.0817568e-06
               368.76889                   9.3374092e-06
               368.83725                   1.1458295e-05
               368.90564                   1.3422204e-05
               368.97403                   1.5229525e-05
               369.04239                   1.6892995e-05
               369.11078                   1.8432071e-05
               369.17917                   1.9855284e-05
               369.24753                   2.1155305e-05
               369.31592                   2.2308568e-05
               369.38428                   2.3276203e-05
               369.45267                   2.4026556e-05
               369.52106                   2.4535046e-05
               369.58942                    2.480088e-05
               369.65781                   2.4830455e-05
                369.7262                   2.4644112e-05
               369.79456                   2.4251543e-05
               369.86295                   2.3646226e-05
               369.93134                   2.2819964e-05
               369.99969                   2.1753736e-05
               370.06808                   2.0443958e-05
               370.13647                   1.8889634e-05
               370.20483                   1.7120276e-05
               370.27322                   1.5166233e-05
               370.34161                   1.3055787e-05
               370.40997                    1.081861e-05
               370.47836                   8.4734229e-06
               370.54672                   6.0384637e-06
               370.61511                   3.5418093e-06
                370.6835                   1.0159831e-06
               370.75186                  -1.4976457e-06
               370.82025                  -3.9622601e-06
               370.88864                  -6.3523516e-06
                 370.957                  -8.6702512e-06
               371.02539                  -1.0930942e-05
               371.09378                  -1.3163327e-05
               371.16214                  -1.5380456e-05
               371.23053                  -1.7574748e-05
               371.29892                  -1.9716437e-05
               371.36728                  -2.1756123e-05
               371.43567                  -2.3644065e-05
               371.50406                  -2.5342591e-05
               371.57242                  -2.6838636e-05
               371.64081                  -2.8134815e-05
                371.7092                  -2.9246015e-05
               371.77756                  -3.0172434e-05
               371.84595                  -3.0900133e-05
               371.91431                  -3.1405929e-05
                371.9827                  -3.1663403e-05
               372.05109                  -3.1650787e-05
               372.11945                  -3.1375075e-05
               372.18784                  -3.0862302e-05
               372.25623                  -3.0145035e-05
               372.32458                  -2.9254154e-05
               372.39297                  -2.8209755e-05
               372.46136                  -2.7003969e-05
               372.52972                  -2.5628067e-05
               372.59811                  -2.4068433e-05
                372.6665                  -2.2333499e-05
               372.73486                  -2.0445597e-05
               372.80325                  -1.8435221e-05
               372.87164                  -1.6331562e-05
                  372.94                  -1.4151864e-05
               373.00839                  -1.1888854e-05
               373.07675                  -9.5348032e-06
               373.14514                  -7.0823689e-06
               373.21353                  -4.5497104e-06
               373.28189                  -1.9743827e-06
               373.35028                   5.8609072e-07
               373.41867                   3.0851536e-06
               373.48703                   5.4878533e-06
               373.55542                   7.7880195e-06
               373.62381                    1.000779e-05
               373.69217                   1.2154818e-05
               373.76056                    1.423083e-05
               373.82895                   1.6205364e-05
               373.89731                    1.802298e-05
                373.9657                    1.961998e-05
               374.03409                    2.095397e-05
               374.10245                   2.2011793e-05
               374.17084                   2.2818846e-05
               374.23923                   2.3416162e-05
               374.30759                   2.3832814e-05
               374.37598                   2.4081812e-05
               374.44434                   2.4138008e-05
               374.51273                   2.3961511e-05
               374.58112                   2.3515915e-05
               374.64948                    2.278811e-05
               374.71786                   2.1807135e-05
               374.78625                   2.0628453e-05
               374.85461                   1.9311103e-05
                 374.923                   1.7903945e-05
               374.99139                   1.6419744e-05
               375.05975                   1.4844443e-05
               375.12814                   1.3145073e-05
               375.19653                   1.1307849e-05
               375.26489                   9.3393346e-06
               375.33328                   7.2789749e-06
               375.40167                   5.1922784e-06
               375.47003                     3.14212e-06
               375.53842                   1.1635443e-06
               375.60678                  -7.3528128e-07
               375.67517                  -2.5733923e-06
               375.74356                  -4.3782638e-06
               375.81192                   -6.161752e-06
               375.88031                  -7.9174733e-06
                375.9487                  -9.6013737e-06
               376.01706                  -1.1153276e-05
               376.08545                  -1.2512759e-05
               376.15384                  -1.3636199e-05
                376.2222                  -1.4506079e-05
               376.29059                  -1.5121235e-05
               376.35898                  -1.5495774e-05
               376.42734                  -1.5637052e-05
               376.49573                  -1.5552137e-05
               376.56412                  -1.5235075e-05
               376.63248                   -1.467348e-05
               376.70087                   -1.386872e-05
               376.76926                  -1.2826792e-05
               376.83762                  -1.1568261e-05
               376.90601                  -1.0121508e-05
               376.97437                  -8.5164729e-06
               377.04276                  -6.7768055e-06
               377.11115                  -4.9231439e-06
                377.1795                  -2.9718667e-06
               377.24789                   -9.408065e-07
               377.31628                   1.1561572e-06
               377.38464                   3.2915439e-06
               377.45303                    5.438867e-06
               377.52142                   7.5771859e-06
               377.58978                   9.6853228e-06
               377.65817                   1.1750019e-05
               377.72656                   1.3757776e-05
               377.79492                   1.5693809e-05
               377.86331                   1.7544351e-05
                377.9317                   1.9282039e-05
               378.00006                   2.0886413e-05
               378.06845                   2.2323415e-05
               378.13681                   2.3567196e-05
                378.2052                   2.4595216e-05
               378.27359                   2.5379308e-05
               378.34195                    2.589788e-05
               378.41034                    2.613417e-05
               378.47873                   2.6075804e-05
               378.54709                   2.5719295e-05
               378.61548                   2.5068342e-05
               378.68387                   2.4136531e-05
               378.75223                   2.2943119e-05
               378.82062                    2.150709e-05
               378.88901                   1.9839514e-05
               378.95737                    1.795728e-05
               379.02576                   1.5872249e-05
               379.09415                   1.3601434e-05
               379.16251                   1.1166091e-05
                379.2309                   8.6008195e-06
               379.29929                   5.9470126e-06
               379.36765                   3.2416378e-06
               379.43604                   5.2863192e-07
               379.50439                  -2.1723088e-06
               379.57278                  -4.8420884e-06
               379.64117                  -7.4756408e-06
               379.70953                  -1.0060308e-05
               379.77792                  -1.2585183e-05
               379.84631                  -1.5020591e-05
               379.91467                  -1.7334256e-05
               379.98306                  -1.9485988e-05
               380.05145                  -2.1454884e-05
               380.11981                  -2.3227451e-05
                380.1882                  -2.4802881e-05
               380.25659                  -2.6195099e-05
               380.32495                  -2.7402868e-05
               380.39334                  -2.8417629e-05
               380.46173                  -2.9220997e-05
               380.53009                  -2.9775663e-05
               380.59848                  -3.0043819e-05
               380.66684                  -3.0003397e-05
               380.73523                  -2.9652143e-05
               380.80362                  -2.9001952e-05
               380.87198                  -2.8083678e-05
               380.94037                  -2.6933047e-05
               381.00876                  -2.5572988e-05
               381.07712                  -2.4021439e-05
               381.14551                  -2.2283302e-05
                381.2139                  -2.0363474e-05
               381.28226                  -1.8274468e-05
               381.35065                  -1.6036962e-05
               381.41904                  -1.3696166e-05
                381.4874                  -1.1295453e-05
               381.55579                  -8.8793022e-06
               381.62418                  -6.4803667e-06
               381.69254                  -4.1183503e-06
               381.76093                   -1.789826e-06
               381.82932                   5.0346335e-07
               381.89767                   2.7611475e-06
               381.96606                   4.9744517e-06
               382.03442                   7.1149061e-06
               382.10281                   9.1519305e-06
                382.1712                   1.1048615e-05
               382.23956                   1.2783013e-05
               382.30795                   1.4339626e-05
               382.37634                   1.5720674e-05
                382.4447                   1.6929829e-05
               382.51309                   1.7977161e-05
               382.58148                   1.8860674e-05
               382.64984                   1.9565914e-05
               382.71823                   2.0075508e-05
               382.78662                   2.0374451e-05
               382.85498                   2.0455589e-05
               382.92337                   2.0324571e-05
               382.99176                   2.0001004e-05
               383.06012                   1.9502359e-05
               383.12851                   1.8850598e-05
                383.1969                   1.8052042e-05
               383.26526                   1.7104421e-05
               383.33365                   1.6006252e-05
               383.40201                   1.4762956e-05
                383.4704                   1.3390869e-05
               383.53879                   1.1927867e-05
               383.60715                   1.0409996e-05
               383.67554                   8.8717634e-06
               383.74393                   7.3326905e-06
               383.81229                    5.796845e-06
               383.88068                   4.2570341e-06
               383.94907                   2.7025003e-06
               384.01743                   1.1369455e-06
               384.08582                   -4.258907e-07
               384.15421                  -1.9558111e-06
               384.22256                  -3.4212098e-06
               384.29095                  -4.7955277e-06
               384.35934                  -6.0623643e-06
                384.4277                  -7.2161306e-06
               384.49609                  -8.2572742e-06
               384.56445                  -9.1794591e-06
               384.63284                  -9.9794916e-06
               384.70123                  -1.0637896e-05
               384.76959                  -1.1144561e-05
               384.83798                  -1.1491862e-05
               384.90637                   -1.167681e-05
               384.97473                   -1.170378e-05
               385.04312                  -1.1572775e-05
               385.11151                  -1.1288176e-05
               385.17987                  -1.0844232e-05
               385.24826                  -1.0239622e-05
               385.31665                  -9.4883899e-06
               385.38501                  -8.6143846e-06
                385.4534                   -7.654231e-06
               385.52179                  -6.6437747e-06
               385.59015                  -5.5974292e-06
               385.65854                  -4.5181587e-06
               385.72693                  -3.3886629e-06
               385.79529                  -2.1889903e-06
               385.86368                  -9.0895088e-07
               385.93204                   4.3819929e-07
               386.00043                   1.8156442e-06
               386.06882                   3.1844731e-06
               386.13718                   4.5153529e-06
               386.20557                   5.8009086e-06
               386.27396                   7.0554356e-06
               386.34232                   8.3029809e-06
               386.41071                   9.5489713e-06
                386.4791                   1.0774334e-05
               386.54745                   1.1933846e-05
               386.61584                   1.2958492e-05
               386.68423                   1.3805312e-05
               386.75259                   1.4454623e-05
               386.82098                   1.4932009e-05
               386.88937                     1.52877e-05
               386.95773                    1.556441e-05
