        Time / ns                i1 (60)/real
----------------------------------------------------------------------
                       0                  -1.0399617e-08
             0.069832824                   1.5090226e-06
              0.13966565                   1.7165974e-06
              0.20949848                   1.9402557e-06
               0.2793313                   2.1786893e-06
              0.34916413                   2.4298351e-06
              0.41899696                   2.6906882e-06
              0.48882982                    2.957074e-06
              0.55866259                   3.2235528e-06
               0.6284954                    3.483053e-06
              0.69832826                   3.7267205e-06
              0.76816112                   3.9435877e-06
              0.83799392                   4.1203252e-06
              0.90782678                   4.2408683e-06
              0.97765964                   4.2861188e-06
               1.0474924                   4.2336001e-06
               1.1173252                   4.0570872e-06
                1.187158                   3.7262475e-06
               1.2569908                   3.2062965e-06
               1.3268236                   2.4576727e-06
               1.3966565                   1.4356866e-06
               1.4664893                   9.0285717e-08
               1.5363222                  -1.6342001e-06
                1.606155                  -3.7991776e-06
               1.6759878                  -6.4718679e-06
               1.7458208                  -9.7252414e-06
               1.8156536                  -1.3637823e-05
               1.8854862                  -1.8293338e-05
               1.9553193                  -2.3780147e-05
                2.025152                  -3.0190467e-05
               2.0949848                  -3.7619324e-05
               2.1648176                  -4.6163201e-05
               2.2346504                  -5.5918375e-05
               2.3044832                   -6.697885e-05
                2.374316                  -7.9433914e-05
               2.4441488                  -9.3365212e-05
               2.5139816                  -0.00010884334
               2.5838144                  -0.00012592398
               2.6536472                   -0.0001446434
               2.7234802                  -0.00016501344
                2.793313                   -0.0001870159
               2.8631458                  -0.00021059634
               2.9329786                  -0.00023565719
               3.0028117                  -0.00026205048
               3.0726445                  -0.00028956981
               3.1424773                  -0.00031794186
               3.2123101                  -0.00034681748
               3.2821429                  -0.00037576247
               3.3519757                  -0.00040424796
               3.4218085                  -0.00043164063
               3.4916415                  -0.00045719321
               3.5614743                  -0.00048003471
               3.6313071                   -0.0004991616
               3.7011399                  -0.00051342917
               3.7709725                  -0.00052154419
               3.8408055                  -0.00052205834
               3.9106386                  -0.00051336369
               3.9804711                  -0.00049368973
               4.0503039                  -0.00046110305
               4.1201367                  -0.00041350911
               4.1899695                  -0.00034865804
               4.2598023                  -0.00026415326
               4.3296351                  -0.00015746454
               4.3994679                  -2.5945594e-05
               4.4693007                   0.00013314365
               4.5391335                   0.00032260903
               4.6089664                   0.00054528855
               4.6787996                   0.00080401264
                4.748632                    0.0011015574
               4.8184652                    0.0014405921
               4.8882976                    0.0018236183
               4.9581308                    0.0022529035
               5.0279632                    0.0027304066
               5.0977964                    0.0032576967
               5.1676288                    0.0038358658
                5.237462                    0.0044654347
               5.3072944                    0.0051462539
               5.3771276                    0.0058773994
               5.4469604                    0.0066570649
               5.5167933                    0.0074824505
               5.5866261                    0.0083496524
               5.6564589                    0.0092535494
               5.7262917                     0.010187695
               5.7961245                     0.011144214
               5.8659573                       0.0121137
               5.9357901                     0.013085129
               6.0056233                      0.01404578
               6.0754557                     0.014981169
               6.1452889                     0.015875008
               6.2151217                     0.016709171
               6.2849545                     0.017463692
               6.3547873                     0.018116793
               6.4246202                     0.018644923
                6.494453                     0.019022856
               6.5642858                     0.019223796
               6.6341186                     0.019219538
               6.7039514                     0.018980661
               6.7737842                      0.01847676
                6.843617                      0.01767673
               6.9134498                     0.016549075
                6.983283                     0.015062287
               7.0531154                     0.013185242
               7.1229486                     0.010887655
                7.192781                    0.0081405686
               7.2626143                    0.0049168798
               7.3324466                    0.0011919029
               7.4022799                   -0.0030560393
               7.4721127                   -0.0078450004
                7.541945                    -0.013188777
               7.6117778                    -0.019096263
               7.6816111                    -0.025570802
               7.7514439                    -0.032609552
               7.8212771                    -0.040202856
                7.891109                    -0.048333641
               7.9609423                    -0.056976859
               8.0307751                    -0.066098988
               8.1006079                    -0.075657554
               8.1704407                    -0.085600778
               8.2402735                    -0.095867284
               8.3101063                     -0.10638586
               8.3799391                     -0.11707546
               8.4497719                     -0.12784512
               8.5196047                     -0.13859423
               8.5894375                     -0.14921272
               8.6592703                     -0.15958165
                8.729104                     -0.16957363
               8.7989359                     -0.17905377
               8.8687687                      -0.1878804
               8.9386015                     -0.19590628
               9.0084352                      -0.2029798
               9.0782671                     -0.20894632
               9.1480999                     -0.21364972
               9.2179327                     -0.21693411
               9.2877665                     -0.21864556
               9.3575993                     -0.21863402
               9.4274311                     -0.21675535
               9.4972639                     -0.21287331
               9.5670977                     -0.20686175
               9.6369305                     -0.19860668
               9.7067623                     -0.18800849
               9.7765951                     -0.17498395
               9.8464289                     -0.15946832
               9.9162617                     -0.14141732
               9.9860935                     -0.12080888
               10.055926                    -0.097644903
                10.12576                    -0.071952678
               10.195593                    -0.043786217
               10.265426                    -0.013227235
               10.335258                     0.019614086
               10.405091                     0.054598626
               10.474924                     0.091558218
               10.544757                      0.13029583
               10.614589                      0.17058612
               10.684422                      0.21217644
               10.754255                      0.25478798
               10.824088                      0.29811758
               10.893921                      0.34183967
               10.963754                      0.38560876
               11.033587                      0.42906207
               11.103419                      0.47182271
               11.173252                      0.51350296
               11.243085                      0.55370796
               11.312918                      0.59203959
               11.382751                      0.62810045
               11.452583                      0.66149819
