        Frequency / MHz                S1,1 (20)/abs,dB
----------------------------------------------------------------------
                      40                      -4.3418025
               40.259998                      -4.3805962
                   40.52                      -4.4191856
               40.779999                      -4.4575965
               41.040001                      -4.4958542
               41.299999                      -4.5339873
               41.560001                      -4.5720248
                   41.82                      -4.6099992
               42.079998                      -4.6479367
                   42.34                      -4.6858688
               42.599998                      -4.7238215
               42.860001                      -4.7618248
               43.119999                      -4.7999064
               43.380001                      -4.8380971
               43.639999                      -4.8764287
               43.900002                      -4.9149313
                   44.16                      -4.9536349
               44.419998                      -4.9925666
                   44.68                      -5.0317543
               44.939999                      -5.0712231
               45.200001                      -5.1110037
               45.459999                      -5.1511224
               45.720001                      -5.1916086
                   45.98                       -5.232485
               46.240002                      -5.2737801
                    46.5                      -5.3155127
               46.759998                      -5.3577064
                   47.02                      -5.4003838
               47.279999                      -5.4435621
               47.540001                      -5.4872652
               47.799999                      -5.5315106
               48.060001                      -5.5763141
                   48.32                      -5.6216894
               48.579998                      -5.6676503
                   48.84                      -5.7142053
               49.099998                       -5.761363
               49.360001                      -5.8091326
               49.619999                       -5.857519
               49.880001                       -5.906527
               50.139999                      -5.9561555
               50.400002                      -6.0064021
                   50.66                      -6.0572595
               50.919998                      -6.1087176
                   51.18                      -6.1607676
               51.439999                      -6.2133954
               51.700001                      -6.2665853
               51.959999                       -6.320315
               52.220001                      -6.3745615
                   52.48                      -6.4292931
               52.740002                      -6.4844774
                      53                      -6.5400764
               53.259998                        -6.59605
                   53.52                      -6.6523555
               53.779999                      -6.7089435
               54.040001                      -6.7657591
               54.299999                      -6.8227421
               54.560001                       -6.879828
                   54.82                      -6.9369471
               55.079998                      -6.9940247
                   55.34                      -7.0509834
               55.599998                      -7.1077408
               55.860001                        -7.16421
               56.119999                      -7.2202977
               56.380001                      -7.2759057
               56.639999                      -7.3309301
               56.900002                      -7.3852677
                   57.16                      -7.4388097
               57.419998                      -7.4914478
                   57.68                      -7.5430714
               57.939999                      -7.5935685
               58.200001                       -7.642828
               58.459999                      -7.6907367
               58.720001                      -7.7371871
                   58.98                      -7.7820787
               59.240002                      -7.8253144
                    59.5                      -7.8668129
               59.759998                      -7.9064989
                   60.02                      -7.9443146
               60.279999                      -7.9802147
               60.540001                      -8.0141751
