        Time / ns                o1 [pw] (1)/real
               11.487665                  -8.7812924e-11
               11.556045                    1.255722e-09
               11.624423                   2.8544589e-09
               11.692802                   4.7161106e-09
               11.761181                   6.8485111e-09
                11.82956                    9.262382e-09
                11.89794                   1.1973777e-08
               11.966318                   1.5005211e-08
               12.034698                   1.8384927e-08
               12.103076                   2.2144418e-08
               12.171455                   2.6314972e-08
               12.239834                   3.0924266e-08
               12.308213                   3.5993839e-08
               12.376592                   4.1537692e-08
               12.444971                   4.7561603e-08
                12.51335                   5.4062319e-08
               12.581729                   6.1025808e-08
               12.650107                   6.8424242e-08
               12.718487                   7.6211919e-08
               12.786866                    8.432086e-08
               12.855245                   9.2656933e-08
               12.923624                   1.0109682e-07
               12.992002                   1.0948575e-07
               13.060382                   1.1763543e-07
                13.12876                   1.2532126e-07
                13.19714                   1.3227857e-07
               13.265518                   1.3819792e-07
               13.333898                   1.4272022e-07
               13.402276                   1.4543276e-07
               13.470655                   1.4586662e-07
               13.539034                    1.434957e-07
               13.607413                   1.3773699e-07
               13.675793                   1.2795137e-07
               13.744171                   1.1344408e-07
               13.812551                   9.3465047e-08
               13.880929                   6.7210145e-08
               13.949308                   3.3823955e-08
               14.017687                  -7.5944389e-09
               14.086066                  -5.7981463e-08
               14.154445                  -1.1829638e-07
               14.222824                  -1.8950476e-07
               14.291203                  -2.7255979e-07
               14.359582                  -3.6838208e-07
                14.42796                  -4.7783641e-07
                14.49634                  -6.0170606e-07
               14.564719                  -7.4066344e-07
               14.633098                   -8.952349e-07
               14.701477                  -1.0657615e-06
               14.769855                  -1.2523556e-06
               14.838235                  -1.4548535e-06
               14.906613                  -1.6727676e-06
               14.974993                  -1.9052338e-06
               15.043371                  -2.1509616e-06
               15.111751                  -2.4081794e-06
               15.180129                  -2.6745793e-06
               15.248508                  -2.9472617e-06
               15.316887                  -3.2226797e-06
               15.385266                  -3.4965847e-06
               15.453646                  -3.7639791e-06
               15.522024                  -4.0190725e-06
               15.590404                  -4.2552483e-06
               15.658782                  -4.4650369e-06
               15.727161                  -4.6401033e-06
                15.79554                  -4.7712419e-06
               15.863919                  -4.8483917e-06
               15.932298                  -4.8606648e-06
               16.000677                  -4.7963945e-06
               16.069056                  -4.6432065e-06
               16.137434                  -4.3881196e-06
               16.205814                  -4.0176651e-06
               16.274193                  -3.5180417e-06
               16.342571                  -2.8752954e-06
               16.410952                  -2.0755328e-06
                16.47933                  -1.1051665e-06
               16.547709                   4.8810939e-08
               16.616087                   1.3985099e-06
               16.684467                   2.9548046e-06
               16.752846                   4.7269523e-06
               16.821224                   6.7221913e-06
               16.889603                    8.945306e-06
               16.957983                   1.1398173e-05
               17.026361                   1.4079297e-05
                17.09474                    1.698332e-05
               17.163118                   2.0100539e-05
               17.231499                   2.3416424e-05
               17.299877                   2.6911121e-05
               17.368256                   3.0559022e-05
               17.436636                   3.4328325e-05
               17.505014                   3.8180642e-05
               17.573393                   4.2070693e-05
               17.641771                   4.5946028e-05
               17.710152                   4.9746854e-05
                17.77853                   5.3405958e-05
               17.846909                   5.6848734e-05
               17.915287                   5.9993294e-05
               17.983667                   6.2750813e-05
               18.052046                   6.5025924e-05
               18.120424                    6.671733e-05
               18.188805                   6.7718574e-05
               18.257183                   6.7918998e-05
               18.325562                   6.7204863e-05
                18.39394                   6.5460707e-05
                18.46232                   6.2570885e-05
               18.530699                   5.8421283e-05
               18.599077                   5.2901225e-05
               18.667456                   4.5905585e-05
               18.735836                   3.7337068e-05
               18.804214                   2.7108648e-05
               18.872593                   1.5146072e-05
               18.940971                   1.3905964e-06
               19.009352                  -1.4198312e-05
                19.07773                  -3.1640146e-05
               19.146109                   -5.093063e-05
               19.214489                  -7.2038863e-05
               19.282867                  -9.4904739e-05
               19.351246                   -0.0001194364
               19.419624                  -0.00014550782
               19.488005                   -0.0001729567
               19.556383                  -0.00020158279
               19.624762                  -0.00023114632
                19.69314                  -0.00026136709
                19.76152                  -0.00029192396
               19.829899                  -0.00032245473
               19.898277                   -0.0003525569
               19.966658                  -0.00038178885
               20.035036                  -0.00040967183
               20.103415                  -0.00043569267
               20.171793                  -0.00045930731
               20.240173                  -0.00047994487
               20.308552                  -0.00049701275
                20.37693                  -0.00050990283
               20.445309                   -0.0005179976
               20.513689                  -0.00052067783
               20.582067                  -0.00051733077
               20.650446                  -0.00050735881
               20.718824                  -0.00049018883
               20.787205                  -0.00046528233
               20.855583                  -0.00043214558
               20.923962                  -0.00039034046
               20.992342                  -0.00033949537
                21.06072                  -0.00027931589
               21.129099                  -0.00020959604
               21.197477                  -0.00013022819
               21.265858                  -4.1213843e-05
               21.334236                   5.7327245e-05
               21.402615                   0.00016514823
               21.470993                   0.00028186719
               21.539373                   0.00040696099
               21.607752                   0.00053975952
                21.67613                   0.00067944248
               21.744511                   0.00082503678
               21.812889                   0.00097541639
               21.881268                    0.0011293044
               21.949646                    0.0012852763
               22.018026                     0.001441766
               22.086405                    0.0015970748
               22.154783                    0.0017493804
               22.223162                     0.001896751
               22.291542                    0.0020371601
               22.359921                    0.0021685024
               22.428299                     0.002288616
               22.496677                    0.0023953007
               22.565058                    0.0024863435
               22.633436                    0.0025595431
               22.701815                    0.0026127351
               22.770195                    0.0026438213
               22.838573                    0.0026507976
               22.906952                    0.0026317828
                22.97533                    0.0025850481
               23.043711                    0.0025090466
               23.112089                    0.0024024418
               23.180468                    0.0022641353
               23.248846                    0.0020932932
               23.317226                    0.0018893714
               23.385605                    0.0016521382
               23.453983                    0.0013816939
               23.522362                    0.0010784883
               23.590742                   0.00074333599
               23.659121                   0.00037742537
               23.727499                  -1.7673565e-05
               23.795879                  -0.00044000702
               23.864258                  -0.00088723877
               23.932636                   -0.0013566562
               24.001015                   -0.0018451819
               24.069395                   -0.0023493876
               24.137774                   -0.0028655152
               24.206152                   -0.0033895003
                24.27453                   -0.0039170017
               24.342911                   -0.0044434345
               24.411289                    -0.004964008
               24.479668                   -0.0054737637
               24.548048                   -0.0059676245
               24.616426                   -0.0064404365
               24.684805                   -0.0068870229
               24.753183                   -0.0073022326
               24.821564                   -0.0076809945
               24.889942                   -0.0080183698
               24.958321                   -0.0083096102
               25.026699                   -0.0085502043
               25.095079                   -0.0087359371
               25.163458                   -0.0088629359
               25.231836                   -0.0089277225
               25.300215                   -0.0089272559
               25.368595                    -0.008858976
               25.436974                   -0.0087208394
               25.505352                    -0.008511357
               25.573732                   -0.0082296198
               25.642111                   -0.0078753186
               25.710489                   -0.0074487696
               25.778868                   -0.0069509181
               25.847248                   -0.0063833455
               25.915627                   -0.0057482696
               25.984005                   -0.0050485334
               26.052383                   -0.0042875926
               26.120764                   -0.0034694928
               26.189142                    -0.002598844
               26.257521                   -0.0016807864
               26.325901                  -0.00072095171
               26.394279                    0.0002745825
               26.462658                    0.0012993403
               26.531036                    0.0023465015
               26.599417                    0.0034089603
               26.667795                    0.0044793831
               26.736174                    0.0055502737
               26.804552                    0.0066140397
               26.872932                    0.0076630539
               26.941311                    0.0086897258
               27.009689                    0.0096865678
               27.078068                     0.010646257
               27.146448                     0.011561702
               27.214827                     0.012426103
               27.283205                     0.013233015
               27.351585                     0.013976398
               27.419964                      0.01465067
               27.488342                     0.015250753
               27.556721                     0.015772115
               27.625101                     0.016210813
                27.69348                     0.016563507
               27.761858                     0.016827501
               27.830236                     0.017000759
               27.898617                     0.017081909
               27.966995                     0.017070251
               28.035374                     0.016965766
               28.103754                     0.016769096
               28.172132                     0.016481543
               28.240511                     0.016105045
               28.308889                     0.015642153
                28.37727                     0.015095999
               28.445648                     0.014470271
               28.514027                     0.013769163
               28.582405                     0.012997343
               28.650785                     0.012159907
               28.719164                     0.011262321
               28.787542                     0.010310384
               28.855921                    0.0093101636
               28.924301                    0.0082679521
                28.99268                    0.0071902089
               29.061058                    0.0060835038
               29.129438                    0.0049544685
               29.197817                    0.0038097398
               29.266195                    0.0026559108
               29.334574                    0.0014994814
               29.402954                    0.0003468098
               29.471333                  -0.00079592812
               29.539711                   -0.0019227848
               29.608089                   -0.0030280747
                29.67647                   -0.0041064094
               29.744848                   -0.0051527289
               29.813227                    -0.006162324
               29.881607                   -0.0071308641
               29.949986                   -0.0080544101
               30.018364                   -0.0089294296
               30.086742                   -0.0097528081
               30.155123                     -0.01052185
               30.223501                    -0.011234283
                30.29188                    -0.011888258
               30.360258                    -0.012482334
               30.428638                    -0.013015478
               30.497017                    -0.013487046
               30.565395                    -0.013896771
               30.633774                    -0.014244742
               30.702154                    -0.014531386
               30.770533                    -0.014757442
               30.838911                    -0.014923939
               30.907291                    -0.015032168
                30.97567                     -0.01508366
               31.044048                    -0.015080161
               31.112427                    -0.015023594
               31.180807                    -0.014916042
               31.249186                    -0.014759721
               31.317564                    -0.014556947
               31.385942                    -0.014310121
               31.454323                    -0.014021697
               31.522701                    -0.013694166
                31.59108                    -0.013330033
               31.659458                      -0.0129318
               31.727839                    -0.012501945
               31.796217                    -0.012042918
               31.864595                    -0.011557118
               31.932976                    -0.011046888
               32.001354                    -0.010514508
               32.069733                   -0.0099621862
               32.138111                   -0.0093920603
                32.20649                   -0.0088061905
               32.274868                   -0.0082065621
                32.34325                   -0.0075950939
               32.411629                   -0.0069736289
               32.480007                   -0.0063439505
               32.548386                   -0.0057077827
               32.616764                   -0.0050668018
               32.685143                   -0.0044226395
               32.753521                   -0.0037768944
               32.821903                   -0.0031311393
               32.890282                   -0.0024869291
                32.95866                   -0.0018458107
               33.027039                   -0.0012093271
               33.095417                  -0.00057902996
               33.163795                   4.3520737e-05
               33.232174                   0.00065674726
               33.300552                    0.0012590514
               33.368935                    0.0018488144
               33.437313                    0.0024243945
               33.505692                    0.0029841268
                33.57407                    0.0035263298
               33.642448                    0.0040493049
               33.710827                    0.0045513455
               33.779205                    0.0050307447
               33.847588                     0.005485801
               33.915966                    0.0059148339
               33.984344                    0.0063161915
               34.052723                    0.0066882656
               34.121101                    0.0070295064
                34.18948                    0.0073384368
               34.257858                    0.0076136664
               34.326237                    0.0078539103
               34.394619                    0.0080580031
               34.462997                    0.0082249148
               34.531376                     0.008353767
               34.599754                    0.0084438482
               34.668133                    0.0084946267
               34.736511                    0.0085057635
                34.80489                    0.0084771244
               34.873272                    0.0084087905
                34.94165                    0.0083010634
               35.010029                     0.008154477
               35.078407                    0.0079697948
               35.146786                     0.007748018
               35.215164                    0.0074903807
               35.283543                    0.0071983496
               35.351925                    0.0068736174
               35.420303                     0.006518099
               35.488682                    0.0061339145
                35.55706                    0.0057233842
               35.625439                    0.0052890116
               35.693817                    0.0048334659
               35.762196                    0.0043595643
               35.830574                    0.0038702546
               35.898956                    0.0033685877
               35.967335                    0.0028577021
               36.035713                    0.0023407943
               36.104092                    0.0018210955
                36.17247                    0.0013018496
               36.240849                   0.00078628311
               36.309227                   0.00027758084
               36.377609                  -0.00022113704
               36.445988                  -0.00070684263
               36.514366                   -0.0011766221
               36.582745                   -0.0016276982
               36.651123                   -0.0020574536
               36.719501                   -0.0024634495
                36.78788                   -0.0028434447
               36.856258                   -0.0031954097
               36.924641                   -0.0035175451
               36.993019                   -0.0038082867
               37.061398                    -0.004066322
               37.129776                   -0.0042905933
               37.198154                   -0.0044803037
               37.266533                   -0.0046349219
               37.334911                   -0.0047541773
               37.403294                   -0.0048380606
               37.471672                   -0.0048868204
               37.540051                   -0.0049009509
               37.608429                   -0.0048811897
               37.676807                    -0.004828502
               37.745186                   -0.0047440678
               37.813564                    -0.004629273
               37.881943                   -0.0044856863
               37.950325                   -0.0043150457
               38.018703                   -0.0041192416
               38.087082                   -0.0039002933
                38.15546                   -0.0036603345
               38.223839                   -0.0034015917
               38.292217                   -0.0031263609
               38.360596                   -0.0028369932
               38.428978                   -0.0025358722
               38.497356                   -0.0022253932
               38.565735                   -0.0019079469
               38.634113                   -0.0015858994
               38.702492                   -0.0012615764
                38.77087                   -0.0009372473
               38.839249                  -0.00061510951
               38.907627                  -0.00029727386
               38.976009                   1.4245984e-05
               39.044388                   0.00031754444
               39.112766                   0.00061083573
               39.181145                   0.00089246093
               39.249523                    0.0011608963
               39.317902                     0.001414754
                39.38628                    0.0016527933
               39.454662                    0.0018739186
               39.523041                    0.0020771821
               39.591419                    0.0022617844
               39.659798                    0.0024270753
               39.728176                    0.0025725497
               39.796555                    0.0026978473
               39.864933                    0.0028027482
               39.933315                    0.0028871677
               40.001694                    0.0029511522
               40.070072                    0.0029948764
               40.138451                    0.0030186335
               40.206829                    0.0030228319
               40.275208                    0.0030079875
               40.343586                    0.0029747167
               40.411964                    0.0029237298
               40.480347                    0.0028558231
               40.548725                    0.0027718726
               40.617104                    0.0026728273
               40.685482                    0.0025597005
                40.75386                    0.0024335622
               40.822239                    0.0022955341
               40.890617                    0.0021467793
                  40.959                    0.0019884978
               41.027378                    0.0018219156
               41.095757                    0.0016482824
               41.164135                    0.0014688593
               41.232513                    0.0012849156
               41.300892                    0.0010977194
                41.36927                   0.00090853154
               41.437649                   0.00071859837
               41.506031                   0.00052914483
               41.574409                   0.00034136808
               41.642788                    0.0001564299
               41.711166                  -2.4549376e-05
               41.779545                  -0.00020049633
               41.847923                  -0.00037039182
               41.916302                  -0.00053327589
               41.984684                  -0.00068825553
               42.053062                  -0.00083450839
               42.121441                  -0.00097128778
               42.189819                   -0.0010979292
               42.258198                   -0.0012138517
               42.326576                   -0.0013185638
               42.394955                   -0.0014116656
               42.463333                   -0.0014928499
               42.531715                    -0.001561906
               42.600094                   -0.0016187194
               42.668472                   -0.0016632726
               42.736851                   -0.0016956419
               42.805229                   -0.0017159985
               42.873608                    -0.001724602
               42.941986                    -0.001721801
               43.010368                   -0.0017080266
               43.078747                   -0.0016837866
               43.147125                   -0.0016496605
               43.215504                   -0.0016062895
               43.283882                   -0.0015543723
               43.352261                   -0.0014946543
               43.420639                   -0.0014279196
               43.489021                   -0.0013549794
                 43.5574                   -0.0012766653
               43.625778                   -0.0011938149
               43.694157                   -0.0011072647
               43.762535                   -0.0010178358
               43.830914                  -0.00092632836
               43.899292                  -0.00083350792
                43.96767                  -0.00074009818
               44.036053                  -0.00064677023
               44.104431                  -0.00055413443
                44.17281                   -0.0004627344
               44.241188                   -0.0003730396
               44.309566                  -0.00028544167
               44.377945                  -0.00020025035
               44.446323                  -0.00011768858
               44.514706                  -3.7895941e-05
               44.583084                   3.9073348e-05
               44.651463                   0.00011324792
               44.719841                   0.00018473418
               44.788219                   0.00025371145
               44.856598                   0.00032042435
               44.924976                   0.00038517395
               44.993355                   0.00044830839
               45.061737                   0.00051021174
               45.130116                   0.00057128805
               45.198494                   0.00063195225
               45.266872                   0.00069261267
               45.335251                   0.00075365533
               45.403629                   0.00081543066
               45.472008                   0.00087823754
                45.54039                   0.00094230688
               45.608768                    0.0010077881
               45.677147                    0.0010747331
               45.745525                    0.0011430862
               45.813904                    0.0012126724
               45.882282                    0.0012831857
               45.950661                    0.0013541841
               46.019039                     0.001425083
               46.087421                    0.0014951545
                 46.1558                    0.0015635279
               46.224178                    0.0016291919
               46.292557                     0.001691005
               46.360935                     0.001747704
               46.429314                    0.0017979196
               46.497692                    0.0018401938
               46.566074                     0.001873003
               46.634453                    0.0018947807
               46.702831                    0.0019039495
                46.77121                    0.0018989517
               46.839588                    0.0018782838
               46.907967                    0.0018405342
               46.976345                    0.0017844237
               47.044724                    0.0017088454
               47.113106                    0.0016129067
               47.181484                    0.0014959727
               47.249863                    0.0013577094
               47.318241                     0.001198123
                47.38662                    0.0010176003
               47.454998                   0.00081694493
               47.523376                   0.00059740967
               47.591759                   0.00036072716
               47.660137                   0.00010912948
               47.728516                  -0.00015463129
               47.796894                  -0.00042727462
               47.865273                  -0.00070499093
               47.933651                  -0.00098344765
               48.002029                   -0.0012578035
               48.070412                    -0.001522736
                48.13879                   -0.0017724772
               48.207169                   -0.0020008597
               48.275547                   -0.0022013765
               48.343925                   -0.0023672474
               48.412304                   -0.0024914981
               48.480682                   -0.0025670507
               48.549061                   -0.0025868232
               48.617443                   -0.0025438368
               48.685822                   -0.0024313349
                 48.7542                   -0.0022429028
               48.822578                   -0.0019726038
               48.890957                   -0.0016151054
               48.959335                   -0.0011658218
               49.027714                  -0.00062104821
               49.096096                   2.1904305e-05
               49.164474                   0.00076457305
               49.232853                     0.001607222
               49.301231                    0.0025487188
                49.36961                    0.0035864317
               49.437988                    0.0047161323
               49.506367                    0.0059319152
               49.574745                    0.0072261412
               49.643127                    0.0085893888
               49.711506                     0.010010439
               49.779884                     0.011476281
               49.848263                     0.012972139
               49.916641                     0.014481527
                49.98502                      0.01598634
               50.053398                     0.017466968
                50.12178                     0.018902425
               50.190159                     0.020270541
               50.258537                     0.021548148
               50.326916                     0.022711312
               50.395294                     0.023735592
               50.463673                     0.024596315
               50.532051                     0.025268869
                50.60043                     0.025729038
               50.668812                     0.025953328
                50.73719                     0.025919311
               50.805569                      0.02560599
               50.873947                     0.024994154
               50.942326                     0.024066728
               51.010704                     0.022809142
               51.079082                     0.021209655
               51.147465                     0.019259691
               51.215843                     0.016954126
               51.284222                     0.014291581
                 51.3526                     0.011274646
               51.420979                    0.0079101035
               51.489357                    0.0042090747
               51.557735                   0.00018714654
               51.626118                    -0.004135563
               51.694496                   -0.0087344013
               51.762875                    -0.013580205
               51.831253                    -0.018639419
               51.899632                    -0.023874247
                51.96801                    -0.029242879
               52.036388                    -0.034699757
               52.104767                    -0.040195931
               52.173149                    -0.045679446
               52.241528                    -0.051095787
               52.309906                    -0.056388386
               52.378284                    -0.061499152
               52.446663                    -0.066369079
               52.515041                    -0.070938855
                52.58342                    -0.075149484
               52.651802                    -0.078942992
               52.720181                    -0.082263097
               52.788559                    -0.085055858
               52.856937                    -0.087270401
               52.925316                    -0.088859558
               52.993694                    -0.089780517
               53.062073                    -0.089995451
               53.130451                    -0.089472055
               53.198833                    -0.088184133
               53.267212                    -0.086112007
                53.33559                    -0.083242975
               53.403969                    -0.079571635
               53.472347                    -0.075100146
               53.540726                    -0.069838434
               53.609104                    -0.063804284
               53.677486                    -0.057023361
               53.745865                    -0.049529132
               53.814243                     -0.04136271
