        Time / ns                o2 [pw] (1)/real
               276.86642                   0.00025606761
               276.93478                   0.00028519484
               277.00317                   0.00031465606
               277.07156                   0.00034427285
               277.13992                    0.0003737589
               277.20831                   0.00040271343
                277.2767                   0.00043063622
               277.34506                   0.00045700208
               277.41345                   0.00048131635
               277.48181                   0.00050320296
                277.5502                   0.00052246882
               277.61859                   0.00053910899
               277.68695                   0.00055326265
               277.75534                   0.00056512805
               277.82373                   0.00057487469
               277.89209                   0.00058256066
               277.96048                   0.00058810448
               278.02887                   0.00059131655
               278.09723                   0.00059196737
               278.16562                   0.00058986252
               278.23401                   0.00058493222
               278.30237                   0.00057724287
               278.37076                   0.00056700635
               278.43912                   0.00055451092
               278.50751                   0.00054003706
                278.5759                   0.00052380358
               278.64426                   0.00050589931
               278.71265                   0.00048629387
               278.78104                   0.00046488582
                278.8494                   0.00044157589
               278.91779                   0.00041633728
               278.98618                    0.0003892844
               279.05453                   0.00036067324
               279.12292                   0.00033086017
               279.19128                   0.00030022956
               279.25967                    0.0002691157
               279.32806                   0.00023774042
               279.39642                   0.00020620711
               279.46481                    0.0001745342
                279.5332                   0.00014271766
               279.60156                   0.00011078121
               279.66995                   7.8841447e-05
               279.73834                   4.7102494e-05
                279.8067                    1.581674e-05
               279.87509                  -1.4742629e-05
               279.94348                  -4.4339577e-05
               280.01184                  -7.2794515e-05
               280.08023                  -9.9993747e-05
               280.14859                  -0.00012587165
               280.21698                  -0.00015040468
               280.28537                  -0.00017361081
               280.35373                   -0.0001955258
               280.42212                  -0.00021620902
               280.49051                  -0.00023572805
               280.55887                  -0.00025411439
               280.62726                  -0.00027135079
               280.69565                  -0.00028734354
               280.76401                  -0.00030194368
                280.8324                  -0.00031498738
               280.90079                  -0.00032632865
               280.96915                  -0.00033592974
               281.03754                  -0.00034383265
                281.1059                  -0.00035018229
               281.17429                  -0.00035515733
               281.24268                  -0.00035892421
               281.31104                  -0.00036159082
               281.37943                  -0.00036320655
               281.44781                   -0.0003637748
               281.51617                  -0.00036330096
               281.58456                  -0.00036182115
               281.65295                   -0.0003594099
               281.72131                  -0.00035616662
                281.7897                  -0.00035217399
               281.85809                  -0.00034747293
               281.92645                  -0.00034205828
               281.99484                   -0.0003359128
                282.0632                  -0.00032902282
               282.13159                  -0.00032143955
               282.19998                  -0.00031327052
               282.26834                  -0.00030465567
               282.33673                  -0.00029572711
               282.40512                  -0.00028654528
               282.47348                  -0.00027706879
               282.54187                  -0.00026717634
               282.61026                  -0.00025671598
               282.67862                  -0.00024555641
               282.74701                   -0.0002336496
                282.8154                  -0.00022102792
               282.88376                  -0.00020778907
               282.95215                  -0.00019403218
               283.02051                  -0.00017981458
                283.0889                  -0.00016513601
               283.15729                  -0.00014994475
               283.22565                  -0.00013419933
               283.29404                  -0.00011790095
               283.36243                  -0.00010112608
               283.43079                  -8.4008447e-05
               283.49918                  -6.6699853e-05
               283.56757                  -4.9305952e-05
               283.63593                  -3.1854423e-05
               283.70432                  -1.4276445e-05
               283.77267                   3.5381154e-06
               283.84106                   2.1696153e-05
               283.90945                    4.023829e-05
               283.97781                   5.9104692e-05
                284.0462                    7.814695e-05
               284.11459                   9.7164637e-05
               284.18295                   0.00011595082
               284.25134                   0.00013431968
               284.31973                   0.00015213365
               284.38809                   0.00016929064
               284.45648                   0.00018570671
               284.52487                   0.00020131317
               284.59323                   0.00021602814
               284.66162                   0.00022977161
               284.72998                   0.00024245009
               284.79837                   0.00025397132
               284.86676                   0.00026425446
               284.93512                   0.00027321675
               285.00351                   0.00028080764
                285.0719                    0.0002870211
               285.14026                   0.00029189777
               285.20865                   0.00029553886
               285.27704                   0.00029807168
                285.3454                    0.0002996283
               285.41379                   0.00030030665
               285.48218                   0.00030014024
               285.55054                   0.00029909873
               285.61893                   0.00029710526
               285.68729                   0.00029406507
               285.75568                   0.00028989912
               285.82407                   0.00028457012
               285.89243                   0.00027806259
               285.96082                   0.00027041347
               286.02921                   0.00026168782
               286.09756                   0.00025198201
               286.16595                    0.0002414488
               286.23434                   0.00023027757
                286.3027                   0.00021868369
               286.37109                   0.00020686226
               286.43948                   0.00019493466
               286.50784                   0.00018292044
               286.57623                    0.0001707218
               286.64459                   0.00015818598
               286.71298                   0.00014517552
               286.78137                   0.00013164217
               286.84973                   0.00011767462
               286.91812                   0.00010346693
               286.98651                   8.9236753e-05
               287.05487                   7.5124721e-05
               287.12326                   6.1115199e-05
               287.19165                   4.7023845e-05
               287.26001                   3.2570875e-05
                287.3284                   1.7472887e-05
               287.39679                   1.5835808e-06
               287.46515                  -1.5069812e-05
               287.53354                  -3.2287629e-05
                287.6019                  -4.9786711e-05
               287.67029                  -6.7315654e-05
               287.73868                  -8.4724044e-05
               287.80704                  -0.00010200104
               287.87543                  -0.00011923353
               287.94382                  -0.00013651791
               288.01218                  -0.00015389458
               288.08057                  -0.00017132415
               288.14896                  -0.00018869524
               288.21732                   -0.0002058917
               288.28571                  -0.00022283905
               288.35406                  -0.00023951325
               288.42245                  -0.00025592456
               288.49084                  -0.00027204736
                288.5592                  -0.00028777699
               288.62759                   -0.0003029152
               288.69598                  -0.00031720809
               288.76434                  -0.00033043398
               288.83273                  -0.00034246268
               288.90112                  -0.00035331183
               288.96948                  -0.00036310131
               289.03787                  -0.00037199003
               289.10626                  -0.00038008389
               289.17462                  -0.00038735347
               289.24301                  -0.00039363836
               289.31137                  -0.00039869137
               289.37976                  -0.00040226968
               289.44815                   -0.0004042043
               289.51651                  -0.00040444409
                289.5849                  -0.00040303796
               289.65329                  -0.00040009376
               289.72165                   -0.0003957001
               289.79004                  -0.00038990591
               289.85843                  -0.00038271589
               289.92679                  -0.00037411993
               289.99518                  -0.00036413519
               290.06357                  -0.00035281104
               290.13193                  -0.00034026187
               290.20032                  -0.00032661905
               290.26868                  -0.00031201635
               290.33707                  -0.00029657932
               290.40546                  -0.00028040123
               290.47382                  -0.00026358172
               290.54221                  -0.00024622519
                290.6106                  -0.00022845379
               290.67896                  -0.00021040454
               290.74734                  -0.00019221877
               290.81573                  -0.00017402017
               290.88409                  -0.00015591875
               290.95248                  -0.00013800235
               291.02087                  -0.00012035098
               291.08923                  -0.00010303921
               291.15762                  -8.6130065e-05
               291.22598                   -6.967676e-05
               291.29437                  -5.3735235e-05
               291.36276                  -3.8367318e-05
               291.43112                  -2.3679009e-05
               291.49951                  -9.8305363e-06
                291.5679                   2.9516507e-06
               291.63626                   1.4435469e-05
               291.70465                   2.4414483e-05
               291.77304                   3.2794789e-05
                291.8414                   3.9622624e-05
               291.90979                   4.5064655e-05
               291.97818                   4.9351289e-05
               292.04654                   5.2688167e-05
               292.11493                   5.5179997e-05
               292.18329                   5.6809236e-05
               292.25168                   5.7479032e-05
               292.32007                   5.7088815e-05
               292.38843                   5.5618828e-05
               292.45682                   5.3186417e-05
               292.52521                   5.0000705e-05
               292.59357                    4.629483e-05
               292.66196                   4.2226249e-05
               292.73035                    3.781361e-05
               292.79871                   3.2947188e-05
                292.8671                   2.7458955e-05
               292.93546                   2.1231799e-05
               293.00385                   1.4297283e-05
               293.07224                   6.8422846e-06
               293.14059                   -8.350342e-07
               293.20898                  -8.4527082e-06
               293.27737                   -1.583879e-05
               293.34573                  -2.2996814e-05
               293.41412                  -3.0083193e-05
               293.48251                  -3.7301961e-05
               293.55087                  -4.4801571e-05
               293.61926                  -5.2600924e-05
               293.68765                  -6.0575883e-05
               293.75601                  -6.8519868e-05
                293.8244                  -7.6257442e-05
               293.89276                  -8.3696323e-05
               293.96115                  -9.0864567e-05
               294.02954                  -9.7855664e-05
                294.0979                  -0.00010474274
               294.16629                  -0.00011150893
               294.23468                    -0.000118032
               294.30304                  -0.00012411334
               294.37143                  -0.00012956187
               294.43982                  -0.00013427941
               294.50818                   -0.0001382929
               294.57657                  -0.00014172678
               294.64496                    -0.000144741
               294.71332                  -0.00014744846
               294.78171                  -0.00014986595
               294.85007                  -0.00015192611
               294.91846                  -0.00015352585
               294.98685                  -0.00015459114
               295.05521                  -0.00015511132
                295.1236                  -0.00015514354
               295.19199                   -0.0001547537
               295.26035                  -0.00015395279
               295.32874                  -0.00015268225
               295.39713                  -0.00015080314
               295.46548                  -0.00014819141
               295.53387                  -0.00014477759
               295.60226                  -0.00014060702
               295.67062                  -0.00013583092
               295.73901                  -0.00013063721
               295.80737                  -0.00012516853
               295.87576                  -0.00011946206
               295.94415                  -0.00011345344
               296.01251                  -0.00010702769
                296.0809                  -0.00010011156
               296.14929                  -9.2746057e-05
               296.21765                  -8.5096173e-05
               296.28604                  -7.7408011e-05
               296.35443                  -6.9905007e-05
               296.42279                   -6.269294e-05
               296.49118                  -5.5740864e-05
               296.55957                  -4.8886854e-05
               296.62793                  -4.1959796e-05
               296.69632                  -3.4870754e-05
               296.76468                  -2.7683811e-05
               296.83307                  -2.0607235e-05
               296.90146                   -1.390226e-05
               296.96982                  -7.7927525e-06
               297.03821                   -2.359576e-06
                297.1066                   2.4664614e-06
               297.17496                   6.8467402e-06
               297.24335                   1.0929379e-05
               297.31174                   1.4765929e-05
                297.3801                    1.825634e-05
               297.44849                   2.1197424e-05
               297.51685                   2.3366176e-05
               297.58524                   2.4610856e-05
               297.65363                   2.4898225e-05
               297.72198                   2.4313347e-05
               297.79037                   2.2975555e-05
               297.85876                   2.0963605e-05
               297.92712                   1.8270382e-05
               297.99551                   1.4790805e-05
                298.0639                   1.0391973e-05
               298.13226                   4.9848063e-06
               298.20065                    -1.40186e-06
               298.26904                  -8.6239097e-06
                298.3374                  -1.6451062e-05
               298.40579                  -2.4643334e-05
               298.47415                  -3.3021592e-05
               298.54254                  -4.1512092e-05
               298.61093                  -5.0123494e-05
               298.67929                  -5.8917281e-05
               298.74768                  -6.7942987e-05
               298.81607                  -7.7206962e-05
               298.88443                  -8.6658314e-05
               298.95282                  -9.6207834e-05
               299.02121                  -0.00010574553
               299.08957                   -0.0001151636
               299.15796                  -0.00012434756
               299.22635                  -0.00013318376
               299.29471                   -0.0001415718
                299.3631                  -0.00014942541
               299.43146                  -0.00015672001
               299.49985                  -0.00016348195
               299.56824                  -0.00016979198
                299.6366                   -0.0001757546
               299.70499                  -0.00018143354
               299.77338                   -0.0001868235
               299.84174                  -0.00019182959
               299.91013                  -0.00019629169
               299.97852                  -0.00020004083
               300.04688                   -0.0002029801
               300.11526                  -0.00020509737
               300.18365                  -0.00020648871
               300.25201                   -0.0002072975
                300.3204                  -0.00020766766
               300.38876                  -0.00020767553
               300.45715                  -0.00020731204
               300.52554                  -0.00020649022
                300.5939                  -0.00020509151
               300.66229                  -0.00020300569
               300.73068                  -0.00020015189
               300.79904                  -0.00019649538
               300.86743                  -0.00019203185
               300.93582                  -0.00018677306
               301.00418                  -0.00018075577
               301.07257                  -0.00017403901
               301.14096                  -0.00016674463
               301.20932                  -0.00015902187
               301.27771                  -0.00015105208
               301.34607                   -0.0001430096
               301.41446                  -0.00013500084
               301.48285                  -0.00012707082
               301.55121                  -0.00011917688
                301.6196                   -0.0001112374
               301.68799                   -0.0001031849
               301.75635                  -9.4989824e-05
               301.82474                  -8.6680702e-05
               301.89313                  -7.8325422e-05
               301.96149                  -6.9991947e-05
               302.02988                  -6.1704326e-05
               302.09824                  -5.3427921e-05
               302.16663                  -4.5079756e-05
               302.23502                  -3.6575868e-05
               302.30338                  -2.7861108e-05
               302.37177                  -1.8948806e-05
               302.44016                  -9.9096524e-06
               302.50851                  -8.6012994e-07
                302.5769                   8.0782211e-06
               302.64529                   1.6813097e-05
               302.71365                   2.5279587e-05
               302.78204                   3.3437747e-05
               302.85043                   4.1261879e-05
               302.91879                    4.873304e-05
               302.98718                   5.5853096e-05
               303.05554                   6.2645486e-05
               303.12393                   6.9183108e-05
               303.19232                   7.5550968e-05
               303.26068                   8.1832972e-05
               303.32907                   8.8046916e-05
               303.39746                   9.4133051e-05
               303.46582                   9.9950077e-05
               303.53421                    0.0001053184
                303.6026                   0.00011009786
               303.67096                   0.00011424152
               303.73935                   0.00011782032
               303.80774                   0.00012099131
                303.8761                   0.00012392107
               303.94449                   0.00012671985
               304.01285                   0.00012938982
               304.08124                   0.00013183345
               304.14963                   0.00013393877
               304.21799                   0.00013565386
               304.28638                   0.00013704265
               304.35477                    0.0001382888
               304.42313                   0.00013964307
               304.49152                     0.000141312
               304.55991                    0.0001433875
               304.62827                   0.00014581154
               304.69666                   0.00014841247
               304.76505                   0.00015098207
                304.8334                   0.00015337272
               304.90179                   0.00015554951
               304.97015                   0.00015759387
               305.03854                   0.00015965507
               305.10693                     0.000161851
               305.17529                   0.00016424508
               305.24368                    0.0001667913
               305.31207                   0.00016939473
               305.38043                   0.00017194486
               305.44882                   0.00017436089
               305.51721                   0.00017660399
               305.58557                   0.00017864734
               305.65396                   0.00018044312
               305.72235                   0.00018189271
               305.79071                   0.00018285401
                305.8591                   0.00018318879
               305.92746                    0.0001828058
               305.99585                   0.00018167612
               306.06424                   0.00017985067
                306.1326                    0.0001773886
               306.20099                   0.00017430812
               306.26938                    0.0001705591
               306.33774                   0.00016601665
               306.40613                   0.00016053277
               306.47452                   0.00015400135
               306.54288                   0.00014640602
               306.61127                     0.000137836
               306.67963                   0.00012843123
               306.74802                   0.00011833195
               306.81641                   0.00010760927
               306.88477                   9.6246244e-05
               306.95316                   8.4167354e-05
               307.02155                   7.1298993e-05
                307.0899                   5.7628935e-05
               307.15829                   4.3232372e-05
               307.22668                   2.8254168e-05
               307.29504                   1.2866638e-05
               307.36343                  -2.8046343e-06
               307.43182                   -1.870798e-05
               307.50018                  -3.4849571e-05
               307.56857                  -5.1257364e-05
               307.63693                  -6.7901638e-05
               307.70532                  -8.4656182e-05
               307.77371                  -0.00010128458
               307.84207                  -0.00011749443
               307.91046                  -0.00013300274
               307.97885                  -0.00014760935
               308.04721                  -0.00016122263
                308.1156                  -0.00017385204
               308.18399                  -0.00018555814
               308.25235                  -0.00019637412
               308.32074                  -0.00020627274
               308.38913                  -0.00021514345
               308.45749                  -0.00022283464
               308.52588                  -0.00022921714
               308.59424                  -0.00023422595
               308.66263                   -0.0002378847
               308.73102                  -0.00024028981
               308.79938                  -0.00024156344
               308.86777                  -0.00024178185
               308.93616                  -0.00024092451
               309.00452                  -0.00023888813
               309.07291                  -0.00023549693
                309.1413                  -0.00023057015
               309.20966                  -0.00022399011
               309.27805                  -0.00021573561
               309.34644                  -0.00020589695
               309.41479                   -0.0001946352
               309.48318                  -0.00018213343
               309.55154                   -0.0001685523
               309.61993                  -0.00015399476
               309.68832                   -0.0001385248
               309.75668                  -0.00012219658
               309.82507                  -0.00010509808
               309.89346                  -8.7375367e-05
               309.96182                  -6.9243302e-05
               310.03021                  -5.0950537e-05
                310.0986                  -3.2733162e-05
               310.16696                  -1.4759918e-05
               310.23535                   2.9005844e-06
               310.30374                   2.0289048e-05
                310.3721                   3.7518763e-05
               310.44049                   5.4728207e-05
               310.50885                   7.2005285e-05
               310.57724                   8.9370813e-05
               310.64563                   0.00010673622
               310.71399                   0.00012395368
               310.78238                   0.00014084365
               310.85077                   0.00015726108
               310.91913                   0.00017311415
               310.98752                   0.00018838614
               311.05591                   0.00020310964
               311.12427                   0.00021734317
               311.19266                    0.0002311128
               311.26102                   0.00024442092
               311.32941                   0.00025722239
                311.3978                   0.00026945266
               311.46616                   0.00028104329
               311.53455                     0.000291954
               311.60294                   0.00030215766
                311.6713                   0.00031164844
               311.73969                   0.00032041679
               311.80807                    0.0003284456
               311.87643                   0.00033572302
               311.94482                   0.00034224242
               312.01321                   0.00034802061
               312.08157                   0.00035312193
               312.14996                   0.00035760948
               312.21832                   0.00036155304
               312.28671                   0.00036496788
                312.3551                   0.00036781523
               312.42346                   0.00037000829
               312.49185                   0.00037142876
               312.56024                   0.00037198109
                312.6286                   0.00037162553
               312.69699                   0.00037037412
               312.76538                   0.00036829544
               312.83374                   0.00036545689
               312.90213                   0.00036189251
               312.97052                   0.00035757621
               313.03888                   0.00035242757
               313.10727                   0.00034634431
               313.17563                   0.00033924999
               313.24402                   0.00033112004
               313.31241                   0.00032198752
               313.38077                   0.00031191844
               313.44916                   0.00030098902
               313.51755                   0.00028924033
               313.58591                   0.00027668697
                313.6543                   0.00026332375
               313.72269                   0.00024917556
               313.79105                   0.00023431783
               313.85944                   0.00021888528
               313.92783                   0.00020305038
               313.99619                   0.00018697018
               314.06458                   0.00017074386
               314.13293                    0.0001543814
               314.20132                   0.00013782605
               314.26971                   0.00012099413
               314.33807                   0.00010385246
               314.40646                   8.6455213e-05
               314.47485                   6.8951726e-05
               314.54321                   5.1562543e-05
                314.6116                   3.4502216e-05
               314.67999                   1.7927599e-05
               314.74835                   1.9148029e-06
               314.81674                  -1.3528718e-05
               314.88513                  -2.8414393e-05
               314.95349                  -4.2701799e-05
               315.02188                  -5.6279558e-05
               315.09024                  -6.8962829e-05
               315.15863                   -8.055746e-05
               315.22702                   -9.092698e-05
               315.29538                  -0.00010004555
               315.36377                   -0.0001080108
               315.43216                   -0.0001149939
               315.50052                   -0.0001211639
               315.56891                  -0.00012662036
                315.6373                  -0.00013133316
               315.70566                  -0.00013518365
               315.77405                  -0.00013800494
               315.84241                  -0.00013967627
                315.9108                  -0.00014016873
               315.97919                  -0.00013958795
               316.04755                  -0.00013811977
               316.11594                  -0.00013597148
               316.18433                  -0.00013330924
               316.25269                  -0.00013021637
               316.32108                  -0.00012671483
               316.38947                  -0.00012278679
               316.45782                  -0.00011843365
               316.52621                  -0.00011369837
                316.5946                  -0.00010868102
               316.66296                  -0.00010349319
               316.73135                  -9.8227429e-05
               316.79971                  -9.2937822e-05
                316.8681                  -8.7630957e-05
               316.93649                  -8.2313476e-05
               317.00485                  -7.6991237e-05
               317.07324                  -7.1711067e-05
               317.14163                  -6.6542678e-05
               317.20999                  -6.1553088e-05
               317.27838                  -5.6768102e-05
               317.34677                  -5.2195101e-05
               317.41513                  -4.7798218e-05
               317.48352                  -4.3559874e-05
               317.55191                  -3.9511127e-05
               317.62027                  -3.5721023e-05
               317.68866                  -3.2291158e-05
               317.75702                  -2.9269493e-05
               317.82541                   -2.661818e-05
                317.8938                  -2.4193707e-05
               317.96216                   -2.175838e-05
               318.03055                   -1.906016e-05
               318.09894                  -1.5897012e-05
                318.1673                  -1.2173005e-05
               318.23569                  -7.9038664e-06
               318.30408                  -3.1764719e-06
               318.37244                   1.9376896e-06
               318.44083                   7.4203745e-06
               318.50922                   1.3353913e-05
               318.57758                   1.9872661e-05
               318.64597                   2.7117183e-05
               318.71432                   3.5152232e-05
               318.78271                   4.3946915e-05
                318.8511                   5.3379968e-05
               318.91946                   6.3281572e-05
               318.98785                   7.3520539e-05
               319.05624                   8.4042353e-05
                319.1246                   9.4886243e-05
               319.19299                   0.00010615139
               319.26138                   0.00011793642
               319.32974                   0.00013028317
               319.39813                   0.00014313706
               319.46652                   0.00015636395
               319.53488                   0.00016977231
               319.60327                   0.00018315304
               319.67163                   0.00019632597
               319.74002                   0.00020913362
               319.80841                   0.00022145275
               319.87677                   0.00023318396
               319.94516                    0.0002442449
               320.01355                   0.00025456402
               320.08191                   0.00026409677
                320.1503                   0.00027279623
               320.21869                   0.00028062539
               320.28705                   0.00028752413
               320.35544                   0.00029338812
               320.42383                   0.00029808751
               320.49219                   0.00030147415
               320.56058                   0.00030341232
               320.62894                    0.0003038279
               320.69733                   0.00030271709
               320.76572                   0.00030014347
               320.83408                   0.00029621579
               320.90247                   0.00029103886
               320.97086                   0.00028468642
               321.03922                   0.00027718238
                321.1076                    0.0002685147
               321.17599                   0.00025865872
               321.24435                   0.00024760928
               321.31274                   0.00023538251
                321.3811                   0.00022201963
               321.44949                   0.00020758147
               321.51788                   0.00019211898
               321.58624                   0.00017569325
               321.65463                   0.00015838805
               321.72302                   0.00014033334
               321.79138                   0.00012171869
               321.85977                   0.00010279976
               321.92816                   8.3844978e-05
               321.99652                   6.5098444e-05
               322.06491                   4.6716876e-05
                322.1333                   2.8771925e-05
               322.20166                   1.1233763e-05
               322.27005                   -5.945607e-06
               322.33841                  -2.2798082e-05
                322.4068                  -3.9273658e-05
               322.47519                  -5.5226887e-05
               322.54355                  -7.0431393e-05
               322.61194                  -8.4634696e-05
               322.68033                  -9.7612763e-05
               322.74869                  -0.00010921356
               322.81708                  -0.00011937659
               322.88547                  -0.00012813145
               322.95383                  -0.00013556649
               323.02222                  -0.00014179332
               323.09061                  -0.00014691109
               323.15897                  -0.00015099568
               323.22736                  -0.00015407601
               323.29572                  -0.00015614773
               323.36411                  -0.00015718921
                323.4325                  -0.00015716482
               323.50085                  -0.00015606933
               323.56924                   -0.0001539136
               323.63763                  -0.00015077455
               323.70599                  -0.00014675592
               323.77438                  -0.00014200914
               323.84277                  -0.00013670196
               323.91113                  -0.00013099051
               323.97952                  -0.00012500994
               324.04791                  -0.00011885514
               324.11627                  -0.00011256203
               324.18466                   -0.0001061306
               324.25302                  -9.9516663e-05
               324.32141                   -9.267305e-05
                324.3898                  -8.5545966e-05
               324.45816                  -7.8133882e-05
               324.52655                  -7.0494665e-05
               324.59494                  -6.2763167e-05
                324.6633                  -5.5152756e-05
               324.73169                  -4.7918729e-05
               324.80008                  -4.1281161e-05
               324.86844                   -3.540135e-05
               324.93683                  -3.0306574e-05
               325.00522                  -2.5908552e-05
               325.07358                  -2.2016517e-05
               325.14197                   -1.842951e-05
               325.21033                   -1.499353e-05
               325.27872                  -1.1676108e-05
               325.34711                  -8.5660686e-06
               325.41547                   -5.841101e-06
               325.48386                  -3.6973283e-06
               325.55225                  -2.2724951e-06
               325.62061                  -1.6062487e-06
                 325.689                  -1.6150685e-06
               325.75739                  -2.1478659e-06
               325.82574                  -3.0428546e-06
               325.89413                  -4.1773446e-06
               325.96249                  -5.5120445e-06
               326.03088                  -7.0760948e-06
               326.09927                  -8.9367686e-06
               326.16763                  -1.1156344e-05
               326.23602                  -1.3747506e-05
               326.30441                  -1.6662098e-05
               326.37277                   -1.980084e-05
               326.44116                  -2.3038288e-05
               326.50955                  -2.6253958e-05
               326.57791                  -2.9362171e-05
                326.6463                  -3.2316322e-05
               326.71469                  -3.5116485e-05
               326.78305                  -3.7807153e-05
               326.85144                   -4.045495e-05
                326.9198                  -4.3145341e-05
               326.98819                  -4.5984012e-05
               327.05658                  -4.9030012e-05
               327.12494                   -5.232072e-05
               327.19333                  -5.5806726e-05
               327.26172                  -5.9370075e-05
               327.33008                  -6.2823434e-05
               327.39847                  -6.5951339e-05
               327.46686                  -6.8563626e-05
               327.53522                  -7.0560774e-05
               327.60361                  -7.1941708e-05
                 327.672                  -7.2838026e-05
               327.74036                  -7.3439951e-05
               327.80875                  -7.3955249e-05
               327.87711                  -7.4525793e-05
                327.9455                  -7.5200755e-05
               328.01389                  -7.5913194e-05
               328.08224                  -7.6542754e-05
               328.15063                  -7.6964476e-05
               328.21902                  -7.7117998e-05
               328.28738                  -7.7033437e-05
               328.35577                  -7.6810851e-05
               328.42416                  -7.6575598e-05
               328.49252                  -7.6402808e-05
               328.56091                  -7.6288379e-05
                328.6293                  -7.6132135e-05
               328.69766                  -7.5788339e-05
               328.76605                  -7.5123906e-05
               328.83441                  -7.4077929e-05
                328.9028                  -7.2699768e-05
               328.97119                  -7.1106435e-05
               329.03955                  -6.9454982e-05
               329.10794                  -6.7849534e-05
               329.17633                  -6.6320186e-05
               329.24469                  -6.4799977e-05
               329.31308                  -6.3153646e-05
               329.38147                  -6.1236169e-05
               329.44983                   -5.895496e-05
               329.51822                  -5.6287445e-05
               329.58661                  -5.3293759e-05
               329.65497                  -5.0076211e-05
               329.72336                  -4.6751018e-05
               329.79172                   -4.339913e-05
               329.86011                   -4.005849e-05
                329.9285                  -3.6723501e-05
               329.99686                  -3.3366079e-05
               330.06525                  -2.9955874e-05
               330.13364                  -2.6476131e-05
                 330.202                  -2.2930271e-05
               330.27039                  -1.9342689e-05
               330.33878                  -1.5752572e-05
               330.40714                  -1.2195103e-05
               330.47552                   -8.705425e-06
               330.54388                  -5.2909236e-06
               330.61227                  -1.9392517e-06
               330.68066                   1.3903505e-06
               330.74902                    4.736808e-06
               330.81741                   8.1343996e-06
