        Frequency / MHz                Port 1 [1] (12)/abs,linear
                  283.36                       223.21304
                  283.62                       225.12084
                  283.88                       227.40664
                  284.14                       230.12745
                   284.4                       233.07701
                  284.66                        235.9026
                  284.92                       238.33595
                  285.18                       240.37007
                  285.44                        242.2378
                   285.7                       244.20155
                  285.96                       246.30991
                  286.22                        248.2972
                  286.48                       249.70774
                  286.74                       250.17163
                     287                       249.62597
                  287.26                       248.30041
                  287.52                       246.48388
                  287.78                       244.26788
                  288.04                       241.46283
                   288.3                       237.74602
                  288.56                       232.92683
                  288.82                       227.11813
                  289.08                       220.68165
                  289.34                       214.01227
                   289.6                       207.33822
                  289.86                       200.66498
                  290.12                       193.87241
                  290.38                        186.8785
                  290.64                       179.75038
                   290.9                       172.69309
                  291.16                       165.94242
                  291.42                       159.64636
                  291.68                       153.80771
                  291.94                       148.31252
                   292.2                       143.02137
                  292.46                       137.86528
                  292.72                       132.88631
                  292.98                       128.20195
                  293.24                       123.92298
                   293.5                       120.07895
                  293.76                       116.59539
                  294.02                       113.33661
                  294.28                       110.18842
                  294.54                       107.12637
                   294.8                       104.22309
                  295.06                       101.59105
                  295.32                       99.300205
                  295.58                       97.323683
                  295.84                       95.547699
                   296.1                       93.842271
                  296.36                       92.146083
                  296.62                       90.504857
                  296.88                       89.035317
                  297.14                       87.840096
                   297.4                       86.931261
                  297.66                       86.214698
                  297.92                       85.549499
                  298.18                       84.844021
                  298.44                       84.119416
                   298.7                       83.492922
                  298.96                       83.092444
                  299.22                       82.962229
                  299.48                       83.025147
                  299.74                       83.130882
                     300                       83.160227

