        Frequency / MHz                Port 1 [1] (12)/arg,degrees
                  171.56                       -51.77395
                  171.82                      -48.817406
                  172.08                      -45.626841
                  172.34                      -42.181466
                   172.6                      -38.449035
                  172.86                      -34.407515
                  173.12                      -30.068729
                  173.38                      -25.487598
                  173.64                      -20.748544
                   173.9                      -15.937167
                  174.16                      -11.117999
                  174.42                      -6.3347382
                  174.68                      -1.6298765
                  174.94                       2.9363277
                   175.2                       7.2866955
                  175.46                       11.349242
                  175.72                       15.083638
                  175.98                       18.492019
                  176.24                        21.60715
                   176.5                       24.467249
                  176.76                       27.094379
                  177.02                       29.489079
                  177.28                       31.642045
                  177.54                       33.552653
                   177.8                       35.240883
                  178.06                       36.744877
                  178.32                       38.106134
                  178.58                       39.352228
                  178.84                       40.488289
                   179.1                       41.502607
                  179.36                       42.382361
                  179.62                       43.128993
                  179.88                       43.763247
                  180.14                       44.316678
                   180.4                       44.815178
                  180.66                       45.265537
                  180.92                       45.654239
                  181.18                       45.959504
                  181.44                       46.168654
                   181.7                       46.289248
                  181.96                        46.34638
                  182.22                       46.367498
                  182.48                       46.364789
                  182.74                       46.327359
                     183                       46.229037
                  183.26                       46.046804
                  183.52                       45.777521
                  183.78                       45.441286
                  184.04                       45.068334
                   184.3                        44.67784
                  184.56                       44.263434
                  184.82                       43.796173
                  185.08                       43.243595
                  185.34                       42.592102
                   185.6                       41.857047
                  185.86                       41.072438
                  186.12                       40.266242
                  186.38                       39.438572
                  186.64                       38.559052
                   186.9                       37.586182
                  187.16                       36.495818
                  187.42                       35.298755
                  187.68                       34.033664
                  187.94                       32.738612
                   188.2                       31.421305
                  188.46                       30.050725
                  188.72                       28.577534
                  188.98                       26.969595
                  189.24                       25.237255
                   189.5                       23.428437
                  189.76                       21.594668
                  190.02                       19.752662
                  190.28                       17.871438
                  190.54                       15.895927
                   190.8                       13.790567
                  191.06                       11.570913
                  191.32                       9.2979826
                  191.58                       7.0370814
                  191.84                       4.8123182
                   192.1                       2.5929551
                  192.36                      0.32233469
                  192.62                      -2.0326296
                  192.88                      -4.4488192
                  193.14                      -6.8572282
                   193.4                      -9.1896531
                  193.66                      -11.424921
                  193.92                      -13.598273
                  194.18                      -15.768108
                  194.44                      -17.966504
                   194.7                      -20.170749
                  194.96                      -22.317479
                  195.22                      -24.348324
                  195.48                      -26.250809
                  195.74                       -28.06351
                     196                      -29.843893
                  196.26                      -31.624266
                  196.52                      -33.388057
                  196.78                       -35.08329
                  197.04                      -36.662151
                   197.3                      -38.115801
                  197.56                      -39.479009
                  197.82                       -40.80349
                  198.08                      -42.120762
                  198.34                      -43.421112
                   198.6                      -44.663117
                  198.86                      -45.805739
                  199.12                      -46.838467
                  199.38                      -47.787976
                  199.64                      -48.698324
                   199.9                      -49.600122
                  200.16                      -50.490478
                  200.42                      -51.337356
                  200.68                      -52.104373
                  200.94                      -52.777397
                   201.2                      -53.374043
                  201.46                      -53.930652
                  201.72                      -54.477023
                  201.98                      -55.016671
                  202.24                      -55.526023
                   202.5                      -55.972502
                  202.76                      -56.338033
                  203.02                      -56.631294
                  203.28                      -56.880971
                  203.54                      -57.115629
                   203.8                      -57.344349
                  204.06                      -57.551317
                  204.32                      -57.707761
                  204.58                      -57.792459
                  204.84                      -57.806344
                   205.1                      -57.771634
                  205.36                      -57.716901
                  205.62                      -57.658749
                  205.88                      -57.592809
                  206.14                       -57.50041
                   206.4                      -57.366502
                  206.66                      -57.196718
                  206.92                       -57.02231
                  207.18                      -56.889957
                  207.44                      -56.842893
                   207.7                      -56.904889
                  207.96                      -57.076268
                  208.22                      -57.342633
                  208.48                      -57.687964
                  208.74                      -58.101228
                     209                      -58.571692
                  209.26                      -59.077955
                  209.52                      -59.581395
                  209.78                      -60.031842
                  210.04                      -60.383829
                   210.3                      -60.613362
                  210.56                      -60.724495
                  210.82                      -60.741745
                  211.08                      -60.693184
