        Frequency / MHz                Port 1 [1] (8)/abs,linear
                   186.9                       251.31299
                  187.16                       247.52628
                  187.42                       243.82052
                  187.68                       240.14923
                  187.94                        236.4779
                   188.2                       232.78245
                  188.46                       229.04741
                  188.72                       225.26401
                  188.98                       221.42844
                  189.24                        217.5404
                   189.5                       213.60211
                  189.76                       209.61772
                  190.02                       205.59292
                  190.28                       201.53465
                  190.54                       197.45078
                   190.8                       193.34975
                  191.06                       189.24021
                  191.32                       185.13079
                  191.58                       181.03004
                  191.84                       176.94644
                   192.1                       172.88855
                  192.36                        168.8651
                  192.62                       164.88511
                  192.88                       160.95787
                  193.14                       157.09296
                   193.4                       153.30023
                  193.66                        149.5899
                  193.92                       145.97265
                  194.18                       142.45982
                  194.44                       139.06355
                   194.7                       135.79695
                  194.96                       132.67418
                  195.22                       129.71046
                  195.48                       126.92206
                  195.74                       124.32632
                     196                       121.94159
                  196.26                       119.78724
                  196.52                       117.88359
                  196.78                       116.25175
                  197.04                        114.9134
                   197.3                       113.89037
                  197.56                       113.20415
                  197.82                       112.87542
                  198.08                       112.92358
                  198.34                       113.36626
                   198.6                       114.21906
                  198.86                       115.49526
                  199.12                       117.20561
                  199.38                       119.35821
                  199.64                       121.95845
                   199.9                       125.00905
                  200.16                        128.5103
                  200.42                       132.46029
                  200.68                       136.85519
                  200.94                       141.68946
                   201.2                       146.95583
                  201.46                       152.64515
                  201.72                       158.74606
                  201.98                       165.24443
                  202.24                        172.1228
                   202.5                       179.35963
                  202.76                       186.92848
                  203.02                       194.79697
                  203.28                       202.92558
                  203.54                       211.26632
                   203.8                       219.76141
                  204.06                       228.34217
                  204.32                       236.92828
                  204.58                       245.42777
                  204.84                        253.7377
                   205.1                       261.74574
                  205.36                        269.3328
                  205.62                       276.37655
                  205.88                       282.75612
                  206.14                       288.35745
                   206.4                       293.07933
                  206.66                       296.83916
                  206.92                       299.57797
                  207.18                       301.26372
                  207.44                       301.89259
                   207.7                       301.48804
                  207.96                       300.09799
                  208.22                       297.79064
                  208.48                        294.6495
                  208.74                       290.76818
                     209                       286.24537
                  209.26                       281.18031
                  209.52                       275.66892
                  209.78                        269.8009
                  210.04                        263.6578
                   210.3                       257.31202
                  210.56                       250.82668
                  210.82                       244.25596
                  211.08                       237.64573
                  211.34                       231.03436
                   211.6                       224.45341
                  211.86                        217.9284
                  212.12                       211.47962
                  212.38                       205.12293
                  212.64                       198.87065
                   212.9                       192.73231
                  213.16                       186.71537
                  213.42                        180.8257
                  213.68                        175.0679
                  213.94                       169.44563
                   214.2                       163.96176
                  214.46                       158.61877
                  214.72                         153.419
                  214.98                       148.36502
                  215.24                       143.45989
                   215.5                       138.70728
                  215.76                        134.1116
                  216.02                       129.67801
                  216.28                       125.41252
                  216.54                       121.32208
                   216.8                       117.41484
                  217.06                       113.70027
                  217.32                       110.18936
                  217.58                       106.89454
                  217.84                       103.82964
                   218.1                       101.00964
                  218.36                       98.450471
                  218.62                       96.168768
                  218.88                       94.181567
                  219.14                       92.505921
                   219.4                       91.158364
                  219.66                         90.1542
                  219.92                       89.506727
                  220.18                       89.226485
                  220.44                        89.32068
                   220.7                       89.792856
                  220.96                       90.642813
                  221.22                       91.866732
                  221.48                       93.457413
                  221.74                       95.404594
                     222                       97.695337
                  222.26                        100.3145
                  222.52                       103.24525
                  222.78                       106.46969
                  223.04                       109.96928
                   223.3                       113.72526
                  223.56                       117.71879
                  223.82                       121.93101
                  224.08                       126.34295
                  224.34                        130.9355
                   224.6                       135.68938
                  224.86                       140.58519
                  225.12                       145.60348
                  225.38                       150.72473
                  225.64                       155.92922
                   225.9                       161.19686
                  226.16                       166.50703
                  226.42                       171.83843
                  226.68                       177.16909
                  226.94                       182.47648
                   227.2                       187.73756
                  227.46                       192.92889
                  227.72                       198.02657
                  227.98                       203.00615
                  228.24                       207.84262
                   228.5                       212.51048
                  228.76                       216.98408
                  229.02                       221.23808
                  229.28                       225.24798
                  229.54                       228.99065
                   229.8                       232.44475
                  230.06                       235.59111
                  230.32                        238.4131
                  230.58                        240.8972
                  230.84                       243.03361
                   231.1                       244.81689
                  231.36                       246.24648
                  231.62                       247.32684
                  231.88                        248.0673
                  232.14                       248.48168
                   232.4                       248.58777
                  232.66                       248.40682
                  232.92                       247.96305
                  233.18                       247.28314
                  233.44                        246.3955
                   233.7                       245.32946
                  233.96                       244.11412
                  234.22                       242.77739
                  234.48                        241.3451
                  234.74                        239.8404
                     235                       238.28342
                  235.26                       236.69107
                  235.52                       235.07683
                  235.78                       233.45051
                  236.04                       231.81802
                   236.3                       230.18128
                  236.56                       228.53841
                  236.82                       226.88417
                  237.08                       225.21074
                  237.34                       223.50847
                   237.6                       221.76673
                  237.86                       219.97461
                  238.12                       218.12159
                  238.38                       216.19837
                  238.64                       214.19775
                   238.9                       212.11572
                  239.16                       209.95253
                  239.42                       207.71354
                  239.68                       205.40992
                  239.94                       203.05882
                   240.2                       200.68341
                  240.46                       198.31269
                  240.72                       195.98117
                  240.98                       193.72847
                  241.24                        191.5987
                   241.5                       189.63951
                  241.76                       187.90087
                  242.02                       186.43356
                  242.28                       185.28757
                  242.54                       184.51059
                   242.8                       184.14663
                  243.06                       184.23495
                  243.32                       184.80923
                  243.58                       185.89683
                  243.84                       187.51847
                   244.1                       189.68804
                  244.36                       192.41285
                  244.62                        195.6943
                  244.88                       199.52882
                  245.14                        203.9091
                   245.4                        208.8253
                  245.66                       214.26617
                  245.92                       220.22008
                  246.18                       226.67585
                  246.44                       233.62336
                   246.7                        241.0541
                  246.96                       248.96139
                  247.22                        257.3403
                  247.48                       266.18725
                  247.74                       275.49944
                     248                       285.27433
                  248.26                       295.50953
                  248.52                       306.20343
                  248.78                       317.35651
                  249.04                       328.97329
                   249.3                       341.06418
                  249.56                       353.64674
                  249.82                       366.74587
                  250.08                       380.39273
                  250.34                       394.62268
                   250.6                         409.473
                  250.86                       424.98089
                  251.12                       441.18238
                  251.38                       458.11207
                  251.64                       475.80325
                   251.9                       494.28778
                  252.16                       513.59507
                  252.42                       533.75014
                  252.68                       554.77077
                  252.94                       576.66445
                   253.2                       599.42554
                  253.46                       623.03261
                  253.72                       647.44557
                  253.98                       672.60181
                  254.24                       698.41079
                   254.5                       724.74729
                  254.76                       751.44401
                  255.02                       778.28542
                  255.28                         805.004
                  255.54                       831.28014
                   255.8                       856.74538
                  256.06                       880.98909
                  256.32                       903.56822
                  256.58                       924.02157
                  256.84                       941.88965
                   257.1                       956.74102
                  257.36                       968.20291
                  257.62                       975.99141
                  257.88                       979.93491
                  258.14                       979.98581
                   258.4                       976.21925
                  258.66                       968.82107
                  258.92                       958.06936
                  259.18                       944.31293
                  259.44                       927.94849
                   259.7                       909.39735
                  259.96                       889.08243
                  260.22                       867.40799
                  260.48                       844.74428
                  260.74                       821.41893
                     261                        797.7148
                  261.26                       773.87226
                  261.52                       750.09341
                  261.78                       726.54603
                  262.04                       703.36653
                   262.3                       680.66249
                  262.56                       658.51544
                  262.82                       636.98475
                  263.08                       616.11223
                  263.34                       595.92682
                   263.6                       576.44836
                  263.86                       557.69002
                  264.12                       539.65946
                  264.38                       522.35944
                  264.64                       505.78855
                   264.9                       489.94268
                  265.16                       474.81694
                  265.42                       460.40776
                  265.68                       446.71467
                  265.94                       433.74118
                   266.2                       421.49515
                  266.46                        409.9889
                  266.72                       399.23947
                  266.98                       389.26958
                  267.24                       380.10897
                   267.5                       371.79606
                  267.76                       364.37916
                  268.02                       357.91711
                  268.28                       352.47927
                  268.54                       348.14483
                   268.8                       345.00203
                  269.06                       343.14725
                  269.32                       342.68395
                  269.58                         343.721
                  269.84                       346.36993
                   270.1                       350.74053
                  270.36                       356.93464
                  270.62                        365.0381
                  270.88                       375.11107
                  271.14                       387.17662
                   271.4                       401.20736
                  271.66                        417.1094
                  271.92                       434.70342
                  272.18                       453.70367
                  272.44                       473.69746
                   272.7                        494.1311
                  272.96                        514.3107
                  273.22                       533.42771
                  273.48                       550.61573
                  273.74                       565.03748
                     274                        575.9881
                  274.26                       582.99055
                  274.52                       585.85637
                  274.78                       584.69512
                  275.04                       579.87253
                   275.3                       571.93387
                  275.56                       561.51561
                  275.82                       549.26579
                  276.08                       535.78493
                  276.34                       521.59078
                   276.6                       507.10422
                  276.86                       492.65049
                  277.12                       478.47006
                  277.38                       464.73348
                  277.64                       451.55664
                   277.9                       439.01388
                  278.16                        427.1482
                  278.42                       415.97875
                  278.68                       405.50637
                  278.94                       395.71809
                   279.2                       386.59116
                  279.46                       378.09661
                  279.72                       370.20223
                  279.98                       362.87438
                  280.24                       356.07889
                   280.5                         349.781
                  280.76                       343.94517
                  281.02                       338.53518
                  281.28                        333.5149
                  281.54                       328.84952
                   281.8                       324.50674
                  282.06                       320.45745
                  282.32                       316.67568
                  282.58                       313.13786
                  282.84                        309.8221
                   283.1                       306.70775
                  283.36                       303.77582
                  283.62                       301.00966
                  283.88                        298.3958
                  284.14                       295.92401
                   284.4                       293.58676
                  284.66                       291.37804
                  284.92                        289.2923
                  285.18                       287.32389
                  285.44                       285.46732
                   285.7                       283.71804
                  285.96                        282.0731
                  286.22                        280.5312
                  286.48                       279.09205
                  286.74                       277.75517
                     287                       276.51894
                  287.26                       275.38035
                  287.52                       274.33557
                  287.78                       273.38101
                  288.04                       272.51414
                   288.3                       271.73364
                  288.56                        271.0386
                  288.82                       270.42743
                  289.08                       269.89691
                  289.34                       269.44221
                   289.6                       269.05774
                  289.86                        268.7383
                  290.12                       268.48003
                  290.38                       268.28022
                  290.64                       268.13637
                   290.9                       268.04471
                  291.16                       267.99939
                  291.42                       267.99255
                  291.68                       268.01551
                  291.94                       268.06021
                   292.2                       268.12011
                  292.46                       268.18994
                  292.72                       268.26436
                  292.98                       268.33646
                  293.24                       268.39693
                   293.5                       268.43464
                  293.76                       268.43833
                  294.02                       268.39854
                  294.28                       268.30866
                  294.54                       268.16447
                   294.8                       267.96272
                  295.06                       267.69997
                  295.32                       267.37344
                  295.58                       266.98481
                  295.84                       266.54677
                   296.1                       266.09065
                  296.36                        265.6726
                  296.62                       265.37581
                  296.88                       265.30719
                  297.14                       265.58833
                   297.4                       266.34147
                  297.66                       267.67217
                  297.92                       269.65087
                  298.18                       272.29529
                  298.44                       275.55665
                   298.7                       279.31273
                  298.96                       283.37086
                  299.22                       287.48354
                  299.48                       291.37641
                  299.74                       294.78518
                     300                       297.49383

