        Frequency / MHz                S1,1 (14)/abs,dB
----------------------------------------------------------------------
                      40                      -5.9027245
               40.259998                      -5.9541209
                   40.52                      -6.0052073
               40.779999                      -6.0559685
               41.040001                      -6.1063865
               41.299999                       -6.156448
               41.560001                      -6.2061369
                   41.82                      -6.2554397
               42.079998                      -6.3043426
                   42.34                      -6.3528333
               42.599998                      -6.4008997
               42.860001                      -6.4485291
               43.119999                      -6.4957118
               43.380001                      -6.5424363
               43.639999                      -6.5886941
               43.900002                      -6.6344762
                   44.16                      -6.6797748
               44.419998                      -6.7245814
                   44.68                      -6.7688905
               44.939999                      -6.8126963
               45.200001                      -6.8559939
               45.459999                      -6.8987779
               45.720001                      -6.9410462
                   45.98                      -6.9827953
               46.240002                      -7.0240243
                    46.5                      -7.0647302
               46.759998                      -7.1049142
                   47.02                      -7.1445773
               47.279999                      -7.1837193
               47.540001                       -7.222343
               47.799999                      -7.2604515
               48.060001                      -7.2980473
                   48.32                      -7.3351361
               48.579998                       -7.371722
                   48.84                      -7.4078117
               49.099998                      -7.4434094
               49.360001                      -7.4785249
               49.619999                      -7.5131644
               49.880001                      -7.5473377
               50.139999                       -7.581053
               50.400002                      -7.6143197
                   50.66                      -7.6471497
               50.919998                      -7.6795527
                   51.18                      -7.7115403
               51.439999                      -7.7431268
               51.700001                      -7.7743221
               51.959999                      -7.8051418
               52.220001                      -7.8355992
                   52.48                      -7.8657094
               52.740002                      -7.8954868
                      53                       -7.924947
               53.259998                      -7.9541071
                   53.52                      -7.9829851
               53.779999                      -8.0115968
               54.040001                      -8.0399612
               54.299999                      -8.0680963
               54.560001                       -8.096023
                   54.82                        -8.12376
               55.079998                      -8.1513287
                   55.34                      -8.1787498
               55.599998                      -8.2060456
               55.860001                      -8.2332388
               56.119999                      -8.2603518
               56.380001                      -8.2874088
               56.639999                      -8.3144352
               56.900002                      -8.3414548
                   57.16                      -8.3684929
               57.419998                      -8.3955766
                   57.68                      -8.4227336
               57.939999                      -8.4499909
               58.200001                      -8.4773766
               58.459999                      -8.5049179
               58.720001                      -8.5326475
                   58.98                      -8.5605919
               59.240002                      -8.5887849
                    59.5                      -8.6172552
               59.759998                      -8.6460356
                   60.02                      -8.6751592
               60.279999                      -8.7046574
               60.540001                      -8.7345632
               60.799999                      -8.7649113
               61.060001                      -8.7957372
                   61.32                      -8.8270731
               61.579998                      -8.8589565
                   61.84                      -8.8914236
               62.099998                      -8.9245092
               62.360001                      -8.9582511
               62.619999                       -8.992688
               62.880001                      -9.0278554
               63.139999                      -9.0637938
               63.400002                      -9.1005404
                   63.66                      -9.1381369
               63.919998                      -9.1766217
                   64.18                      -9.2160353
               64.440002                      -9.2564188
               64.699997                      -9.2978126
               64.959999                      -9.3402609
               65.220001                      -9.3838054
               65.480003                      -9.4284861
               65.739998                      -9.4743502
                      66                      -9.5214393
               66.260002                      -9.5697973
               66.519997                      -9.6194688
               66.779999                      -9.6704998
               67.040001                      -9.7229338
               67.300003                      -9.7768167
               67.559998                       -9.832193
                   67.82                      -9.8891105
               68.080002                      -9.9476135
               68.339996                      -10.007747
               68.599998                      -10.069558
               68.860001                      -10.133092
               69.120003                      -10.198394
               69.379997                      -10.265509
               69.639999                      -10.334481
               69.900002                      -10.405353
               70.159996                      -10.478171
               70.419998                      -10.552977
                   70.68                      -10.629811
               70.940002                      -10.708714
               71.199997                      -10.789728
               71.459999                      -10.872889
               71.720001                      -10.958233
               71.980003                      -11.045797
               72.239998                      -11.135613
                    72.5                      -11.227712
               72.760002                      -11.322124
               73.019997                      -11.418876
               73.279999                      -11.517992
               73.540001                      -11.619492
               73.800003                      -11.723398
               74.059998                      -11.829722
                   74.32                      -11.938479
               74.580002                      -12.049677
               74.839996                      -12.163319
               75.099998                      -12.279408
               75.360001                       -12.39794
               75.620003                      -12.518907
               75.879997                      -12.642298
               76.139999                      -12.768093
               76.400002                      -12.896272
               76.659996                      -13.026804
               76.919998                      -13.159657
                   77.18                      -13.294791
               77.440002                      -13.432159
               77.699997                      -13.571708
               77.959999                      -13.713379
               78.220001                      -13.857107
               78.480003                      -14.002815
               78.739998                      -14.150424
                      79                      -14.299844
               79.260002                      -14.450977
               79.519997                      -14.603719
               79.779999                      -14.757954
               80.040001                      -14.913562
               80.300003                      -15.070411
               80.559998                      -15.228362
                   80.82                      -15.387266
               81.080002                      -15.546967
               81.339996                      -15.707301
               81.599998                      -15.868092
               81.860001                      -16.029162
               82.120003                      -16.190318
               82.379997                      -16.351367
               82.639999                      -16.512105
               82.900002                      -16.672327
