        Frequency / MHz                S1,1 (81)/abs,dB
----------------------------------------------------------------------
                      40                      -8.0957966
               40.259998                      -8.1631559
                   40.52                       -8.231948
               40.779999                      -8.3021504
               41.040001                      -8.3737409
               41.299999                      -8.4466953
               41.560001                      -8.5209837
                   41.82                      -8.5965765
               42.079998                      -8.6734423
                   42.34                      -8.7515466
               42.599998                      -8.8308529
               42.860001                      -8.9113248
               43.119999                      -8.9929242
               43.380001                       -9.075613
               43.639999                      -9.1593483
               43.900002                      -9.2440923
                   44.16                      -9.3298046
               44.419998                      -9.4164442
                   44.68                      -9.5039736
               44.939999                       -9.592353
               45.200001                      -9.6815441
               45.459999                      -9.7715103
               45.720001                      -9.8622165
                   45.98                       -9.953626
               46.240002                      -10.045706
                    46.5                      -10.138424
               46.759998                      -10.231746
                   47.02                      -10.325642
               47.279999                      -10.420079
               47.540001                      -10.515029
               47.799999                       -10.61046
               48.060001                      -10.706339
                   48.32                      -10.802636
               48.579998                      -10.899315
                   48.84                      -10.996346
               49.099998                      -11.093689
               49.360001                      -11.191309
               49.619999                      -11.289164
               49.880001                      -11.387213
               50.139999                      -11.485413
               50.400002                      -11.583714
                   50.66                      -11.682069
               50.919998                      -11.780424
                   51.18                      -11.878726
               51.439999                      -11.976919
               51.700001                      -12.074944
               51.959999                       -12.17274
               52.220001                      -12.270246
                   52.48                        -12.3674
               52.740002                      -12.464138
                      53                      -12.560397
               53.259998                      -12.656114
                   53.52                      -12.751226
               53.779999                      -12.845672
               54.040001                      -12.939391
               54.299999                      -13.032326
               54.560001                       -13.12442
                   54.82                      -13.215619
               55.079998                      -13.305875
                   55.34                      -13.395137
               55.599998                      -13.483362
               55.860001                      -13.570506
               56.119999                      -13.656532
               56.380001                      -13.741402
               56.639999                      -13.825085
               56.900002                      -13.907548
                   57.16                      -13.988764
               57.419998                      -14.068705
                   57.68                      -14.147348
               57.939999                       -14.22467
               58.200001                      -14.300646
               58.459999                      -14.375258
               58.720001                      -14.448485
                   58.98                      -14.520307
               59.240002                      -14.590702
                    59.5                      -14.659653
               59.759998                       -14.72714
                   60.02                      -14.793142
               60.279999                      -14.857644
               60.540001                      -14.920622
               60.799999                      -14.982059
               61.060001                      -15.041938
                   61.32                      -15.100244
               61.579998                       -15.15696
                   61.84                      -15.212074
               62.099998                      -15.265574
               62.360001                      -15.317452
               62.619999                      -15.367704
               62.880001                      -15.416329
               63.139999                      -15.463328
               63.400002                      -15.508709
                   63.66                      -15.552483
               63.919998                      -15.594666
                   64.18                      -15.635279
               64.440002                      -15.674347
               64.699997                      -15.711902
               64.959999                      -15.747977
               65.220001                      -15.782613
               65.480003                      -15.815852
               65.739998                      -15.847743
                      66                      -15.878334
               66.260002                      -15.907676
               66.519997                      -15.935826
               66.779999                      -15.962838
               67.040001                      -15.988769
               67.300003                      -16.013673
               67.559998                      -16.037607
                   67.82                      -16.060625
               68.080002                      -16.082777
               68.339996                      -16.104114
               68.599998                      -16.124683
               68.860001                      -16.144529
               69.120003                      -16.163693
               69.379997                       -16.18221
               69.639999                      -16.200119
               69.900002                      -16.217449
               70.159996                      -16.234229
               70.419998                      -16.250487
                   70.68                      -16.266245
