        Frequency / MHz                S1,1 (26)/arg,degrees
----------------------------------------------------------------------
                      40                         -14.733
               40.259998                      -15.955699
                   40.52                      -17.178178
               40.779999                       -18.40046
               41.040001                      -19.622554
               41.299999                      -20.844461
               41.560001                      -22.066195
                   41.82                      -23.287773
               42.079998                      -24.509215
                   42.34                       -25.73057
               42.599998                      -26.951891
               42.860001                      -28.173237
               43.119999                      -29.394668
               43.380001                      -30.616239
               43.639999                      -31.837992
               43.900002                      -33.059949
                   44.16                      -34.282121
               44.419998                      -35.504514
                   44.68                      -36.727106
               44.939999                      -37.949886
               45.200001                      -39.172832
               45.459999                      -40.395944
               45.720001                      -41.619238
                   45.98                      -42.842712
               46.240002                      -44.066403
                    46.5                      -45.290348
               46.759998                      -46.514578
                   47.02                      -47.739123
               47.279999                      -48.964008
               47.540001                      -50.189241
               47.799999                      -51.414825
               48.060001                      -52.640735
                   48.32                      -53.866965
               48.579998                      -55.093491
                   48.84                      -56.320304
               49.099998                      -57.547381
               49.360001                      -58.774739
               49.619999                      -60.002401
               49.880001                      -61.230365
               50.139999                      -62.458698
               50.400002                      -63.687397
                   50.66                      -64.916489
               50.919998                      -66.146046
                   51.18                      -67.375963
               51.439999                      -68.606368
               51.700001                      -69.837201
               51.959999                      -71.068466
               52.220001                      -72.300156
                   52.48                       -73.53221
               52.740002                      -74.764753
                      53                      -75.997664
               53.259998                      -77.231066
                   53.52                      -78.464954
               53.779999                      -79.699326
               54.040001                      -80.934314
               54.299999                      -82.169847
               54.560001                      -83.405988
                   54.82                      -84.642805
               55.079998                      -85.880292
                   55.34                      -87.118393
               55.599998                      -88.357164
               55.860001                      -89.596666
               56.119999                      -90.836776
               56.380001                      -92.077685
               56.639999                      -93.319263
               56.900002                      -94.561633
                   57.16                      -95.804796
               57.419998                      -97.048813
                   57.68                      -98.293683
               57.939999                      -99.539598
               58.200001                      -100.78642
               58.459999                      -102.03428
               58.720001                      -103.28313
                   58.98                      -104.53309
               59.240002                       -105.7841
                    59.5                      -107.03624
               59.759998                      -108.28947
                   60.02                      -109.54387
               60.279999                      -110.79949
               60.540001                      -112.05634
               60.799999                       -113.3145
               61.060001                        -114.574
                   61.32                       -115.8349
               61.579998                      -117.09725
                   61.84                      -118.36111
               62.099998                      -119.62652
               62.360001                      -120.89347
               62.619999                      -122.16206
               62.880001                      -123.43227
               63.139999                      -124.70417
               63.400002                      -125.97779
                   63.66                      -127.25317
               63.919998                      -128.53035
                   64.18                       -129.8094
               64.440002                      -131.09039
               64.699997                      -132.37336
               64.959999                      -133.65836
               65.220001                      -134.94547
               65.480003                      -136.23471
               65.739998                      -137.52618
                      66                      -138.81985
               66.260002                      -140.11582
               66.519997                      -141.41413
               66.779999                      -142.71481
               67.040001                      -144.01791
               67.300003                       -145.3235
               67.559998                      -146.63162
                   67.82                      -147.94235
               68.080002                      -149.25574
               68.339996                      -150.57183
               68.599998                      -151.89072
               68.860001                      -153.21241
               69.120003                      -154.53703
               69.379997                      -155.86458
               69.639999                      -157.19511
               69.900002                      -158.52871
               70.159996                      -159.86541
               70.419998                      -161.20529
                   70.68                      -162.54842
               70.940002                      -163.89487
               71.199997                      -165.24472
               71.459999                      -166.59803
               71.720001                      -167.95488
               71.980003                      -169.31534
               72.239998                      -170.67945
                    72.5                      -172.04725
               72.760002                      -173.41876
               73.019997                      -174.79405
