        Frequency / MHz                S1,1 (56)/arg,degrees
----------------------------------------------------------------------
                      40                       87.011296
               40.259998                       85.229457
                   40.52                       83.449591
               40.779999                       81.671713
               41.040001                       79.895838
               41.299999                       78.121955
               41.560001                       76.350082
                   41.82                       74.580223
               42.079998                        72.81237
                   42.34                       71.046535
               42.599998                       69.282714
               42.860001                       67.520921
               43.119999                       65.761137
               43.380001                       64.003381
               43.639999                       62.247639
               43.900002                       60.493921
                   44.16                       58.742215
               44.419998                       56.992528
                   44.68                       55.244848
               44.939999                       53.499173
               45.200001                         51.7555
               45.459999                       50.013828
               45.720001                       48.274143
                   45.98                       46.536445
               46.240002                       44.800727
                    46.5                       43.066981
               46.759998                       41.335186
                   47.02                        39.60535
               47.279999                       37.877452
               47.540001                       36.151487
               47.799999                       34.427444
               48.060001                       32.705302
                   48.32                       30.985057
               48.579998                       29.266694
                   48.84                       27.550192
               49.099998                       25.835542
               49.360001                       24.122729
               49.619999                       22.411729
               49.880001                       20.702531
               50.139999                       18.995111
               50.400002                       17.289457
                   50.66                       15.585539
               50.919998                       13.883343
                   51.18                       12.182841
               51.439999                       10.484014
               51.700001                       8.7868331
               51.959999                       7.0912749
               52.220001                       5.3973086
                   52.48                        3.704905
               52.740002                        2.014034
                      53                      0.32466245
               53.259998                      -1.3632445
                   53.52                      -3.0497235
               53.779999                      -4.7348122
               54.040001                      -6.4185523
               54.299999                      -8.1009852
               54.560001                      -9.7821553
                   54.82                      -11.462111
               55.079998                      -13.140901
                   55.34                      -14.818572
               55.599998                      -16.495183
               55.860001                       -18.17079
               56.119999                      -19.845441
               56.380001                       -21.51921
               56.639999                      -23.192151
               56.900002                      -24.864332
                   57.16                      -26.535811
               57.419998                      -28.206646
                   57.68                      -29.876934
               57.939999                      -31.546737
               58.200001                      -33.216113
               58.459999                      -34.885178
               58.720001                      -36.553939
                   58.98                       -38.22258
               59.240002                      -39.891099
                    59.5                      -41.559616
               59.759998                      -43.228196
                   60.02                      -44.896956
               60.279999                      -46.565961
               60.540001                      -48.235304
               60.799999                      -49.905119
               61.060001                      -51.575471
                   61.32                      -53.246477
               61.579998                      -54.918232
                   61.84                      -56.590838
               62.099998                      -58.264411
               62.360001                      -59.939054
               62.619999                      -61.614877
               62.880001                      -63.291997
               63.139999                      -64.970527
               63.400002                      -66.650598
                   63.66                      -68.332314
               63.919998                      -70.015818
                   64.18                      -71.701208
               64.440002                      -73.388634
               64.699997                      -75.078213
               64.959999                      -76.770076
               65.220001                      -78.464352
               65.480003                      -80.161197
               65.739998                      -81.860719
                      66                      -83.563061
               66.260002                      -85.268382
               66.519997                       -86.97679
               66.779999                      -88.688456
               67.040001                      -90.403496
               67.300003                      -92.122081
               67.559998                      -93.844326
                   67.82                      -95.570404
               68.080002                      -97.300451
               68.339996                      -99.034628
               68.599998                      -100.77306
               68.860001                      -102.51593
               69.120003                      -104.26336
               69.379997                      -106.01553
               69.639999                      -107.77258
               69.900002                      -109.53465
               70.159996                      -111.30194
               70.419998                      -113.07455
                   70.68                      -114.85269
               70.940002                      -116.63649
               71.199997                      -118.42611
               71.459999                      -120.22171
               71.720001                      -122.02347
               71.980003                      -123.83152
               72.239998                      -125.64603
                    72.5                      -127.46718
               72.760002                      -129.29509
               73.019997                      -131.12996
               73.279999                      -132.97193
               73.540001                      -134.82113
               73.800003                      -136.67778
               74.059998                      -138.54199
                   74.32                      -140.41395
               74.580002                      -142.29379
               74.839996                      -144.18167
               75.099998                      -146.07776
               75.360001                      -147.98221
               75.620003                      -149.89516
               75.879997                      -151.81676
               76.139999                      -153.74718
               76.400002                      -155.68657
               76.659996                      -157.63507
               76.919998                      -159.59284
                   77.18                         -161.56
               77.440002                      -163.53675
               77.699997                      -165.52319
               77.959999                      -167.51949
               78.220001                       -169.5258
               78.480003                      -171.54226
               78.739998                      -173.56903
                      79                      -175.60627
               79.260002                      -177.65408
               79.519997                      -179.71265
               79.779999                       178.21788
               80.040001                       176.13736
               80.300003                       174.04563
               80.559998                       171.94253
                   80.82                       169.82793
               81.080002                       167.70167
               81.339996                       165.56356
               81.599998                       163.41345
               81.860001                       161.25121
               82.120003                       159.07663
