        Frequency / MHz                S1,1 (35)/arg,degrees
----------------------------------------------------------------------
                      40                       62.007647
               40.259998                       60.044828
                   40.52                       58.084346
               40.779999                       56.126227
               41.040001                       54.170457
               41.299999                       52.217058
               41.560001                       50.266027
                   41.82                        48.31736
               42.079998                       46.371057
                   42.34                       44.427115
               42.599998                       42.485535
               42.860001                       40.546301
               43.119999                       38.609417
               43.380001                        36.67487
               43.639999                       34.742644
               43.900002                       32.812743
                   44.16                       30.885144
               44.419998                       28.959847
                   44.68                       27.036835
               44.939999                       25.116093
               45.200001                       23.197606
               45.459999                       21.281357
               45.720001                       19.367329
                   45.98                       17.455497
               46.240002                       15.545841
                    46.5                       13.638331
               46.759998                       11.732937
                   47.02                        9.829623
               47.279999                        7.928353
               47.540001                       6.0290849
               47.799999                       4.1317725
               48.060001                       2.2363682
                   48.32                       0.3428192
               48.579998                      -1.5489299
                   48.84                      -3.4389384
               49.099998                      -5.3272688
               49.360001                      -7.2139855
               49.619999                      -9.0991563
               49.880001                      -10.982853
               50.139999                      -12.865152
               50.400002                      -14.746128
                   50.66                      -16.625861
               50.919998                       -18.50444
                   51.18                      -20.381945
               51.439999                      -22.258469
               51.700001                      -24.134114
               51.959999                      -26.008972
               52.220001                      -27.883149
                   52.48                      -29.756754
               52.740002                      -31.629898
                      53                      -33.502699
               53.259998                      -35.375264
                   53.52                      -37.247758
               53.779999                      -39.120255
               54.040001                      -40.992996
               54.299999                      -42.865985
               54.560001                      -44.739396
                   54.82                      -46.613483
               55.079998                      -48.488236
                   55.34                      -50.363967
               55.599998                      -52.240677
               55.860001                      -54.118669
               56.119999                      -55.998001
               56.380001                       -57.87886
               56.639999                      -59.761433
               56.900002                      -61.645885
                   57.16                      -63.532363
               57.419998                      -65.421095
                   57.68                       -67.31215
               57.939999                      -69.205825
               58.200001                      -71.102249
               58.459999                       -73.00154
               58.720001                      -74.904008
                   58.98                      -76.809766
               59.240002                      -78.719009
                    59.5                      -80.631913
               59.759998                      -82.548662
                   60.02                      -84.469496
               60.279999                      -86.394544
               60.540001                      -88.324065
               60.799999                      -90.258204
               61.060001                      -92.197151
                   61.32                      -94.141105
               61.579998                      -96.090257
                   61.84                      -98.044777
               62.099998                      -100.00485
               62.360001                      -101.97067
               62.619999                       -103.9424
               62.880001                      -105.92022
               63.139999                      -107.90429
               63.400002                      -109.89477
                   63.66                      -111.89184
               63.919998                      -113.89565
                   64.18                      -115.90634
               64.440002                      -117.92409
               64.699997                      -119.94899
               64.959999                      -121.98122
               65.220001                      -124.02091
               65.480003                      -126.06816
               65.739998                      -128.12312
                      66                      -130.18592
               66.260002                      -132.25664
               66.519997                      -134.33541
               66.779999                      -136.42233
               67.040001                      -138.51752
               67.300003                      -140.62105
               67.559998                      -142.73305
                   67.82                      -144.85357
               68.080002                      -146.98276
               68.339996                      -149.12065
               68.599998                      -151.26737
               68.860001                      -153.42296
               69.120003                      -155.58756
               69.379997                      -157.76121
               69.639999                      -159.94403
               69.900002                      -162.13611
               70.159996                      -164.33752
               70.419998                      -166.54837
                   70.68                      -168.76878
               70.940002                      -170.99884
               71.199997                      -173.23868
               71.459999                      -175.48843
               71.720001                      -177.74821
               71.980003                       179.98183
               72.239998                       177.70149
                    72.5                       175.41065
               72.760002                        173.1091
               73.019997                       170.79662
               73.279999                       168.47299
               73.540001                       166.13799
               73.800003                        163.7913
               74.059998                       161.43271
                   74.32                       159.06184
               74.580002                       156.67842
               74.839996                       154.28204
               75.099998                       151.87236
               75.360001                       149.44896
               75.620003                        147.0114
               75.879997                       144.55922
               76.139999                       142.09197
               76.400002                        139.6091
               76.659996                       137.11011
               76.919998                       134.59444
                   77.18                       132.06151
               77.440002                       129.51073
               77.699997                       126.94154
               77.959999                       124.35325
               78.220001                       121.74533
               78.480003                       119.11704
               78.739998                       116.46789
                      79                        113.7972
               79.260002                       111.10438
               79.519997                       108.38889
               79.779999                       105.65023
               80.040001                       102.88791
               80.300003                       100.10147
               80.559998                       97.290652
                   80.82                       94.455141
               81.080002                       91.594794
               81.339996                       88.709585
               81.599998                       85.799624
               81.860001                       82.865102
               82.120003                       79.906427
               82.379997                       76.924203
               82.639999                       73.919193
               82.900002                       70.892327
               83.159996                       67.844803
               83.419998                       64.778078
                   83.68                       61.693728
               83.940002                       58.593586
               84.199997                       55.479758
               84.459999                       52.354565
               84.720001                       49.220463
               84.980003                       46.080163
               85.239998                       42.936528
                    85.5                       39.792508
               85.760002                       36.651278
               86.019997                       33.515975
               86.279999                        30.38985
               86.540001                       27.276185
               86.800003                       24.178151
               87.059998                       21.098936
                   87.32                       18.041606
               87.580002                       15.009058
               87.839996                       12.004129
               88.099998                       9.0293914
               88.360001                       6.0872459
               88.620003                       3.1799349
               88.879997                      0.30931559
               89.139999                      -2.5228087
               89.400002                      -5.3149354
               89.659996                       -8.065862
               89.919998                      -10.774469
                   90.18                      -13.440047
               90.440002                      -16.061883
               90.699997                      -18.639624
               90.959999                      -21.173021
               91.220001                      -23.662026
               91.480003                      -26.106658
               91.739998                      -28.507197
                      92                      -30.863993
               92.260002                      -33.177436
               92.519997                      -35.448089
               92.779999                      -37.676619
               93.040001                       -39.86359
               93.300003                      -42.009855
               93.559998                      -44.116121
                   93.82                      -46.183236
               94.080002                      -48.212049
               94.339996                      -50.203375
               94.599998                      -52.158148
               94.860001                      -54.077188
               95.120003                      -55.961389
               95.379997                      -57.811632
               95.639999                      -59.628791
               95.900002                      -61.413737
               96.159996                      -63.167236
               96.419998                      -64.890166
                   96.68                      -66.583316
               96.940002                      -68.247479
               97.199997                      -69.883363
               97.459999                      -71.491793
               97.720001                      -73.073389
               97.980003                      -74.628925
               98.239998                      -76.158996
                    98.5                      -77.664315
               98.760002                      -79.145373
               99.019997                      -80.602907
               99.279999                      -82.037412
               99.540001                      -83.449431
               99.800003                      -84.839511
                  100.06                      -86.208117
                  100.32                      -87.555768
                  100.58                      -88.882874
                  100.84                      -90.189871
                   101.1                      -91.477225
                  101.36                      -92.745291
                  101.62                      -93.994423
                  101.88                       -95.22495
                  102.14                      -96.437227
                   102.4                      -97.631553
                  102.66                      -98.808176
                  102.92                      -99.967397
                  103.18                      -101.10946
                  103.44                      -102.23447
                   103.7                      -103.34277
                  103.96                       -104.4345
                  104.22                      -105.50968
                  104.48                      -106.56864
                  104.74                      -107.61136
                     105                      -108.63802
                  105.26                      -109.64862
                  105.52                       -110.6432
                  105.78                      -111.62194
                  106.04                      -112.58467
                   106.3                      -113.53155
                  106.56                      -114.46243
                  106.82                      -115.37734
                  107.08                      -116.27614
                  107.34                      -117.15882
                   107.6                      -118.02516
                  107.86                      -118.87511
                  108.12                      -119.70839
                  108.38                      -120.52479
                  108.64                      -121.32414
                   108.9                      -122.10612
                  109.16                      -122.87049
                  109.42                      -123.61674
                  109.68                      -124.34462
                  109.94                      -125.05359
                   110.2                      -125.74327
                  110.46                      -126.41307
                  110.72                      -127.06248
                  110.98                      -127.69086
                  111.24                      -128.29755
                   111.5                      -128.88172
                  111.76                      -129.44267
                  112.02                      -129.97947
                  112.28                      -130.49129
                  112.54                      -130.97695
                   112.8                      -131.43528
                  113.06                      -131.86531
                  113.32                      -132.26545
                  113.58                      -132.63423
                  113.84                      -132.97016
                   114.1                       -133.2714
                  114.36                      -133.53614
                  114.62                      -133.76208
                  114.88                      -133.94715
                  115.14                      -134.08867
                   115.4                      -134.18408
                  115.66                       -134.2303
                  115.92                      -134.22418
                  116.18                      -134.16216
                  116.44                      -134.04059
                   116.7                      -133.85519
                  116.96                       -133.6016
                  117.22                      -133.27506
                  117.48                      -132.87044
                  117.74                        -132.382
                     118                        -131.804
                  118.26                         -131.13
                  118.52                      -130.35343
                  118.78                      -129.46731
                  119.04                      -128.46442
                   119.3                      -127.33755
                  119.56                      -126.07943
                  119.82                      -124.68323
                  120.08                      -123.14272
                  120.34                      -121.45271
                   120.6                      -119.60943
                  120.86                      -117.61147
                  121.12                      -115.45963
                  121.38                      -113.15857
                  121.64                      -110.71626
                   121.9                      -108.14526
                  122.16                      -105.46242
                  122.42                      -102.68882
                  122.68                      -99.849425
                  122.94                      -96.971976
                   123.2                      -94.085811
                  123.46                      -91.220574
                  123.72                      -88.404788
                  123.98                      -85.664242
                  124.24                      -83.021478
                   124.5                      -80.494746
                  124.76                      -78.097951
                  125.02                      -75.840627
                  125.28                      -73.728323
                  125.54                      -71.763113
                   125.8                       -69.94426
                  126.06                       -68.26849
                  126.32                      -66.731151
                  126.58                      -65.326097
                  126.84                      -64.046805
                   127.1                      -62.886054
                  127.36                        -61.8365
                  127.62                      -60.890871
                  127.88                      -60.042048
                  128.14                      -59.283265
               128.39999                      -58.608034
                  128.66                      -58.010257
                  128.92                      -57.484139
               129.17999                      -57.024412
                  129.44                      -56.626157
                   129.7                      -56.284675
               129.96001                      -55.995732
                  130.22                      -55.755363
                  130.48                      -55.560047
               130.74001                      -55.406368
                     131                      -55.291266
               131.25999                       -55.21179
                  131.52                      -55.165537
                  131.78                      -55.149962
               132.03999                      -55.162915
                   132.3                      -55.202391
                  132.56                      -55.266485
               132.81999                      -55.353583
                  133.08                      -55.462051
                  133.34                      -55.590455
               133.60001                      -55.737413
                  133.86                      -55.901802
                  134.12                      -56.082393
                  134.38                      -56.278228
                  134.64                      -56.488242
               134.89999                       -56.71159
                  135.16                      -56.947421
                  135.42                      -57.194894
               135.67999                      -57.453323
                  135.94                       -57.72202
                   136.2                      -58.000309
               136.46001                       -58.28767
                  136.72                      -58.583445
                  136.98                      -58.887171
               137.24001                      -59.198409
                   137.5                      -59.516615
               137.75999                      -59.841426
                  138.02                      -60.172448
                  138.28                      -60.509337
               138.53999                      -60.851722
                   138.8                      -61.199269
                  139.06                      -61.551763
               139.31999                       -61.90887
                  139.58                      -62.270327
                  139.84                      -62.635933
               140.10001                       -63.00539
                  140.36                      -63.378564
                  140.62                      -63.755208
                  140.88                      -64.135104
                  141.14                      -64.518086
               141.39999                       -64.90402
                  141.66                      -65.292683
                  141.92                         -65.684
               142.17999                      -66.077718
                  142.44                      -66.473762
                   142.7                      -66.872016
               142.96001                       -67.27232
                  143.22                      -67.674563
                  143.48                      -68.078718
               143.74001                      -68.484596
                     144                       -68.89214
               144.25999                      -69.301297
                  144.52                      -69.711953
                  144.78                      -70.124059
               145.03999                      -70.537504
                   145.3                      -70.952262
                  145.56                      -71.368274
               145.81999                      -71.785463
                  146.08                      -72.203742
                  146.34                      -72.623034
               146.60001                      -73.043394
                  146.86                      -73.464677
                  147.12                      -73.886864
                  147.38                      -74.309927
                  147.64                      -74.733782
               147.89999                      -75.158428
                  148.16                      -75.583757
                  148.42                      -76.009852
               148.67999                      -76.436547
                  148.94                      -76.863927
                   149.2                      -77.291879
               149.46001                      -77.720405
                  149.72                      -78.149477
                  149.98                      -78.579096
               150.24001                       -79.00918
                   150.5                      -79.439754
               150.75999                      -79.870794
                  151.02                      -80.302216
                  151.28                      -80.734048
               151.53999                      -81.166236
                   151.8                      -81.598777
                  152.06                      -82.031619
               152.31999                      -82.464709
                  152.58                      -82.898071
                  152.84                      -83.331678
               153.10001                       -83.76545
                  153.36                      -84.199358
                  153.62                      -84.633431
                  153.88                      -85.067557
                  154.14                      -85.501794
               154.39999                      -85.936029
                  154.66                      -86.370266
                  154.92                      -86.804474
               155.17999                      -87.238574
                  155.44                      -87.672537
                   155.7                       -88.10639
               155.96001                      -88.539943
                  156.22                      -88.973278
                  156.48                      -89.406257
               156.74001                        -89.8388
                     157                      -90.270932
               157.25999                      -90.702518
                  157.52                      -91.133476
                  157.78                      -91.563777
               158.03999                      -91.993287
                   158.3                      -92.421923
                  158.56                      -92.849602
               158.81999                      -93.276242
                  159.08                      -93.701654
                  159.34                      -94.125836
               159.60001                      -94.548543
                  159.86                      -94.969747
                  160.12                      -95.389257
                  160.38                      -95.806882
                  160.64                      -96.222541
               160.89999                      -96.635985
                  161.16                      -97.047081
                  161.42                      -97.455608
               161.67999                      -97.861321
                  161.94                      -98.264029
                   162.2                      -98.663487
               162.46001                      -99.059364
                  162.72                      -99.451471
                  162.98                       -99.83948
               163.24001                      -100.22301
                   163.5                      -100.60178
               163.75999                      -100.97548
                  164.02                       -101.3436
                  164.28                      -101.70576
               164.53999                      -102.06164
                   164.8                      -102.41064
                  165.06                      -102.75231
               165.31999                      -103.08612
                  165.58                      -103.41151
                  165.84                      -103.72799
               166.10001                       -104.0348
                  166.36                      -104.33134
                  166.62                       -104.6169
                  166.88                      -104.89082
                  167.14                      -105.15227
               167.39999                      -105.40046
                  167.66                      -105.63454
                  167.92                      -105.85365
               168.17999                      -106.05687
                  168.44                      -106.24319
                   168.7                      -106.41176
               168.96001                      -106.56148
                  169.22                      -106.69136
                  169.48                      -106.80043
               169.74001                      -106.88753
                     170                      -106.95167
               170.25999                      -106.99184
                  170.52                      -107.00692
                  170.78                      -106.99604
               171.03999                      -106.95829
                   171.3                      -106.89277
                  171.56                      -106.79862
               171.81999                       -106.6753
                  172.08                      -106.52214
                  172.34                      -106.33887
               172.60001                      -106.12522
                  172.86                      -105.88114
                  173.12                      -105.60695
                  173.38                      -105.30292
                  173.64                      -104.96999
               173.89999                      -104.60903
                  174.16                      -104.22129
                  174.42                      -103.80853
               174.67999                      -103.37255
