        Frequency / MHz                S1,1 (12)/arg,degrees
----------------------------------------------------------------------
                      40                       52.773164
               40.259998                       50.771607
                   40.52                       48.772169
               40.779999                        46.77487
               41.040001                       44.779728
               41.299999                       42.786746
               41.560001                       40.795947
                   41.82                       38.807337
               42.079998                       36.820928
                   42.34                       34.836731
               42.599998                       32.854749
               42.860001                       30.875001
               43.119999                       28.897479
               43.380001                       26.922197
               43.639999                       24.949159
               43.900002                       22.978372
                   44.16                       21.009834
               44.419998                       19.043558
                   44.68                       17.079535
               44.939999                       15.117772
               45.200001                       13.158268
               45.459999                       11.201017
               45.720001                       9.2460115
                   45.98                        7.293244
               46.240002                       5.3426993
                    46.5                       3.3943584
               46.759998                       1.4482005
                   47.02                     -0.49580158
               47.279999                      -2.4376785
               47.540001                      -4.3774659
               47.799999                      -6.3152021
               48.060001                      -8.2509325
                   48.32                      -10.184702
               48.579998                      -12.116562
                   48.84                      -14.046565
               49.099998                      -15.974768
               49.360001                      -17.901229
               49.619999                      -19.826012
               49.880001                      -21.749179
               50.139999                      -23.670803
               50.400002                      -25.590949
                   50.66                      -27.509697
               50.919998                      -29.427121
                   51.18                      -31.343309
               51.439999                      -33.258344
               51.700001                      -35.172321
               51.959999                      -37.085328
               52.220001                      -38.997475
                   52.48                      -40.908885
               52.740002                      -42.819652
                      53                      -44.729871
               53.259998                      -46.639694
                   53.52                       -48.54924
               53.779999                      -50.458661
               54.040001                      -52.368054
               54.299999                      -54.277568
               54.560001                      -56.187362
                   54.82                      -58.097575
               55.079998                      -60.008376
                   55.34                      -61.919901
               55.599998                      -63.832283
               55.860001                      -65.745774
               56.119999                       -67.66045
               56.380001                      -69.576522
               56.639999                      -71.494185
               56.900002                      -73.413619
                   57.16                      -75.335005
               57.419998                       -77.25853
                   57.68                      -79.184433
               57.939999                       -81.11284
               58.200001                      -83.043994
               58.459999                      -84.978133
               58.720001                      -86.915448
                   58.98                      -88.856185
               59.240002                      -90.800521
                    59.5                      -92.748703
               59.759998                      -94.700976
                   60.02                      -96.657579
               60.279999                      -98.618758
               60.540001                       -100.5847
               60.799999                      -102.55571
               61.060001                      -104.53202
                   61.32                      -106.51387
               61.579998                      -108.50154
                   61.84                      -110.49528
               62.099998                      -112.49537
               62.360001                      -114.50206
               62.619999                      -116.51565
               62.880001                       -118.5364
               63.139999                       -120.5646
               63.400002                      -122.60056
                   63.66                      -124.64452
               63.919998                      -126.69682
                   64.18                      -128.75774
               64.440002                      -130.82758
               64.699997                      -132.90665
               64.959999                      -134.99526
               65.220001                      -137.09369
               65.480003                       -139.2023
               65.739998                      -141.32138
                      66                      -143.45127
               66.260002                      -145.59228
               66.519997                      -147.74475
               66.779999                      -149.90901
               67.040001                       -152.0854
               67.300003                      -154.27426
               67.559998                      -156.47595
                   67.82                      -158.69083
               68.080002                      -160.91922
               68.339996                      -163.16151
               68.599998                      -165.41807
               68.860001                      -167.68927
               69.120003                      -169.97547
               69.379997                      -172.27707
               69.639999                      -174.59446
               69.900002                        -176.928
               70.159996                      -179.27812
               70.419998                       178.35478
                   70.68                       175.97031
               70.940002                       173.56803
               71.199997                       171.14754
               71.459999                       168.70841
               71.720001                       166.25018
               71.980003                       163.77244
               72.239998                       161.27472
                    72.5                       158.75657
               72.760002                       156.21755
               73.019997                       153.65714
               73.279999                       151.07495
               73.540001                       148.47046
               73.800003                       145.84321
               74.059998                       143.19273
                   74.32                       140.51855
               74.580002                        137.8202
               74.839996                       135.09724
               75.099998                        132.3492
               75.360001                       129.57573
               75.620003                       126.77631
               75.879997                        123.9506
               76.139999                       121.09829
               76.400002                       118.21903
               76.659996                       115.31254
               76.919998                       112.37862
                   77.18                       109.41708
               77.440002                       106.42786
               77.699997                       103.41099
               77.959999                       100.36645
               78.220001                       97.294505
               78.480003                       94.195429
               78.739998                       91.069689
                      79                       87.917775
               79.260002                       84.740508
               79.519997                       81.538706
               79.779999                       78.313382
               80.040001                       75.065819
               80.300003                       71.797463
               80.559998                       68.509847
                   80.82                       65.204801
               81.080002                       61.884343
               81.339996                       58.550582
               81.599998                        55.20595
               81.860001                       51.852901
               82.120003                       48.494169
               82.379997                       45.132486
               82.639999                       41.770776
               82.900002                       38.412101
               83.159996                        35.05946
               83.419998                       31.715919
                   83.68                       28.384616
               83.940002                        25.06856
               84.199997                       21.770779
               84.459999                       18.494176
               84.720001                       15.241502
               84.980003                       12.015523
               85.239998                       8.8186654
                    85.5                       5.6532554
               85.760002                       2.5214772
               86.019997                     -0.57472946
               86.279999                      -3.6336709
               86.540001                      -6.6537072
               86.800003                      -9.6336101
               87.059998                      -12.572175
                   87.32                      -15.468504
               87.580002                      -18.321855
               87.839996                      -21.131686
               88.099998                      -23.897557
               88.360001                      -26.619225
               88.620003                       -29.29666
               88.879997                      -31.929833
               89.139999                       -34.51894
               89.400002                      -37.064249
               89.659996                       -39.56604
               89.919998                      -42.024799
                   90.18                      -44.441047
               90.440002                      -46.815273
               90.699997                       -49.14811
               90.959999                      -51.440214
               91.220001                      -53.692237
               91.480003                      -55.904889
               91.739998                       -58.07886
                      92                      -60.214902
               92.260002                       -62.31374
               92.519997                      -64.376127
               92.779999                      -66.402781
               93.040001                      -68.394438
               93.300003                      -70.351805
               93.559998                      -72.275622
                   93.82                       -74.16663
               94.080002                      -76.025452
               94.339996                      -77.852773
               94.599998                       -79.64925
               94.860001                      -81.415564
               95.120003                      -83.152263
               95.379997                      -84.859947
               95.639999                      -86.539217
               95.900002                      -88.190593
               96.159996                      -89.814566
               96.419998                      -91.411683
                   96.68                      -92.982435
               96.940002                      -94.527178
               97.199997                       -96.04643
               97.459999                      -97.540548
               97.720001                      -99.009967
               97.980003                      -100.45496
               98.239998                      -101.87602
                    98.5                      -103.27337
               98.760002                      -104.64722
               99.019997                      -105.99807
               99.279999                      -107.32597
               99.540001                      -108.63125
               99.800003                      -109.91401
                  100.06                      -111.17459
                  100.32                      -112.41298
                  100.58                      -113.62936
                  100.84                      -114.82382
                   101.1                      -115.99638
                  101.36                      -117.14707
                  101.62                      -118.27591
                  101.88                      -119.38284
                  102.14                       -120.4678
                   102.4                      -121.53063
                  102.66                      -122.57128
                  102.92                      -123.58958
                  103.18                      -124.58531
                  103.44                      -125.55815
                   103.7                      -126.50798
