        Frequency / MHz                S1,1 (35)/abs,dB
----------------------------------------------------------------------
                      40                      -6.5291604
               40.259998                      -6.5788863
                   40.52                      -6.6283616
               40.779999                      -6.6775679
               41.040001                      -6.7264871
               41.299999                      -6.7751023
               41.560001                      -6.8233976
                   41.82                      -6.8713568
               42.079998                      -6.9189658
                   42.34                      -6.9662104
               42.599998                      -7.0130781
               42.860001                      -7.0595558
               43.119999                      -7.1056347
               43.380001                      -7.1513018
               43.639999                      -7.1965504
               43.900002                      -7.2413702
                   44.16                      -7.2857544
               44.419998                      -7.3296973
                   44.68                      -7.3731911
               44.939999                      -7.4162318
               45.200001                      -7.4588147
               45.459999                      -7.5009354
               45.720001                      -7.5425927
                   45.98                      -7.5837825
               46.240002                      -7.6245037
                    46.5                      -7.6647556
               46.759998                      -7.7045391
                   47.02                      -7.7438541
               47.279999                      -7.7827038
               47.540001                      -7.8210891
               47.799999                      -7.8590146
               48.060001                      -7.8964847
                   48.32                      -7.9335056
               48.579998                      -7.9700821
                   48.84                      -8.0062229
               49.099998                      -8.0419357
               49.360001                      -8.0772317
               49.619999                      -8.1121181
               49.880001                      -8.1466089
               50.139999                      -8.1807147
               50.400002                      -8.2144489
                   50.66                      -8.2478253
               50.919998                      -8.2808578
                   51.18                      -8.3135619
               51.439999                      -8.3459528
               51.700001                      -8.3780488
               51.959999                      -8.4098657
               52.220001                      -8.4414236
                   52.48                      -8.4727396
               52.740002                      -8.5038349
                      53                      -8.5347294
               53.259998                      -8.5654439
                   53.52                      -8.5960032
               53.779999                      -8.6264273
               54.040001                      -8.6567434
               54.299999                      -8.6869746
               54.560001                      -8.7171477
                   54.82                        -8.74729
               55.079998                      -8.7774295
                   55.34                      -8.8075939
               55.599998                      -8.8378153
               55.860001                      -8.8681229
               56.119999                       -8.898549
               56.380001                      -8.9291252
               56.639999                      -8.9598856
               56.900002                      -8.9908647
                   57.16                      -9.0220973
               57.419998                      -9.0536194
                   57.68                      -9.0854689
               57.939999                      -9.1176816
               58.200001                      -9.1502962
               58.459999                      -9.1833547
               58.720001                      -9.2168935
                   58.98                      -9.2509581
               59.240002                      -9.2855878
                    59.5                      -9.3208275
               59.759998                      -9.3567206
                   60.02                      -9.3933117
               60.279999                      -9.4306493
               60.540001                      -9.4687795
               60.799999                      -9.5077507
               61.060001                      -9.5476132
                   61.32                      -9.5884152
               61.579998                      -9.6302125
                   61.84                      -9.6730531
               62.099998                      -9.7169914
               62.360001                      -9.7620836
               62.619999                      -9.8083831
               62.880001                      -9.8559462
               63.139999                      -9.9048299
               63.400002                      -9.9550904
                   63.66                      -10.006786
               63.919998                      -10.059976
                   64.18                      -10.114717
               64.440002                      -10.171071
               64.699997                      -10.229095
               64.959999                       -10.28885
               65.220001                      -10.350396
               65.480003                      -10.413792
               65.739998                      -10.479098
                      66                      -10.546374
               66.260002                      -10.615679
               66.519997                      -10.687075
               66.779999                      -10.760615
               67.040001                      -10.836362
               67.300003                      -10.914373
               67.559998                      -10.994703
                   67.82                      -11.077408
               68.080002                      -11.162543
               68.339996                      -11.250161
               68.599998                      -11.340317
               68.860001                      -11.433057
               69.120003                      -11.528434
               69.379997                      -11.626493
               69.639999                      -11.727281
               69.900002                       -11.83084
               70.159996                      -11.937212
               70.419998                      -12.046436
                   70.68                      -12.158545
               70.940002                      -12.273576
               71.199997                      -12.391558
               71.459999                      -12.512517
               71.720001                      -12.636479
               71.980003                      -12.763462
               72.239998                      -12.893483
                    72.5                      -13.026557
               72.760002                       -13.16269
               73.019997                      -13.301888
               73.279999                       -13.44415
               73.540001                      -13.589471
               73.800003                      -13.737839
               74.059998                      -13.889242
                   74.32                      -14.043654
               74.580002                      -14.201053
               74.839996                      -14.361402
               75.099998                      -14.524662
               75.360001                      -14.690787
               75.620003                      -14.859722
               75.879997                      -15.031406
               76.139999                      -15.205768
               76.400002                       -15.38273
               76.659996                      -15.562203
               76.919998                      -15.744092
                   77.18                      -15.928288
               77.440002                      -16.114672
               77.699997                      -16.303116
               77.959999                      -16.493478
               78.220001                      -16.685605
               78.480003                      -16.879327
               78.739998                      -17.074466
                      79                      -17.270825
               79.260002                      -17.468197
               79.519997                      -17.666353
               79.779999                      -17.865054
               80.040001                      -18.064043
               80.300003                      -18.263049
               80.559998                       -18.46178
                   80.82                      -18.659934
               81.080002                      -18.857191
               81.339996                      -19.053218
               81.599998                      -19.247666
               81.860001                      -19.440177
               82.120003                      -19.630382
