        Frequency / MHz                S1,1 (69)/arg,degrees
----------------------------------------------------------------------
                      40                       102.20503
               40.259998                       99.812559
                   40.52                       97.426583
               40.779999                       95.047109
               41.040001                       92.674138
               41.299999                       90.307668
               41.560001                       87.947695
                   41.82                       85.594196
               42.079998                       83.247152
                   42.34                       80.906548
               42.599998                       78.572358
               42.860001                       76.244548
               43.119999                       73.923102
               43.380001                       71.608023
               43.639999                       69.299305
               43.900002                       66.996963
                   44.16                       64.701029
               44.419998                       62.411543
                   44.68                       60.128573
               44.939999                       57.852187
               45.200001                       55.582475
               45.459999                       53.319523
               45.720001                       51.063424
                   45.98                       48.814274
               46.240002                       46.572164
                    46.5                       44.337173
               46.759998                       42.109385
                   47.02                       39.888857
               47.279999                       37.675658
               47.540001                        35.46983
               47.799999                       33.271419
               48.060001                       31.080458
                   48.32                       28.896987
               48.579998                       26.721046
                   48.84                       24.552675
               49.099998                        22.39192
               49.360001                       20.238832
               49.619999                       18.093472
               49.880001                       15.955904
               50.139999                       13.826198
               50.400002                       11.704426
                   50.66                        9.590654
               50.919998                       7.4849492
                   51.18                       5.3873653
               51.439999                       3.2979477
               51.700001                       1.2167278
               51.959999                     -0.85627987
               52.220001                      -2.9210765
                   52.48                      -4.9776792
               52.740002                       -7.026123
                      53                      -9.0664532
               53.259998                      -11.098728
                   53.52                      -13.123017
               53.779999                       -15.13939
               54.040001                      -17.147924
               54.299999                      -19.148701
               54.560001                      -21.141793
                   54.82                      -23.127289
               55.079998                      -25.105253
                   55.34                      -27.075773
               55.599998                      -29.038937
               55.860001                      -30.994841
               56.119999                      -32.943574
               56.380001                      -34.885252
               56.639999                      -36.819975
               56.900002                      -38.747957
                   57.16                      -40.669282
               57.419998                      -42.584199
                   57.68                      -44.492863
               57.939999                      -46.395538
               58.200001                       -48.29239
               58.459999                      -50.183746
               58.720001                      -52.069824
                   58.98                      -53.950894
               59.240002                      -55.827238
                    59.5                      -57.699157
               59.759998                      -59.566928
                   60.02                      -61.430814
               60.279999                       -63.29117
               60.540001                      -65.148231
               60.799999                      -67.002339
               61.060001                      -68.853818
                   61.32                      -70.703005
               61.579998                      -72.550255
                   61.84                      -74.395935
               62.099998                       -76.24045
               62.360001                      -78.084224
               62.619999                      -79.927721
               62.880001                        -81.7714
               63.139999                      -83.615777
               63.400002                      -85.461369
                   63.66                      -87.308744
               63.919998                      -89.158469
                   64.18                      -91.011137
               64.440002                      -92.867364
               64.699997                      -94.727771
               64.959999                      -96.593014
               65.220001                      -98.463748
               65.480003                      -100.34067
               65.739998                      -102.22448
                      66                      -104.11592
               66.260002                      -106.01574
               66.519997                      -107.92476
               66.779999                       -109.8438
               67.040001                      -111.77373
               67.300003                      -113.71549
               67.559998                      -115.67004
                   67.82                      -117.63841
               68.080002                      -119.62168
               68.339996                      -121.62094
               68.599998                      -123.63741
               68.860001                      -125.67228
               69.120003                      -127.72683
               69.379997                      -129.80237
               69.639999                      -131.90028
               69.900002                      -134.02196
               70.159996                      -136.16884
               70.419998                      -138.34241
                   70.68                      -140.54423
               70.940002                      -142.77587
               71.199997                      -145.03894
               71.459999                      -147.33515
               71.720001                      -149.66625
               71.980003                        -152.034
               72.239998                       -154.4403
                    72.5                      -156.88707
               72.760002                       -159.3763
               73.019997                      -161.91003
               73.279999                      -164.49041
               73.540001                      -167.11959
               73.800003                      -169.79985
               74.059998                      -172.53346
                   74.32                      -175.32279
               74.580002                      -178.17022
               74.839996                       178.92179
               75.099998                       175.95076
               75.360001                       172.91414
               75.620003                       169.80933
               75.879997                       166.63367
               76.139999                       163.38438
               76.400002                       160.05868
               76.659996                       156.65359
               76.919998                       153.16607
                   77.18                       149.59287
               77.440002                       145.93062
               77.699997                       142.17575
               77.959999                       138.32454
               78.220001                       134.37305
               78.480003                       130.31721
               78.739998                       126.15287
                      79                       121.87584
               79.260002                       117.48203
               79.519997                       112.96766
               79.779999                        108.3295
               80.040001                       103.56508
               80.300003                       98.673218
               80.559998                       93.654369
                   80.82                       88.511045
               81.080002                       83.248549
               81.339996                       77.875184
               81.599998                       72.402865
               81.860001                       66.847324
               82.120003                       61.227938
               82.379997                       55.567622
               82.639999                       49.892091
               82.900002                       44.229015
               83.159996                       38.606761
               83.419998                       33.053241
                   83.68                       27.594747
               83.940002                       22.254686
               84.199997                       17.052977
               84.459999                       12.005577
               84.720001                       7.1242326
               84.980003                       2.4167841
               85.239998                      -2.1126694
                    85.5                      -6.4631175
               85.760002                      -10.636198
               86.019997                      -14.635629
               86.279999                      -18.466656
               86.540001                      -22.135589
               86.800003                      -25.649558
               87.059998                      -29.015992
                   87.32                      -32.242547
               87.580002                      -35.336841
               87.839996                      -38.306333
               88.099998                      -41.158291
               88.360001                      -43.899629
               88.620003                       -46.53693
               88.879997                      -49.076448
               89.139999                      -51.524006
               89.400002                      -53.885228
               89.659996                      -56.165204
               89.919998                      -58.368673
                   90.18                      -60.500213
               90.440002                      -62.563942
               90.699997                      -64.563658
               90.959999                      -66.502938
               91.220001                       -68.38504
               91.480003                      -70.212962
               91.739998                      -71.989466
                      92                      -73.717094
               92.260002                      -75.398195
               92.519997                      -77.034844
               92.779999                      -78.629065
               93.040001                       -80.18266
               93.300003                      -81.697296
               93.559998                      -83.174584
                   93.82                      -84.615918
               94.080002                      -86.022636
               94.339996                      -87.396078
               94.599998                      -88.737336
               94.860001                      -90.047476
               95.120003                      -91.327535
               95.379997                      -92.578388
               95.639999                      -93.800883
               95.900002                      -94.995702
               96.159996                      -96.163473
               96.419998                      -97.304852
                   96.68                      -98.420222
               96.940002                      -99.509992
               97.199997                      -100.57452
               97.459999                      -101.61407
               97.720001                      -102.62877
               97.980003                      -103.61882
               98.239998                      -104.58433
                    98.5                      -105.52531
               98.760002                      -106.44181
               99.019997                      -107.33378
               99.279999                      -108.20116
               99.540001                       -109.0439
               99.800003                      -109.86183
                  100.06                      -110.65484
                  100.32                      -111.42255
                  100.58                      -112.16486
                  100.84                      -112.88126
                   101.1                      -113.57144
                  101.36                      -114.23484
                  101.62                      -114.87109
                  101.88                      -115.47936
                  102.14                      -116.05921
                   102.4                      -116.60978
                  102.66                      -117.13046
                  102.92                      -117.62037
                  103.18                      -118.07882
                  103.44                      -118.50497
                   103.7                       -118.8979
                  103.96                      -119.25689
                  104.22                      -119.58108
                  104.48                      -119.86964
                  104.74                      -120.12175
                     105                      -120.33661
                  105.26                      -120.51337
                  105.52                      -120.65123
                  105.78                      -120.74953
                  106.04                      -120.80739
                   106.3                      -120.82417
                  106.56                      -120.79926
                  106.82                       -120.7321
                  107.08                      -120.62227
                  107.34                      -120.46949
                   107.6                      -120.27366
                  107.86                      -120.03487
                  108.12                      -119.75353
                  108.38                      -119.43005
                  108.64                      -119.06537
