        Frequency / MHz                S1,1 (5)/arg,degrees
----------------------------------------------------------------------
                      40                       61.603355
               40.259998                       59.748677
                   40.52                       57.897197
               40.779999                        56.04888
               41.040001                       54.203667
               41.299999                       52.361533
               41.560001                       50.522439
                   41.82                       48.686338
               42.079998                       46.853196
                   42.34                       45.022973
               42.599998                        43.19563
               42.860001                       41.371136
               43.119999                       39.549448
               43.380001                       37.730528
               43.639999                       35.914331
               43.900002                       34.100822
                   44.16                       32.289946
               44.419998                       30.481648
                   44.68                        28.67588
               44.939999                       26.872579
               45.200001                       25.071681
               45.459999                       23.273112
               45.720001                       21.476805
                   45.98                       19.682678
               46.240002                       17.890654
                    46.5                       16.100651
               46.759998                       14.312588
                   47.02                       12.526382
               47.279999                       10.741955
               47.540001                       8.9592318
               47.799999                       7.1781351
               48.060001                       5.3985958
                   48.32                       3.6205441
               48.579998                        1.843916
                   48.84                     0.068647506
               49.099998                      -1.7053222
               49.360001                      -3.4780539
               49.619999                      -5.2496091
               49.880001                      -7.0200503
               50.139999                      -8.7894448
               50.400002                       -10.55786
                   50.66                      -12.325373
               50.919998                      -14.092058
                   51.18                      -15.858005
               51.439999                      -17.623304
               51.700001                      -19.388051
               51.959999                      -21.152351
               52.220001                      -22.916305
                   52.48                      -24.680032
               52.740002                      -26.443638
                      53                      -28.207249
               53.259998                      -29.970979
                   53.52                       -31.73495
               53.779999                      -33.499296
               54.040001                      -35.264096
               54.299999                      -37.029506
               54.560001                      -38.795649
                   54.82                       -40.56265
               55.079998                      -42.330592
                   55.34                      -44.099667
               55.599998                      -45.869934
               55.860001                      -47.641566
               56.119999                      -49.414671
               56.380001                      -51.189418
               56.639999                      -52.965906
               56.900002                      -54.744322
                   57.16                      -56.524777
               57.419998                      -58.307461
                   57.68                      -60.092498
               57.939999                      -61.880059
               58.200001                      -63.670313
               58.459999                       -65.46347
               58.720001                      -67.259611
                   58.98                       -69.05899
               59.240002                      -70.861725
                    59.5                      -72.668028
               59.759998                      -74.478056
                   60.02                      -76.291991
               60.279999                      -78.109989
               60.540001                       -79.93227
               60.799999                      -81.758969
               61.060001                      -83.590293
                   61.32                      -85.426433
               61.579998                      -87.267565
                   61.84                      -89.113895
               62.099998                      -90.965614
               62.360001                      -92.822927
               62.619999                      -94.686052
               62.880001                      -96.555188
               63.139999                      -98.430573
               63.400002                      -100.31243
                   63.66                      -102.20097
               63.919998                      -104.09644
                   64.18                      -105.99909
               64.440002                      -107.90914
               64.699997                      -109.82686
               64.959999                      -111.75248
               65.220001                      -113.68626
               65.480003                      -115.62844
               65.739998                      -117.57929
                      66                      -119.53908
               66.260002                      -121.50801
               66.519997                      -123.48642
               66.779999                      -125.47451
               67.040001                      -127.47256
