        Frequency / MHz                S1,1 (63)/arg,degrees
----------------------------------------------------------------------
                      40                       58.559426
               40.259998                       56.621456
                   40.52                       54.686205
               40.779999                       52.753674
               41.040001                       50.823863
               41.299999                       48.896758
               41.560001                       46.972368
                   41.82                       45.050685
               42.079998                       43.131698
                   42.34                       41.215405
               42.599998                       39.301807
               42.860001                       37.390889
               43.119999                       35.482652
               43.380001                       33.577084
               43.639999                       31.674184
               43.900002                       29.773939
                   44.16                       27.876346
               44.419998                       25.981393
                   44.68                       24.089071
               44.939999                       22.199365
               45.200001                       20.312263
               45.459999                       18.427734
               45.720001                       16.545766
                   45.98                       14.666331
               46.240002                         12.7894
                    46.5                       10.914938
               46.759998                       9.0429135
                   47.02                       7.1732862
               47.279999                       5.3060141
               47.540001                       3.4410569
               47.799999                       1.5783675
               48.060001                     -0.28210158
                   48.32                      -2.1403999
               48.579998                      -3.9965794
                   48.84                      -5.8506935
               49.099998                      -7.7027987
               49.360001                      -9.5529522
               49.619999                      -11.401215
               49.880001                      -13.247651
               50.139999                      -15.092325
               50.400002                      -16.935301
                   50.66                      -18.776659
               50.919998                      -20.616465
                   51.18                      -22.454794
               51.439999                      -24.291733
               51.700001                      -26.127354
               51.959999                      -27.961757
               52.220001                       -29.79502
                   52.48                      -31.627238
               52.740002                      -33.458506
                      53                      -35.288932
               53.259998                      -37.118582
                   53.52                      -38.947619
               53.779999                      -40.776142
               54.040001                       -42.60424
               54.299999                      -44.432026
               54.560001                      -46.259632
                   54.82                       -48.08721
               55.079998                      -49.914843
                   55.34                      -51.742699
               55.599998                      -53.570915
               55.860001                      -55.399615
               56.119999                      -57.228932
               56.380001                       -59.05904
               56.639999                      -60.890091
               56.900002                      -62.722188
                   57.16                      -64.555527
               57.419998                      -66.390307
                   57.68                      -68.226548
               57.939999                      -70.064559
               58.200001                      -71.904407
               58.459999                      -73.746324
               58.720001                      -75.590442
                   58.98                      -77.436996
               59.240002                      -79.286058
                    59.5                      -81.137921
               59.759998                       -82.99272
                   60.02                      -84.850634
               60.279999                      -86.711901
               60.540001                      -88.576653
               60.799999                      -90.445153
               61.060001                      -92.317574
                   61.32                      -94.194128
               61.579998                      -96.075012
                   61.84                      -97.960451
               62.099998                      -99.850631
               62.360001                      -101.74579
               62.619999                      -103.64613
               62.880001                      -105.55187
               63.139999                      -107.46322
               63.400002                      -109.38042
                   63.66                      -111.30368
               63.919998                      -113.23325
                   64.18                      -115.16934
               64.440002                      -117.11219
               64.699997                      -119.06204
               64.959999                      -121.01914
               65.220001                      -122.98372
               65.480003                      -124.95604
               65.739998                      -126.93636
                      66                      -128.92493
               66.260002                      -130.92199
               66.519997                      -132.92784
               66.779999                      -134.94274
               67.040001                      -136.96691
               67.300003                      -139.00067
               67.559998                       -141.0443
                   67.82                      -143.09804
               68.080002                       -145.1622
               68.339996                      -147.23708
               68.599998                      -149.32293
               68.860001                      -151.42009
               69.120003                      -153.52884
               69.379997                      -155.64951
               69.639999                      -157.78237
               69.900002                      -159.92779
               70.159996                      -162.08604
               70.419998                      -164.25751
                   70.68                      -166.44249
               70.940002                      -168.64136
               71.199997                      -170.85446
               71.459999                      -173.08214
               71.720001                      -175.32478
               71.980003                      -177.58273
               72.239998                      -179.85638
                    72.5                       177.85388
               72.760002                       175.54768
               73.019997                        173.2246
               73.279999                       170.88425
               73.540001                       168.52621
               73.800003                       166.15004
               74.059998                       163.75535
                   74.32                       161.34169
               74.580002                       158.90862
               74.839996                       156.45569
               75.099998                       153.98247
               75.360001                        151.4885
               75.620003                       148.97334
               75.879997                       146.43653
               76.139999                        143.8776
               76.400002                       141.29614
               76.659996                       138.69171
               76.919998                        136.0639
                   77.18                       133.41227
               77.440002                       130.73648
               77.699997                       128.03615
               77.959999                       125.31093
               78.220001                       122.56055
               78.480003                       119.78476
               78.739998                       116.98334
                      79                       114.15614
               79.260002                       111.30306
               79.519997                       108.42413
               79.779999                       105.51939
               80.040001                       102.58897
               80.300003                       99.633161
               80.559998                       96.652303
                   80.82                       93.646883
               81.080002                        90.61753
               81.339996                       87.564982
               81.599998                       84.490086
               81.860001                       81.393935
               82.120003                       78.277647
               82.379997                       75.142671
               82.639999                       71.990483
               82.900002                       68.822751
               83.159996                       65.641304
               83.419998                       62.448164
                   83.68                       59.245381
               83.940002                       56.035271
               84.199997                        52.82022
               84.459999                       49.602683
               84.720001                       46.385225
               84.980003                       43.170474
               85.239998                       39.961078
                    85.5                        36.75977
               85.760002                        33.56914
               86.019997                       30.391928
               86.279999                        27.23067
               86.540001                       24.087909
               86.800003                       20.966103
               87.059998                       17.867547
                   87.32                       14.794426
               87.580002                       11.748844
               87.839996                       8.7326325
               88.099998                       5.7475948
               88.360001                       2.7952859
               88.620003                     -0.12287147
