        Frequency / MHz                S1,1 (39)/arg,degrees
----------------------------------------------------------------------
                      40                       78.044631
               40.259998                       76.144739
                   40.52                       74.248214
               40.779999                       72.355062
               41.040001                       70.465294
               41.299999                       68.578909
               41.560001                       66.695916
                   41.82                       64.816316
               42.079998                       62.940103
                   42.34                        61.06726
               42.599998                       59.197775
               42.860001                       57.331651
               43.119999                       55.468884
               43.380001                       53.609493
               43.639999                       51.753472
               43.900002                       49.900829
                   44.16                       48.051552
               44.419998                       46.205623
                   44.68                        44.36304
               44.939999                       42.523785
               45.200001                       40.687851
               45.459999                       38.855238
               45.720001                       37.025928
                   45.98                       35.199896
               46.240002                       33.377107
                    46.5                       31.557558
               46.759998                       29.741224
                   47.02                         27.9281
               47.279999                       26.118181
               47.540001                       24.311457
               47.799999                        22.50791
               48.060001                       20.707517
                   48.32                       18.910241
               48.579998                       17.116056
                   48.84                       15.324938
               49.099998                        13.53686
               49.360001                       11.751816
               49.619999                        9.969769
               49.880001                       8.1906845
               50.139999                       6.4145169
               50.400002                       4.6412204
                   50.66                       2.8707484
               50.919998                       1.1030631
                   51.18                      -0.6618738
               51.439999                      -2.4241035
               51.700001                      -4.1836762
               51.959999                      -5.9406546
               52.220001                      -7.6951053
                   52.48                      -9.4470981
               52.740002                      -11.196697
                      53                      -12.943963
               53.259998                       -14.68896
                   53.52                      -16.431756
               53.779999                      -18.172431
               54.040001                      -19.911081
               54.299999                      -21.647796
               54.560001                      -23.382678
                   54.82                      -25.115816
               55.079998                      -26.847288
                   55.34                      -28.577239
               55.599998                      -30.305756
               55.860001                      -32.032928
               56.119999                      -33.758908
               56.380001                      -35.483828
               56.639999                      -37.207854
               56.900002                       -38.93109
                   57.16                      -40.653687
               57.419998                      -42.375796
                   57.68                      -44.097597
               57.939999                      -45.819215
               58.200001                      -47.540892
               58.459999                      -49.262786
               58.720001                      -50.985074
                   58.98                      -52.708036
               59.240002                      -54.431791
                    59.5                      -56.156617
               59.759998                      -57.882752
                   60.02                      -59.610416
               60.279999                      -61.339874
               60.540001                       -63.07147
               60.799999                      -64.805442
               61.060001                        -66.5421
                   61.32                      -68.281743
               61.579998                      -70.024732
                   61.84                      -71.771417
               62.099998                      -73.522177
               62.360001                       -75.27742
               62.619999                      -77.037566
               62.880001                      -78.803054
               63.139999                      -80.574341
               63.400002                      -82.351906
                   63.66                      -84.136292
               63.919998                      -85.928042
                   64.18                      -87.727742
               64.440002                      -89.536041
               64.699997                      -91.353575
               64.959999                       -93.18102
               65.220001                      -95.019112
               65.480003                      -96.868598
               65.739998                      -98.730302
                      66                      -100.60508
