        Frequency / MHz                S1,1 (37)/abs,dB
----------------------------------------------------------------------
                      40                      -2.9876552
               40.259998                       -2.992783
                   40.52                      -2.9977554
               40.779999                      -3.0025918
               41.040001                       -3.007306
               41.299999                      -3.0119179
               41.560001                      -3.0164427
                   41.82                      -3.0208986
               42.079998                       -3.025299
                   42.34                       -3.029657
               42.599998                      -3.0339813
               42.860001                      -3.0382828
               43.119999                      -3.0425675
               43.380001                      -3.0468438
               43.639999                      -3.0511186
               43.900002                      -3.0553993
                   44.16                       -3.059697
               44.419998                      -3.0640214
                   44.68                      -3.0683846
               44.939999                      -3.0727989
               45.200001                      -3.0772756
               45.459999                      -3.0818255
               45.720001                      -3.0864593
                   45.98                      -3.0911841
               46.240002                      -3.0960057
                    46.5                      -3.1009298
               46.759998                      -3.1059615
                   47.02                      -3.1111016
               47.279999                      -3.1163549
               47.540001                      -3.1217268
               47.799999                      -3.1272219
               48.060001                      -3.1328461
                   48.32                      -3.1386076
               48.579998                      -3.1445145
                   48.84                      -3.1505726
               49.099998                      -3.1567908
               49.360001                      -3.1631763
               49.619999                      -3.1697318
               49.880001                      -3.1764627
               50.139999                      -3.1833705
               50.400002                      -3.1904572
                   50.66                      -3.1977249
               50.919998                      -3.2051735
                   51.18                      -3.2128066
               51.439999                      -3.2206281
               51.700001                      -3.2286401
               51.959999                      -3.2368481
               52.220001                      -3.2452577
                   52.48                      -3.2538739
               52.740002                      -3.2627019
                      53                      -3.2717459
               53.259998                      -3.2810097
                   53.52                      -3.2904961
               53.779999                      -3.3002051
               54.040001                      -3.3101391
               54.299999                      -3.3202972
               54.560001                      -3.3306801
                   54.82                      -3.3412893
               55.079998                      -3.3521257
                   55.34                      -3.3631933
               55.599998                      -3.3744928
               55.860001                      -3.3860298
               56.119999                      -3.3978082
               56.380001                      -3.4098316
               56.639999                      -3.4221024
               56.900002                      -3.4346222
                   57.16                      -3.4473943
               57.419998                      -3.4604187
                   57.68                      -3.4736942
               57.939999                      -3.4872214
               58.200001                      -3.5009991
               58.459999                      -3.5150285
               58.720001                      -3.5293091
                   58.98                      -3.5438419
               59.240002                      -3.5586277
                    59.5                      -3.5736707
               59.759998                      -3.5889718
                   60.02                      -3.6045342
               60.279999                      -3.6203579
               60.540001                      -3.6364447
               60.799999                      -3.6527944
               61.060001                      -3.6694066
                   61.32                      -3.6862788
               61.579998                      -3.7034099
                   61.84                      -3.7207993
               62.099998                      -3.7384421
               62.360001                      -3.7563389
