        Frequency / MHz                S1,1 (8)/abs,dB
----------------------------------------------------------------------
                      40                      -8.2457339
               40.259998                      -8.3425974
                   40.52                       -8.439119
               40.779999                      -8.5352523
               41.040001                      -8.6309514
               41.299999                       -8.726178
               41.560001                      -8.8208956
                   41.82                      -8.9150733
               42.079998                      -9.0086832
                   42.34                      -9.1016978
               42.599998                      -9.1940945
               42.860001                      -9.2858494
               43.119999                      -9.3769365
               43.380001                      -9.4673331
               43.639999                        -9.55701
               43.900002                      -9.6459378
                   44.16                      -9.7340875
               44.419998                      -9.8214239
                   44.68                      -9.9079127
               44.939999                      -9.9935178
               45.200001                      -10.078204
               45.459999                      -10.161938
               45.720001                      -10.244686
                   45.98                      -10.326421
               46.240002                      -10.407119
                    46.5                      -10.486758
               46.759998                      -10.565325
                   47.02                       -10.64281
               47.279999                      -10.719208
               47.540001                      -10.794519
               47.799999                      -10.868747
               48.060001                      -10.941896
                   48.32                      -11.013974
               48.579998                      -11.084989
                   48.84                      -11.154947
               49.099998                      -11.223854
               49.360001                      -11.291711
               49.619999                      -11.358521
               49.880001                       -11.42428
               50.139999                      -11.488985
               50.400002                       -11.55263
                   50.66                      -11.615208
               50.919998                      -11.676714
                   51.18                      -11.737143
               51.439999                      -11.796494
               51.700001                      -11.854768
               51.959999                      -11.911971
               52.220001                      -11.968116
                   52.48                      -12.023217
               52.740002                      -12.077297
                      53                      -12.130381
               53.259998                      -12.182498
                   53.52                       -12.23368
               53.779999                      -12.283958
               54.040001                      -12.333366
               54.299999                      -12.381935
               54.560001                      -12.429693
                   54.82                      -12.476664
               55.079998                      -12.522871
                   55.34                       -12.56833
               55.599998                      -12.613055
               55.860001                      -12.657055
               56.119999                      -12.700337
               56.380001                      -12.742909
               56.639999                      -12.784776
               56.900002                      -12.825945
                   57.16                      -12.866428
               57.419998                      -12.906237
                   57.68                      -12.945392
               57.939999                      -12.983914
               58.200001                      -13.021831
               58.459999                      -13.059173
               58.720001                      -13.095977
                   58.98                      -13.132279
               59.240002                      -13.168116
                    59.5                      -13.203527
               59.759998                      -13.238546
                   60.02                      -13.273206
               60.279999                      -13.307535
               60.540001                      -13.341557
               60.799999                       -13.37529
               61.060001                      -13.408748
                   61.32                       -13.44194
               61.579998                      -13.474873
                   61.84                      -13.507552
               62.099998                      -13.539982
               62.360001                      -13.572168
               62.619999                      -13.604118
               62.880001                      -13.635846
               63.139999                      -13.667369
               63.400002                      -13.698711
                   63.66                      -13.729899
               63.919998                      -13.760967
                   64.18                      -13.791954
               64.440002                      -13.822902
               64.699997                      -13.853853
               64.959999                      -13.884854
               65.220001                      -13.915945
               65.480003                       -13.94717
               65.739998                      -13.978566
                      66                      -14.010167
               66.260002                      -14.042008
               66.519997                      -14.074113
               66.779999                      -14.106512
               67.040001                      -14.139232
