        Frequency / MHz                S1,1 (26)/abs,dB
----------------------------------------------------------------------
                      40                      -2.5585144
               40.259998                      -2.5653836
                   40.52                      -2.5720673
               40.779999                      -2.5785762
               41.040001                      -2.5849183
               41.299999                      -2.5911008
               41.560001                      -2.5971273
                   41.82                      -2.6030017
               42.079998                       -2.608725
                   42.34                      -2.6143009
               42.599998                      -2.6197316
               42.860001                      -2.6250232
               43.119999                      -2.6301842
               43.380001                      -2.6352242
               43.639999                      -2.6401555
               43.900002                       -2.644991
                   44.16                      -2.6497421
               44.419998                      -2.6544215
                   44.68                      -2.6590376
               44.939999                      -2.6635988
               45.200001                      -2.6681102
               45.459999                      -2.6725755
               45.720001                       -2.676997
                   45.98                      -2.6813784
               46.240002                      -2.6857236
                    46.5                      -2.6900389
               46.759998                      -2.6943286
                   47.02                       -2.698604
               47.279999                      -2.7028731
               47.540001                       -2.707148
               47.799999                      -2.7114372
               48.060001                        -2.71575
                   48.32                      -2.7200926
               48.579998                      -2.7244729
                   48.84                       -2.728892
               49.099998                       -2.733354
               49.360001                      -2.7378585
               49.619999                      -2.7424087
               49.880001                      -2.7470062
               50.139999                      -2.7516561
               50.400002                      -2.7563611
                   50.66                      -2.7611303
               50.919998                      -2.7659698
                   51.18                      -2.7708872
               51.439999                      -2.7758887
               51.700001                      -2.7809822
               51.959999                      -2.7861725
               52.220001                      -2.7914609
                   52.48                       -2.796851
               52.740002                      -2.8023437
                      53                      -2.8079394
               53.259998                      -2.8136378
                   53.52                      -2.8194406
               53.779999                      -2.8253509
               54.040001                      -2.8313728
               54.299999                      -2.8375102
               54.560001                      -2.8437689
                   54.82                      -2.8501554
               55.079998                      -2.8566737
                   55.34                      -2.8633298
               55.599998                      -2.8701245
               55.860001                      -2.8770623
               56.119999                      -2.8841419
               56.380001                      -2.8913647
               56.639999                      -2.8987304
               56.900002                      -2.9062398
                   57.16                      -2.9138933
               57.419998                      -2.9216933
                   57.68                      -2.9296417
               57.939999                      -2.9377433
               58.200001                      -2.9460017
               58.459999                      -2.9544221
               58.720001                      -2.9630072
                   58.98                      -2.9717618
               59.240002                      -2.9806865
                    59.5                      -2.9897846
               59.759998                      -2.9990539
                   60.02                      -3.0084957
               60.279999                      -3.0181094
               60.540001                      -3.0278949
               60.799999                      -3.0378532
               61.060001                      -3.0479859
                   61.32                      -3.0582956
               61.579998                      -3.0687842
                   61.84                      -3.0794565
               62.099998                      -3.0903148
               62.360001                      -3.1013617
               62.619999                      -3.1126007
               62.880001                      -3.1240322
               63.139999                      -3.1356569
               63.400002                      -3.1474741
                   63.66                      -3.1594841
               63.919998                      -3.1716851
                   64.18                      -3.1840785
               64.440002                      -3.1966642
               64.699997                      -3.2094438
               64.959999                      -3.2224181
               65.220001                      -3.2355889
               65.480003                      -3.2489596
               65.739998                      -3.2625301
                      66                      -3.2763041
               66.260002                      -3.2902819
               66.519997                      -3.3044624
               66.779999                      -3.3188462
               67.040001                      -3.3334332
               67.300003                      -3.3482197
               67.559998                      -3.3632077
                   67.82                      -3.3783956
               68.080002                      -3.3937819
               68.339996                      -3.4093686
