        Frequency / MHz                S1,1 (17)/arg,degrees
----------------------------------------------------------------------
                      40                       63.502159
               40.259998                       61.673017
                   40.52                       59.846701
               40.779999                       58.023174
               41.040001                       56.202423
               41.299999                       54.384403
               41.560001                       52.569088
                   41.82                       50.756439
               42.079998                       48.946425
                   42.34                       47.139004
               42.599998                       45.334139
               42.860001                       43.531799
               43.119999                       41.731938
               43.380001                       39.934517
               43.639999                       38.139497
               43.900002                       36.346828
                   44.16                        34.55648
               44.419998                       32.768405
                   44.68                       30.982563
               44.939999                       29.198902
               45.200001                       27.417386
               45.459999                       25.637959
               45.720001                        23.86058
                   45.98                         22.0852
               46.240002                        20.31177
                    46.5                       18.540234
               46.759998                       16.770541
                   47.02                       15.002629
               47.279999                       13.236444
               47.540001                       11.471923
               47.799999                        9.709001
               48.060001                       7.9476127
                   48.32                       6.1876865
               48.579998                       4.4291495
                   48.84                       2.6719283
               49.099998                      0.91594311
               49.360001                      -0.8388853
               49.619999                      -2.5926401
               49.880001                      -4.3454056
               50.139999                      -6.0972706
               50.400002                      -7.8483201
                   50.66                      -9.5986492
               50.919998                      -11.348347
                   51.18                      -13.097508
               51.439999                      -14.846229
               51.700001                      -16.594609
               51.959999                      -18.342744
               52.220001                       -20.09074
                   52.48                      -21.838699
               52.740002                      -23.586731
                      53                       -25.33494
               53.259998                      -27.083445
                   53.52                       -28.83236
               53.779999                      -30.581802
               54.040001                      -32.331893
               54.299999                      -34.082807
               54.560001                      -35.834581
                   54.82                      -37.587449
               55.079998                      -39.341475
                   55.34                      -41.096851
               55.599998                      -42.853745
               55.860001                      -44.612231
               56.119999                      -46.372544
               56.380001                      -48.134811
               56.639999                      -49.899217
               56.900002                       -51.66594
                   57.16                      -53.435103
               57.419998                      -55.206954
                   57.68                      -56.981616
               57.939999                      -58.759323
               58.200001                      -60.540209
               58.459999                      -62.324567
               58.720001                      -64.112473
                   58.98                      -65.904222
               59.240002                      -67.699933
                    59.5                      -69.499919
               59.759998                      -71.304366
                   60.02                      -73.113507
               60.279999                      -74.927537
               60.540001                      -76.746738
               60.799999                      -78.571313
               61.060001                      -80.401538
                   61.32                      -82.237649
               61.579998                      -84.079916
                   61.84                      -85.928602
               62.099998                      -87.783995
               62.360001                      -89.646356
               62.619999                       -91.51597
               62.880001                      -93.393124
               63.139999                       -95.27812
               63.400002                      -97.171257
                   63.66                       -99.07283
               63.919998                      -100.98315
                   64.18                      -102.90254
               64.440002                      -104.83131
               64.699997                      -106.76978
               64.959999                      -108.71828
               65.220001                      -110.67715
               65.480003                      -112.64671
               65.739998                      -114.62732
                      66                      -116.61931
               66.260002                      -118.62302
               66.519997                      -120.63883
               66.779999                      -122.66708
               67.040001                      -124.70812
               67.300003                      -126.76233
               67.559998                      -128.83004
                   67.82                      -130.91165
               68.080002                      -133.00751
               68.339996                      -135.11799
               68.599998                      -137.24342
               68.860001                       -139.3842
               69.120003                      -141.54067
               69.379997                      -143.71318
               69.639999                      -145.90209
               69.900002                      -148.10771
               70.159996                      -150.33041
               70.419998                       -152.5705
                   70.68                      -154.82827
               70.940002                      -157.10405
               71.199997                      -159.39812
               71.459999                      -161.71073
               71.720001                      -164.04215
               71.980003                      -166.39266
               72.239998                      -168.76241
                    72.5                      -171.15164
               72.760002                      -173.56052
               73.019997                      -175.98917
               73.279999                      -178.43776
               73.540001                       179.09366
               73.800003                       176.60499
               74.059998                       174.09623
                   74.32                       171.56733
               74.580002                        169.0184
               74.839996                       166.44946
               75.099998                       163.86064
               75.360001                       161.25209
               75.620003                       158.62399
               75.879997                       155.97661
               76.139999                       153.31021
               76.400002                       150.62511
               76.659996                       147.92167
               76.919998                       145.20032
                   77.18                       142.46151
               77.440002                       139.70572
               77.699997                       136.93351
               77.959999                       134.14544
               78.220001                       131.34215
               78.480003                       128.52432
               78.739998                       125.69263
                      79                        122.8478
               79.260002                       119.99068
               79.519997                         117.122
               79.779999                       114.24264
               80.040001                       111.35346
               80.300003                       108.45536
               80.559998                       105.54928
                   80.82                       102.63615
               81.080002                       99.716927
               81.339996                       96.792595
               81.599998                        93.86422
               81.860001                        90.93273
               82.120003                       87.999246
               82.379997                       85.064723
               82.639999                       82.130283
               82.900002                       79.196963
               83.159996                       76.265773
               83.419998                       73.337835
                   83.68                       70.414186
               83.940002                       67.495837
               84.199997                       64.583965
               84.459999                       61.679495
               84.720001                       58.783577
               84.980003                        55.89714
               85.239998                       53.021218
                    85.5                       50.156856
               85.760002                       47.305062
               86.019997                       44.466735
               86.279999                       41.642863
               86.540001                       38.834342
               86.800003                       36.042107
               87.059998                       33.267029
                   87.32                       30.509954
               87.580002                       27.771676
               87.839996                       25.052987
               88.099998                       22.354679
               88.360001                       19.677411
               88.620003                       17.021859
               88.879997                       14.388738
               89.139999                        11.77857
               89.400002                       9.1919764
               89.659996                       6.6294539
               89.919998                       4.0914918
                   90.18                       1.5785287
               90.440002                     -0.90905362
               90.699997                       -3.370872
               90.959999                      -5.8065996
               91.220001                      -8.2159899
               91.480003                      -10.598824
               91.739998                      -12.954856
                      92                       -15.28398
               92.260002                      -17.585998
               92.519997                      -19.860889
               92.779999                      -22.108596
               93.040001                      -24.329063
               93.300003                      -26.522345
               93.559998                      -28.688444
                   93.82                      -30.827443
               94.080002                      -32.939442
               94.339996                      -35.024564
               94.599998                       -37.08291
               94.860001                      -39.114672
               95.120003                      -41.120046
               95.379997                      -43.099161
               95.639999                      -45.052266
               95.900002                      -46.979553
               96.159996                      -48.881299
               96.419998                      -50.757687
                   96.68                       -52.60897
               96.940002                      -54.435499
               97.199997                      -56.237385
               97.459999                      -58.015008
               97.720001                      -59.768619
               97.980003                      -61.498432
               98.239998                      -63.204779
                    98.5                      -64.887901
               98.760002                      -66.548102
               99.019997                      -68.185598
               99.279999                      -69.800691
               99.540001                      -71.393628
               99.800003                      -72.964654
                  100.06                       -74.51404
                  100.32                      -76.041982
                  100.58                      -77.548775
                  100.84                      -79.034588
                   101.1                      -80.499609
                  101.36                      -81.944085
                  101.62                      -83.368206
                  101.88                      -84.772138
                  102.14                      -86.155989
                   102.4                       -87.51995
                  102.66                      -88.864186
                  102.92                      -90.188778
                  103.18                      -91.493836
                  103.44                      -92.779414
                   103.7                       -94.04565
                  103.96                      -95.292514
                  104.22                      -96.520118
                  104.48                      -97.728405
                  104.74                       -98.91735
                     105                      -100.08695
                  105.26                      -101.23716
                  105.52                      -102.36791
                  105.78                      -103.47899
