        Frequency / MHz                S1,1 (60)/arg,degrees
----------------------------------------------------------------------
                      40                      -22.056536
               40.259998                      -28.097459
                   40.52                      -34.105091
               40.779999                      -40.078686
               41.040001                      -46.019447
               41.299999                      -51.929413
               41.560001                      -57.810106
                   41.82                      -63.661514
               42.079998                      -69.482265
                   42.34                      -75.270604
               42.599998                      -81.025981
               42.860001                      -86.750007
               43.119999                      -92.446447
               43.380001                      -98.120216
               43.639999                      -103.77567
               43.900002                      -109.41535
                   44.16                      -115.03999
               44.419998                      -120.64946
                   44.68                      -126.24442
               44.939999                      -131.82791
               45.200001                      -137.40543
               45.459999                      -142.98379
               45.720001                      -148.56955
                   45.98                      -154.16696
               46.240002                      -159.77814
                    46.5                      -165.40369
               46.759998                      -171.04498
                   47.02                      -176.70575
               47.279999                       177.60709
               47.540001                        171.8848
               47.799999                       166.11884
               48.060001                       160.30292
                   48.32                       154.43402
               48.579998                       148.51108
                   48.84                       142.53302
               49.099998                       136.49621
               49.360001                       130.39363
               49.619999                       124.21564
               49.880001                       117.95307
               50.139999                       111.59993
               50.400002                       105.15518
                   50.66                       98.622266
               50.919998                       92.006436
                   51.18                       85.311921
               51.439999                       78.540144
               51.700001                        71.69034
               51.959999                       64.762915
               52.220001                       57.762793
                   52.48                       50.702426
               52.740002                       43.601133
                      53                       36.481996
               53.259998                       29.367099
                   53.52                       22.273782
               53.779999                       15.213472
               54.040001                       8.1941134
               54.299999                       1.2241784
               54.560001                      -5.6837655
                   54.82                      -12.512507
               55.079998                      -19.243112
                   55.34                       -25.86017
               55.599998                      -32.356555
               55.860001                       -38.73516
               56.119999                      -45.005685
               56.380001                      -51.179383
               56.639999                       -57.26262
               56.900002                      -63.254937
                   57.16                      -69.150651
               57.419998                      -74.944835
                   57.68                      -80.639656
               57.939999                      -86.247241
               58.200001                      -91.787671
               58.459999                      -97.282231
               58.720001                      -102.74575
                   58.98                      -108.18286
               59.240002                      -113.58952
                    59.5                      -118.96089
               59.759998                      -124.29965
                   60.02                      -129.62211
               60.279999                      -134.95671
               60.540001                      -140.33562
               60.799999                      -145.78431
               61.060001                      -151.31501
                   61.32                      -156.92822
               61.579998                      -162.62323
                   61.84                      -168.41289
               62.099998                      -174.33608
               62.360001                        179.5391
               62.619999                       173.12194
               62.880001                        166.3111
               63.139999                       158.99919
               63.400002                       151.05699
                   63.66                       142.28315
               63.919998                        132.2979
                   64.18                       120.32392
               64.440002                       104.69088
               64.699997                       81.755978
               64.959999                       45.942674
               65.220001                       2.8308473
               65.480003                      -30.144923
               65.739998                       -53.06917
                      66                      -71.211464
               66.260002                      -87.283554
               66.519997                      -102.45357
               66.779999                      -117.23104
               67.040001                      -131.83699
               67.300003                      -146.35967
               67.559998                      -160.82453
                   67.82                         -175.23
               68.080002                       170.43349
               68.339996                       156.17222
               68.599998                        141.9863
               68.860001                       127.87436
               69.120003                       113.84821
               69.379997                       99.953969
               69.639999                       86.287799
               69.900002                       72.994176
               70.159996                       60.241719
               70.419998                       48.187255
                   70.68                       36.943343
               70.940002                       26.562002
               71.199997                       17.031539
               71.459999                       8.2868202
               71.720001                      0.23025658
               71.980003                      -7.2462319
               72.239998                      -14.237396
                    72.5                       -20.81394
               72.760002                      -27.021323
               73.019997                      -32.889604
               73.279999                      -38.446316
               73.540001                       -43.72447
               73.800003                      -48.765364
               74.059998                      -53.612179
                   74.32                      -58.300857
               74.580002                      -62.854463
               74.839996                      -67.282392
               75.099998                      -71.586177
               75.360001                       -75.76822
               75.620003                      -79.837483
               75.879997                      -83.810576
               76.139999                      -87.707172
               76.400002                      -91.543553
               76.659996                      -95.328243
               76.919998                      -99.061132
                   77.18                      -102.73818
               77.440002                      -106.35698
               77.699997                      -109.92179
               77.959999                      -113.44311
               78.220001                      -116.93448
               78.480003                      -120.40629
               78.739998                      -123.86303
                      79                      -127.30249
               79.260002                      -130.72042
               79.519997                      -134.11498
               79.779999                      -137.49018
               80.040001                      -140.85642
               80.300003                      -144.22551
               80.559998                      -147.60706
                   80.82                      -151.00521
               81.080002                      -154.41976
               81.339996                      -157.84961
               81.599998                      -161.29814
               81.860001                      -164.77553
               82.120003                      -168.29914
               82.379997                      -171.88975
               82.639999                      -175.56668
               82.900002                      -179.34667
               83.159996                       176.75345
               83.419998                       172.71151
                   83.68                       168.49187
               83.940002                       164.03881
               84.199997                        159.2732
               84.459999                        154.0887
               84.720001                       148.34642
               84.980003                       141.86189
               85.239998                         134.383
                    85.5                       125.56375
               85.760002                       114.95827
               86.019997                       102.10899
               86.279999                       86.851443
               86.540001                       69.830939
               86.800003                       52.651211
               87.059998                       37.024176
                   87.32                       23.789347
               87.580002                       12.901587
               87.839996                       3.9362255
               88.099998                      -3.5659452
               88.360001                      -9.9822796
               88.620003                      -15.596475
               88.879997                      -20.614864
               89.139999                      -25.183768
               89.400002                      -29.404169
               89.659996                       -33.34513
               89.919998                      -37.055075
                   90.18                      -40.571252
               90.440002                      -43.925915
               90.699997                      -47.147581
               90.959999                      -50.260616
               91.220001                      -53.283709
               91.480003                       -56.22823
               91.739998                      -59.101178
                      92                      -61.906689
               92.260002                      -64.649583
               92.519997                      -67.336305
               92.779999                      -69.975054
               93.040001                      -72.573259
               93.300003                      -75.135509
               93.559998                      -77.663553
                   93.82                        -80.1575
               94.080002                      -82.616369
               94.339996                      -85.041578
               94.599998                      -87.436406
               94.860001                      -89.805007
               95.120003                      -92.150876
               95.379997                      -94.475326
               95.639999                      -96.777482
               95.900002                      -99.055597
               96.159996                      -101.30847
               96.419998                      -103.53718
                   96.68                       -105.7447
               96.940002                       -107.9343
               97.199997                      -110.10805
               97.459999                      -112.26551
               97.720001                      -114.40451
               97.980003                       -116.5223
               98.239998                      -118.61748
                    98.5                      -120.69036
               98.760002                      -122.74345
               99.019997                      -124.77918
               99.279999                      -126.79884
               99.540001                      -128.80112
               99.800003                      -130.78385
                  100.06                      -132.74406
                  100.32                      -134.68044
                  100.58                      -136.59333
                  100.84                      -138.48415
                   101.1                      -140.35343
                  101.36                      -142.20021
                  101.62                      -144.02152
                  101.88                      -145.81311
                  102.14                      -147.57158
                   102.4                      -149.29431
                  102.66                      -150.98044
                  102.92                      -152.62876
                  103.18                       -154.2362
                  103.44                      -155.79666
                   103.7                      -157.30148
                  103.96                      -158.74052
                  104.22                      -160.10306
                  104.48                      -161.37894
                  104.74                      -162.55592
                     105                      -163.61728
                  105.26                      -164.53842
                  105.52                      -165.28406
                  105.78                      -165.80589
                  106.04                      -166.04107
                   106.3                      -165.90544
                  106.56                      -165.28308
                  106.82                      -164.00392
                  107.08                      -161.80864
                  107.34                      -158.29869
                   107.6                      -152.87683
                  107.86                       -144.7335
                  108.12                      -133.09759
                  108.38                       -118.1422
                  108.64                      -102.05869
                   108.9                      -87.963697
                  109.16                      -77.385864
                  109.42                      -70.075923
                  109.68                      -65.212719
                  109.94                      -62.060341
                   110.2                      -60.090732
                  110.46                      -58.947415
                  110.72                      -58.391491
                  110.98                      -58.263304
                  111.24                      -58.455531
                   111.5                      -58.894739
                  111.76                      -59.528144
                  112.02                      -60.315529
                  112.28                      -61.224215
                  112.54                      -62.228199
                   112.8                      -63.306931
                  113.06                       -64.44588
                  113.32                       -65.63499
                  113.58                       -66.86628
                  113.84                      -68.133636
                   114.1                      -69.430061
                  114.36                      -70.749435
                  114.62                      -72.085967
                  114.88                      -73.435503
                  115.14                      -74.795748
                   115.4                      -76.165501
                  115.66                      -77.543998
                  115.92                      -78.929159
                  116.18                       -80.31935
                  116.44                      -81.711834
                   116.7                      -83.104755
                  116.96                      -84.497349
                  117.22                      -85.889286
                  117.48                      -87.280896
                  117.74                      -88.671742
                     118                      -90.060947
                  118.26                      -91.446875
                  118.52                       -92.82854
                  118.78                      -94.204741
                  119.04                      -95.575479
                   119.3                      -96.941079
                  119.56                      -98.301435
                  119.82                      -99.655888
                  120.08                      -101.00346
                  120.34                      -102.34272
                   120.6                      -103.67335
                  120.86                      -104.99491
                  121.12                       -106.3074
                  121.38                      -107.61082
                  121.64                       -108.9044
                   121.9                      -110.18662
                  122.16                      -111.45594
                  122.42                      -112.71106
                  122.68                      -113.95175
                  122.94                      -115.17856
                   123.2                      -116.39204
                  123.46                      -117.59218
                  123.72                      -118.77747
                  123.98                      -119.94581
                  124.24                      -121.09459
                   124.5                      -122.22207
                  124.76                      -123.32725
                  125.02                      -124.41002
                  125.28                      -125.47018
                  125.54                      -126.50684
                   125.8                      -127.51749
                  126.06                       -128.4994
                  126.32                      -129.44939
                  126.58                      -130.36486
                  126.84                      -131.24447
                   127.1                      -132.08639
                  127.36                      -132.88864
                  127.62                      -133.64794
                  127.88                      -134.35937
                  128.14                       -135.0178
               128.39999                      -135.61831
                  128.66                      -136.15609
                  128.92                      -136.62699
               129.17999                      -137.02566
                  129.44                      -137.34542
                   129.7                      -137.57797
               129.96001                      -137.71304
                  130.22                      -137.74015
                  130.48                      -137.64857
               130.74001                      -137.42782
                     131                       -137.0662
               131.25999                      -136.55006
                  131.52                      -135.86343
                  131.78                      -134.98818
               132.03999                      -133.90573
                   132.3                      -132.59914
                  132.56                      -131.05334
               132.81999                      -129.25596
                  133.08                      -127.19718
                  133.34                      -124.87098
               133.60001                      -122.27824
                  133.86                       -119.4301
                  134.12                      -116.35226
                  134.38                      -113.08557
                  134.64                      -109.68348
               134.89999                      -106.20828
                  135.16                      -102.72499
                  135.42                      -99.298422
               135.67999                      -95.989224
                  135.94                      -92.850725
                   136.2                       -89.92489
               136.46001                      -87.240352
                  136.72                      -84.810882
                  136.98                      -82.638662
               137.24001                      -80.717248
                   137.5                       -79.03582
               137.75999                      -77.581045
                  138.02                      -76.338606
                  138.28                      -75.292332
               138.53999                      -74.425279
                   138.8                      -73.719747
                  139.06                      -73.159344
               139.31999                      -72.729533
                  139.58                      -72.417968
                  139.84                      -72.214264
               140.10001                      -72.108697
                  140.36                      -72.092195
                  140.62                      -72.155799
                  140.88                       -72.29109
                  141.14                      -72.491297
               141.39999                      -72.751062
                  141.66                      -73.065579
                  141.92                      -73.431132
               142.17999                      -73.843674
                  142.44                      -74.298618
                   142.7                      -74.791705
               142.96001                      -75.319431
                  143.22                      -75.878414
                  143.48                      -76.466139
               143.74001                      -77.080855
                     144                      -77.719833
               144.25999                      -78.380886
                  144.52                      -79.060955
                  144.78                      -79.757525
               145.03999                       -80.46863
                   145.3                      -81.192739
                  145.56                      -81.928541
               145.81999                      -82.675273
                  146.08                      -83.431183
                  146.34                      -84.194852
               146.60001                      -84.964315
                  146.86                      -85.738476
                  147.12                      -86.516353
                  147.38                      -87.297508
                  147.64                      -88.081395
               147.89999                      -88.867467
                  148.16                      -89.654524
                  148.42                      -90.441799
               148.67999                      -91.227871
                  148.94                      -92.012414
                   149.2                      -92.794881
               149.46001                      -93.575271
                  149.72                      -94.353366
                  149.98                      -95.128292
               150.24001                      -95.899502
                   150.5                      -96.665904
               150.75999                      -97.426951
                  151.02                      -98.182096
                  151.28                       -98.93156
               151.53999                      -99.674685
                   151.8                      -100.41169
                  152.06                       -101.1417
               152.31999                      -101.86417
                  152.58                      -102.57823
                  152.84                      -103.28321
               153.10001                       -103.9788
                  153.36                      -104.66433
                  153.62                      -105.33959
                  153.88                      -106.00392
                  154.14                      -106.65689
               154.39999                      -107.29772
                  154.66                       -107.9261
                  154.92                      -108.54191
               155.17999                      -109.14417
                  155.44                      -109.73266
                   155.7                      -110.30628
               155.96001                      -110.86417
                  156.22                      -111.40534
                  156.48                      -111.92925
               156.74001                      -112.43545
                     157                      -112.92339
               157.25999                      -113.39233
                  157.52                      -113.84159
                  157.78                      -114.26965
               158.03999                      -114.67564
                   158.3                      -115.05835
                  158.56                      -115.41723
               158.81999                      -115.75164
                  159.08                      -116.06069
                  159.34                      -116.34351
               159.60001                      -116.59858
                  159.86                      -116.82458
                  160.12                      -117.02031
                  160.38                      -117.18467
                  160.64                      -117.31712
               160.89999                      -117.41678
                  161.16                      -117.48257
                  161.42                      -117.51317
               161.67999                      -117.50716
                  161.94                      -117.46334
                   162.2                      -117.38072
               162.46001                      -117.25887
                  162.72                      -117.09724
                  162.98                       -116.8955
               163.24001                      -116.65257
                   163.5                      -116.36767
               163.75999                      -116.04036
                  164.02                      -115.67044
                  164.28                      -115.25833
               164.53999                      -114.80492
                   164.8                      -114.31107
                  165.06                      -113.77744
               165.31999                      -113.20491
                  165.58                      -112.59456
                  165.84                      -111.94815
               166.10001                       -111.2683
                  166.36                      -110.55774
                  166.62                      -109.81986
                  166.88                       -109.0574
                  167.14                      -108.27329
               167.39999                      -107.47094
                  167.66                      -106.65383
                  167.92                      -105.82634
               168.17999                      -104.99283
                  168.44                      -104.15769
                   168.7                      -103.32496
               168.96001                      -102.49834
                  169.22                      -101.68079
