        Frequency / MHz                S1,1 (83)/abs,dB
----------------------------------------------------------------------
                      40                      -5.9023448
               40.259998                      -6.0178636
                   40.52                      -6.1427421
               40.779999                       -6.279834
               41.040001                      -6.4321382
               41.299999                      -6.6035883
               41.560001                      -6.7994367
                   41.82                      -7.0259856
               42.079998                      -7.2897318
                   42.34                      -7.5962106
               42.599998                      -7.9489643
               42.860001                      -8.3489392
               43.119999                      -8.7944454
               43.380001                      -9.2815358
               43.639999                      -9.8044773
               43.900002                      -10.355859
                   44.16                      -10.926037
               44.419998                      -11.501978
                   44.68                      -12.066107
               44.939999                      -12.596258
               45.200001                      -13.067797
               45.459999                      -13.458239
               45.720001                      -13.753081
                   45.98                      -13.950287
               46.240002                      -14.061305
                    46.5                      -14.108454
               46.759998                      -14.120407
                   47.02                      -14.127591
               47.279999                      -14.158486
               47.540001                      -14.237019
               47.799999                      -14.381024
               48.060001                      -14.601871
                   48.32                      -14.905336
               48.579998                      -15.293732
                   48.84                      -15.768948
               49.099998                      -16.335593
               49.360001                      -17.003041
               49.619999                      -17.785135
               49.880001                       -18.69665
               50.139999                      -19.745633
               50.400002                      -20.919467
                   50.66                       -22.16058
               50.919998                      -23.331031
                   51.18                      -24.194925
               51.439999                      -24.504953
               51.700001                      -24.200774
               51.959999                      -23.465696
               52.220001                      -22.551919
                   52.48                      -21.640211
               52.740002                      -20.827692
                      53                      -20.158099
               53.259998                      -19.645173
                   53.52                      -19.285014
               53.779999                      -19.063095
               54.040001                      -18.960113
               54.299999                      -18.958224
               54.560001                      -19.047006
                   54.82                      -19.226999
               55.079998                       -19.50898
                   55.34                      -19.909013
               55.599998                      -20.441124
               55.860001                      -21.109574
               56.119999                      -21.901508
               56.380001                       -22.77954
               56.639999                      -23.673703
               56.900002                      -24.475085
                   57.16                      -25.042694
               57.419998                      -25.245647
                   57.68                      -25.038493
               57.939999                      -24.500575
               58.200001                      -23.784771
               58.459999                      -23.033872
               58.720001                      -22.337729
                   58.98                      -21.732748
               59.240002                       -21.21842
                    59.5                      -20.777247
               59.759998                      -20.393485
                   60.02                      -20.066349
               60.279999                      -19.813025
               60.540001                      -19.661322
               60.799999                      -19.637348
               61.060001                      -19.754253
                   61.32                      -20.005231
               61.579998                      -20.362364
                   61.84                      -20.783697
               62.099998                      -21.230272
               62.360001                      -21.687572
               62.619999                      -22.176611
               62.880001                      -22.743536
               63.139999                       -23.43274
               63.400002                      -24.255862
                   63.66                      -25.161654
               63.919998                      -26.007971
                   64.18                      -26.555296
               64.440002                      -26.533904
               64.699997                      -25.804712
               64.959999                      -24.475407
               65.220001                      -22.819404
               65.480003                      -21.108342
               65.739998                      -19.528365
                      66                      -18.182528
               66.260002                      -17.118995
               66.519997                      -16.354584
               66.779999                      -15.888491
               67.040001                      -15.708414
               67.300003                      -15.791669
               67.559998                      -16.103146
                   67.82                      -16.592283
               68.080002                      -17.192949
               68.339996                      -17.832215
               68.599998                      -18.451114
               68.860001                      -19.028265
               69.120003                      -19.586674
               69.379997                      -20.175346
               69.639999                      -20.839799
               69.900002                      -21.598954
               70.159996                      -22.433121
               70.419998                      -23.280422
                   70.68                       -24.04204
               70.940002                      -24.602227
               71.199997                      -24.866498
               71.459999                      -24.804089
               71.720001                      -24.463597
               71.980003                      -23.946259
               72.239998                      -23.359624
                    72.5                      -22.784029
               72.760002                       -22.26203
               73.019997                      -21.803857
               73.279999                      -21.400528
               73.540001                      -21.039107
               73.800003                      -20.715143
               74.059998                      -20.437615
                   74.32                      -20.225193
               74.580002                      -20.097504
               74.839996                       -20.06688
               75.099998                      -20.134169
               75.360001                      -20.289593
               75.620003                      -20.518154
               75.879997                      -20.807828
               76.139999                      -21.157166
               76.400002                      -21.578467
               76.659996                      -22.094883
               76.919998                      -22.733468
                   77.18                      -23.518041
               77.440002                      -24.464742
               77.699997                      -25.581007
               77.959999                       -26.86623
               78.220001                      -28.307514
               78.480003                      -29.852316
               78.739998                      -31.322924
                      79                      -32.288095
               79.260002                      -32.225462
               79.519997                      -31.171648
               79.779999                      -29.685782
               80.040001                      -28.194734
               80.300003                      -26.855727
               80.559998                      -25.690681
                   80.82                      -24.679219
               81.080002                      -23.797511
               81.339996                      -23.030845
               81.599998                      -22.373836
               81.860001                      -21.825318
               82.120003                       -21.38265
               82.379997                      -21.038358
               82.639999                      -20.780109
               82.900002                       -20.59366
               83.159996                      -20.467271
               83.419998                      -20.395448
                   83.68                      -20.379998
               83.940002                      -20.427879
               84.199997                      -20.547064
               84.459999                      -20.742609
               84.720001                      -21.014744
               84.980003                      -21.359758
               85.239998                      -21.773329
                    85.5                      -22.254854
               85.760002                      -22.810713
               86.019997                      -23.454741
               86.279999                      -24.205673
               86.540001                      -25.082692
               86.800003                      -26.100553
               87.059998                      -27.264306
                   87.32                      -28.560365
               87.580002                      -29.934738
               87.839996                      -31.244014
               88.099998                      -32.193805
               88.360001                      -32.413191
               88.620003                      -31.798254
               88.879997                      -30.650531
               89.139999                      -29.339426
               89.400002                      -28.074975
               89.659996                      -26.932415
               89.919998                      -25.922248
                   90.18                      -25.032662
               90.440002                       -24.24922
               90.699997                      -23.562107
               90.959999                      -22.966554
               91.220001                      -22.459974
               91.480003                      -22.038639
               91.739998                      -21.695797
                      92                      -21.422011
               92.260002                      -21.207384
               92.519997                      -21.044465
               92.779999                      -20.930287
               93.040001                      -20.866406
               93.300003                      -20.856935
               93.559998                      -20.905686
                   93.82                      -21.013924
               94.080002                      -21.179869
               94.339996                      -21.400168
               94.599998                      -21.672678
               94.860001                      -21.999139
               95.120003                      -22.386373
               95.379997                      -22.845379
               95.639999                      -23.388998
               95.900002                      -24.029647
               96.159996                      -24.778722
               96.419998                       -25.64874
