        Frequency / MHz                S1,1 (32)/abs,dB
----------------------------------------------------------------------
                      40                      -3.4321133
               40.259998                      -3.4383514
                   40.52                      -3.4446179
               40.779999                      -3.4509294
               41.040001                      -3.4572907
               41.299999                      -3.4637071
               41.560001                      -3.4701785
                   41.82                       -3.476704
               42.079998                      -3.4832875
                   42.34                      -3.4899327
               42.599998                      -3.4966529
               42.860001                      -3.5034616
               43.119999                      -3.5103785
               43.380001                      -3.5174197
               43.639999                       -3.524602
               43.900002                      -3.5319346
                   44.16                      -3.5394259
               44.419998                      -3.5470756
                   44.68                      -3.5548807
               44.939999                      -3.5628395
               45.200001                      -3.5709478
               45.459999                      -3.5792059
               45.720001                      -3.5876188
                   45.98                      -3.5961921
               46.240002                      -3.6049388
                    46.5                      -3.6138723
               46.759998                      -3.6230003
                   47.02                      -3.6323353
               47.279999                      -3.6418803
               47.540001                      -3.6516374
               47.799999                      -3.6616008
               48.060001                       -3.671768
                   48.32                      -3.6821345
               48.579998                      -3.6926942
                   48.84                      -3.7034482
               49.099998                      -3.7143994
               49.360001                      -3.7255521
               49.619999                      -3.7369172
               49.880001                      -3.7485015
               50.139999                      -3.7603101
               50.400002                      -3.7723507
                   50.66                      -3.7846224
               50.919998                       -3.797123
                   51.18                       -3.809846
               51.439999                      -3.8227866
               51.700001                      -3.8359384
               51.959999                      -3.8492977
               52.220001                      -3.8628633
                   52.48                      -3.8766379
               52.740002                      -3.8906245
                      53                      -3.9048293
               53.259998                      -3.9192579
                   53.52                       -3.933912
               53.779999                      -3.9487934
               54.040001                      -3.9638976
               54.299999                      -3.9792219
               54.560001                      -3.9947569
                   54.82                      -4.0104971
               55.079998                      -4.0264349
                   55.34                      -4.0425667
               55.599998                      -4.0588899
               55.860001                      -4.0754045
               56.119999                      -4.0921125
               56.380001                      -4.1090174
               56.639999                      -4.1261187
               56.900002                      -4.1434174
                   57.16                      -4.1609083
               57.419998                      -4.1785871
                   57.68                      -4.1964451
               57.939999                      -4.2144735
               58.200001                      -4.2326622
               58.459999                      -4.2510044
               58.720001                      -4.2694943
                   58.98                      -4.2881255
               59.240002                       -4.306898
                    59.5                      -4.3258088
               59.759998                      -4.3448566
                   60.02                      -4.3640385
               60.279999                       -4.383349
               60.540001                      -4.4027815
               60.799999                      -4.4223263
               61.060001                      -4.4419714
                   61.32                      -4.4617063
               61.579998                      -4.4815172
                   61.84                      -4.5013974
               62.099998                      -4.5213352
               62.360001                      -4.5413247
               62.619999                      -4.5613608
               62.880001                      -4.5814347
               63.139999                      -4.6015456
               63.400002                      -4.6216801
                   63.66                      -4.6418335
               63.919998                       -4.661991
                   64.18                      -4.6821407
               64.440002                      -4.7022689
