        Frequency / MHz                S1,1 (53)/abs,dB
----------------------------------------------------------------------
                      40                      -3.8782103
               40.259998                      -3.9262395
                   40.52                      -3.9739568
               40.779999                      -4.0213546
               41.040001                      -4.0684234
               41.299999                      -4.1151515
               41.560001                      -4.1615303
                   41.82                      -4.2075505
               42.079998                      -4.2532007
                   42.34                      -4.2984706
               42.599998                       -4.343349
               42.860001                      -4.3878259
               43.119999                      -4.4318879
               43.380001                      -4.4755222
               43.639999                      -4.5187196
               43.900002                      -4.5614643
                   44.16                      -4.6037464
               44.419998                       -4.645554
                   44.68                      -4.6868751
               44.939999                      -4.7276974
               45.200001                      -4.7680124
               45.459999                        -4.80781
               45.720001                      -4.8470827
                   45.98                      -4.8858229
               46.240002                      -4.9240239
                    46.5                      -4.9616832
               46.759998                      -4.9987962
                   47.02                      -5.0353624
               47.279999                      -5.0713803
               47.540001                      -5.1068533
               47.799999                      -5.1417808
               48.060001                      -5.1761678
                   48.32                       -5.210019
               48.579998                      -5.2433399
                   48.84                      -5.2761346
               49.099998                       -5.308409
               49.360001                      -5.3401706
               49.619999                      -5.3714241
               49.880001                      -5.4021766
               50.139999                      -5.4324318
               50.400002                      -5.4621946
                   50.66                        -5.49147
               50.919998                      -5.5202605
                   51.18                      -5.5485694
               51.439999                      -5.5763957
               51.700001                      -5.6037419
               51.959999                      -5.6306075
               52.220001                       -5.656993
                   52.48                      -5.6828958
               52.740002                      -5.7083159
                      53                      -5.7332518
               53.259998                      -5.7577014
                   53.52                      -5.7816655
               53.779999                      -5.8051443
               54.040001                      -5.8281364
               54.299999                      -5.8506465
               54.560001                      -5.8726766
                   54.82                       -5.894232
               55.079998                      -5.9153169
                   55.34                      -5.9359414
               55.599998                      -5.9561129
               55.860001                      -5.9758404
               56.119999                      -5.9951376
               56.380001                      -6.0140166
               56.639999                       -6.032492
               56.900002                       -6.050577
                   57.16                      -6.0682878
               57.419998                      -6.0856391
                   57.68                      -6.1026477
               57.939999                       -6.119327
               58.200001                      -6.1356943
               58.459999                      -6.1517617
               58.720001                      -6.1675436
                   58.98                      -6.1830511
               59.240002                      -6.1982964
                    59.5                      -6.2132905
               59.759998                      -6.2280401
                   60.02                      -6.2425541
               60.279999                      -6.2568394
               60.540001                      -6.2709011
               60.799999                      -6.2847459
               61.060001                      -6.2983775
                   61.32                      -6.3118019
               61.579998                      -6.3250246
                   61.84                      -6.3380503
               62.099998                      -6.3508861
               62.360001                      -6.3635412
               62.619999                      -6.3760238
               62.880001                      -6.3883451
               63.139999                      -6.4005199
               63.400002                      -6.4125621
                   63.66                      -6.4244914
               63.919998                      -6.4363268
                   64.18                      -6.4480921
               64.440002                      -6.4598109
               64.699997                      -6.4715131
               64.959999                      -6.4832263
               65.220001                      -6.4949829
               65.480003                      -6.5068165
               65.739998                      -6.5187621
                      66                      -6.5308548
               66.260002                      -6.5431332
               66.519997                      -6.5556346
               66.779999                      -6.5683976
               67.040001                      -6.5814622
               67.300003                      -6.5948659
               67.559998                      -6.6086505
                   67.82                      -6.6228556
               68.080002                      -6.6375209
               68.339996                      -6.6526877
               68.599998                      -6.6683985
               68.860001                      -6.6846953
               69.120003                      -6.7016229
               69.379997                      -6.7192278
               69.639999                      -6.7375578
               69.900002                      -6.7566651
               70.159996                      -6.7766034
               70.419998                      -6.7974306
                   70.68                      -6.8192108
               70.940002                      -6.8420097
               71.199997                      -6.8659007
               71.459999                      -6.8909609
               71.720001                      -6.9172732
               71.980003                      -6.9449267
               72.239998                      -6.9740163
                    72.5                      -7.0046417
               72.760002                      -7.0369109
               73.019997                      -7.0709333
               73.279999                      -7.1068255
               73.540001                      -7.1447079
               73.800003                      -7.1847043
               74.059998                      -7.2269445
                   74.32                      -7.2715548
               74.580002                      -7.3186675
               74.839996                      -7.3684136
               75.099998                      -7.4209255
               75.360001                      -7.4763303
               75.620003                      -7.5347555
               75.879997                      -7.5963249
               76.139999                      -7.6611566
               76.400002                      -7.7293638
               76.659996                      -7.8010528
               76.919998                      -7.8763229
                   77.18                      -7.9552631
               77.440002                      -8.0379568
               77.699997                      -8.1244731
               77.959999                      -8.2148715
               78.220001                      -8.3092022
               78.480003                      -8.4075017
               78.739998                      -8.5097901
                      79                      -8.6160819
               79.260002                      -8.7263705
               79.519997                      -8.8406403
               79.779999                      -8.9588574
               80.040001                       -9.080977
               80.300003                      -9.2069371
               80.559998                      -9.3366612
                   80.82                      -9.4700588
               81.080002                      -9.6070255
               81.339996                      -9.7474394
               81.599998                      -9.8911678
               81.860001                      -10.038063
               82.120003                      -10.187961
               82.379997                      -10.340691
               82.639999                      -10.496063
               82.900002                      -10.653883
               83.159996                      -10.813938
               83.419998                      -10.976014
                   83.68                      -11.139883
               83.940002                      -11.305313
               84.199997                      -11.472061
               84.459999                      -11.639886
               84.720001                      -11.808539
               84.980003                      -11.977773
               85.239998                      -12.147338
                    85.5                      -12.316989
               85.760002                      -12.486483
               86.019997                      -12.655582
               86.279999                      -12.824054
               86.540001                      -12.991679
               86.800003                      -13.158246
               87.059998                      -13.323553
                   87.32                      -13.487415
               87.580002                      -13.649658
               87.839996                      -13.810128
               88.099998                      -13.968684
               88.360001                      -14.125203
               88.620003                      -14.279581
               88.879997                      -14.431728
               89.139999                      -14.581576
               89.400002                      -14.729074
               89.659996                      -14.874186
               89.919998                      -15.016895
                   90.18                      -15.157197
               90.440002                      -15.295105
               90.699997                      -15.430645
               90.959999                      -15.563854
               91.220001                      -15.694781
               91.480003                      -15.823484
               91.739998                      -15.950029
                      92                      -16.074488
               92.260002                       -16.19694
               92.519997                      -16.317465
               92.779999                      -16.436149
               93.040001                      -16.553075
               93.300003                      -16.668335
               93.559998                      -16.782013
                   93.82                      -16.894196
               94.080002                      -17.004969
               94.339996                      -17.114419
               94.599998                      -17.222628
               94.860001                      -17.329678
               95.120003                      -17.435651
               95.379997                      -17.540627
               95.639999                      -17.644687
               95.900002                      -17.747911
               96.159996                      -17.850378
               96.419998                      -17.952169
                   96.68                      -18.053368
               96.940002                      -18.154057
               97.199997                      -18.254321
               97.459999                      -18.354244
               97.720001                      -18.453916
               97.980003                      -18.553427
               98.239998                      -18.652864
                    98.5                      -18.752321
               98.760002                      -18.851888
               99.019997                      -18.951657
               99.279999                      -19.051719
               99.540001                      -19.152164
               99.800003                      -19.253079
                  100.06                      -19.354549
                  100.32                      -19.456656
                  100.58                      -19.559478
                  100.84                      -19.663092
                   101.1                      -19.767564
                  101.36                       -19.87296
                  101.62                      -19.979343
                  101.88                      -20.086764
                  102.14                      -20.195276
                   102.4                      -20.304926
                  102.66                      -20.415755
                  102.92                      -20.527805
                  103.18                       -20.64111
                  103.44                      -20.755705
                   103.7                      -20.871625
                  103.96                      -20.988904
                  104.22                      -21.107574
                  104.48                      -21.227674
                  104.74                      -21.349238
                     105                      -21.472311
                  105.26                      -21.596936
                  105.52                      -21.723159
                  105.78                      -21.851037
                  106.04                      -21.980625
                   106.3                      -22.111986
                  106.56                      -22.245185
                  106.82                      -22.380292
                  107.08                      -22.517382
                  107.34                      -22.656531
                   107.6                      -22.797816
                  107.86                       -22.94132
                  108.12                      -23.087122
                  108.38                      -23.235305
                  108.64                      -23.385949
                   108.9                      -23.539131
                  109.16                      -23.694931
                  109.42                      -23.853422
                  109.68                      -24.014674
                  109.94                      -24.178758
                   110.2                      -24.345739
                  110.46                      -24.515681
                  110.72                      -24.688642
                  110.98                      -24.864683
                  111.24                       -25.04386
                   111.5                      -25.226229
                  111.76                      -25.411848
                  112.02                      -25.600774
                  112.28                      -25.793067
                  112.54                      -25.988791
                   112.8                      -26.188009
                  113.06                      -26.390794
                  113.32                      -26.597218
                  113.58                      -26.807361
                  113.84                      -27.021303
                   114.1                      -27.239131
                  114.36                      -27.460929
                  114.62                      -27.686784
                  114.88                      -27.916781
                  115.14                      -28.150997
                   115.4                      -28.389498
                  115.66                      -28.632339
                  115.92                      -28.879555
                  116.18                      -29.131155
                  116.44                      -29.387113
                   116.7                      -29.647362
                  116.96                      -29.911786
                  117.22                      -30.180204
                  117.48                      -30.452362
                  117.74                      -30.727921
                     118                      -31.006433
                  118.26                      -31.287338
                  118.52                      -31.569931
                  118.78                      -31.853357
                  119.04                       -32.13658
                   119.3                      -32.418375
                  119.56                      -32.697301
                  119.82                      -32.971693
                  120.08                      -33.239653
                  120.34                      -33.499047
                   120.6                      -33.747528
                  120.86                      -33.982552
                  121.12                      -34.201434
                  121.38                      -34.401419
                  121.64                      -34.579765
                   121.9                      -34.733864
                  122.16                      -34.861352
                  122.42                      -34.960245
                  122.68                      -35.029054
                  122.94                      -35.066873
                   123.2                      -35.073443
                  123.46                      -35.049164
                  123.72                       -34.99507
                  123.98                      -34.912758
                  124.24                      -34.804281
                   124.5                      -34.672035
                  124.76                      -34.518633
                  125.02                      -34.346783
                  125.28                      -34.159187
                  125.54                      -33.958461
                   125.8                      -33.747065
                  126.06                      -33.527272
                  126.32                      -33.301136
                  126.58                      -33.070486
                  126.84                       -32.83693
                   127.1                      -32.601861
                  127.36                      -32.366474
                  127.62                      -32.131779
                  127.88                      -31.898624
                  128.14                      -31.667708
               128.39999                      -31.439602
                  128.66                      -31.214763
                  128.92                      -30.993552
               129.17999                      -30.776243
                  129.44                      -30.563039
                   129.7                      -30.354082
               129.96001                       -30.14946
                  130.22                      -29.949218
                  130.48                      -29.753368
               130.74001                       -29.56189
                     131                      -29.374743
               131.25999                      -29.191865
                  131.52                      -29.013183
                  131.78                      -28.838613
               132.03999                      -28.668064
                   132.3                      -28.501447
                  132.56                      -28.338663
               132.81999                      -28.179621
                  133.08                      -28.024226
                  133.34                      -27.872391
               133.60001                      -27.724032
                  133.86                      -27.579066
                  134.12                      -27.437417
                  134.38                      -27.299014
                  134.64                      -27.163787
               134.89999                      -27.031673
                  135.16                      -26.902608
                  135.42                      -26.776533
               135.67999                      -26.653392
                  135.94                      -26.533125
                   136.2                      -26.415678
               136.46001                      -26.300994
                  136.72                      -26.189017
                  136.98                      -26.079689
               137.24001                      -25.972953
                   137.5                      -25.868749
               137.75999                      -25.767018
                  138.02                        -25.6677
                  138.28                      -25.570735
               138.53999                       -25.47606
                   138.8                      -25.383616
                  139.06                      -25.293345
               139.31999                      -25.205186
                  139.58                      -25.119084
                  139.84                      -25.034986
               140.10001                      -24.952839
                  140.36                      -24.872595
                  140.62                      -24.794208
                  140.88                      -24.717637
                  141.14                      -24.642844
               141.39999                      -24.569793
                  141.66                      -24.498454
                  141.92                      -24.428798
               142.17999                      -24.360801
                  142.44                      -24.294438
                   142.7                      -24.229691
               142.96001                       -24.16654
                  143.22                       -24.10497
                  143.48                      -24.044961
               143.74001                      -23.986501
                     144                      -23.929571
               144.25999                      -23.874157
                  144.52                      -23.820241
                  144.78                      -23.767805
               145.03999                      -23.716833
                   145.3                      -23.667303
                  145.56                      -23.619197
               145.81999                       -23.57249
                  146.08                      -23.527162
                  146.34                      -23.483191
               146.60001                      -23.440555
                  146.86                      -23.399228
                  147.12                      -23.359192
                  147.38                      -23.320423
                  147.64                      -23.282901
               147.89999                      -23.246608
                  148.16                      -23.211526
                  148.42                       -23.17764
               148.67999                      -23.144937
                  148.94                      -23.113406
                   149.2                      -23.083037
               149.46001                      -23.053824
                  149.72                      -23.025763
                  149.98                      -22.998849
               150.24001                      -22.973081
                   150.5                      -22.948459
               150.75999                      -22.924986
                  151.02                       -22.90266
                  151.28                      -22.881485
               151.53999                      -22.861462
                   151.8                      -22.842594
                  152.06                      -22.824883
               152.31999                      -22.808328
                  152.58                       -22.79293
                  152.84                      -22.778687
               153.10001                      -22.765598
                  153.36                      -22.753663
                  153.62                      -22.742876
                  153.88                      -22.733232
                  154.14                      -22.724731
               154.39999                      -22.717365
                  154.66                      -22.711132
                  154.92                      -22.706027
               155.17999                      -22.702048
                  155.44                      -22.699192
                   155.7                      -22.697458
               155.96001                      -22.696848
                  156.22                      -22.697364
                  156.48                      -22.699011
               156.74001                      -22.701794
                     157                      -22.705722
               157.25999                      -22.710804
                  157.52                      -22.717052
                  157.78                       -22.72448
               158.03999                      -22.733103
                   158.3                      -22.742938
                  158.56                         -22.754
               158.81999                      -22.766309
                  159.08                      -22.779883
                  159.34                      -22.794738
               159.60001                      -22.810896
                  159.86                      -22.828373
                  160.12                      -22.847187
                  160.38                      -22.867355
                  160.64                      -22.888892
               160.89999                      -22.911815
                  161.16                      -22.936136
                  161.42                      -22.961869
               161.67999                      -22.989027
                  161.94                      -23.017622
                   162.2                      -23.047665
               162.46001                      -23.079167
                  162.72                      -23.112138
                  162.98                      -23.146588
               163.24001                      -23.182527
                   163.5                      -23.219967
               163.75999                      -23.258915
                  164.02                      -23.299383
                  164.28                      -23.341383
               164.53999                       -23.38492
                   164.8                      -23.430006
                  165.06                      -23.476647
               165.31999                      -23.524848
                  165.58                      -23.574614
                  165.84                      -23.625947
               166.10001                      -23.678842
                  166.36                      -23.733293
                  166.62                      -23.789286
                  166.88                      -23.846803
                  167.14                      -23.905818
               167.39999                      -23.966296
                  167.66                      -24.028193
                  167.92                      -24.091455
               168.17999                      -24.156016
                  168.44                      -24.221798
                   168.7                      -24.288711
               168.96001                      -24.356649
                  169.22                      -24.425493
                  169.48                      -24.495109
               169.74001                      -24.565345
                     170                      -24.636035
               170.25999                      -24.706997
                  170.52                       -24.77803
                  170.78                      -24.848923
               171.03999                      -24.919444
                   171.3                       -24.98935
                  171.56                      -25.058381
               171.81999                       -25.12627
                  172.08                      -25.192735
                  172.34                       -25.25749
               172.60001                      -25.320237
                  172.86                      -25.380679
                  173.12                      -25.438519
                  173.38                       -25.49346
                  173.64                      -25.545212
               173.89999                      -25.593497
                  174.16                      -25.638049
                  174.42                      -25.678619
               174.67999                       -25.71498
                  174.94                      -25.746933
                   175.2                      -25.774306
               175.46001                      -25.796957
                  175.72                      -25.814783
                  175.98                      -25.827716
               176.24001                      -25.835724
                   176.5                      -25.838819
               176.75999                      -25.837049
                  177.02                      -25.830502
                  177.28                      -25.819302
               177.53999                      -25.803611
                   177.8                      -25.783621
                  178.06                      -25.759552
               178.31999                      -25.731653
                  178.58                      -25.700192
                  178.84                      -25.665453
               179.10001                      -25.627736
                  179.36                      -25.587345
                  179.62                      -25.544593
                  179.88                      -25.499789
                  180.14                      -25.453242
               180.39999                       -25.40525
                  180.66                      -25.356106
                  180.92                      -25.306089
               181.17999                      -25.255464
                  181.44                       -25.20448
                   181.7                       -25.15337
               181.96001                       -25.10235
                  182.22                      -25.051618
                  182.48                      -25.001354
               182.74001                      -24.951722
                     183                      -24.902865
               183.25999                      -24.854915
                  183.52                      -24.807985
                  183.78                      -24.762176
               184.03999                      -24.717575
                   184.3                      -24.674255
                  184.56                      -24.632281
               184.81999                      -24.591707
                  185.08                      -24.552578
                  185.34                      -24.514934
               185.60001                      -24.478803
                  185.86                      -24.444211
                  186.12                      -24.411179
                  186.38                      -24.379721
                  186.64                      -24.349852
               186.89999                      -24.321577
                  187.16                      -24.294902
                  187.42                      -24.269831
               187.67999                      -24.246361
                  187.94                       -24.22449
                   188.2                      -24.204212
               188.46001                       -24.18552
                  188.72                      -24.168401
                  188.98                      -24.152844
               189.24001                      -24.138832
                   189.5                      -24.126346
               189.75999                      -24.115368
                  190.02                      -24.105873
                  190.28                      -24.097835
               190.53999                      -24.091231
                   190.8                      -24.086028
                  191.06                      -24.082199
               191.31999                      -24.079711
                  191.58                      -24.078533
                  191.84                      -24.078631
               192.10001                      -24.079976
                  192.36                      -24.082532
                  192.62                       -24.08627
                  192.88                      -24.091158
                  193.14                      -24.097167
               193.39999                      -24.104267
                  193.66                      -24.112432
                  193.92                      -24.121636
               194.17999                      -24.131854
                  194.44                      -24.143065
                   194.7                      -24.155245
               194.96001                      -24.168373
                  195.22                      -24.182431
                  195.48                      -24.197398
               195.74001                      -24.213255
                     196                      -24.229981
               196.25999                      -24.247558
                  196.52                      -24.265964
                  196.78                      -24.285177
               197.03999                      -24.305174
                   197.3                      -24.325932
                  197.56                      -24.347423
               197.81999                      -24.369621
                  198.08                      -24.392497
                  198.34                      -24.416019
               198.60001                      -24.440159
                  198.86                      -24.464882
                  199.12                      -24.490155
                  199.38                      -24.515945
                  199.64                      -24.542218
               199.89999                      -24.568941
                  200.16                       -24.59608
                  200.42                      -24.623601
               200.67999                      -24.651475
                  200.94                      -24.679671
                   201.2                      -24.708159
               201.46001                      -24.736912
                  201.72                      -24.765902
                  201.98                      -24.795103
               202.24001                      -24.824492
                   202.5                      -24.854044
               202.75999                      -24.883736
                  203.02                      -24.913543
                  203.28                      -24.943444
               203.53999                      -24.973411
                   203.8                      -25.003421
                  204.06                      -25.033448
               204.31999                      -25.063463
                  204.58                      -25.093435
                  204.84                      -25.123336
               205.10001                      -25.153127
                  205.36                      -25.182779
                  205.62                      -25.212251
                  205.88                      -25.241504
                  206.14                      -25.270501
               206.39999                      -25.299198
                  206.66                      -25.327557
                  206.92                      -25.355533
               207.17999                      -25.383087
                  207.44                      -25.410179
