        Frequency / MHz                S1,1 (83)/arg,degrees
----------------------------------------------------------------------
                      40                      -58.224843
               40.259998                       -71.46106
                   40.52                      -84.464844
               40.779999                      -97.254394
               41.040001                        -109.867
               41.299999                      -122.35415
               41.560001                      -134.77365
                   41.82                      -147.18192
               42.079998                      -159.62872
                   42.34                      -172.15649
               42.599998                       175.19568
               42.860001                       162.38507
               43.119999                       149.35821
               43.380001                       136.04644
               43.639999                       122.36663
               43.900002                       108.22887
                   44.16                       93.549622
               44.419998                       78.270079
                   44.68                       62.376802
               44.939999                       45.921098
               45.200001                       29.031355
               45.459999                       11.908643
               45.720001                      -5.2002975
                   45.98                      -22.050183
               46.240002                      -38.446327
                    46.5                      -54.274141
               46.759998                      -69.499235
                   47.02                      -84.144853
               47.279999                      -98.262663
               47.540001                      -111.91023
               47.799999                      -125.14162
               48.060001                      -138.01068
                   48.32                      -150.58287
               48.579998                      -162.94923
                   48.84                      -175.23701
               49.099998                       172.38794
               49.360001                       159.72521
               49.619999                        146.5448
               49.880001                        132.5827
               50.139999                       117.51792
               50.400002                       100.93717
                   50.66                       82.322829
               50.919998                       61.186015
                   51.18                       37.544329
               51.439999                       12.596706
               51.700001                      -11.504408
               51.959999                      -33.137092
               52.220001                      -52.003058
                   52.48                      -68.589382
               52.740002                      -83.508536
                      53                      -97.230932
               53.259998                      -110.05836
                   53.52                      -122.17724
               53.779999                      -133.72239
               54.040001                      -144.82937
               54.299999                      -155.66457
               54.560001                      -166.42834
                   54.82                      -177.33118
               55.079998                       171.43884
                   55.34                       159.73758
               55.599998                       147.46094
               55.860001                       134.51626
               56.119999                        120.7761
               56.380001                       106.03317
               56.639999                       89.989543
               56.900002                       72.338695
                   57.16                       53.002046
               57.419998                       32.435636
                   57.68                       11.659622
               57.939999                      -8.2107641
               58.200001                      -26.482995
               58.459999                      -42.958504
               58.720001                      -57.719254
                   58.98                       -70.94993
               59.240002                      -82.882763
                    59.5                      -93.803635
               59.759998                      -104.04947
                   60.02                      -113.96056
               60.279999                      -123.80281
               60.540001                      -133.70669
               60.799999                      -143.65451
               61.060001                      -153.52091
                   61.32                      -163.14295
               61.579998                       -172.4131
                   61.84                       178.62503
               62.099998                       169.71748
               62.360001                       160.43848
               62.619999                       150.33516
               62.880001                       139.09387
               63.139999                       126.62314
               63.400002                       113.04724
                   63.66                       98.665376
               63.919998                       83.899053
                   64.18                       69.166169
               64.440002                       54.604974
               64.699997                       39.881924
               64.959999                       24.496078
               65.220001                       8.2617563
               65.480003                      -8.6486997
               65.739998                      -25.937164
                      66                      -43.327374
               66.260002                      -60.595295
               66.519997                      -77.550555
               66.779999                       -94.01437
               67.040001                      -109.80467
               67.300003                      -124.73044
               67.559998                      -138.60523
                   67.82                      -151.28458
               68.080002                      -162.73864
               68.339996                       -173.1414
               68.599998                       177.08826
               68.860001                       167.36928
               69.120003                       157.15274
               69.379997                       146.08729
               69.639999                       134.05075
               69.900002                       121.07087
               70.159996                       107.22395
               70.419998                       92.566034
                   70.68                       77.125654
               70.940002                       60.968486
               71.199997                       44.303591
               71.459999                       27.526789
               71.720001                       11.123623
               71.980003                      -4.4909538
               72.239998                      -19.054886
                    72.5                       -32.44435
               72.760002                        -44.6352
               73.019997                      -55.688084
               73.279999                      -65.751303
               73.540001                      -75.053474
               73.800003                      -83.860156
               74.059998                      -92.407619
                   74.32                      -100.84427
               74.580002                      -109.21076
               74.839996                        -117.466
               75.099998                      -125.53742
               75.360001                      -133.37652
               75.620003                      -141.00141
               75.879997                      -148.50959
               76.139999                      -156.05405
               76.400002                      -163.79435
               76.659996                      -171.84829
               76.919998                       179.72249
                   77.18                        170.8898
               77.440002                       161.60052
               77.699997                       151.69292
               77.959999                       140.79413
               78.220001                       128.19882
               78.480003                       112.75429
               78.739998                       92.954388
                      79                       68.048568
               79.260002                       40.575689
               79.519997                       15.626375
               79.779999                      -4.3520924
               80.040001                      -20.001204
               80.300003                      -32.612028
               80.559998                       -43.18385
                   80.82                      -52.405587
               81.080002                      -60.761149
               81.339996                      -68.587563
