        Frequency / MHz                S1,1 (21)/arg,degrees
----------------------------------------------------------------------
                      40                       96.642068
               40.259998                       94.888328
                   40.52                       93.135264
               40.779999                       91.382883
               41.040001                       89.631213
               41.299999                       87.880267
               41.560001                       86.130072
                   41.82                       84.380656
               42.079998                       82.632024
                   42.34                       80.884234
               42.599998                       79.137276
               42.860001                       77.391207
               43.119999                       75.646033
               43.380001                       73.901807
               43.639999                       72.158544
               43.900002                       70.416292
                   44.16                       68.675071
               44.419998                       66.934931
                   44.68                       65.195898
               44.939999                       63.458018
               45.200001                       61.721325
               45.459999                       59.985877
               45.720001                       58.251695
                   45.98                        56.51883
               46.240002                       54.787332
                    46.5                       53.057238
               46.759998                       51.328599
                   47.02                        49.60146
               47.279999                       47.875866
               47.540001                       46.151867
               47.799999                       44.429513
               48.060001                       42.708842
                   48.32                       40.989912
               48.579998                       39.272761
                   48.84                       37.557448
               49.099998                       35.844008
               49.360001                       34.132486
               49.619999                       32.422945
               49.880001                       30.715417
               50.139999                       29.009948
               50.400002                       27.306579
                   50.66                       25.605359
               50.919998                       23.906326
                   51.18                       22.209518
               51.439999                       20.514977
               51.700001                       18.822739
               51.959999                       17.132837
               52.220001                       15.445309
                   52.48                       13.760186
               52.740002                       12.077497
                      53                       10.397274
               53.259998                        8.719537
                   53.52                       7.0443177
               53.779999                       5.3716342
               54.040001                       3.7015078
               54.299999                       2.0339545
               54.560001                      0.36899042
                   54.82                       -1.293372
               55.079998                      -2.9531237
                   55.34                      -4.6102574
               55.599998                      -6.2647688
               55.860001                      -7.9166577
               56.119999                      -9.5659237
               56.380001                      -11.212576
               56.639999                       -12.85662
               56.900002                      -14.498068
                   57.16                      -16.136923
               57.419998                      -17.773245
                   57.68                      -19.407004
               57.939999                       -21.03826
               58.200001                      -22.667014
               58.459999                      -24.293325
               58.720001                      -25.917226
                   58.98                      -27.538749
               59.240002                      -29.157948
                    59.5                      -30.774894
               59.759998                      -32.389582
                   60.02                        -34.0021
               60.279999                      -35.612509
               60.540001                      -37.220868
               60.799999                      -38.827251
               61.060001                      -40.431724
                   61.32                      -42.034363
               61.579998                      -43.635256
                   61.84                      -45.234473
               62.099998                      -46.832103
               62.360001                       -48.42824
               62.619999                       -50.02298
               62.880001                      -51.616406
               63.139999                      -53.208637
               63.400002                      -54.799763
                   63.66                      -56.389889
               63.919998                      -57.979133
                   64.18                      -59.567588
               64.440002                      -61.155398
               64.699997                      -62.742651
               64.959999                      -64.329479
               65.220001                      -65.916011
               65.480003                      -67.502351
               65.739998                      -69.088647
                      66                      -70.675014
               66.260002                       -72.26159
               66.519997                      -73.848498
               66.779999                       -75.43588
               67.040001                      -77.023873
               67.300003                      -78.612615
               67.559998                       -80.20224
                   67.82                      -81.792895
               68.080002                      -83.384718
               68.339996                       -84.97786
               68.599998                      -86.572463
               68.860001                      -88.168672
               69.120003                      -89.766642
               69.379997                      -91.366519
               69.639999                      -92.968451
               69.900002                      -94.572602
               70.159996                       -96.17911
               70.419998                      -97.788139
