        Frequency / MHz                S1,1 (44)/arg,degrees
----------------------------------------------------------------------
                      40                       120.99716
               40.259998                       119.38134
                   40.52                       117.76549
               40.779999                       116.14961
               41.040001                       114.53373
               41.299999                       112.91786
               41.560001                       111.30204
                   41.82                       109.68627
               42.079998                       108.07056
                   42.34                       106.45495
               42.599998                       104.83945
               42.860001                       103.22409
               43.119999                       101.60889
               43.380001                       99.993854
               43.639999                       98.379013
               43.900002                       96.764396
                   44.16                       95.150026
               44.419998                       93.535909
                   44.68                       91.922086
               44.939999                       90.308577
               45.200001                       88.695402
               45.459999                       87.082603
               45.720001                       85.470194
                   45.98                       83.858194
               46.240002                       82.246652
                    46.5                       80.635582
               46.759998                       79.025029
                   47.02                       77.415018
               47.279999                       75.805572
               47.540001                       74.196735
               47.799999                       72.588538
               48.060001                       70.981019
                   48.32                       69.374205
               48.579998                       67.768154
                   48.84                       66.162875
               49.099998                       64.558429
               49.360001                       62.954843
               49.619999                       61.352166
               49.880001                       59.750441
               50.139999                       58.149698
               50.400002                       56.549986
                   50.66                       54.951353
               50.919998                       53.353833
                   51.18                       51.757481
               51.439999                       50.162328
               51.700001                       48.568436
               51.959999                       46.975838
               52.220001                       45.384579
                   52.48                       43.794717
               52.740002                       42.206292
                      53                       40.619345
               53.259998                       39.033925
                   53.52                       37.450083
               53.779999                       35.867865
               54.040001                       34.287304
               54.299999                       32.708459
               54.560001                       31.131373
                   54.82                       29.556086
               55.079998                       27.982644
                   55.34                       26.411093
               55.599998                       24.841468
               55.860001                       23.273819
               56.119999                       21.708182
               56.380001                       20.144595
               56.639999                       18.583098
               56.900002                       17.023728
                   57.16                       15.466525
               57.419998                       13.911516
                   57.68                       12.358737
               57.939999                       10.808221
               58.200001                       9.2599916
               58.459999                       7.7140835
               58.720001                       6.1705171
                   58.98                       4.6293184
               59.240002                       3.0905083
                    59.5                       1.5541065
               59.759998                     0.020130993
                   60.02                      -1.5114242
               60.279999                      -3.0405074
               60.540001                      -4.5671029
               60.799999                      -6.0912476
               61.060001                      -7.6129168
                   61.32                      -9.1321039
               61.579998                      -10.648812
                   61.84                       -12.16304
               62.099998                      -13.674795
               62.360001                      -15.184083
               62.619999                      -16.690915
               62.880001                      -18.195305
               63.139999                      -19.697264
               63.400002                      -21.196818
                   63.66                      -22.693983
               63.919998                      -24.188783
                   64.18                      -25.681242
               64.440002                      -27.171391
               64.699997                      -28.659272
               64.959999                      -30.144897
               65.220001                      -31.628319
               65.480003                      -33.109582
               65.739998                      -34.588715
                      66                      -36.065768
               66.260002                      -37.540797
               66.519997                      -39.013834
               66.779999                      -40.484952
               67.040001                      -41.954196
               67.300003                       -43.42162
               67.559998                       -44.88729
                   67.82                       -46.35127
               68.080002                      -47.813621
               68.339996                       -49.27441
               68.599998                      -50.733718
               68.860001                      -52.191597
               69.120003                      -53.648141
               69.379997                      -55.103415
               69.639999                      -56.557506
               69.900002                      -58.010486
               70.159996                      -59.462445
               70.419998                      -60.913471
                   70.68                      -62.363651
               70.940002                      -63.813065
               71.199997                      -65.261816
               71.459999                      -66.709995
               71.720001                      -68.157693
               71.980003                      -69.605003
               72.239998                      -71.052041
                    72.5                      -72.498899
               72.760002                      -73.945677
               73.019997                      -75.392488
               73.279999                      -76.839422
               73.540001                      -78.286604
               73.800003                      -79.734133
               74.059998                      -81.182119
                   74.32                      -82.630679
               74.580002                      -84.079916
               74.839996                      -85.529951
               75.099998                      -86.980902
               75.360001                      -88.432877
               75.620003                         -89.886
               75.879997                      -91.340386
               76.139999                      -92.796146
               76.400002                      -94.253407
               76.659996                      -95.712288
               76.919998                       -97.17291
                   77.18                      -98.635396
               77.440002                      -100.09987
               77.699997                      -101.56644
               77.959999                      -103.03524
               78.220001                       -104.5064
               78.480003                      -105.98001
               78.739998                      -107.45625
                      79                       -108.9352
               79.260002                        -110.417
               79.519997                      -111.90176
               79.779999                      -113.38962
               80.040001                      -114.88069
               80.300003                      -116.37513
               80.559998                      -117.87303
                   80.82                      -119.37452
               81.080002                      -120.87973
               81.339996                      -122.38879
               81.599998                      -123.90183
               81.860001                      -125.41897
               82.120003                      -126.94032
               82.379997                      -128.46604
               82.639999                      -129.99623
               82.900002                      -131.53102
               83.159996                      -133.07054
               83.419998                      -134.61494
                   83.68                      -136.16431
               83.940002                      -137.71882
               84.199997                      -139.27858
               84.459999                      -140.84372
               84.720001                      -142.41436
               84.980003                      -143.99068
               85.239998                      -145.57276
                    85.5                      -147.16078
               85.760002                      -148.75487
               86.019997                      -150.35517
               86.279999                      -151.96182
               86.540001                      -153.57497
               86.800003                      -155.19479
               87.059998                      -156.82143
                   87.32                      -158.45505
               87.580002                      -160.09581
               87.839996                      -161.74389
               88.099998                      -163.39948
               88.360001                      -165.06276
               88.620003                      -166.73393
               88.879997                       -168.4132
               89.139999                      -170.10078
               89.400002                      -171.79691
               89.659996                       -173.5018
               89.919998                      -175.21573
                   90.18                      -176.93896
               90.440002                      -178.67177
               90.699997                       179.58553
               90.959999                       177.83261
               91.220001                       176.06914
               91.480003                       174.29477
               91.739998                       172.50908
                      92                       170.71168
               92.260002                       168.90209
               92.519997                       167.07986
               92.779999                       165.24449
               93.040001                        163.3954
               93.300003                       161.53202
               93.559998                       159.65374
                   93.82                       157.75988
               94.080002                       155.84966
               94.339996                       153.92241
               94.599998                       151.97722
               94.860001                        150.0132
               95.120003                       148.02944
               95.379997                       146.02491
               95.639999                       143.99852
               95.900002                       141.94911
               96.159996                       139.87545
               96.419998                       137.77613
                   96.68                       135.64986
               96.940002                       133.49511
               97.199997                       131.31022
               97.459999                       129.09357
               97.720001                       126.84341
               97.980003                       124.55775
