        Frequency / MHz                S1,1 (20)/arg,degrees
----------------------------------------------------------------------
                      40                      -39.985916
               40.259998                      -42.493687
                   40.52                      -44.999229
               40.779999                      -47.502724
               41.040001                       -50.00438
               41.299999                      -52.504402
               41.560001                      -55.003014
                   41.82                      -57.500417
               42.079998                      -59.996845
                   42.34                      -62.492531
               42.599998                      -64.987707
               42.860001                      -67.482643
               43.119999                      -69.977618
               43.380001                      -72.472917
               43.639999                      -74.968819
               43.900002                      -77.465629
                   44.16                      -79.963641
               44.419998                      -82.463148
                   44.68                      -84.964493
               44.939999                      -87.468031
               45.200001                      -89.974075
               45.459999                      -92.482988
               45.720001                      -94.995193
                   45.98                      -97.511066
               46.240002                       -100.0309
                    46.5                      -102.55519
               46.759998                       -105.0843
                   47.02                       -107.6187
               47.279999                       -110.1588
               47.540001                      -112.70506
               47.799999                      -115.25798
               48.060001                        -117.818
                   48.32                      -120.38564
               48.579998                      -122.96138
                   48.84                      -125.54573
               49.099998                      -128.13929
               49.360001                      -130.74263
               49.619999                      -133.35627
               49.880001                      -135.98086
               50.139999                      -138.61695
               50.400002                      -141.26521
                   50.66                      -143.92632
               50.919998                      -146.60091
                   51.18                      -149.28968
               51.439999                      -151.99343
               51.700001                      -154.71281
               51.959999                      -157.44866
               52.220001                      -160.20168
                   52.48                      -162.97273
               52.740002                      -165.76271
                      53                       -168.5724
               53.259998                      -171.40279
                   53.52                      -174.25471
               53.779999                      -177.12922
               54.040001                       179.97277
               54.299999                       177.05028
               54.560001                       174.10218
                   54.82                       171.12751
               55.079998                       168.12511
                   55.34                       165.09386
               55.599998                       162.03264
               55.860001                       158.94023
               56.119999                       155.81554
               56.380001                        152.6573
               56.639999                       149.46431
               56.900002                       146.23527
                   57.16                       142.96898
               57.419998                       139.66411
                   57.68                       136.31945
               57.939999                        132.9337
               58.200001                       129.50562
               58.459999                       126.03398
               58.720001                       122.51752
                   58.98                       118.95506
               59.240002                       115.34538
                    59.5                       111.68735
               59.759998                        107.9799
                   60.02                       104.22207
               60.279999                       100.41284
               60.540001                       96.551435
               60.799999                       92.636999
               61.060001                       88.668905
                   61.32                       84.646634
               61.579998                       80.569721
                   61.84                       76.437976
               62.099998                       72.251344
               62.360001                       68.009905
               62.619999                       63.714072
               62.880001                       59.364388
               63.139999                       54.961622
               63.400002                       50.506973
                   63.66                       46.001806
               63.919998                       41.447955
                   64.18                       36.847604
               64.440002                       32.203239
               64.699997                       27.517865
               64.959999                       22.794764
               65.220001                       18.037755
               65.480003                       13.251076
               65.739998                       8.4393715
                      66                       3.6077778
               66.260002                      -1.2381321
               66.519997                      -6.0925118
               66.779999                      -10.949076
               67.040001                      -15.801378
               67.300003                      -20.642809
               67.559998                      -25.466672
                   67.82                      -30.266219
               68.080002                      -35.034752
               68.339996                      -39.765889
               68.599998                      -44.453501
               68.860001                      -49.091776
               69.120003                      -53.675353
               69.379997                      -58.199452
               69.639999                      -62.659782
               69.900002                      -67.052634
               70.159996                      -71.374912
               70.419998                         -75.624
                   70.68                       -79.79793
               70.940002                       -83.89536
               71.199997                      -87.915364
               71.459999                      -91.857694
               71.720001                      -95.722352
               71.980003                      -99.509883
               72.239998                      -103.22102
                    72.5                      -106.85693
               72.760002                      -110.41901
               73.019997                      -113.90885
               73.279999                      -117.32832
               73.540001                      -120.67964
               73.800003                      -123.96502
               74.059998                      -127.18685
                   74.32                      -130.34759
               74.580002                      -133.44964
               74.839996                      -136.49547
               75.099998                      -139.48764
               75.360001                      -142.42877
               75.620003                       -145.3216
               75.879997                      -148.16897
               76.139999                      -150.97383
               76.400002                      -153.73923
               76.659996                      -156.46836
               76.919998                      -159.16443
                   77.18                      -161.83082
               77.440002                      -164.47121
               77.699997                      -167.08952
               77.959999                      -169.69019
               78.220001                      -172.27795
               78.480003                      -174.85829
               78.739998                      -177.43742
                      79                       179.97749
               79.260002                       177.37792
               79.519997                       174.75376
               79.779999                       172.09239
               80.040001                       169.37829
               80.300003                       166.59141
               80.559998                       163.70595
                   80.82                       160.68745
               81.080002                       157.48912
               81.339996                       154.04555
               81.599998                       150.26195
               81.860001                       145.99713
               82.120003                       141.03251
               82.379997                       135.01659
               82.639999                       127.36503
               82.900002                       117.09723
               83.159996                       102.69827
               83.419998                       82.695539
                   83.68                       58.447714
               83.940002                       35.708919
               84.199997                       18.494056
               84.459999                       6.3520009
               84.720001                      -2.3916792
