        Frequency / MHz                S1,1 (34)/abs,dB
----------------------------------------------------------------------
                      40                      -3.0677424
               40.259998                      -3.1129753
                   40.52                       -3.158148
               40.779999                      -3.2032453
               41.040001                      -3.2482482
               41.299999                      -3.2931384
               41.560001                      -3.3379013
                   41.82                      -3.3825278
               42.079998                      -3.4270101
                   42.34                      -3.4713416
               42.599998                       -3.515514
               42.860001                      -3.5595123
               43.119999                      -3.6033191
               43.380001                      -3.6469205
               43.639999                      -3.6903074
               43.900002                      -3.7334736
                   44.16                      -3.7764173
               44.419998                       -3.819132
                   44.68                      -3.8616088
               44.939999                      -3.9038363
               45.200001                      -3.9457999
               45.459999                      -3.9874908
               45.720001                      -4.0289056
                   45.98                      -4.0700428
               46.240002                      -4.1109012
                    46.5                      -4.1514769
               46.759998                      -4.1917632
                   47.02                      -4.2317493
               47.279999                      -4.2714271
               47.540001                      -4.3107914
               47.799999                      -4.3498437
               48.060001                      -4.3885855
                   48.32                      -4.4270177
               48.579998                      -4.4651389
                   48.84                      -4.5029445
               49.099998                       -4.540433
               49.360001                      -4.5776023
               49.619999                      -4.6144521
               49.880001                      -4.6509868
               50.139999                      -4.6872051
               50.400002                      -4.7231066
                   50.66                      -4.7586838
               50.919998                      -4.7939343
                   51.18                       -4.828857
               51.439999                      -4.8634592
               51.700001                       -4.897749
               51.959999                       -4.931735
               52.220001                      -4.9654221
                   52.48                      -4.9988111
               52.740002                      -5.0318982
                      53                      -5.0646822
               53.259998                      -5.0971649
                   53.52                       -5.129355
               53.779999                      -5.1612627
               54.040001                      -5.1928974
               54.299999                      -5.2242638
               54.560001                      -5.2553607
                   54.82                      -5.2861898
               55.079998                      -5.3167499
                   55.34                      -5.3470501
               55.599998                      -5.3771006
               55.860001                      -5.4069125
               56.119999                      -5.4364947
               56.380001                      -5.4658501
               56.639999                      -5.4949801
               56.900002                      -5.5238855
                   57.16                      -5.5525696
               57.419998                      -5.5810448
                   57.68                      -5.6093225
               57.939999                      -5.6374143
               58.200001                      -5.6653261
               58.459999                      -5.6930595
               58.720001                      -5.7206169
                   58.98                      -5.7480009
               59.240002                      -5.7752187
                    59.5                      -5.8022831
               59.759998                      -5.8292069
