        Frequency / MHz                S1,1 (37)/arg,degrees
----------------------------------------------------------------------
                      40                      -36.336056
               40.259998                      -37.676158
                   40.52                      -39.016669
               40.779999                      -40.357659
               41.040001                      -41.699157
               41.299999                      -43.041201
               41.560001                      -44.383789
                   41.82                      -45.726928
               42.079998                      -47.070605
                   42.34                      -48.414801
               42.599998                       -49.75951
               42.860001                      -51.104716
               43.119999                      -52.450417
               43.380001                      -53.796622
               43.639999                       -55.14335
               43.900002                      -56.490636
                   44.16                      -57.838494
               44.419998                      -59.186959
                   44.68                      -60.536041
               44.939999                       -61.88577
               45.200001                       -63.23613
               45.459999                      -64.587122
               45.720001                      -65.938735
                   45.98                      -67.290961
               46.240002                      -68.643776
                    46.5                        -69.9972
               46.759998                      -71.351174
                   47.02                      -72.705786
               47.279999                      -74.061012
               47.540001                      -75.416879
               47.799999                      -76.773444
               48.060001                      -78.130746
                   48.32                      -79.488779
               48.579998                      -80.847603
                   48.84                      -82.207221
               49.099998                      -83.567665
               49.360001                      -84.928935
               49.619999                      -86.291025
               49.880001                      -87.653935
               50.139999                      -89.017705
               50.400002                      -90.382363
                   50.66                       -91.74793
               50.919998                      -93.114446
                   51.18                      -94.481938
               51.439999                      -95.850469
               51.700001                        -97.2201
               51.959999                      -98.590891
               52.220001                      -99.962865
                   52.48                      -101.33607
               52.740002                      -102.71055
                      53                      -104.08631
               53.259998                      -105.46345
                   53.52                      -106.84192
               53.779999                      -108.22181
               54.040001                      -109.60312
               54.299999                      -110.98597
               54.560001                      -112.37037
                   54.82                      -113.75636
               55.079998                      -115.14405
                   55.34                      -116.53352
               55.599998                      -117.92479
               55.860001                      -119.31797
               56.119999                      -120.71308
               56.380001                      -122.11023
               56.639999                      -123.50944
               56.900002                      -124.91074
                   57.16                      -126.31421
               57.419998                      -127.71995
                   57.68                      -129.12794
               57.939999                       -130.5383
               58.200001                      -131.95109
               58.459999                      -133.36637
               58.720001                      -134.78424
                   58.98                      -136.20478
               59.240002                      -137.62811
                    59.5                      -139.05427
               59.759998                      -140.48328
                   60.02                      -141.91535
               60.279999                      -143.35044
               60.540001                      -144.78867
               60.799999                      -146.23009
               61.060001                      -147.67477
                   61.32                       -149.1228
               61.579998                      -150.57425
                   61.84                       -152.0292
               62.099998                      -153.48775
               62.360001                      -154.94998
               62.619999                        -156.416
               62.880001                       -157.8859
               63.139999                      -159.35976
               63.400002                      -160.83766
                   63.66                      -162.31972
               63.919998                      -163.80598
                   64.18                      -165.29656
               64.440002                       -166.7915
               64.699997                       -168.2909
               64.959999                      -169.79488
               65.220001                      -171.30347
               65.480003                      -172.81678
               65.739998                       -174.3349
                      66                      -175.85796
               66.260002                      -177.38604
               66.519997                      -178.91922
               66.779999                       179.54239
               67.040001                       177.99867
               67.300003                       176.44955
               67.559998                       174.89496
                   67.82                       173.33478
               68.080002                       171.76893
               68.339996                       170.19736
               68.599998                       168.61993
               68.860001                       167.03661
               69.120003                       165.44727
               69.379997                        163.8518
               69.639999                       162.25014
               69.900002                       160.64216
               70.159996                       159.02778
               70.419998                       157.40688
                   70.68                       155.77939
               70.940002                        154.1452
               71.199997                       152.50422
               71.459999                       150.85638
               71.720001                       149.20159
               71.980003                       147.53978
               72.239998                       145.87084
                    72.5                       144.19467
               72.760002                       142.51123
               73.019997                       140.82039
               73.279999                       139.12206
               73.540001                       137.41618
               73.800003                       135.70263
               74.059998                        133.9813
                   74.32                       132.25212
               74.580002                       130.51499
               74.839996                       128.76987
               75.099998                       127.01662
               75.360001                       125.25522
