        Frequency / MHz                S1,1 (67)/abs,dB
----------------------------------------------------------------------
                      40                      -3.3820536
               40.259998                      -3.3882584
                   40.52                      -3.3944783
               40.779999                       -3.400719
               41.040001                      -3.4069862
               41.299999                       -3.413287
               41.560001                      -3.4196354
                   41.82                       -3.426048
               42.079998                      -3.4325419
                   42.34                      -3.4391384
               42.599998                      -3.4458531
               42.860001                      -3.4526999
               43.119999                      -3.4596891
               43.380001                      -3.4668248
               43.639999                      -3.4741113
               43.900002                      -3.4815445
                   44.16                      -3.4891262
               44.419998                      -3.4968557
                   44.68                      -3.5047348
               44.939999                      -3.5127704
               45.200001                      -3.5209717
               45.459999                        -3.52935
               45.720001                      -3.5379192
                   45.98                      -3.5466888
               46.240002                      -3.5556691
                    46.5                      -3.5648685
               46.759998                      -3.5742868
                   47.02                      -3.5839245
               47.279999                      -3.5937786
               47.540001                      -3.6038454
               47.799999                      -3.6141227
               48.060001                      -3.6246082
                   48.32                       -3.635306
               48.579998                      -3.6462205
                   48.84                      -3.6573572
               49.099998                      -3.6687264
               49.360001                      -3.6803357
               49.619999                      -3.6921911
               49.880001                      -3.7042964
               50.139999                      -3.7166544
               50.400002                      -3.7292627
                   50.66                      -3.7421171
               50.919998                      -3.7552124
                   51.18                      -3.7685448
               51.439999                      -3.7821104
               51.700001                      -3.7959093
               51.959999                      -3.8099426
               52.220001                      -3.8242142
                   52.48                      -3.8387277
               52.740002                       -3.853491
                      53                      -3.8685065
               53.259998                      -3.8837779
                   53.52                      -3.8993029
               53.779999                        -3.91508
               54.040001                      -3.9311043
               54.299999                      -3.9473696
               54.560001                      -3.9638692
                   54.82                      -3.9805977
               55.079998                      -3.9975516
                   55.34                      -4.0147293
               55.599998                      -4.0321306
               55.860001                      -4.0497568
               56.119999                      -4.0676113
               56.380001                      -4.0856947
               56.639999                      -4.1040065
               56.900002                      -4.1225465
                   57.16                      -4.1413095
               57.419998                       -4.160287
                   57.68                      -4.1794726
               57.939999                      -4.1988567
               58.200001                      -4.2184313
               58.459999                      -4.2381886
               58.720001                      -4.2581204
                   58.98                      -4.2782249
               59.240002                       -4.298497
                    59.5                       -4.318934
               59.759998                      -4.3395348
                   60.02                       -4.360293
               60.279999                      -4.3812058
               60.540001                      -4.4022641
               60.799999                      -4.4234582
               61.060001                      -4.4447789
                   61.32                      -4.4662119
               61.579998                       -4.487747
                   61.84                      -4.5093728
               62.099998                      -4.5310784
               62.360001                      -4.5528542
               62.619999                       -4.574693
               62.880001                      -4.5965861
               63.139999                      -4.6185265
               63.400002                      -4.6405058
                   63.66                      -4.6625143
               63.919998                      -4.6845403
                   64.18                      -4.7065692
               64.440002                      -4.7285879
               64.699997                      -4.7505785
               64.959999                      -4.7725274
               65.220001                      -4.7944167
               65.480003                      -4.8162316
               65.739998                      -4.8379594
                      66                      -4.8595869
               66.260002                      -4.8811033
               66.519997                      -4.9024974
               66.779999                      -4.9237567
               67.040001                      -4.9448698
               67.300003                      -4.9658223
               67.559998                      -4.9865998
                   67.82                      -5.0071857
               68.080002                      -5.0275634
               68.339996                      -5.0477153
               68.599998                       -5.067626
               68.860001                      -5.0872796
               69.120003                      -5.1066631
               69.379997                      -5.1257641
               69.639999                       -5.144571
               69.900002                      -5.1630756
               70.159996                       -5.181271
               70.419998                      -5.1991478
                   70.68                      -5.2166967
               70.940002                      -5.2339107
               71.199997                      -5.2507814
               71.459999                      -5.2672987
               71.720001                      -5.2834556
               71.980003                       -5.299247
               72.239998                      -5.3146681
                    72.5                      -5.3297169
               72.760002                      -5.3443959
               73.019997                      -5.3587102
               73.279999                      -5.3726687
               73.540001                      -5.3862797
               73.800003                       -5.399557
               74.059998                      -5.4125149
                   74.32                      -5.4251715
               74.580002                      -5.4375431
               74.839996                      -5.4496526
               75.099998                      -5.4615208
               75.360001                      -5.4731777
               75.620003                      -5.4846542
               75.879997                      -5.4959874
               76.139999                      -5.5072203
               76.400002                      -5.5184028
               76.659996                      -5.5295896
               76.919998                      -5.5408419
                   77.18                      -5.5522274
               77.440002                      -5.5638174
               77.699997                      -5.5756865
               77.959999                      -5.5879191
               78.220001                      -5.6005979
               78.480003                      -5.6138141
               78.739998                      -5.6276621
                      79                      -5.6422408
               79.260002                      -5.6576587
               79.519997                      -5.6740265
               79.779999                      -5.6914656
               80.040001                      -5.7101027
               80.300003                      -5.7300732
               80.559998                      -5.7515186
                   80.82                      -5.7745857
               81.080002                      -5.7994271
               81.339996                      -5.8262028
               81.599998                      -5.8550727
               81.860001                      -5.8862043
               82.120003                      -5.9197642
               82.379997                      -5.9559227
               82.639999                      -5.9948503
               82.900002                      -6.0367208
               83.159996                      -6.0817034
               83.419998                      -6.1299682
                   83.68                      -6.1816846
               83.940002                      -6.2370144
               84.199997                      -6.2961168
               84.459999                      -6.3591435
               84.720001                       -6.426239
               84.980003                      -6.4975365
               85.239998                      -6.5731589
                    85.5                      -6.6532173
               85.760002                      -6.7378108
               86.019997                      -6.8270223
               86.279999                      -6.9209238
               86.540001                       -7.019572
               86.800003                      -7.1230091
               87.059998                       -7.231262
                   87.32                      -7.3443434
               87.580002                      -7.4622531
               87.839996                      -7.5849742
               88.099998                      -7.7124773
               88.360001                      -7.8447178
               88.620003                      -7.9816381
               88.879997                      -8.1231683
               89.139999                      -8.2692271
               89.400002                      -8.4197242
               89.659996                      -8.5745586
               89.919998                      -8.7336236
                   90.18                      -8.8968064
               90.440002                      -9.0639909
               90.699997                       -9.235059
               90.959999                      -9.4098894
               91.220001                      -9.5883636
               91.480003                      -9.7703597
               91.739998                      -9.9557599
                      92                      -10.144448
               92.260002                      -10.336308
               92.519997                      -10.531231
               92.779999                      -10.729107
               93.040001                      -10.929835
               93.300003                       -11.13332
               93.559998                      -11.339469
                   93.82                      -11.548203
               94.080002                      -11.759447
               94.339996                      -11.973135
               94.599998                      -12.189212
               94.860001                      -12.407628
               95.120003                      -12.628344
               95.379997                      -12.851327
               95.639999                      -13.076553
               95.900002                      -13.304003
               96.159996                      -13.533669
               96.419998                      -13.765547
                   96.68                       -13.99964
               96.940002                      -14.235966
               97.199997                      -14.474545
               97.459999                      -14.715411
               97.720001                      -14.958605
               97.980003                      -15.204182
               98.239998                      -15.452204
                    98.5                      -15.702743
               98.760002                      -15.955878
               99.019997                      -16.211698
               99.279999                      -16.470301
               99.540001                      -16.731793
               99.800003                      -16.996285
                  100.06                      -17.263904
                  100.32                      -17.534785
                  100.58                      -17.809072
                  100.84                      -18.086932
                   101.1                      -18.368539
                  101.36                      -18.654087
                  101.62                      -18.943784
                  101.88                      -19.237857
                  102.14                       -19.53655
                   102.4                      -19.840124
                  102.66                      -20.148859
                  102.92                      -20.463055
                  103.18                      -20.783038
                  103.44                      -21.109156
                   103.7                      -21.441788
                  103.96                       -21.78135
                  104.22                      -22.128299
                  104.48                      -22.483133
                  104.74                      -22.846403
                     105                      -23.218719
                  105.26                       -23.60075
                  105.52                      -23.993238
                  105.78                      -24.397003
                  106.04                      -24.812953
                   106.3                      -25.242102
                  106.56                      -25.685585
                  106.82                      -26.144681
                  107.08                      -26.620843
                  107.34                      -27.115732
                   107.6                      -27.631256
                  107.86                      -28.169631
                  108.12                      -28.733441
                  108.38                      -29.325729
                  108.64                        -29.9501
                   108.9                      -30.610873
                  109.16                      -31.313276
                  109.42                      -32.063716
                  109.68                      -32.870167
                  109.94                      -33.742723
                   110.2                      -34.694415
                  110.46                      -35.742475
                  110.72                      -36.910296
                  110.98                      -38.230678
                  111.24                      -39.751344
                   111.5                      -41.544749
                  111.76                      -43.725515
                  112.02                      -46.475506
                  112.28                      -49.998115
                  112.54                      -53.456832
                   112.8                      -52.456731
                  113.06                      -48.805682
                  113.32                      -45.745433
                  113.58                       -43.39452
                  113.84                      -41.533786
                   114.1                      -40.009999
                  114.36                        -38.7275
                  114.62                      -37.624907
                  114.88                      -36.661091
                  115.14                      -35.807354
                   115.4                      -35.042959
                  115.66                      -34.352479
                  115.92                      -33.724151
                  116.18                       -33.14881
                  116.44                      -32.619188
                   116.7                      -32.129428
                  116.96                      -31.674738
                  117.22                      -31.251151
                  117.48                      -30.855335
                  117.74                      -30.484471
                     118                      -30.136144
                  118.26                      -29.808275
                  118.52                      -29.499061
                  118.78                      -29.206931
                  119.04                      -28.930514
                   119.3                      -28.668607
                  119.56                       -28.42015
                  119.82                      -28.184211
                  120.08                      -27.959961
                  120.34                      -27.746661
                   120.6                      -27.543643
                  120.86                      -27.350302
                  121.12                      -27.166083
