        Time / ns                i1 (83)/real
----------------------------------------------------------------------
                       0                  -9.4677262e-09
             0.068616219                    1.505551e-06
              0.13723244                   1.7090917e-06
              0.20584865                   1.9281813e-06
              0.27446488                    2.161647e-06
              0.34308106                   2.4075305e-06
               0.4116973                   2.6630851e-06
              0.48031351                   2.9244698e-06
              0.54892975                   3.1866527e-06
               0.6175459                   3.4431664e-06
              0.68616211                   3.6858587e-06
              0.75477833                   3.9046972e-06
               0.8233946                   4.0874452e-06
              0.89201081                   4.2194279e-06
              0.96062702                   4.2831784e-06
               1.0292432                   4.2581619e-06
               1.0978595                   4.1204203e-06
               1.1664755                   3.8422822e-06
               1.2350918                   3.3919921e-06
               1.3037081                   2.7334331e-06
               1.3723242                   1.8258148e-06
               1.4409405                   6.2340575e-07
               1.5095567                  -9.2467468e-07
               1.5781729                  -2.8746342e-06
               1.6467892                   -5.288076e-06
               1.7154053                  -8.2320075e-06
               1.7840216                    -1.17787e-05
               1.8526378                   -1.600545e-05
                1.921254                  -2.0994124e-05
               1.9898703                  -2.6830567e-05
               2.0584865                  -3.3603737e-05
               2.1271026                  -4.1404652e-05
                2.195719                  -5.0324965e-05
               2.2643349                  -6.0455306e-05
               2.3329511                  -7.1883238e-05
               2.4015675                  -8.4690808e-05
               2.4701836                  -9.8951721e-05
               2.5387998                  -0.00011472803
               2.6074162                   -0.0001320664
               2.6760323                  -0.00015099377
               2.7446485                  -0.00017151264
               2.8132648                  -0.00019359571
                2.881881                  -0.00021718002
               2.9504972                  -0.00024216052
               3.0191133                  -0.00026838321
               3.0877297                   -0.0002956377
               3.1563458                  -0.00032364938
                3.224962                  -0.00035207105
               3.2935784                  -0.00038047449
               3.3621945                  -0.00040834161
               3.4308107                  -0.00043505552
               3.4994271                  -0.00045989169
               3.5680432                  -0.00048200929
               3.6366594                  -0.00050044293
               3.7052755                  -0.00051409495
               3.7738919                  -0.00052172871
               3.8425081                  -0.00052196282
               3.9111242                  -0.00051326677
               3.9797406                  -0.00049395871
               4.0483565                  -0.00046220463
               4.1169729                  -0.00041602054
               4.1855893                  -0.00035327731
               4.2542052                  -0.00027170862
               4.3228216                  -0.00016892272
                4.391438                  -4.2418094e-05
               4.4600534                   0.00011039638
               4.5286698                    0.0002921765
               4.5972862                   0.00050561252
               4.6659021                   0.00075339345
               4.7345185                    0.0010381658
               4.8031349                    0.0013624857
               4.8717508                    0.0017287651
               4.9403672                    0.0021392121
               5.0089836                    0.0025957639
               5.0775995                    0.0031000143
               5.1462159                    0.0036531356
               5.2148323                    0.0042557935
               5.2834482                    0.0049080569
               5.3520646                    0.0056093065
                5.420681                    0.0063581327
               5.4892969                    0.0071522398
               5.5579133                    0.0079883402
               5.6265297                     0.008862053
               5.6951456                    0.0097678052
                5.763762                     0.010698729
               5.8323779                     0.011646575
               5.9009943                     0.012601619
               5.9696107                      0.01355259
               6.0382266                     0.014486604
                6.106843                     0.015389111
               6.1754594                     0.016243862
               6.2440753                     0.017032892
               6.3126917                     0.017736528
               6.3813081                     0.018333422
                6.449924                     0.018800601
               6.5185404                     0.019113569
               6.5871568                     0.019246414
               6.6557727                     0.019171966
               6.7243891                     0.018861992
               6.7930055                     0.018287418
               6.8616214                     0.017418597
               6.9302378                      0.01622561
               6.9988542                      0.01467862
               7.0674701                     0.012748242
               7.1360865                     0.010405977
               7.2047024                    0.0076246564
               7.2733188                    0.0043789386
               7.3419352                   0.00064582709
               7.4105511                   -0.0035947843
               7.4791675                    -0.008359544
               7.5477839                    -0.013661063
               7.6163998                    -0.019507321
               7.6850162                    -0.025901074
               7.7536325                    -0.032839272
               7.8222485                     -0.04031248
               7.8908648                    -0.048304349
               7.9594812                    -0.056791071
               8.0280972                     -0.06574095
               8.0967131                     -0.07511396
               8.1653299                     -0.08486139
               8.2339458                     -0.09492562
               8.3025618                     -0.10523988
               8.3711786                     -0.11572817
               8.4397945                     -0.12630533
               8.5084105                      -0.1368771
               8.5770273                     -0.14734045
               8.6456432                     -0.15758386
               8.7142591                     -0.16748799
                8.782876                     -0.17692623
               8.8514919                      -0.1857655
               8.9201069                     -0.19386733
               8.9887238                      -0.2010888
               9.0573397                     -0.20728384
               9.1259556                     -0.21230464
               9.1945724                     -0.21600302
               9.2631884                     -0.21823215
               9.3318043                     -0.21884826
               9.4004211                      -0.2177123
               9.4690371                     -0.21469198
                9.537653                      -0.2096636
               9.6062698                     -0.20251399
               9.6748857                     -0.19314253
               9.7435017                     -0.18146306
               9.8121185                     -0.16740577
               9.8807344                     -0.15091905
               9.9493504                      -0.1319712
               10.017967                     -0.11055207
               10.086583                    -0.086674504
               10.155199                    -0.060375594
               10.223816                    -0.031717781
               10.292432                  -0.00078965462
               10.361048                     0.032293439
               10.429665                     0.067389101
               10.498281                      0.10432789
               10.566896                      0.14291361
               10.635513                      0.18292393
               10.704129                      0.22411135
               10.772745                      0.26620451
               10.841362                      0.30890974
               10.909978                      0.35191318
               10.978594                      0.39488286
               11.047211                      0.43747139
               11.115827                      0.47931892
               11.184443                      0.52005601
               11.253059                       0.5593074
               11.321675                      0.59669507
               11.390291                      0.63184261
               11.458907                      0.66437846
               11.527524                      0.69394046
                11.59614                      0.72017932
               11.664756                      0.74276304
               11.733373                      0.76138061
               11.801989                      0.77574587
               11.870605                      0.78560132
               11.939221                      0.79072142
               12.007837                      0.79091591
               12.076453                      0.78603262
                12.14507                      0.77596015
               12.213686                      0.76063013
               12.282302                      0.74001878
               12.350919                      0.71414816
               12.419535                      0.68308747
               12.488151                      0.64695293
               12.556767                      0.60590762
               12.625383                      0.56016117
               12.693999                       0.5099681
               12.762616                      0.45562646
               12.831232                      0.39747527
               12.899848                      0.33589199
               12.968465                      0.27128929
               13.037081                      0.20411144
               13.105697                      0.13483037
               13.174314                     0.063941225
               13.242929                   -0.0080422228
               13.311545                    -0.080592416
               13.380162                     -0.15317313
               13.448778                     -0.22524469
               13.517394                     -0.29626915
               13.586011                     -0.36571559
               13.654627                     -0.43306547
               13.723243                     -0.49781749
                13.79186                     -0.55949265
               13.860476                     -0.61763883
               13.929091                     -0.67183518
               13.997708                     -0.72169638
               14.066324                     -0.76687574
                14.13494                     -0.80706894
               14.203557                     -0.84201646
               14.272173                      -0.8715058
               14.340789                     -0.89537334
               14.409405                     -0.91350538
               14.478022                     -0.92583859
               14.546638                     -0.93236047
               14.615253                     -0.93310851
                14.68387                     -0.92816913
               14.752486                     -0.91767639
               14.821102                     -0.90180987
               14.889718                     -0.88079196
               14.958335                     -0.85488528
                15.02695                      -0.8243891
               15.095568                     -0.78963578
               15.164183                     -0.75098699
                 15.2328                      -0.7088294
               15.301415                     -0.66357028
               15.370032                     -0.61563331
               15.438647                     -0.56545377
               15.507265                     -0.51347423
                15.57588                     -0.46013975
               15.644497                     -0.40589383
               15.713113                     -0.35117391
                15.78173                     -0.29640731
               15.850345                     -0.24200748
               15.918962                     -0.18837029
               15.987577                     -0.13587089
               16.056194                    -0.084860675
               16.124809                    -0.035664771
               16.193426                     0.011420234
               16.262043                     0.056128062
                16.33066                     0.098224193
               16.399275                      0.13750687
               16.467892                      0.17380774
               16.536507                      0.20699206
               16.605124                      0.23695865
                16.67374                      0.26363927
               16.742357                      0.28699791
               16.810972                      0.30702958
               16.879589                      0.32375884
               16.948204                      0.33723825
               17.016821                      0.34754634
               17.085438                      0.35478553
               17.154055                      0.35907996
                17.22267                      0.36057296
               17.291286                      0.35942471
               17.359901                      0.35580972
               17.428518                      0.34991413
               17.497135                      0.34193346
               17.565752                      0.33206978
               17.634367                      0.32052961
               17.702984                      0.30752137
               17.771599                      0.29325327
               17.840214                      0.27793118
               17.908833                      0.26175675
               17.977448                      0.24492562
               18.046064                      0.22762585
               18.114679                      0.21003655
               18.183296                      0.19232659
               18.251911                      0.17465371
                18.32053                      0.15716358
               18.389145                      0.13998926
               18.457762                      0.12325071
               18.526377                      0.10705452
               18.594994                      0.09149386
               18.663609                     0.076648451
               18.732227                     0.062584862
               18.800842                     0.049356792
               18.869459                      0.03700554
               18.938074                     0.025560575
               19.006691                     0.015040183
               19.075306                    0.0054521896
               19.143925                   -0.0032052437
                19.21254                    -0.010942791
               19.281157                    -0.017779095
               19.349771                    -0.023739878
               19.418388                    -0.028857054
               19.487003                    -0.033167843
                19.55562                    -0.036713891
               19.624237                    -0.039540436
               19.692854                    -0.041695479
               19.761469                    -0.043229025
               19.830086                    -0.044192355
               19.898701                    -0.044637341
               19.967318                    -0.044615835
               20.035934                    -0.044179115
               20.104551                    -0.043377362
               20.173166                    -0.042259246
               20.241783                    -0.040871516
               20.310398                    -0.039258715
               20.379015                    -0.037462879
               20.447632                    -0.035523362
               20.516249                    -0.033476658
               20.584864                    -0.031356316
               20.653481                    -0.029192863
               20.722095                    -0.027013803
               20.790712                    -0.024843628
               20.859329                    -0.022703879
               20.927946                    -0.020613227
               20.996561                    -0.018587589
               21.065178                    -0.016640257
               21.133793                    -0.014782045
                21.20241                    -0.013021458
               21.271027                    -0.011364858
               21.339643                   -0.0098166484
               21.408258                   -0.0083794557
               21.476875                   -0.0070543145
                21.54549                   -0.0058408468
               21.614107                   -0.0047374428
               21.682724                   -0.0037414331
               21.751341                   -0.0028492529
               21.819956                   -0.0020565982
               21.888573                   -0.0013585737
               21.957188                  -0.00074982678
               22.025805                  -0.00022467365
               22.094421                   0.00022278771
               22.163038                   0.00059857592
               22.231653                   0.00090873585
                22.30027                    0.0011592595
               22.368885                    0.0013560182
               22.437502                    0.0015047052
               22.506119                    0.0016107877
               22.574736                     0.001679469
               22.643351                    0.0017156588
               22.711967                    0.0017239512
               22.780582                    0.0017086107
               22.849199                    0.0016735635
               22.917814                    0.0016223956
               22.986433                    0.0015583548
               23.055048                    0.0014843579
               23.123665                    0.0014030004
                23.19228                    0.0013165706
               23.260897                    0.0012270637
               23.329512                    0.0011362007
                23.39813                    0.0010454461
               23.466745                    0.0009560273
               23.535362                   0.00086895452
               23.603977                   0.00078504108
               23.672594                    0.0007049226
               23.741209                   0.00062907644
               23.809826                   0.00055784039
               23.878443                   0.00049142994
               23.947058                   0.00042995543
               24.015675                   0.00037343736
                24.08429                    0.0003218209
               24.152906                    0.0002749892
               24.221523                   0.00023277543
                24.29014                   0.00019497352
               24.358755                    0.0001613479
               24.427372                   0.00013164211
               24.495987                   0.00010558611
               24.564604                   8.2902676e-05
               24.633221                   6.3313011e-05
               24.701838                   4.6541099e-05
               24.770452                    3.231765e-05
               24.839069                   2.0382928e-05
               24.907684                   1.0489147e-05
               24.976301                   2.4022895e-06
               25.044918                  -4.0967579e-06
               25.113535                  -9.2114597e-06
                25.18215                  -1.3129088e-05
               25.250767                  -1.6020815e-05
               25.319382                  -1.8041865e-05
               25.387999                  -1.9331963e-05
               25.456615                  -2.0015874e-05
               25.525232                  -2.0204263e-05
               25.593847                  -1.9994432e-05
               25.662464                  -1.9471299e-05
               25.731079                   -1.870829e-05
               25.799696                  -1.7768329e-05
               25.868313                  -1.6704809e-05
                25.93693                  -1.5562506e-05
               26.005545                  -1.4378559e-05
               26.074162                  -1.3183178e-05
               26.142776                   -1.200068e-05
               26.211393                  -1.0850112e-05
                26.28001                  -9.7459742e-06
               26.348627                  -8.6989494e-06
               26.417242                  -7.7164295e-06
               26.485859                  -6.8030113e-06
               26.554474                  -5.9611216e-06
               26.623091                  -5.1912416e-06
               26.691706                  -4.4924391e-06
               26.760324                  -3.8626595e-06
               26.828939                  -3.2989337e-06
               26.897556                  -2.7976778e-06
               26.966171                  -2.3548662e-06
               27.034788                  -1.9662318e-06
               27.103403                  -1.6273927e-06
               27.172022                  -1.3339294e-06
               27.240637                  -1.0814834e-06
               27.309254                  -8.6588557e-07
               27.377869                  -6.8315057e-07
               27.446486                  -5.2949559e-07
                 27.5151                  -4.0143007e-07
               27.583719                  -2.9568719e-07
               27.652334                  -2.0933568e-07
               27.720951                  -1.3965479e-07
               27.789566                  -8.4233157e-08
               27.858183                  -4.0894161e-08
               27.926798                  -7.7336191e-09
               27.995417                   1.6945664e-08
               28.064032                   3.4667607e-08
               28.132648                   4.6667751e-08
               28.201263                   5.4104568e-08
                28.26988                   5.7907091e-08
               28.338495                   5.8886197e-08
               28.407114                   5.7743925e-08
               28.475729                   5.5015864e-08
               28.544346                   5.1202605e-08
               28.612961                   4.6688683e-08
               28.681578                   4.1761258e-08
               28.750193                   3.6670588e-08
                28.81881                   3.1632588e-08
               28.887426                   2.6789653e-08
               28.956043                   2.2215342e-08
               29.024658                   1.8010038e-08
               29.093275                   1.4226595e-08
                29.16189                   1.0889166e-08
               29.230507                   8.0151414e-09
               29.299124                   5.5658687e-09
               29.367741                   3.5751191e-09
               29.436356                   1.9906858e-09
               29.504972                   7.8473389e-10
               29.573587                  -4.7455009e-11
               29.642204                  -5.5332761e-10
               29.710821                  -7.8965551e-10
               29.779436                  -7.8697776e-10
               29.848053                  -5.4158128e-10
                29.91667                  -1.3345747e-10
               29.985283                   4.2819154e-10
                 30.0539                   1.0878787e-09
               30.122519                   1.8464529e-09
               30.191135                   2.6646159e-09
               30.259748                   3.5078818e-09
               30.328365                   4.3536321e-09
               30.396982                   5.1780606e-09
               30.465599                   5.9971876e-09
               30.534214                   6.7531674e-09
               30.602831                   7.4376385e-09
               30.671448                   8.0586009e-09
               30.740065                   8.5823535e-09
               30.808678                   9.0140171e-09
               30.877295                   9.3420551e-09
               30.945913                   9.5720569e-09
                31.01453                   9.7063104e-09
               31.083143                   9.7074606e-09
                31.15176                   9.6037729e-09
               31.220377                   9.4095114e-09
               31.288994                   9.0951966e-09
               31.357609                   8.6976524e-09
               31.426226                   8.1966656e-09
               31.494843                   7.6000921e-09
               31.563459                   6.9427175e-09
               31.632072                    6.182943e-09
               31.700689                   5.3793894e-09
               31.769308                   4.5252846e-09
               31.837925                   3.6135241e-09
               31.906538                   2.6656439e-09
               31.975155                   1.7116281e-09
               32.043774                   7.2657463e-10
               32.112389                  -2.4700625e-10
               32.181004                   -1.212488e-09
               32.249619                   -2.157619e-09
               32.318237                   -3.072077e-09
               32.386852                  -3.9413219e-09
               32.455467                  -4.7648441e-09
               32.524086                  -5.5443361e-09
               32.592701                  -6.2341479e-09
                32.66132                  -6.8619732e-09
               32.729931                  -7.4050068e-09
                32.79855                  -7.8459044e-09
               32.867168                  -8.2118703e-09
               32.935783                  -8.4912335e-09
               33.004398                  -8.6395939e-09
               33.073013                   -8.720404e-09
               33.141632                  -8.6959293e-09
               33.210247                  -8.5635987e-09
               33.278862                  -8.3385761e-09
               33.347481                  -8.0269338e-09
               33.416096                  -7.6119218e-09
               33.484715                  -7.1365367e-09
               33.553326                  -6.5939352e-09
               33.621944                  -5.9590408e-09
               33.690563                  -5.2916223e-09
               33.759178                  -4.5444204e-09
               33.827793                  -3.7660981e-09
               33.896408                  -2.9724629e-09
               33.965027                   -2.161201e-09
               34.033642                  -1.3279289e-09
               34.102257                  -5.1178689e-10
               34.170876                   2.9127156e-10
               34.239491                   1.0672463e-09
               34.308109                   1.8115551e-09
                34.37672                   2.4989673e-09
               34.445339                   3.1442695e-09
               34.513958                   3.7110985e-09
               34.582573                   4.2186326e-09
               34.651188                   4.6541064e-09
               34.719803                   5.0087574e-09
               34.788422                   5.2595843e-09
               34.857037                   5.4399991e-09
               34.925652                   5.5336904e-09
                34.99427                   5.5257177e-09
               35.062885                   5.4326819e-09
               35.131504                   5.2763975e-09
               35.200115                   5.0254565e-09
               35.268734                   4.7152442e-09
               35.337349                   4.3475197e-09
               35.405968                    3.900507e-09
               35.474583                   3.4317762e-09
               35.543198                   2.9190144e-09
               35.611816                   2.3744871e-09
               35.680428                   1.8264069e-09
               35.749046                   1.2720947e-09
               35.817665                   7.2855899e-10
                35.88628                   2.1991135e-10
               35.954895                  -2.7503763e-10
                36.02351                  -7.1419848e-10
               36.092129                  -1.1062201e-09
               36.160744                  -1.4240261e-09
               36.229359                  -1.6850734e-09
               36.297977                  -1.8431602e-09
               36.366592                  -1.9387971e-09
               36.435211                  -1.9365582e-09
               36.503822                    -1.85287e-09
               36.572441                  -1.6672829e-09
                36.64106                  -1.3931526e-09
               36.709675                  -1.0390325e-09
                36.77829                  -5.9312844e-10
               36.846905                  -7.7446799e-11
               36.915524                   5.1568938e-10
               36.984138                   1.1460265e-09
               37.052753                   1.8555764e-09
               37.121372                   2.5724052e-09
               37.189987                   3.3152774e-09
               37.258606                   4.0848955e-09
               37.327217                   4.8495052e-09
               37.395836                   5.5846225e-09
               37.464455                    6.295755e-09
                37.53307                   6.9419981e-09
               37.601685                    7.536153e-09
                 37.6703                   8.0396232e-09
               37.738918                   8.4533252e-09
               37.807533                    8.777584e-09
               37.876148                   8.9800034e-09
               37.944767                   9.0486516e-09
               38.013382                   8.9966736e-09
               38.082001                   8.7932142e-09
               38.150612                   8.4778327e-09
               38.219231                   7.9745988e-09
               38.287849                   7.3656592e-09
               38.356464                   6.6248131e-09
               38.425079                   5.7341238e-09
               38.493694                   4.7208046e-09
               38.562313                   3.6184691e-09
               38.630928                   2.3958655e-09
               38.699543                   1.0821505e-09
               38.768162                  -2.9722369e-10
               38.836777                  -1.7416641e-09
               38.905396                   -3.213821e-09
               38.974007                  -4.6901762e-09
               39.042625                  -6.1869398e-09
                39.11124                  -7.6430489e-09
               39.179859                  -9.0386889e-09
               39.248474                  -1.0398228e-08
               39.317089                  -1.1656371e-08
               39.385708                  -1.2789483e-08
               39.454323                  -1.3819517e-08
               39.522938                  -1.4705362e-08
               39.591557                   -1.542522e-08
               39.660172                  -1.5958275e-08
                39.72879                  -1.6319751e-08
               39.797401                  -1.6479158e-08
                39.86602                  -1.6460703e-08
               39.934635                    -1.62247e-08
               40.003254                  -1.5785538e-08
               40.071869                  -1.5150146e-08
               40.140484                  -1.4307703e-08
               40.209103                  -1.3282662e-08
               40.277718                  -1.2080482e-08
               40.346333                   -1.072029e-08
               40.414951                  -9.2066088e-09
               40.483566                  -7.5643953e-09
               40.552185                   -5.809178e-09
               40.620796                  -3.9738657e-09
               40.689415                  -2.0725928e-09
                40.75803                  -1.1684999e-10
               40.826649                   1.8305729e-09
               40.895264                   3.7862655e-09
               40.963879                   5.6872547e-09
               41.032497                   7.5264603e-09
               41.101112                   9.2778123e-09
               41.169727                   1.0913568e-08
               41.238346                   1.2406938e-08
               41.306961                   1.3751633e-08
                41.37558                   1.4916349e-08
               41.444191                   1.5877761e-08
                41.51281                   1.6618724e-08
               41.581425                   1.7151791e-08
                41.65004                   1.7453084e-08
               41.718658                   1.7528672e-08
               41.787273                   1.7361048e-08
               41.855892                    1.694997e-08
               41.924503                   1.6307878e-08
               41.993122                   1.5454047e-08
               42.061741                   1.4370542e-08
               42.130356                   1.3093189e-08
               42.198971                   1.1634094e-08
               42.267586                   1.0012741e-08
               42.336205                   8.2403444e-09
               42.404819                   6.3743153e-09
               42.473434                   4.3916755e-09
               42.542053                    2.346928e-09
               42.610668                   2.7689798e-10
               42.679287                  -1.8103264e-09
               42.747898                  -3.8741415e-09
               42.816517                  -5.8906497e-09
               42.885132                  -7.8342133e-09
               42.953751                  -9.6691926e-09
               43.022366                  -1.1377226e-08
               43.090981                  -1.2926782e-08
               43.159599                   -1.430115e-08
               43.228214                  -1.5478024e-08
               43.296829                  -1.6436548e-08
               43.365448                  -1.7172036e-08
               43.434063                  -1.7665878e-08
               43.502682                  -1.7908725e-08
               43.571293                  -1.7904531e-08
               43.639912                   -1.762737e-08
               43.708527                   -1.711506e-08
               43.777145                  -1.6350111e-08
                43.84576                  -1.5349945e-08
               43.914375                  -1.4107177e-08
               43.982994                  -1.2661127e-08
               44.051609                  -1.1025431e-08
               44.120224                  -9.1893799e-09
               44.188843                  -7.2436301e-09
               44.257458                  -5.1434443e-09
               44.326077                  -2.9502609e-09
