        Frequency / MHz                S1,1 (81)/arg,degrees
----------------------------------------------------------------------
                      40                       -161.1853
               40.259998                      -163.24903
                   40.52                      -165.30878
               40.779999                      -167.36457
               41.040001                      -169.41637
               41.299999                      -171.46416
               41.560001                      -173.50795
                   41.82                      -175.54776
               42.079998                       -177.5836
                   42.34                      -179.61551
               42.599998                       178.35644
               42.860001                       176.33225
               43.119999                       174.31177
               43.380001                       172.29494
               43.639999                       170.28164
               43.900002                       168.27178
                   44.16                       166.26518
               44.419998                       164.26172
                   44.68                       162.26123
               44.939999                       160.26355
               45.200001                       158.26847
               45.459999                       156.27583
               45.720001                       154.28546
                   45.98                       152.29714
               46.240002                       150.31068
                    46.5                       148.32592
               46.759998                       146.34264
                   47.02                       144.36071
               47.279999                       142.37992
               47.540001                       140.40017
               47.799999                       138.42127
               48.060001                        136.4431
                   48.32                       134.46556
               48.579998                       132.48853
                   48.84                       130.51194
               49.099998                       128.53569
               49.360001                       126.55973
               49.619999                         124.584
               49.880001                       122.60848
               50.139999                       120.63312
               50.400002                        118.6579
                   50.66                        116.6828
               50.919998                       114.70781
                   51.18                       112.73291
               51.439999                        110.7581
               51.700001                       108.78337
               51.959999                        106.8087
               52.220001                       104.83408
                   52.48                       102.85949
               52.740002                       100.88491
                      53                       98.910326
               53.259998                       96.935684
                   53.52                        94.96098
               53.779999                       92.986175
               54.040001                       91.011246
               54.299999                       89.036153
               54.560001                        87.06089
                   54.82                       85.085443
               55.079998                       83.109797
                   55.34                       81.133972
               55.599998                       79.157999
               55.860001                       77.181915
               56.119999                       75.205784
               56.380001                       73.229703
               56.639999                       71.253783
               56.900002                        69.27816
                   57.16                       67.303003
               57.419998                       65.328498
                   57.68                       63.354887
               57.939999                       61.382405
               58.200001                       59.411336
               58.459999                       57.441978
               58.720001                        55.47466
                   58.98                       53.509725
               59.240002                       51.547528
                    59.5                       49.588454
               59.759998                       47.632889
                   60.02                       45.681217
               60.279999                       43.733839
               60.540001                       41.791152
               60.799999                       39.853525
               61.060001                       37.921367
                   61.32                       35.995038
               61.579998                       34.074872
                   61.84                       32.161204
               62.099998                       30.254404
               62.360001                       28.354718
               62.619999                       26.462442
               62.880001                       24.577831
               63.139999                       22.701093
               63.400002                         20.8325
                   63.66                        18.97221
               63.919998                       17.120393
                   64.18                       15.277238
               64.440002                       13.442888
               64.699997                       11.617486
               64.959999                       9.8011651
               65.220001                       7.9940582
               65.480003                       6.1962931
               65.739998                       4.4080021
                      66                       2.6293142
               66.260002                      0.86036661
               66.519997                     -0.89869882
               66.779999                      -2.6477355
               67.040001                      -4.3865908
               67.300003                      -6.1151078
               67.559998                      -7.8331237
                   67.82                      -9.5404768
               68.080002                      -11.237002
               68.339996                      -12.922538
               68.599998                      -14.596932
               68.860001                      -16.260031
               69.120003                      -17.911703
               69.379997                      -19.551824
               69.639999                        -21.1803
               69.900002                      -22.797049
               70.159996                      -24.402014
               70.419998                      -25.995165
                   70.68                      -27.576507
               70.940002                      -29.146067
               71.199997                       -30.70391
               71.459999                      -32.250133
               71.720001                      -33.784854
               71.980003                      -35.308235
               72.239998                      -36.820446
                    72.5                      -38.321706
               72.760002                      -39.812234
               73.019997                      -41.292277
