        Time / ns                i1 (37)/real
----------------------------------------------------------------------
                       0                  -1.0648932e-08
             0.039768241                   1.4247638e-06
             0.079536483                   1.5368764e-06
              0.11930472                   1.6543652e-06
              0.15907297                   1.7771756e-06
               0.1988412                   1.9051167e-06
              0.23860943                     2.03796e-06
              0.27837768                   2.1753438e-06
              0.31814593                   2.3168866e-06
              0.35791418                   2.4620763e-06
               0.3976824                   2.6102514e-06
              0.43745062                   2.7607396e-06
              0.47721887                   2.9126134e-06
              0.51698714                   3.0648721e-06
              0.55675536                   3.2163352e-06
              0.59652358                   3.3656249e-06
              0.63629186                   3.5112234e-06
              0.67606008                   3.6513529e-06
              0.71582836                   3.7840646e-06
              0.75559652                   3.9071101e-06
               0.7953648                   4.0180289e-06
              0.83513302                   4.1140661e-06
              0.87490124                   4.1921689e-06
              0.91466951                   4.2489614e-06
              0.95443773                   4.2807337e-06
              0.99420607                   4.2834263e-06
               1.0339743                   4.2525762e-06
               1.0737424                   4.1833268e-06
               1.1135107                   4.0704172e-06
               1.1532789                   3.9081078e-06
               1.1930472                   3.6902181e-06
               1.2328154                   3.4100681e-06
               1.2725837                   3.0604642e-06
               1.3123519                   2.6337182e-06
               1.3521202                    2.121549e-06
               1.3918884                   1.5151602e-06
               1.4316567                   8.0515514e-07
               1.4714248                  -1.8463679e-08
                1.511193                  -9.6624649e-07
               1.5509614                  -2.0493981e-06
               1.5907296                  -3.2797116e-06
               1.6304978                  -4.6695955e-06
                1.670266                  -6.2320669e-06
               1.7100344                  -7.9807469e-06
               1.7498025                  -9.9298477e-06
               1.7895708                  -1.2094134e-05
                1.829339                  -1.4488942e-05
               1.8691074                  -1.7130113e-05
               1.9088755                  -2.0033953e-05
               1.9486437                  -2.3217217e-05
               1.9884121                  -2.6697016e-05
               2.0281804                  -3.0490797e-05
               2.0679486                  -3.4616209e-05
               2.1077166                  -3.9091083e-05
               2.1474848                  -4.3933291e-05
               2.1872532                  -4.9160644e-05
               2.2270215                  -5.4790798e-05
               2.2667897                  -6.0841074e-05
               2.3065579                  -6.7328343e-05
               2.3463264                  -7.4268857e-05
               2.3860943                  -8.1678038e-05
               2.4258626                   -8.957032e-05
               2.4656308                  -9.7958924e-05
               2.5053992                  -0.00010685561
               2.5451674                  -0.00011627043
               2.5849357                  -0.00012621145
               2.6247039                  -0.00013668452
               2.6644719                  -0.00014769289
               2.7042403                  -0.00015923689
               2.7440085                  -0.00017131363
               2.7837768                  -0.00018391661
                2.823545                  -0.00019703526
               2.8633134                  -0.00021065466
               2.9030817                    -0.000224755
               2.9428496                  -0.00023931116
               2.9826179                   -0.0002542923
               3.0223861                  -0.00026966122
               3.0621545                  -0.00028537406
               3.1019228                  -0.00030137959
                3.141691                  -0.00031761883
               3.1814592                  -0.00033402437
               3.2212274                  -0.00035051987
               3.2609956                  -0.00036701947
               3.3007638                  -0.00038342728
               3.3405321                  -0.00039963669
               3.3803005                  -0.00041552985
               3.4200687                  -0.00043097712
