        Frequency / MHz                S1,1 (11)/abs,dB
----------------------------------------------------------------------
                      40                      -4.7146481
               40.259998                      -4.7619172
                   40.52                      -4.8088812
               40.779999                      -4.8555314
               41.040001                      -4.9018603
               41.299999                      -4.9478563
               41.560001                      -4.9935129
                   41.82                      -5.0388212
               42.079998                      -5.0837737
                   42.34                      -5.1283634
               42.599998                      -5.1725849
               42.860001                      -5.2164326
               43.119999                         -5.2599
               43.380001                      -5.3029826
               43.639999                      -5.3456766
               43.900002                      -5.3879773
                   44.16                      -5.4298834
               44.419998                      -5.4713912
                   44.68                      -5.5124974
               44.939999                      -5.5532012
               45.200001                      -5.5935007
               45.459999                      -5.6333956
               45.720001                      -5.6728856
                   45.98                      -5.7119685
               46.240002                      -5.7506477
                    46.5                      -5.7889204
               46.759998                      -5.8267888
                   47.02                      -5.8642549
               47.279999                      -5.9013189
               47.540001                      -5.9379841
               47.799999                      -5.9742511
               48.060001                      -6.0101247
                   48.32                      -6.0456049
               48.579998                       -6.080697
                   48.84                      -6.1154047
               49.099998                      -6.1497311
               49.360001                      -6.1836816
               49.619999                      -6.2172596
               49.880001                      -6.2504712
               50.139999                      -6.2833216
               50.400002                      -6.3158175
                   50.66                      -6.3479634
               50.919998                      -6.3797682
                   51.18                      -6.4112374
               51.439999                      -6.4423787
               51.700001                         -6.4732
               51.959999                      -6.5037098
               52.220001                      -6.5339169
                   52.48                      -6.5638289
               52.740002                      -6.5934555
                      53                      -6.6228058
               53.259998                      -6.6518901
                   53.52                       -6.680718
               53.779999                      -6.7092992
               54.040001                      -6.7376451
               54.299999                      -6.7657651
               54.560001                      -6.7936707
                   54.82                      -6.8213732
               55.079998                      -6.8488839
                   55.34                      -6.8762141
               55.599998                      -6.9033761
               55.860001                      -6.9303822
               56.119999                      -6.9572447
               56.380001                      -6.9839756
               56.639999                      -7.0105884
               56.900002                      -7.0370969
                   57.16                      -7.0635139
               57.419998                      -7.0898543
                   57.68                      -7.1161324
               57.939999                      -7.1423625
               58.200001                      -7.1685595
               58.459999                      -7.1947398
               58.720001                      -7.2209186
                   58.98                      -7.2471125
               59.240002                      -7.2733373
                    59.5                       -7.299612
               59.759998                      -7.3259527
                   60.02                      -7.3523781
               60.279999                      -7.3789056
               60.540001                      -7.4055541
               60.799999                       -7.432344
               61.060001                      -7.4592944
                   61.32                      -7.4864244
               61.579998                      -7.5137564
                   61.84                      -7.5413104
