        Time / ns                i1 (21)/real
----------------------------------------------------------------------
                       0                   -1.064393e-08
             0.070024617                   1.5095764e-06
              0.14004923                   1.7177853e-06
              0.21007386                   1.9421648e-06
              0.28009847                   2.1813894e-06
              0.35012311                   2.4333717e-06
              0.42014772                   2.6950502e-06
              0.49017236                    2.962234e-06
              0.56019694                   3.2293635e-06
              0.63022161                   3.4893126e-06
              0.70024621                   3.7330924e-06
              0.77027082                   3.9495981e-06
              0.84029543                   4.1252965e-06
              0.91032004                   4.2439065e-06
              0.98034471                   4.2860652e-06
               1.0503694                   4.2289685e-06
               1.1203939                   4.0460222e-06
               1.1904186                   3.7064553e-06
               1.2604432                   3.1749948e-06
               1.3304677                   2.4114938e-06
               1.4004924                   1.3706368e-06
                1.470517                   1.6480386e-09
               1.5405416                  -1.7519133e-06
               1.6105663                  -3.9523129e-06
               1.6805909                  -6.6676853e-06
               1.7506156                  -9.9719764e-06
               1.8206401                  -1.3944727e-05
               1.8906647                  -1.8670697e-05
               1.9606894                  -2.4239293e-05
                2.030714                  -3.0743748e-05
               2.1007388                  -3.8280035e-05
                2.170763                   -4.694549e-05
               2.2407877                  -5.6837078e-05
               2.3108125                  -6.8049267e-05
               2.3808372                  -8.0671518e-05
               2.4508617                  -9.4785268e-05
               2.5208864                  -0.00011046046
               2.5909111                  -0.00012775153
               2.6609354                  -0.00014669279
               2.7309601                  -0.00016729334
               2.8009849                  -0.00018953129
               2.8710093                  -0.00021334732
               2.9410341                  -0.00023863782
               3.0110588                  -0.00026524728
               3.0810833                  -0.00029296012
               3.1511078                  -0.00032149215
               3.2211325                  -0.00035048134
                3.291157                   -0.0003794785
               3.3611817                  -0.00040793748
               3.4312065                  -0.00043520526
               3.5012312                  -0.00046051232
               3.5712557                  -0.00048296285
               3.6412802                  -0.00050152576
               3.7113049                   -0.0005150261
               3.7813294                  -0.00052213779
               3.8513539                  -0.00052137714
               3.9213789                  -0.00051109848
               3.9914031                  -0.00048949168
               4.0614281                  -0.00045458187
               4.1314526                  -0.00040423204
               4.2014775                  -0.00033614924
                4.271502                  -0.00024789412
                4.341526                   -0.0001368947
                4.411551                  -4.6515842e-07
               4.4815755                   0.00016417072
               4.5516005                   0.00035985024
               4.6216249                   0.00058943656
               4.6916499                   0.00085577724
               4.7616744                    0.0011616559
               4.8316984                     0.001509737
               4.9017234                     0.001902504
               4.9717479                    0.0023421897
               5.0417728                    0.0028306991
               5.1117973                    0.0033695274
               5.1818223                    0.0039596683
               5.2518463                    0.0046015191
               5.3218708                    0.0052947775
               5.3918958                    0.0060383365
               5.4619203                    0.0068301735
               5.5319452                    0.0076672379
               5.6019697                    0.0085453382
               5.6719942                     0.009459028
               5.7420187                     0.010401499
               5.8120432                     0.011364473
               5.8820682                     0.012338104
               5.9520926                      0.01331089
               6.0221176                     0.014269598
               6.0921421                     0.015199201
               6.1621666                     0.016082838
               6.2321911                     0.016901786
               6.3022156                     0.017635467
               6.3722405                     0.018261477
                6.442265                     0.018755645
                 6.51229                      0.01909212
                6.582314                     0.019243514
                6.652339                      0.01918105
               6.7223635                     0.018874783
                6.792388                     0.018293843
               6.8624129                     0.017406728
               6.9324374                     0.016181646
               7.0024624                      0.01458689
               7.0724864                     0.012591261
               7.1425114                     0.010164545
               7.2125359                    0.0072780098
               7.2825603                    0.0039049583
               7.3525853                   2.1300981e-05
               7.4226098                   -0.0043938337
               7.4926343                    -0.009357471
               7.5626588                    -0.014882141
               7.6326838                    -0.020975228
               7.7027078                    -0.027638312
               7.7727327                    -0.034866523
               7.8427577                    -0.042647917
               7.9127822                    -0.050962873
               7.9828062                    -0.059783556
               8.0528316                    -0.069073386
               8.1228561                    -0.078786641
               8.1928797                    -0.088868052
               8.2629051                    -0.099252596
               8.3329296                     -0.10986528
               8.4029551                     -0.12062109
               8.4729786                     -0.13142513
                8.543004                     -0.14217274
               8.6130285                     -0.15274993
               8.6830521                      -0.1630338
               8.7530775                     -0.17289326
                8.823102                     -0.18218985
               8.8931274                      -0.1907787
                8.963151                     -0.19850965
               9.0331764                     -0.20522858
               9.1032009                     -0.21077889
               9.1732244                     -0.21500307
               9.2432499                      -0.2177444
               9.3132744                     -0.21884888
               9.3832998                     -0.21816716
               9.4533234                     -0.21555658
