        Frequency / MHz                S1,1 (108)/abs,dB
----------------------------------------------------------------------
                      40                      -1.9580826
               40.259998                      -1.9790906
                   40.52                      -1.9997772
               40.779999                      -2.0201342
               41.040001                      -2.0401604
               41.299999                      -2.0598676
               41.560001                      -2.0792834
                   41.82                      -2.0984478
               42.079998                      -2.1173928
                   42.34                      -2.1361303
               42.599998                      -2.1546608
               42.860001                      -2.1729772
               43.119999                      -2.1910825
               43.380001                      -2.2089958
               43.639999                       -2.226751
               43.900002                      -2.2443812
                   44.16                      -2.2619071
               44.419998                      -2.2793324
                   44.68                       -2.296649
               44.939999                      -2.3138498
               45.200001                      -2.3309423
               45.459999                      -2.3479523
               45.720001                      -2.3649108
                   45.98                      -2.3818426
               46.240002                      -2.3987557
                    46.5                      -2.4156428
               46.759998                      -2.4324919
                   47.02                      -2.4492986
               47.279999                       -2.466077
               47.540001                      -2.4828538
               47.799999                      -2.4996543
               48.060001                       -2.516492
                   48.32                      -2.5333639
               48.579998                      -2.5502538
                   48.84                      -2.5671503
               49.099998                      -2.5840553
               49.360001                       -2.600987
               49.619999                      -2.6179687
               49.880001                      -2.6350194
               50.139999                      -2.6521402
               50.400002                      -2.6693183
                   50.66                      -2.6865352
               50.919998                      -2.7037813
                   51.18                      -2.7210655
               51.439999                       -2.738407
               51.700001                      -2.7558268
               51.959999                      -2.7733311
               52.220001                      -2.7909112
                   52.48                      -2.8085469
               52.740002                      -2.8262208
                      53                      -2.8439292
               53.259998                      -2.8616853
                   53.52                      -2.8795087
               53.779999                      -2.8974104
               54.040001                      -2.9153888
               54.299999                      -2.9334219
               54.560001                       -2.951489
                   54.82                      -2.9695764
               55.079998                      -2.9876863
                   55.34                      -3.0058334
               55.599998                       -3.024033
               55.860001                      -3.0422863
               56.119999                      -3.0605793
               56.380001                      -3.0788872
               56.639999                      -3.0971873
               56.900002                      -3.1154721
                   57.16                      -3.1337473
               57.419998                      -3.1520261
                   57.68                      -3.1703157
               57.939999                      -3.1886072
               58.200001                      -3.2068789
               58.459999                      -3.2251055
               58.720001                      -3.2432702
                   58.98                      -3.2613736
               59.240002                       -3.279419
                    59.5                      -3.2974065
               59.759998                      -3.3153242
                   60.02                      -3.3331405
               60.279999                      -3.3508207
               60.540001                      -3.3683397
               60.799999                      -3.3856941
               61.060001                      -3.4028956
                   61.32                      -3.4199631
               61.579998                      -3.4368966
                   61.84                      -3.4536766
               62.099998                      -3.4702577
               62.360001                      -3.4865978
               62.619999                      -3.5026652
               62.880001                      -3.5184541
               63.139999                       -3.533975
               63.400002                      -3.5492339
                   63.66                      -3.5642197
               63.919998                      -3.5788977
                   64.18                      -3.5932185
               64.440002                      -3.6071384
               64.699997                      -3.6206318
               64.959999                      -3.6336993
               65.220001                      -3.6463495
               65.480003                      -3.6585766
               65.739998                      -3.6703528
                      66                       -3.681628
               66.260002                      -3.6923458
               66.519997                      -3.7024646
               66.779999                      -3.7119687
               67.040001                      -3.7208607
               67.300003                      -3.7291429
               67.559998                      -3.7367973
                   67.82                      -3.7437735
               68.080002                      -3.7500103
               68.339996                      -3.7554464
               68.599998                        -3.76005
               68.860001                      -3.7638135
               69.120003                      -3.7667413
               69.379997                      -3.7688249
               69.639999                      -3.7700257
               69.900002                      -3.7702785
               70.159996                      -3.7695092
               70.419998                      -3.7676632
                   70.68                      -3.7647212
               70.940002                      -3.7606851
               71.199997                      -3.7555611
               71.459999                      -3.7493256
               71.720001                      -3.7419199
               71.980003                      -3.7332616
               72.239998                      -3.7232786
                    72.5                      -3.7119297
               72.760002                      -3.6992188
               73.019997                      -3.6851658
               73.279999                      -3.6697731
               73.540001                      -3.6530068
               73.800003                      -3.6347863
               74.059998                       -3.615023
                   74.32                       -3.593658
               74.580002                      -3.5706926
               74.839996                      -3.5461745
               75.099998                      -3.5201598
               75.360001                      -3.4926616
               75.620003                       -3.463628
               75.879997                       -3.432965
               76.139999                      -3.4006003
               76.400002                      -3.3665506
               76.659996                      -3.3309484
               76.919998                      -3.2940119
                   77.18                      -3.2559491
               77.440002                      -3.2168482
               77.699997                       -3.176614
               77.959999                      -3.1349795
               78.220001                       -3.091612
               78.480003                      -3.0462585
               78.739998                      -2.9988794
                      79                      -2.9497067
               79.260002                      -2.8991969
               79.519997                      -2.8479187
