        Frequency / MHz                S1,1 (41)/abs,dB
----------------------------------------------------------------------
                      40                      -5.6577296
               40.259998                      -5.7077027
                   40.52                      -5.7573499
               40.779999                       -5.806657
               41.040001                       -5.855611
               41.299999                      -5.9041996
               41.560001                      -5.9524111
                   41.82                       -6.000236
               42.079998                       -6.047662
                   42.34                      -6.0946807
               42.599998                      -6.1412833
               42.860001                      -6.1874612
               43.119999                       -6.233208
               43.380001                      -6.2785162
               43.639999                      -6.3233797
               43.900002                      -6.3677939
                   44.16                      -6.4117525
               44.419998                      -6.4552534
                   44.68                      -6.4982925
               44.939999                      -6.5408667
               45.200001                      -6.5829742
               45.459999                      -6.6246131
               45.720001                      -6.6657832
                   45.98                      -6.7064835
               46.240002                      -6.7467149
                    46.5                      -6.7864777
               46.759998                       -6.825773
                   47.02                      -6.8646038
               47.279999                      -6.9029729
               47.540001                      -6.9408835
               47.799999                      -6.9783383
               48.060001                      -7.0153432
                   48.32                      -7.0519025
               48.579998                      -7.0880228
                   48.84                      -7.1237092
               49.099998                      -7.1589701
               49.360001                      -7.1938118
               49.619999                      -7.2282424
               49.880001                      -7.2622712
               50.139999                      -7.2959077
               50.400002                      -7.3291607
                   50.66                       -7.362041
               50.919998                      -7.3945594
                   51.18                      -7.4267273
               51.439999                      -7.4585566
               51.700001                      -7.4900592
               51.959999                      -7.5212483
               52.220001                       -7.552138
                   52.48                      -7.5827412
               52.740002                      -7.6130718
                      53                      -7.6431455
               53.259998                       -7.672977
                   53.52                      -7.7025823
               53.779999                      -7.7319774
               54.040001                      -7.7611784
               54.299999                      -7.7902038
               54.560001                      -7.8190683
                   54.82                      -7.8477926
               55.079998                      -7.8763925
                   55.34                      -7.9048888
               55.599998                      -7.9332996
               55.860001                      -7.9616438
               56.119999                      -7.9899425
               56.380001                      -8.0182148
               56.639999                       -8.046482
               56.900002                      -8.0747657
                   57.16                      -8.1030854
               57.419998                       -8.131464
                   57.68                      -8.1599244
               57.939999                      -8.1884888
               58.200001                      -8.2171791
               58.459999                      -8.2460193
               58.720001                       -8.275032
                   58.98                      -8.3042443
               59.240002                       -8.333677
                    59.5                      -8.3633583
               59.759998                      -8.3933128
                   60.02                      -8.4235654
               60.279999                      -8.4541429
               60.540001                      -8.4850728
               60.799999                      -8.5163823
               61.060001                      -8.5480981
                   61.32                      -8.5802502
               61.579998                      -8.6128668
                   61.84                       -8.645976
