        Frequency / MHz                S1,1 (103)/arg,degrees
----------------------------------------------------------------------
                      40                      -17.712775
               40.259998                      -18.984765
                   40.52                      -20.254349
               40.779999                      -21.521587
               41.040001                      -22.786492
               41.299999                      -24.049044
               41.560001                      -25.309253
                   41.82                      -26.567164
               42.079998                      -27.822882
                   42.34                       -29.07652
               42.599998                      -30.328183
               42.860001                      -31.577927
               43.119999                      -32.825767
               43.380001                      -34.071731
               43.639999                      -35.315865
               43.900002                      -36.558255
                   44.16                      -37.799011
               44.419998                      -39.038247
                   44.68                      -40.276023
               44.939999                      -41.512398
               45.200001                      -42.747397
               45.459999                      -43.981054
               45.720001                      -45.213427
                   45.98                      -46.444618
               46.240002                      -47.674724
                    46.5                      -48.903823
               46.759998                      -50.131972
                   47.02                      -51.359199
               47.279999                      -52.585524
               47.540001                      -53.810998
               47.799999                      -55.035678
               48.060001                      -56.259644
                   48.32                      -57.482989
               48.579998                      -58.705764
                   48.84                      -59.927991
               49.099998                      -61.149673
               49.360001                      -62.370927
               49.619999                       -63.59163
               49.880001                      -64.811966
               50.139999                      -66.031995
               50.400002                      -67.251785
                   50.66                      -68.471328
               50.919998                      -69.690627
                   51.18                      -70.909747
               51.439999                      -72.128676
               51.700001                      -73.347428
               51.959999                      -74.566178
               52.220001                      -75.784869
                   52.48                      -77.003552
               52.740002                      -78.222366
                      53                      -79.441179
               53.259998                      -80.660047
                   53.52                      -81.879044
               53.779999                      -83.098158
               54.040001                      -84.317517
               54.299999                      -85.537061
               54.560001                      -86.756913
                   54.82                      -87.977003
               55.079998                      -89.197462
                   55.34                      -90.418167
               55.599998                      -91.639234
               55.860001                      -92.860732
               56.119999                      -94.082659
               56.380001                      -95.305072
               56.639999                      -96.527969
               56.900002                       -97.75142
                   57.16                      -98.975418
               57.419998                      -100.19997
                   57.68                      -101.42513
               57.939999                      -102.65089
               58.200001                       -103.8774
               58.459999                      -105.10457
               58.720001                      -106.33253
                   58.98                      -107.56129
               59.240002                      -108.79079
                    59.5                      -110.02113
               59.759998                      -111.25233
                   60.02                      -112.48442
               60.279999                      -113.71749
               60.540001                      -114.95152
               60.799999                      -116.18659
               61.060001                      -117.42266
                   61.32                      -118.65978
               61.579998                      -119.89799
                   61.84                      -121.13733
               62.099998                      -122.37787
               62.360001                      -123.61962
               62.619999                      -124.86263
               62.880001                      -126.10694
               63.139999                      -127.35254
               63.400002                      -128.59944
                   63.66                      -129.84773
               63.919998                      -131.09745
                   64.18                      -132.34864
               64.440002                      -133.60135
               64.699997                       -134.8556
               64.959999                      -136.11141
               65.220001                      -137.36879
               65.480003                      -138.62781
