        Frequency / MHz                S1,1 (27)/abs,dB
----------------------------------------------------------------------
                      40                      -4.1620885
               40.259998                      -4.2100199
                   40.52                      -4.2576225
               40.779999                      -4.3048835
               41.040001                      -4.3517888
               41.299999                       -4.398324
               41.560001                      -4.4444786
                   41.82                      -4.4902419
               42.079998                      -4.5356037
                   42.34                      -4.5805571
               42.599998                      -4.6250949
               42.860001                      -4.6692109
               43.119999                      -4.7128973
               43.380001                      -4.7561476
               43.639999                      -4.7989546
               43.900002                      -4.8413123
                   44.16                      -4.8832125
               44.419998                      -4.9246472
                   44.68                      -4.9656138
               44.939999                       -5.006105
               45.200001                      -5.0461197
               45.459999                      -5.0856565
               45.720001                      -5.1247169
                   45.98                      -5.1633024
               46.240002                      -5.2014139
                    46.5                      -5.2390562
               46.759998                       -5.276229
                   47.02                      -5.3129348
               47.279999                      -5.3491688
               47.540001                      -5.3849342
               47.799999                      -5.4202264
               48.060001                      -5.4550431
                   48.32                      -5.4893823
               48.579998                      -5.5232465
                   48.84                      -5.5566349
               49.099998                      -5.5895502
               49.360001                      -5.6219995
               49.619999                      -5.6539871
               49.880001                      -5.6855217
               50.139999                      -5.7166105
               50.400002                      -5.7472635
                   50.66                      -5.7774857
               50.919998                      -5.8072861
                   51.18                      -5.8366722
               51.439999                      -5.8656461
               51.700001                      -5.8942177
               51.959999                      -5.9223911
               52.220001                      -5.9501739
                   52.48                      -5.9775723
               52.740002                      -6.0045967
                      53                      -6.0312544
               53.259998                      -6.0575556
                   53.52                        -6.08351
               53.779999                      -6.1091279
               54.040001                      -6.1344187
               54.299999                      -6.1593923
               54.560001                      -6.1840573
                   54.82                      -6.2084247
               55.079998                      -6.2325022
                   55.34                      -6.2563003
               55.599998                      -6.2798302
               55.860001                      -6.3031024
               56.119999                      -6.3261278
               56.380001                      -6.3489203
               56.639999                      -6.3714921
               56.900002                      -6.3938548
                   57.16                      -6.4160218
               57.419998                      -6.4380065
                   57.68                      -6.4598197
               57.939999                      -6.4814753
               58.200001                      -6.5029848
               58.459999                        -6.52436
               58.720001                      -6.5456149
                   58.98                      -6.5667625
               59.240002                       -6.587817
                    59.5                      -6.6087931
               59.759998                      -6.6297056
                   60.02                      -6.6505712
               60.279999                      -6.6714062
               60.540001                      -6.6922261
               60.799999                      -6.7130474
               61.060001                      -6.7338866
                   61.32                      -6.7547618
               61.579998                       -6.775689
                   61.84                      -6.7966889
               62.099998                      -6.8177791
               62.360001                      -6.8389813
               62.619999                      -6.8603179
               62.880001                      -6.8818114
               63.139999                      -6.9034869
               63.400002                      -6.9253708
                   63.66                      -6.9474878
               63.919998                       -6.969866
                   64.18                      -6.9925326
               64.440002                      -7.0155153
               64.699997                      -7.0388436
               64.959999                      -7.0625466
               65.220001                      -7.0866547
               65.480003                      -7.1111998
               65.739998                      -7.1362162
                      66                       -7.161738
               66.260002                       -7.187802
               66.519997                      -7.2144471
               66.779999                      -7.2417128
               67.040001                      -7.2696408
               67.300003                      -7.2982731
               67.559998                      -7.3276559
                   67.82                      -7.3578319
               68.080002                      -7.3888504
               68.339996                      -7.4207604
               68.599998                      -7.4536113
               68.860001                      -7.4874571
               69.120003                      -7.5223549
               69.379997                      -7.5583631
               69.639999                       -7.595541
               69.900002                      -7.6339539
               70.159996                      -7.6736666
               70.419998                      -7.7147479
                   70.68                      -7.7572678
               70.940002                      -7.8012988
               71.199997                       -7.846915
               71.459999                      -7.8941902
               71.720001                      -7.9432031
               71.980003                      -7.9940322
               72.239998                      -8.0467588
                    72.5                      -8.1014633
               72.760002                      -8.1582321
               73.019997                      -8.2171502
               73.279999                       -8.278301
               73.540001                      -8.3417729
               73.800003                      -8.4076522
               74.059998                      -8.4760221
                   74.32                      -8.5469674
               74.580002                      -8.6205699
               74.839996                      -8.6969087
               75.099998                      -8.7760596
               75.360001                      -8.8580936
               75.620003                      -8.9430781
               75.879997                      -9.0310795
               76.139999                      -9.1221531
               76.400002                      -9.2163508
               76.659996                      -9.3137182
               76.919998                      -9.4142918
                   77.18                      -9.5180999
               77.440002                      -9.6251622
               77.699997                      -9.7354864
               77.959999                      -9.8490705
               78.220001                      -9.9658986
               78.480003                      -10.085943
               78.739998                      -10.209169
                      79                      -10.335519
               79.260002                       -10.46493
               79.519997                      -10.597324
               79.779999                       -10.73261
               80.040001                      -10.870685
               80.300003                      -11.011434
