        Frequency / MHz                S1,1 (32)/arg,degrees
----------------------------------------------------------------------
                      40                       -63.75487
               40.259998                      -65.289943
                   40.52                      -66.826857
               40.779999                      -68.365563
               41.040001                      -69.905983
               41.299999                      -71.448068
               41.560001                      -72.991807
                   41.82                      -74.537226
               42.079998                      -76.084367
                   42.34                      -77.633317
               42.599998                      -79.184138
               42.860001                      -80.736893
               43.119999                      -82.291602
               43.380001                      -83.848283
               43.639999                      -85.406877
               43.900002                      -86.967365
                   44.16                      -88.529681
               44.419998                      -90.093767
                   44.68                      -91.659622
               44.939999                      -93.227308
               45.200001                      -94.796769
               45.459999                      -96.368116
               45.720001                      -97.941485
                   45.98                       -99.51686
               46.240002                      -101.09431
                    46.5                      -102.67397
               46.759998                      -104.25569
                   47.02                      -105.83955
               47.279999                      -107.42549
               47.540001                      -109.01356
               47.799999                      -110.60365
               48.060001                      -112.19585
                   48.32                      -113.79018
               48.579998                       -115.3867
                   48.84                      -116.98551
               49.099998                      -118.58671
               49.360001                      -120.19032
               49.619999                      -121.79647
               49.880001                      -123.40517
               50.139999                      -125.01643
               50.400002                      -126.63026
                   50.66                      -128.24669
               50.919998                      -129.86568
                   51.18                      -131.48729
               51.439999                      -133.11156
               51.700001                      -134.73851
               51.959999                      -136.36833
               52.220001                      -138.00102
                   52.48                      -139.63677
               52.740002                      -141.27552
                      53                      -142.91746
               53.259998                      -144.56261
                   53.52                      -146.21092
               53.779999                      -147.86253
               54.040001                      -149.51738
               54.299999                      -151.17553
               54.560001                      -152.83698
                   54.82                      -154.50191
               55.079998                      -156.17031
                   55.34                      -157.84227
               55.599998                      -159.51793
               55.860001                      -161.19737
               56.119999                       -162.8807
               56.380001                      -164.56794
               56.639999                      -166.25911
               56.900002                      -167.95436
                   57.16                      -169.65361
               57.419998                      -171.35692
                   57.68                      -173.06437
               57.939999                      -174.77604
               58.200001                      -176.49192
               58.459999                      -178.21218
               58.720001                      -179.93684
                   58.98                       178.33391
               59.240002                       176.60008
                    59.5                       174.86152
               59.759998                       173.11821
                   60.02                       171.37011
               60.279999                       169.61711
               60.540001                       167.85925
               60.799999                       166.09646
               61.060001                        164.3287
                   61.32                        162.5559
               61.579998                       160.77796
                   61.84                        158.9948
               62.099998                       157.20633
               62.360001                       155.41249
               62.619999                       153.61316
               62.880001                       151.80831
               63.139999                       149.99787
               63.400002                       148.18178
                   63.66                       146.36002
               63.919998                       144.53254
                   64.18                       142.69931
               64.440002                       140.86026
               64.699997                       139.01531
               64.959999                       137.16439
               65.220001                       135.30742
               65.480003                        133.4443
               65.739998                       131.57496
                      66                       129.69933
               66.260002                       127.81731
               66.519997                       125.92887
               66.779999                       124.03396
               67.040001                       122.13254
               67.300003                       120.22454
               67.559998                        118.3099
                   67.82                       116.38857
               68.080002                       114.46047
               68.339996                       112.52547
               68.599998                       110.58351
               68.860001                       108.63448
               69.120003                       106.67828
               69.379997                       104.71482
               69.639999                       102.74401
               69.900002                        100.7658
               70.159996                       98.780127
               70.419998                       96.786831
                   70.68                       94.785886
               70.940002                       92.777209
               71.199997                       90.760691
               71.459999                       88.736141
               71.720001                       86.703532
               71.980003                       84.662671
               72.239998                       82.613395
                    72.5                       80.555624
               72.760002                       78.489191
               73.019997                       76.413961
               73.279999                       74.329852
               73.540001                       72.236671
               73.800003                       70.134311
               74.059998                       68.022611
                   74.32                       65.901453
               74.580002                       63.770625
               74.839996                       61.629963
               75.099998                       59.479298
               75.360001                       57.318446
               75.620003                       55.147185
               75.879997                       52.965375
               76.139999                       50.772801
               76.400002                       48.569302
               76.659996                       46.354681
               76.919998                       44.128749
                   77.18                       41.891398
               77.440002                       39.642435
               77.699997                       37.381669
               77.959999                       35.108964
               78.220001                       32.824239
               78.480003                       30.527358
               78.739998                       28.218207
                      79                       25.896763
               79.260002                       23.563022
               79.519997                       21.216989
               79.779999                       18.858743
               80.040001                       16.488367
               80.300003                        14.10597
               80.559998                       11.711689
                   80.82                       9.3057666
               81.080002                       6.8883454
               81.339996                       4.4596666
               81.599998                       2.0200321
               81.860001                     -0.43022998
               82.120003                      -2.8907648
               82.379997                      -5.3610798
               82.639999                      -7.8406575
               82.900002                      -10.328896
               83.159996                      -12.825083
               83.419998                      -15.328483
                   83.68                      -17.838225
               83.940002                      -20.353455
               84.199997                      -22.873111
               84.459999                      -25.396237
               84.720001                      -27.921713
               84.980003                      -30.448393
               85.239998                      -32.975124
                    85.5                      -35.500682
               85.760002                      -38.023754
               86.019997                      -40.543084
               86.279999                      -43.057277
               86.540001                      -45.565022
               86.800003                      -48.064983
               87.059998                      -50.555677
                   87.32                      -53.035801
               87.580002                       -55.50404
               87.839996                      -57.959028
               88.099998                      -60.399509
               88.360001                      -62.824309
               88.620003                      -65.232279
               88.879997                      -67.622217
               89.139999                      -69.993192
               89.400002                       -72.34417
               89.659996                      -74.674251
               89.919998                      -76.982581
