        Time / ns                i1 (Mesh Pass=9)/real
----------------------------------------------------------------------
                       0                  -6.6160055e-09
             0.027067449                   1.3901472e-06
             0.054134898                   1.4646687e-06
             0.081202343                   1.5416892e-06
               0.1082698                   1.6212445e-06
              0.13533725                   1.7032688e-06
              0.16240469                   1.7877082e-06
              0.18947214                   1.8745197e-06
              0.21653959                   1.9636434e-06
              0.24360703                   2.0549796e-06
               0.2706745                   2.1483877e-06
              0.29774195                   2.2437816e-06
              0.32480937                   2.3409773e-06
              0.35187683                   2.4398146e-06
              0.37894428                   2.5401141e-06
              0.40601173                    2.641623e-06
              0.43307918                   2.7441317e-06
              0.46014661                   2.8473089e-06
              0.48721406                   2.9508997e-06
              0.51428151                   3.0545336e-06
              0.54134899                   3.1578418e-06
              0.56841642                    3.260403e-06
               0.5954839                   3.3617757e-06
              0.62255126                   3.4614463e-06
              0.64961874                   3.5588989e-06
              0.67668623                   3.6535178e-06
              0.70375365                   3.7446885e-06
              0.73082113                   3.8317166e-06
              0.75788856                   3.9138654e-06
              0.78495598                   3.9903257e-06
              0.81202346                   4.0602458e-06
              0.83909088                   4.1227054e-06
              0.86615837                   4.1767098e-06
              0.89322579                   4.2212059e-06
              0.92029321                   4.2550719e-06
              0.94736075                   4.2771021e-06
              0.97442812                    4.286002e-06
               1.0014956                   4.2804263e-06
                1.028563                   4.2589204e-06
               1.0556304                   4.2199545e-06
                1.082698                   4.1619101e-06
               1.1097654                   4.0830673e-06
               1.1368328                   3.9816068e-06
               1.1639003                   3.8556186e-06
               1.1909678                   3.7030909e-06
               1.2180352                   3.5218948e-06
               1.2451025                   3.3098072e-06
               1.2721701                   3.0644769e-06
               1.2992375                   2.7834583e-06
               1.3263049                   2.4641747e-06
               1.3533725                   2.1039259e-06
               1.3804399                   1.6999084e-06
               1.4075073                   1.2491837e-06
               1.4345748                   7.4868444e-07
               1.4616423                   1.9521931e-07
               1.4887097                  -4.1452793e-07
               1.5157771                  -1.0840057e-06
               1.5428445                  -1.8167983e-06
                1.569912                   -2.616609e-06
               1.5969794                  -3.4872858e-06
               1.6240469                  -4.4328021e-06
               1.6511143                  -5.4572643e-06
               1.6781818                  -6.5649001e-06
               1.7052493                  -7.7600771e-06
               1.7323167                  -9.0472813e-06
               1.7593842                  -1.0431119e-05
               1.7864516                  -1.1916324e-05
                1.813519                  -1.3507744e-05
               1.8405864                  -1.5210333e-05
               1.8676541                  -1.7029161e-05
               1.8947215                  -1.8969382e-05
               1.9217887                  -2.1036258e-05
               1.9488562                  -2.3235123e-05
               1.9759237                  -2.5571402e-05
               2.0029912                  -2.8050577e-05
               2.0300586                  -3.0678188e-05
                2.057126                  -3.3459823e-05
               2.0841935                  -3.6401088e-05
               2.1112609                  -3.9507628e-05
               2.1383283                  -4.2785075e-05
                2.165396                  -4.6239053e-05
               2.1924634                  -4.9875161e-05
               2.2195308                  -5.3698928e-05
               2.2465982                  -5.7715839e-05
               2.2736657                  -6.1931256e-05
               2.3007331                  -6.6350454e-05
               2.3278005                   -7.097856e-05
               2.3548682                  -7.5820521e-05
               2.3819356                  -8.0881095e-05
                2.409003                  -8.6164822e-05
               2.4360704                  -9.1675982e-05
               2.4631376                   -9.741856e-05
                2.490205                  -0.00010339623
               2.5172727                  -0.00010961229
               2.5443401                  -0.00011606963
               2.5714076                  -0.00012277074
                2.598475                  -0.00012971756
               2.6255424                  -0.00013691158
               2.6526098                  -0.00014435363
               2.6796775                  -0.00015204401
               2.7067449                  -0.00015998227
               2.7338123                  -0.00016816726
               2.7608798                  -0.00017659704
               2.7879472                  -0.00018526887
               2.8150146                  -0.00019417905
                2.842082                  -0.00020332297
               2.8691497                    -0.000212695
               2.8962171                  -0.00022228836
               2.9232845                  -0.00023209522
                2.950352                  -0.00024210644
               2.9774194                  -0.00025231164
               3.0044866                  -0.00026269906
               3.0315542                  -0.00027325551
               3.0586216                  -0.00028396625
               3.0856891                  -0.00029481502
               3.1127565                  -0.00030578382
               3.1398239                  -0.00031685294
               3.1668913                  -0.00032800084
               3.1939588                  -0.00033920404
               3.2210264                  -0.00035043713
               3.2480938                  -0.00036167254
               3.2751613                  -0.00037288058
               3.3022287                  -0.00038402929
               3.3292961                  -0.00039508444
               3.3563635                  -0.00040600929
               3.3834312                  -0.00041676464
               3.4104986                   -0.0004273087
                3.437566                  -0.00043759702
