        Frequency / MHz                S1,1 (61)/arg,degrees
----------------------------------------------------------------------
                      40                      -16.646648
               40.259998                      -17.881129
                   40.52                      -19.115359
               40.779999                      -20.349348
               41.040001                      -21.583115
               41.299999                      -22.816676
               41.560001                      -24.050049
                   41.82                      -25.283271
               42.079998                      -26.516377
                   42.34                      -27.749416
               42.599998                      -28.982445
               42.860001                      -30.215522
               43.119999                      -31.448696
               43.380001                      -32.682023
               43.639999                       -33.91553
               43.900002                       -35.14925
                   44.16                      -36.383193
               44.419998                      -37.617361
                   44.68                       -38.85175
               44.939999                      -40.086356
               45.200001                      -41.321169
               45.459999                      -42.556185
               45.720001                      -43.791413
                   45.98                      -45.026863
               46.240002                       -46.26256
                    46.5                      -47.498524
               46.759998                      -48.734801
                   47.02                      -49.971406
               47.279999                      -51.208375
               47.540001                      -52.445729
               47.799999                      -53.683481
               48.060001                      -54.921626
                   48.32                      -56.160171
               48.579998                      -57.399107
                   48.84                      -58.638424
               49.099998                      -59.878079
               49.360001                      -61.118131
               49.619999                      -62.358548
               49.880001                      -63.599359
               50.139999                      -64.840577
               50.400002                      -66.082183
                   50.66                      -67.324281
               50.919998                      -68.566863
                   51.18                      -69.809936
               51.439999                      -71.053557
               51.700001                      -72.297756
               51.959999                      -73.542511
               52.220001                      -74.787839
                   52.48                      -76.033754
               52.740002                      -77.280244
                      53                      -78.527314
               53.259998                      -79.774991
                   53.52                      -81.023317
               53.779999                      -82.272244
               54.040001                      -83.521821
               54.299999                      -84.772128
               54.560001                      -86.023166
                   54.82                      -87.274962
               55.079998                      -88.527591
                   55.34                      -89.781068
               55.599998                      -91.035432
               55.860001                      -92.290711
               56.119999                      -93.546906
               56.380001                      -94.804044
               56.639999                      -96.062192
               56.900002                      -97.321316
                   57.16                      -98.581452
               57.419998                      -99.842619
                   57.68                      -101.10489
               57.939999                      -102.36829
               58.200001                      -103.63284
               58.459999                      -104.89862
               58.720001                      -106.16568
                   58.98                      -107.43405
               59.240002                       -108.7038
                    59.5                      -109.97495
               59.759998                      -111.24753
                   60.02                      -112.52164
               60.279999                      -113.79727
               60.540001                      -115.07445
               60.799999                      -116.35323
               61.060001                      -117.63363
                   61.32                      -118.91573
               61.579998                      -120.19953
                   61.84                       -121.4851
               62.099998                      -122.77253
               62.360001                      -124.06182
               62.619999                      -125.35307
               62.880001                      -126.64634
               63.139999                      -127.94167
               63.400002                      -129.23912
                   63.66                      -130.53875
               63.919998                      -131.84059
                   64.18                      -133.14472
               64.440002                      -134.45114
               64.699997                      -135.75993
               64.959999                      -137.07113
               65.220001                       -138.3848
               65.480003                      -139.70097
               65.739998                      -141.01973
                      66                      -142.34111
               66.260002                       -143.6652
               66.519997                      -144.99207
