        Frequency / MHz                S1,1 (108)/arg,degrees
----------------------------------------------------------------------
                      40                      -69.456406
               40.259998                      -70.977538
                   40.52                      -72.499172
               40.779999                      -74.021411
               41.040001                      -75.544434
               41.299999                      -77.068513
               41.560001                      -78.593874
                   41.82                       -80.12062
               42.079998                      -81.648736
                   42.34                      -83.178167
               42.599998                      -84.708907
               42.860001                      -86.241035
               43.119999                      -87.774754
               43.380001                      -89.310283
               43.639999                      -90.847697
               43.900002                      -92.387031
                   44.16                      -93.928202
               44.419998                      -95.471107
                   44.68                      -97.015788
               44.939999                      -98.562355
               45.200001                      -100.11097
               45.459999                      -101.66178
               45.720001                      -103.21485
                   45.98                      -104.77005
               46.240002                      -106.32737
                    46.5                      -107.88666
               46.759998                        -109.448
                   47.02                      -111.01154
               47.279999                      -112.57743
               47.540001                      -114.14579
               47.799999                      -115.71653
               48.060001                      -117.28955
                   48.32                      -118.86479
               48.579998                       -120.4422
                   48.84                      -122.02192
               49.099998                      -123.60408
               49.360001                      -125.18876
               49.619999                      -126.77604
               49.880001                      -128.36581
               50.139999                      -129.95798
               50.400002                      -131.55246
                   50.66                      -133.14932
               50.919998                      -134.74866
                   51.18                      -136.35064
               51.439999                      -137.95533
               51.700001                      -139.56272
               51.959999                      -141.17263
               52.220001                      -142.78506
                   52.48                      -144.39994
               52.740002                      -146.01733
                      53                      -147.63745
               53.259998                      -149.26037
                   53.52                      -150.88611
               53.779999                      -152.51461
               54.040001                      -154.14576
               54.299999                      -155.77945
               54.560001                      -157.41574
                   54.82                      -159.05478
               55.079998                      -160.69669
                   55.34                      -162.34155
               55.599998                      -163.98932
               55.860001                      -165.63989
               56.119999                      -167.29315
               56.380001                      -168.94906
               56.639999                      -170.60776
               56.900002                      -172.26935
                   57.16                      -173.93396
               57.419998                      -175.60162
                   57.68                      -177.27222
               57.939999                      -178.94562
               58.200001                       179.37817
               58.459999                       177.69916
               58.720001                       176.01727
                   58.98                       174.33233
               59.240002                       172.64444
                    59.5                       170.95359
               59.759998                       169.25989
                   60.02                       167.56341
               60.279999                       165.86417
               60.540001                       164.16195
               60.799999                       162.45653
               61.060001                       160.74785
                   61.32                       159.03593
               61.579998                       157.32097
                   61.84                       155.60313
               62.099998                       153.88254
               62.360001                       152.15912
               62.619999                       150.43269
               62.880001                       148.70308
               63.139999                       146.97017
               63.400002                       145.23407
                   63.66                       143.49495
               63.919998                       141.75296
                   64.18                       140.00812
               64.440002                       138.26029
               64.699997                       136.50923
