        Frequency / MHz                S1,1 (61)/abs,dB
----------------------------------------------------------------------
                      40                      -2.5396004
               40.259998                      -2.5461486
                   40.52                      -2.5525203
               40.779999                      -2.5587225
               41.040001                      -2.5647631
               41.299999                      -2.5706454
               41.560001                      -2.5763733
                   41.82                       -2.581951
               42.079998                      -2.5873803
                   42.34                      -2.5926659
               42.599998                      -2.5978127
               42.860001                      -2.6028291
               43.119999                      -2.6077209
               43.380001                      -2.6125017
               43.639999                      -2.6171812
               43.900002                      -2.6217717
                   44.16                      -2.6262845
               44.419998                      -2.6307299
                   44.68                      -2.6351183
               44.939999                      -2.6394574
               45.200001                      -2.6437531
               45.459999                      -2.6480108
               45.720001                      -2.6522339
                   45.98                      -2.6564263
               46.240002                      -2.6605943
                    46.5                      -2.6647391
               46.759998                      -2.6688697
                   47.02                      -2.6729926
               47.279999                      -2.6771154
               47.540001                      -2.6812481
               47.799999                      -2.6853993
               48.060001                      -2.6895791
                   48.32                      -2.6937948
               48.579998                      -2.6980538
                   48.84                      -2.7023614
               49.099998                      -2.7067232
               49.360001                      -2.7111429
               49.619999                      -2.7156205
               49.880001                       -2.720162
               50.139999                       -2.724766
               50.400002                      -2.7294395
                   50.66                      -2.7341832
               50.919998                      -2.7390038
                   51.18                       -2.743906
               51.439999                      -2.7488977
               51.700001                       -2.753984
               51.959999                      -2.7591721
               52.220001                      -2.7644682
                   52.48                      -2.7698763
               52.740002                      -2.7754015
                      53                      -2.7810448
               53.259998                      -2.7868117
                   53.52                      -2.7927008
               53.779999                      -2.7987134
               54.040001                      -2.8048512
               54.299999                      -2.8111177
               54.560001                      -2.8175129
                   54.82                      -2.8240418
               55.079998                      -2.8307075
                   55.34                      -2.8375152
               55.599998                        -2.84447
               55.860001                      -2.8515761
               56.119999                      -2.8588385
               56.380001                      -2.8662612
               56.639999                      -2.8738463
               56.900002                      -2.8815962
                   57.16                      -2.8895118
               57.419998                      -2.8975957
                   57.68                      -2.9058469
               57.939999                      -2.9142653
               58.200001                      -2.9228546
               58.459999                      -2.9316153
               58.720001                      -2.9405502
                   58.98                      -2.9496617
               59.240002                       -2.958953
                    59.5                      -2.9684306
               59.759998                      -2.9780957
                   60.02                      -2.9879527
               60.279999                      -2.9980039
               60.540001                      -3.0082534
               60.799999                      -3.0187008
               61.060001                       -3.029348
                   61.32                      -3.0401954
               61.579998                      -3.0512429
                   61.84                      -3.0624925
               62.099998                      -3.0739429
               62.360001                      -3.0855969
               62.619999                       -3.097456
               62.880001                      -3.1095212
               63.139999                      -3.1217971
               63.400002                      -3.1342851
                   63.66                      -3.1469888
               63.919998                      -3.1599116
                   64.18                       -3.173054
               64.440002                      -3.1864203
               64.699997                      -3.2000078
               64.959999                      -3.2138196
               65.220001                      -3.2278547
               65.480003                      -3.2421137
               65.739998                      -3.2565952
                      66                         -3.2713
               66.260002                      -3.2862287
               66.519997                      -3.3013812
               66.779999                      -3.3167592
               67.040001                      -3.3323643
               67.300003                       -3.348198
               67.559998                      -3.3642627
                   67.82                      -3.3805583
               68.080002                      -3.3970871
               68.339996                      -3.4138483
               68.599998                      -3.4308432
               68.860001                      -3.4480699
               69.120003                      -3.4655266
               69.379997                      -3.4832132
               69.639999                      -3.5011268
               69.900002                      -3.5192656
               70.159996                      -3.5376289
               70.419998                      -3.5562156
                   70.68                       -3.575023
               70.940002                      -3.5940517
               71.199997                      -3.6133018
               71.459999                      -3.6327716
               71.720001                      -3.6524593
               71.980003                      -3.6723648
               72.239998                      -3.6924868
                    72.5                      -3.7128213
               72.760002                      -3.7333658
               73.019997                      -3.7541193
               73.279999                      -3.7750739
               73.540001                      -3.7962287
               73.800003                      -3.8175774
               74.059998                      -3.8391157
                   74.32                      -3.8608407
               74.580002                      -3.8827485
               74.839996                      -3.9048325
               75.099998                      -3.9270887
               75.360001                      -3.9495138
               75.620003                      -3.9721031
               75.879997                      -3.9948497
               76.139999                      -4.0177483
               76.400002                      -4.0407925
               76.659996                      -4.0639763
               76.919998                      -4.0872901
                   77.18                      -4.1107274
               77.440002                      -4.1342788
               77.699997                      -4.1579371
               77.959999                       -4.181693
               78.220001                      -4.2055375
               78.480003                      -4.2294616
               78.739998                      -4.2534569
                      79                      -4.2775141
               79.260002                      -4.3016232
               79.519997                      -4.3257762
               79.779999                      -4.3499604
               80.040001                      -4.3741671
               80.300003                      -4.3983848
               80.559998                       -4.422602
                   80.82                      -4.4468054
               81.080002                      -4.4709845
               81.339996                      -4.4951241
               81.599998                      -4.5192125
               81.860001                      -4.5432361
               82.120003                      -4.5671811
               82.379997                      -4.5910358
               82.639999                       -4.614786
               82.900002                      -4.6384182
               83.159996                      -4.6619179
               83.419998                      -4.6852748
                   83.68                      -4.7084721
               83.940002                      -4.7314986
               84.199997                      -4.7543376
               84.459999                      -4.7769781
               84.720001                      -4.7994025
               84.980003                      -4.8215989
               85.239998                      -4.8435516
                    85.5                      -4.8652477
               85.760002                      -4.8866716
               86.019997                      -4.9078118
               86.279999                       -4.928652
               86.540001                      -4.9491836
               86.800003                      -4.9693917
               87.059998                      -4.9892667
                   87.32                      -5.0087952
               87.580002                      -5.0279681
               87.839996                      -5.0467755
               88.099998                      -5.0652084
               88.360001                      -5.0832593
               88.620003                      -5.1009184
               88.879997                      -5.1181802
               89.139999                      -5.1350385
               89.400002                      -5.1514876
               89.659996                      -5.1675257
               89.919998                      -5.1831473
                   90.18                      -5.1983545
               90.440002                      -5.2131449
               90.699997                      -5.2275227
               90.959999                        -5.24149
               91.220001                      -5.2550526
               91.480003                      -5.2682194
               91.739998                       -5.280999
                      92                      -5.2934015
               92.260002                      -5.3054417
               92.519997                      -5.3171349
               92.779999                      -5.3284991
               93.040001                      -5.3395537
               93.300003                       -5.350322
               93.559998                      -5.3608298
                   93.82                      -5.3711024
               94.080002                      -5.3811709
               94.339996                      -5.3910681
               94.599998                      -5.4008293
               94.860001                      -5.4104956
               95.120003                      -5.4201066
               95.379997                      -5.4297099
               95.639999                      -5.4393548
               95.900002                      -5.4490937
               96.159996                      -5.4589861
               96.419998                      -5.4690931
                   96.68                      -5.4794818
               96.940002                      -5.4902203
               97.199997                      -5.5013836
               97.459999                      -5.5130512
               97.720001                      -5.5253022
               97.980003                      -5.5382198
               98.239998                      -5.5518921
                    98.5                      -5.5664046
               98.760002                      -5.5818467
               99.019997                       -5.598308
               99.279999                      -5.6158825
               99.540001                      -5.6346587
               99.800003                      -5.6547295
                  100.06                      -5.6761878
                  100.32                       -5.699126
                  100.58                      -5.7236401
                  100.84                      -5.7498257
                   101.1                      -5.7777757
                  101.36                      -5.8075894
                  101.62                      -5.8393653
                  101.88                      -5.8731999
                  102.14                       -5.909192
                   102.4                      -5.9474389
                  102.66                      -5.9880384
                  102.92                      -6.0310847
                  103.18                      -6.0766681
                  103.44                      -6.1248765
                   103.7                      -6.1757951
                  103.96                      -6.2295029
                  104.22                      -6.2860723
                  104.48                       -6.345573
                  104.74                      -6.4080659
                     105                      -6.4736068
                  105.26                      -6.5422455
                  105.52                      -6.6140245
                  105.78                      -6.6889813
                  106.04                      -6.7671451
                   106.3                      -6.8485397
                  106.56                       -6.933184
                  106.82                      -7.0210875
                  107.08                      -7.1122551
                  107.34                      -7.2066843
                   107.6                      -7.3043678
                  107.86                      -7.4052901
                  108.12                      -7.5094288
                  108.38                       -7.616759
                  108.64                      -7.7272461
                   108.9                      -7.8408532
                  109.16                       -7.957538
                  109.42                      -8.0772542
                  109.68                      -8.1999492
                  109.94                       -8.325573
                   110.2                       -8.454067
                  110.46                      -8.5853749
                  110.72                      -8.7194375
                  110.98                       -8.856193
                  111.24                      -8.9955815
                   111.5                      -9.1375394
                  111.76                      -9.2820045
                  112.02                      -9.4289129
                  112.28                      -9.5782004
                  112.54                      -9.7298064
                   112.8                       -9.883667
                  113.06                      -10.039718
                  113.32                      -10.197902
                  113.58                      -10.358158
                  113.84                      -10.520429
                   114.1                      -10.684659
                  114.36                      -10.850795
                  114.62                      -11.018786
                  114.88                      -11.188585
                  115.14                      -11.360143
                   115.4                      -11.533416
                  115.66                      -11.708364
                  115.92                      -11.884944
                  116.18                      -12.063119
                  116.44                       -12.24285
                   116.7                      -12.424102
                  116.96                      -12.606839
                  117.22                      -12.791029
                  117.48                      -12.976638
                  117.74                      -13.163638
                     118                         -13.352
                  118.26                      -13.541696
                  118.52                        -13.7327
                  118.78                      -13.924988
                  119.04                      -14.118536
                   119.3                       -14.31332
                  119.56                      -14.509317
                  119.82                      -14.706503
                  120.08                       -14.90485
                  120.34                      -15.104334
                   120.6                      -15.304925
                  120.86                      -15.506593
                  121.12                      -15.709304
                  121.38                      -15.913026
                  121.64                       -16.11772
                   121.9                      -16.323346
                  122.16                      -16.529862
                  122.42                      -16.737222
                  122.68                      -16.945376
                  122.94                      -17.154269
