        Frequency / MHz                S1,1 (44)/abs,dB
----------------------------------------------------------------------
                      40                      -4.8859198
               40.259998                      -4.9300706
                   40.52                      -4.9744516
               40.779999                      -5.0190472
               41.040001                      -5.0638403
               41.299999                       -5.108817
               41.560001                      -5.1539588
                   41.82                      -5.1992493
               42.079998                      -5.2446721
                   42.34                      -5.2902102
               42.599998                      -5.3358473
               42.860001                      -5.3815676
               43.119999                      -5.4273512
               43.380001                      -5.4731836
               43.639999                      -5.5190465
               43.900002                       -5.564923
                   44.16                      -5.6107979
               44.419998                       -5.656651
                   44.68                      -5.7024697
               44.939999                      -5.7482331
               45.200001                      -5.7939274
               45.459999                      -5.8395331
               45.720001                      -5.8850372
                   45.98                      -5.9304202
               46.240002                      -5.9756672
                    46.5                      -6.0207635
               46.759998                       -6.065691
                   47.02                       -6.110435
               47.279999                      -6.1549799
               47.540001                      -6.1993107
               47.799999                      -6.2434123
               48.060001                      -6.2872703
                   48.32                       -6.330869
               48.579998                      -6.3741964
                   48.84                      -6.4172373
               49.099998                      -6.4599779
               49.360001                       -6.502406
               49.619999                      -6.5445087
               49.880001                      -6.5862726
               50.139999                      -6.6276866
               50.400002                      -6.6687392
                   50.66                      -6.7094186
               50.919998                      -6.7497141
                   51.18                      -6.7896158
               51.439999                       -6.829114
               51.700001                      -6.8681982
               51.959999                      -6.9068608
               52.220001                      -6.9450928
                   52.48                      -6.9828868
               52.740002                      -7.0202344
                      53                      -7.0571296
               53.259998                       -7.093565
                   53.52                      -7.1295363
               53.779999                      -7.1650373
               54.040001                      -7.2000639
               54.299999                      -7.2346112
               54.560001                      -7.2686759
                   54.82                      -7.3022555
               55.079998                      -7.3353464
                   55.34                      -7.3679486
               55.599998                      -7.4000598
               55.860001                      -7.4316787
               56.119999                      -7.4628053
               56.380001                      -7.4934401
               56.639999                      -7.5235849
               56.900002                      -7.5532399
                   57.16                      -7.5824084
               57.419998                      -7.6110918
                   57.68                      -7.6392945
               57.939999                      -7.6670204
               58.200001                       -7.694272
               58.459999                      -7.7210559
               58.720001                      -7.7473759
                   58.98                      -7.7732388
               59.240002                      -7.7986518
                    59.5                      -7.8236193
               59.759998                      -7.8481517
                   60.02                      -7.8722543
               60.279999                      -7.8959373
               60.540001                      -7.9192079
               60.799999                      -7.9420762
               61.060001                      -7.9645517
                   61.32                      -7.9866448
               61.579998                      -8.0083668
                   61.84                      -8.0297274
               62.099998                      -8.0507379
               62.360001                       -8.071412
               62.619999                      -8.0917603
               62.880001                      -8.1117962
               63.139999                      -8.1315327
               63.400002                      -8.1509828
                   63.66                      -8.1701604
               63.919998                      -8.1890807
                   64.18                      -8.2077566
