        Frequency / MHz                S1,1 (11)/arg,degrees
----------------------------------------------------------------------
                      40                        62.78584
               40.259998                       60.949419
                   40.52                       59.115724
               40.779999                       57.284715
               41.040001                       55.456354
               41.299999                       53.630628
               41.560001                       51.807479
                   41.82                       49.986889
               42.079998                       48.168816
                   42.34                       46.353223
               42.599998                       44.540069
               42.860001                       42.729314
               43.119999                        40.92093
               43.380001                       39.114861
               43.639999                       37.311069
               43.900002                       35.509515
                   44.16                       33.710153
               44.419998                       31.912942
                   44.68                       30.117832
               44.939999                        28.32478
               45.200001                       26.533741
               45.459999                       24.744666
               45.720001                       22.957507
                   45.98                       21.172215
               46.240002                       19.388739
                    46.5                        17.60703
               46.759998                       15.827032
                   47.02                       14.048689
               47.279999                       12.271946
               47.540001                       10.496748
               47.799999                       8.7230301
               48.060001                       6.9507326
                   48.32                       5.1797892
               48.579998                       3.4101321
                   48.84                       1.6416938
               49.099998                     -0.12559805
               49.360001                      -1.8918183
               49.619999                      -3.6570431
               49.880001                      -5.4213521
               50.139999                      -7.1848277
               50.400002                      -8.9475547
                   50.66                       -10.70962
               50.919998                      -12.471111
                   51.18                      -14.232122
               51.439999                      -15.992746
               51.700001                      -17.753081
               51.959999                      -19.513224
               52.220001                      -21.273282
                   52.48                      -23.033352
               52.740002                       -24.79355
                      53                      -26.553977
               53.259998                       -28.31475
                   53.52                      -30.075984
               53.779999                      -31.837796
               54.040001                      -33.600304
               54.299999                      -35.363642
               54.560001                      -37.127925
                   54.82                      -38.893306
               55.079998                      -40.659876
                   55.34                      -42.427821
               55.599998                      -44.197264
               55.860001                       -45.96835
               56.119999                      -47.741236
               56.380001                      -49.516076
               56.639999                      -51.293025
               56.900002                      -53.072231
                   57.16                      -54.853876
               57.419998                      -56.638148
                   57.68                      -58.425199
               57.939999                      -60.215209
               58.200001                      -62.008357
               58.459999                      -63.804868
               58.720001                       -65.60489
                   58.98                       -67.40866
               59.240002                       -69.21634
                    59.5                      -71.028169
               59.759998                      -72.844302
                   60.02                       -74.66504
               60.279999                      -76.490509
               60.540001                      -78.321001
               60.799999                      -80.156717
               61.060001                      -81.997876
                   61.32                      -83.844738
               61.579998                      -85.697529
                   61.84                      -87.556509
               62.099998                      -89.421923
               62.360001                      -91.294016
               62.619999                      -93.173056
               62.880001                      -95.059322
               63.139999                      -96.953067
               63.400002                      -98.854571
                   63.66                      -100.76412
               63.919998                      -102.68199
                   64.18                      -104.60848
               64.440002                      -106.54388
               64.699997                       -108.4885
               64.959999                      -110.44261
               65.220001                      -112.40655
               65.480003                      -114.38061
               65.739998                       -116.3651
                      66                      -118.36035
               66.260002                      -120.36665
               66.519997                      -122.38434
               66.779999                      -124.41374
               67.040001                      -126.45516
               67.300003                      -128.50893
               67.559998                      -130.57535
                   67.82                      -132.65477
               68.080002                      -134.74749
               68.339996                      -136.85384
               68.599998                      -138.97412
               68.860001                      -141.10866
               69.120003                      -143.25777
               69.379997                      -145.42173
               69.639999                      -147.60089
               69.900002                       -149.7955
               70.159996                      -152.00587
               70.419998                      -154.23228
                   70.68                      -156.47502
               70.940002                      -158.73432
               71.199997                      -161.01045
               71.459999                      -163.30365
               71.720001                      -165.61414
               71.980003                      -167.94215
               72.239998                      -170.28787
                    72.5                      -172.65147
               72.760002                      -175.03315
               73.019997                      -177.43299
               73.279999                      -179.85116
               73.540001                       177.71226
               73.800003                       175.25719
               74.059998                       172.78359
                   74.32                       170.29141
               74.580002                       167.78069
               74.839996                       165.25144
               75.099998                       162.70373
               75.360001                       160.13767
               75.620003                       157.55336
               75.879997                       154.95097
               76.139999                       152.33069
               76.400002                       149.69274
               76.659996                       147.03735
               76.919998                       144.36486
                   77.18                       141.67557
               77.440002                       138.96983
               77.699997                       136.24806
               77.959999                       133.51065
               78.220001                       130.75811
               78.480003                       127.99088
               78.739998                       125.20952
                      79                       122.41457
               79.260002                       119.60668
               79.519997                       116.78642
               79.779999                       113.95446
               80.040001                       111.11151
               80.300003                        108.2583
               80.559998                       105.39557
                   80.82                       102.52408
               81.080002                       99.644691
               81.339996                       96.758198
               81.599998                       93.865477
               81.860001                       90.967455
               82.120003                       88.065007
               82.379997                       85.159089
               82.639999                       82.250712
               82.900002                       79.340752
               83.159996                       76.430326
               83.419998                        73.52042
                   83.68                       70.612041
               83.940002                       67.706261
               84.199997                       64.804169
               84.459999                       61.906803
               84.720001                       59.015255
               84.980003                       56.130596
               85.239998                       53.253936
                    85.5                       50.386323
               85.760002                       47.528871
               86.019997                       44.682623
               86.279999                       41.848641
               86.540001                       39.027965
               86.800003                       36.221629
               87.059998                       33.430599
                   87.32                       30.655873
               87.580002                       27.898444
               87.839996                       25.159183
               88.099998                       22.438992
               88.360001                       19.738718
               88.620003                        17.05918
               88.879997                       14.401143
               89.139999                       11.765346
               89.400002                       9.1524984
               89.659996                       6.5632002
               89.919998                       3.9980824
                   90.18                       1.4576616
               90.440002                      -1.0575146
               90.699997                      -3.5470639
               90.959999                      -6.0104949
               91.220001                      -8.4475054
               91.480003                      -10.857798
               91.739998                       -13.24107
                      92                      -15.597102
               92.260002                      -17.925759
               92.519997                      -20.226877
               92.779999                      -22.500373
               93.040001                       -24.74617
               93.300003                      -26.964286
               93.559998                      -29.154728
                   93.82                      -31.317574
               94.080002                      -33.452884
               94.339996                      -35.560735
               94.599998                      -37.641319
               94.860001                      -39.694773
               95.120003                      -41.721294
