        Frequency / MHz                S1,1 (39)/abs,dB
----------------------------------------------------------------------
                      40                      -3.8962041
               40.259998                      -3.9354724
                   40.52                      -3.9749425
               40.779999                      -4.0145864
               41.040001                      -4.0543727
               41.299999                      -4.0942742
               41.560001                      -4.1342617
                   41.82                      -4.1743076
               42.079998                      -4.2143847
                   42.34                       -4.254468
               42.599998                      -4.2945372
               42.860001                        -4.33457
               43.119999                      -4.3745489
               43.380001                      -4.4144504
               43.639999                      -4.4542562
               43.900002                      -4.4939451
                   44.16                      -4.5334984
               44.419998                      -4.5728987
                   44.68                      -4.6121284
               44.939999                      -4.6511748
               45.200001                      -4.6900216
               45.459999                       -4.728654
               45.720001                      -4.7670583
                   45.98                      -4.8052219
               46.240002                      -4.8431318
                    46.5                       -4.880781
               46.759998                      -4.9181607
                   47.02                      -4.9552623
               47.279999                       -4.992078
               47.540001                       -5.028596
               47.799999                      -5.0648095
               48.060001                      -5.1007102
                   48.32                      -5.1362908
               48.579998                      -5.1715464
                   48.84                      -5.2064728
               49.099998                      -5.2410664
               49.360001                      -5.2753212
               49.619999                      -5.3092334
               49.880001                      -5.3427956
               50.139999                      -5.3760057
               50.400002                      -5.4088615
                   50.66                      -5.4413613
               50.919998                      -5.4735066
                   51.18                      -5.5052941
               51.439999                      -5.5367228
               51.700001                      -5.5677904
               51.959999                      -5.5984966
               52.220001                      -5.6288411
                   52.48                      -5.6588246
               52.740002                      -5.6884494
                      53                      -5.7177175
               53.259998                      -5.7466311
                   53.52                      -5.7751903
               53.779999                      -5.8033959
               54.040001                       -5.831248
               54.299999                      -5.8587511
               54.560001                      -5.8859082
                   54.82                      -5.9127226
               55.079998                      -5.9391982
                   55.34                      -5.9653387
               55.599998                      -5.9911441
               55.860001                      -6.0166186
               56.119999                      -6.0417645
               56.380001                      -6.0665864
               56.639999                       -6.091089
               56.900002                      -6.1152781
                   57.16                       -6.139158
               57.419998                      -6.1627319
                   57.68                      -6.1860038
               57.939999                      -6.2089759
               58.200001                      -6.2316541
               58.459999                      -6.2540441
               58.720001                      -6.2761532
                   58.98                      -6.2979864
               59.240002                      -6.3195491
                    59.5                      -6.3408473
               59.759998                      -6.3618843
                   60.02                      -6.3826666
               60.279999                      -6.4032016
               60.540001                      -6.4234983
               60.799999                      -6.4435647
               61.060001                       -6.463411
                   61.32                      -6.4830447
               61.579998                      -6.5024749
                   61.84                      -6.5217121
               62.099998                      -6.5407684
               62.360001                      -6.5596575
               62.619999                      -6.5783962
               62.880001                      -6.5970028
               63.139999                      -6.6154965
               63.400002                      -6.6338965
                   63.66                       -6.652228
               63.919998                      -6.6705176
                   64.18                      -6.6887967
               64.440002                      -6.7071041
               64.699997                      -6.7254826
               64.959999                      -6.7439796
               65.220001                      -6.7626528
               65.480003                      -6.7815626
               65.739998                      -6.8007829
                      66                      -6.8203977
               66.260002                      -6.8405062
               66.519997                      -6.8612225
               66.779999                      -6.8826795
               67.040001                      -6.9050277
               67.300003                      -6.9284405
               67.559998                      -6.9531181
                   67.82                      -6.9792885
               68.080002                      -7.0072191
               68.339996                      -7.0372111
               68.599998                      -7.0696106
               68.860001                      -7.1048097
               69.120003                      -7.1432488
               69.379997                      -7.1854173
               69.639999                        -7.23186
               69.900002                      -7.2831731
               70.159996                      -7.3400013
               70.419998                      -7.4030284
                   70.68                      -7.4729605
               70.940002                      -7.5505088
               71.199997                      -7.6363538
               71.459999                      -7.7311143
               71.720001                      -7.8352971
               71.980003                      -7.9492469
               72.239998                      -8.0730895
                    72.5                      -8.2066704
               72.760002                      -8.3495037
               73.019997                      -8.5007268
               73.279999                      -8.6590756
               73.540001                      -8.8228824
               73.800003                      -8.9901057
               74.059998                      -9.1583864
                   74.32                      -9.3251412
               74.580002                      -9.4876751
               74.839996                      -9.6433192
               75.099998                      -9.7895771
               75.360001                      -9.9242604
               75.620003                      -10.045611
               75.879997                      -10.152391
               76.139999                      -10.243911
               76.400002                      -10.320044
               76.659996                       -10.38116
               76.919998                      -10.428052
                   77.18                      -10.461831
               77.440002                      -10.483822
               77.699997                      -10.495464
               77.959999                      -10.498225
               78.220001                       -10.49353
               78.480003                      -10.482715
               78.739998                      -10.466996
                      79                      -10.447449
               79.260002                      -10.425009
               79.519997                      -10.400475
               79.779999                      -10.374518
               80.040001                      -10.347701
               80.300003                      -10.320487
               80.559998                      -10.293254
                   80.82                      -10.266312
               81.080002                       -10.23991
               81.339996                      -10.214248
               81.599998                      -10.189495
