        Frequency / MHz                S1,1 (89)/abs,dB
----------------------------------------------------------------------
                      40                         -9.8437
               40.259998                      -9.9245652
                   40.52                      -10.005263
               40.779999                      -10.085758
               41.040001                      -10.166018
               41.299999                      -10.246017
               41.560001                      -10.325733
                   41.82                      -10.405149
               42.079998                      -10.484247
                   42.34                      -10.563014
               42.599998                      -10.641437
               42.860001                      -10.719497
               43.119999                      -10.797184
               43.380001                      -10.874475
               43.639999                      -10.951349
               43.900002                      -11.027777
                   44.16                      -11.103733
               44.419998                       -11.17918
                   44.68                      -11.254078
               44.939999                      -11.328384
               45.200001                      -11.402051
               45.459999                      -11.475029
               45.720001                      -11.547267
                   45.98                      -11.618713
               46.240002                      -11.689315
                    46.5                      -11.759025
               46.759998                      -11.827796
                   47.02                      -11.895584
               47.279999                      -11.962355
               47.540001                       -12.02808
               47.799999                      -12.092732
               48.060001                      -12.156301
                   48.32                      -12.218776
               48.579998                      -12.280161
                   48.84                      -12.340463
               49.099998                      -12.399698
               49.360001                      -12.457889
               49.619999                      -12.515062
               49.880001                      -12.571249
               50.139999                      -12.626483
               50.400002                      -12.680798
                   50.66                      -12.734227
               50.919998                      -12.786804
                   51.18                      -12.838558
               51.439999                      -12.889512
               51.700001                      -12.939685
               51.959999                      -12.989093
               52.220001                      -13.037741
                   52.48                       -13.08563
               52.740002                      -13.132756
                      53                      -13.179109
               53.259998                      -13.224672
                   53.52                      -13.269426
               53.779999                      -13.313353
               54.040001                      -13.356429
               54.299999                      -13.398636
               54.560001                      -13.439952
                   54.82                      -13.480367
               55.079998                       -13.51987
                   55.34                      -13.558461
               55.599998                      -13.596143
               55.860001                      -13.632932
               56.119999                      -13.668849
               56.380001                      -13.703925
               56.639999                      -13.738197
               56.900002                      -13.771715
                   57.16                      -13.804527
               57.419998                      -13.836693
                   57.68                      -13.868271
               57.939999                      -13.899324
               58.200001                      -13.929913
               58.459999                      -13.960096
               58.720001                       -13.98993
                   58.98                      -14.019462
               59.240002                      -14.048736
                    59.5                      -14.077787
               59.759998                      -14.106641
                   60.02                      -14.135314
               60.279999                      -14.163817
               60.540001                      -14.192148
               60.799999                      -14.220301
               61.060001                      -14.248262
                   61.32                      -14.276015
               61.579998                      -14.303538
                   61.84                      -14.330811
               62.099998                      -14.357815
               62.360001                      -14.384534
               62.619999                      -14.410958
               62.880001                      -14.437086
               63.139999                      -14.462925
               63.400002                       -14.48849
                   63.66                      -14.513813
               63.919998                      -14.538933
                   64.18                      -14.563903
               64.440002                      -14.588785
               64.699997                      -14.613653
               64.959999                       -14.63859
               65.220001                      -14.663684
               65.480003                      -14.689033
               65.739998                       -14.71473
                      66                       -14.74088
               66.260002                      -14.767579
               66.519997                      -14.794922
               66.779999                      -14.823004
               67.040001                       -14.85191
               67.300003                      -14.881721
               67.559998                      -14.912514
                   67.82                      -14.944355
               68.080002                      -14.977311
               68.339996                      -15.011444
               68.599998                      -15.046809
               68.860001                      -15.083468
               69.120003                      -15.121487
               69.379997                      -15.160933
               69.639999                      -15.201886
               69.900002                      -15.244441
               70.159996                      -15.288705
               70.419998                      -15.334806
                   70.68                      -15.382895
               70.940002                      -15.433148
               71.199997                      -15.485761
               71.459999                      -15.540963
               71.720001                      -15.599007
               71.980003                      -15.660175
               72.239998                      -15.724771
                    72.5                      -15.793128
               72.760002                      -15.865598
               73.019997                      -15.942552
               73.279999                       -16.02438
               73.540001                       -16.11148
               73.800003                      -16.204261
               74.059998                      -16.303137
                   74.32                      -16.408519
               74.580002                      -16.520815
               74.839996                      -16.640424
               75.099998                      -16.767732
               75.360001                      -16.903106
               75.620003                      -17.046897
               75.879997                      -17.199424
               76.139999                      -17.360977
               76.400002                      -17.531814
               76.659996                      -17.712155
               76.919998                      -17.902179
                   77.18                      -18.102012
               77.440002                      -18.311736
               77.699997                       -18.53137
               77.959999                      -18.760876
               78.220001                      -19.000147
               78.480003                      -19.249001
               78.739998                       -19.50718
                      79                      -19.774333
               79.260002                      -20.050021
               79.519997                        -20.3337
               79.779999                      -20.624719
               80.040001                      -20.922312
               80.300003                      -21.225592
               80.559998                      -21.533546
                   80.82                      -21.845033
               81.080002                      -22.158777
               81.339996                      -22.473387
               81.599998                      -22.787346
               81.860001                      -23.099031
               82.120003                      -23.406738
               82.379997                      -23.708699
               82.639999                      -24.003114
               82.900002                      -24.288192
               83.159996                      -24.562195
               83.419998                      -24.823476
                   83.68                      -25.070536
               83.940002                      -25.302062
               84.199997                      -25.516964
               84.459999                      -25.714415
               84.720001                      -25.893862
               84.980003                      -26.055043
