        Frequency / MHz                S1,1 (16)/arg,degrees
----------------------------------------------------------------------
                      40                        113.8554
               40.259998                        111.5567
                   40.52                       109.26551
               40.779999                       106.98169
               41.040001                       104.70515
               41.299999                       102.43589
               41.560001                       100.17384
                   41.82                       97.918951
               42.079998                       95.671116
                   42.34                       93.430144
               42.599998                       91.195866
               42.860001                       88.968125
               43.119999                       86.746811
               43.380001                       84.531883
               43.639999                       82.323369
               43.900002                       80.121323
                   44.16                       77.925757
               44.419998                       75.736656
                   44.68                       73.553938
               44.939999                       71.377472
               45.200001                       69.207124
               45.459999                       67.042795
               45.720001                       64.884425
                   45.98                       62.732072
               46.240002                       60.585781
                    46.5                       58.445661
               46.759998                       56.311792
                   47.02                       54.184188
               47.279999                       52.062843
               47.540001                       49.947706
               47.799999                       47.838737
               48.060001                       45.735925
                   48.32                       43.639306
               48.579998                       41.548968
                   48.84                       39.465019
               49.099998                       37.387549
               49.360001                       35.316614
               49.619999                       33.252199
               49.880001                       31.194263
               50.139999                       29.142739
               50.400002                       27.097599
                   50.66                       25.058848
               50.919998                       23.026571
                   51.18                         21.0009
               51.439999                       18.981991
               51.700001                       16.969986
               51.959999                       14.964963
               52.220001                       12.966942
                   52.48                       10.975868
               52.740002                       8.9916241
                      53                       7.0140671
               53.259998                        5.043051
                   53.52                       3.0784362
               53.779999                       1.1201065
               54.040001                     -0.83203154
               54.299999                      -2.7780395
               54.560001                      -4.7179399
                   54.82                      -6.6516923
               55.079998                      -8.5791867
                   55.34                      -10.500237
               55.599998                      -12.414584
               55.860001                      -14.321958
               56.119999                      -16.222114
               56.380001                      -18.114908
               56.639999                      -20.000346
               56.900002                       -21.87861
                   57.16                      -23.750009
               57.419998                      -25.615029
                   57.68                      -27.474129
               57.939999                      -29.327829
               58.200001                      -31.176462
               58.459999                      -33.020298
               58.720001                      -34.859533
                   58.98                      -36.694282
               59.240002                      -38.524575
                    59.5                      -40.350563
               59.759998                       -42.17243
                   60.02                      -43.990422
               60.279999                      -45.804784
               60.540001                      -47.615832
               60.799999                      -49.423897
               61.060001                      -51.229268
                   61.32                      -53.032251
               61.579998                      -54.833172
                   61.84                      -56.632399
               62.099998                      -58.430335
               62.360001                      -60.227433
               62.619999                      -62.024183
               62.880001                      -63.821081
               63.139999                      -65.618631
               63.400002                      -67.417313
                   63.66                      -69.217615
               63.919998                      -71.020049
                   64.18                      -72.825163
               64.440002                      -74.633573
               64.699997                      -76.445957
               64.959999                       -78.26304
               65.220001                        -80.0856
               65.480003                      -81.914445
               65.739998                      -83.750379
                      66                      -85.594237
               66.260002                      -87.446871
               66.519997                      -89.309184
               66.779999                      -91.182131
               67.040001                      -93.066764
               67.300003                      -94.964218
               67.559998                      -96.875688
                   67.82                       -98.80243
               68.080002                      -100.74575
               68.339996                      -102.70702
               68.599998                      -104.68765
               68.860001                      -106.68909
               69.120003                      -108.71294
               69.379997                      -110.76086
               69.639999                      -112.83465
               69.900002                      -114.93618
               70.159996                      -117.06747
               70.419998                       -119.2306
                   70.68                      -121.42769
               70.940002                        -123.661
               71.199997                      -125.93276
               71.459999                      -128.24538
               71.720001                      -130.60126
               71.980003                      -133.00298
               72.239998                      -135.45315
                    72.5                      -137.95448
               72.760002                      -140.50973
               73.019997                      -143.12171
               73.279999                       -145.7932
               73.540001                      -148.52704
               73.800003                      -151.32606
               74.059998                      -154.19309
