        Time / ns                i1 (Mesh Pass=7)/real
               1.7953306                  -1.2426362e-05
               1.8100464                  -1.3297404e-05
               1.8247622                  -1.4201115e-05
               1.8394781                  -1.5138302e-05
               1.8541939                  -1.6109781e-05
               1.8689097                  -1.7116381e-05
               1.8836255                  -1.8158929e-05
               1.8983415                  -1.9238274e-05
               1.9130573                  -2.0355263e-05
                1.927773                  -2.1510758e-05
               1.9424888                  -2.2705612e-05
               1.9572046                  -2.3940702e-05
               1.9719204                   -2.521691e-05
               1.9866364                   -2.653511e-05
               2.0013523                  -2.7896189e-05
                2.016068                  -2.9301049e-05
               2.0307837                  -3.0750576e-05
               2.0454996                  -3.2245665e-05
               2.0602155                  -3.3787237e-05
               2.0749314                  -3.5376175e-05
               2.0896471                    -3.70134e-05
                2.104363                  -3.8699807e-05
               2.1190786                  -4.0436309e-05
               2.1337945                  -4.2223808e-05
               2.1485105                  -4.4063207e-05
               2.1632264                  -4.5955414e-05
                2.177942                  -4.7901318e-05
               2.1926579                  -4.9901817e-05
               2.2073736                  -5.1957799e-05
               2.2220895                  -5.4070144e-05
               2.2368054                  -5.6239736e-05
               2.2515211                  -5.8467431e-05
                2.266237                   -6.075409e-05
               2.2809527                  -6.3100561e-05
               2.2956686                   -6.550768e-05
               2.3103845                  -6.7976274e-05
               2.3251004                  -7.0507143e-05
               2.3398161                   -7.310108e-05
                2.354532                  -7.5758864e-05
               2.3692477                  -7.8481258e-05
               2.3839636                   -8.126899e-05
               2.3986795                  -8.4122788e-05
               2.4133952                  -8.7043343e-05
               2.4281111                  -9.0031324e-05
               2.4428267                  -9.3087372e-05
               2.4575427                  -9.6212119e-05
               2.4722586                  -9.9406134e-05
               2.4869745                  -0.00010266998
               2.5016901                  -0.00010600419
               2.5164061                  -0.00010940925
               2.5311217                  -0.00011288562
               2.5458379                  -0.00011643369
               2.5605536                  -0.00012005387
               2.5752692                  -0.00012374647
               2.5899851                  -0.00012751178
               2.6047008                  -0.00013135005
               2.6194167                  -0.00013526146
               2.6341326                  -0.00013924617
               2.6488485                  -0.00014330423
               2.6635642                  -0.00014743573
               2.6782801                  -0.00015164059
               2.6929958                  -0.00015591875
               2.7077119                  -0.00016027005
               2.7224276                  -0.00016469428
               2.7371435                  -0.00016919115
               2.7518592                   -0.0001737603
               2.7665749                  -0.00017840131
                2.781291                  -0.00018311368
               2.7960067                   -0.0001878968
               2.8107226                  -0.00019275001
               2.8254383                  -0.00019767258
               2.8401542                  -0.00020266364
               2.8548698                  -0.00020772227
                2.869586                  -0.00021284744
               2.8843017                  -0.00021803803
               2.8990176                  -0.00022329281
               2.9137332                  -0.00022861044
               2.9284492                   -0.0002339895
               2.9431651                  -0.00023942842
               2.9578807                  -0.00024492558
               2.9725966                  -0.00025047915
               2.9873123                  -0.00025608728
               3.0020282                  -0.00026174789
               3.0167439                  -0.00026745888
                 3.03146                  -0.00027321791
               3.0461757                  -0.00027902264
               3.0608916                  -0.00028487045
               3.0756073                  -0.00029075865
               3.0903232                  -0.00029668439
               3.1050391                  -0.00030264468
               3.1197548                   -0.0003086364
               3.1344707                  -0.00031465618
               3.1491864                  -0.00032070061
               3.1639023                  -0.00032676602
                3.178618                  -0.00033284858
               3.1933341                  -0.00033894437
               3.2080498                  -0.00034504919
               3.2227657                  -0.00035115873
               3.2374814                  -0.00035726844
               3.2521973                  -0.00036337363
               3.2669132                  -0.00036946937
               3.2816291                  -0.00037555056
               3.2963448                  -0.00038161193
               3.3110604                  -0.00038764792
               3.3257763                  -0.00039365282
                3.340492                  -0.00039962074
               3.3552082                  -0.00040554546
               3.3699238                  -0.00041142065
               3.3846397                   -0.0004172397
               3.3993554                  -0.00042299574
               3.4140713                  -0.00042868179
               3.4287872                  -0.00043429047
               3.4435031                  -0.00043981426
               3.4582188                  -0.00044524539
               3.4729347                  -0.00045057581
               3.4876504                  -0.00045579721
               3.5023661                  -0.00046090106
               3.5170822                  -0.00046587855
               3.5317979                  -0.00047072058
               3.5465138                  -0.00047541782
               3.5612295                   -0.0004799607
               3.5759454                  -0.00048433925
               3.5906613                  -0.00048854336
               3.6053772                   -0.0004925626
               3.6200929                  -0.00049638614
               3.6348088                  -0.00050000305
               3.6495245                  -0.00050340197
               3.6642404                  -0.00050657126
               3.6789563                  -0.00050949911
               3.6936719                  -0.00051217328
               3.7083879                  -0.00051458122
               3.7231035                   -0.0005167101
               3.7378194                  -0.00051854691
               3.7525351                  -0.00052007812
                3.767251                     -0.00052129
               3.7819667                  -0.00052216859
               3.7966831                  -0.00052269938
               3.8113987                  -0.00052286778
               3.8261147                  -0.00052265875
               3.8408303                    -0.000522057
                3.855546                  -0.00052104687
               3.8702619                   -0.0005196124
               3.8849776                  -0.00051773724
               3.8996935                  -0.00051540486
               3.9144092                  -0.00051259832
               3.9291251                  -0.00050930033
               3.9438407                  -0.00050549337
               3.9585571                  -0.00050115946
               3.9732728                  -0.00049628044
               3.9879887                  -0.00049083779
               4.0027046                   -0.0004848126
               4.0174203                  -0.00047818571
                4.032136                  -0.00047093764
               4.0468516                  -0.00046304858
               4.0615673                   -0.0004544984
               4.0762835                  -0.00044526669
               4.0909991                  -0.00043533271
               4.1057148                  -0.00042467544
               4.1204309                  -0.00041327358
               4.1351471                  -0.00040110544
               4.1498628                  -0.00038814911
               4.1645784                  -0.00037438245
               4.1792941                  -0.00035978292
               4.1940103                   -0.0003443278
               4.2087259                  -0.00032799403
               4.2234416                  -0.00031075833
               4.2381573                  -0.00029259716
               4.2528729                  -0.00027348674
               4.2675891                  -0.00025340301
               4.2823052                   -0.0002323217
               4.2970209                  -0.00021021832
               4.3117366                  -0.00018706814
               4.3264527                  -0.00016284623
               4.3411684                   -0.0001375275
               4.3558841                  -0.00011108661
               4.3705997                  -8.3498075e-05
               4.3853159                  -5.4736236e-05
               4.4000316                  -2.4775287e-05
               4.4147472                   6.4107339e-06
               4.4294629                   3.8847917e-05
               4.4441791                   7.2562463e-05
               4.4588952                   0.00010758069
               4.4736109                   0.00014392898
               4.4883265                   0.00018163383
               4.5030422                   0.00022072178
               4.5177584                   0.00026121939
                4.532474                   0.00030315333
               4.5471897                   0.00034655014
               4.5619054                   0.00039143648
               4.5766215                   0.00043783899
               4.5913372                   0.00048578414
               4.6060534                   0.00053529849
                4.620769                   0.00058640842
               4.6354847                   0.00063914026
               4.6502008                   0.00069352024
               4.6649165                   0.00074957433
               4.6796322                   0.00080732844
               4.6943479                   0.00086680829
                4.709064                   0.00092803937
               4.7237797                   0.00099104689
               4.7384953                     0.001055856
                4.753211                    0.0011224912
               4.7679272                    0.0011909769
               4.7826433                    0.0012613374
                4.797359                    0.0013335962
               4.8120747                    0.0014077766
               4.8267903                    0.0014839016
               4.8415065                    0.0015619936
               4.8562222                    0.0016420746
               4.8709378                     0.001724166
               4.8856535                    0.0018082886
               4.9003696                    0.0018944631
               4.9150853                    0.0019827089
               4.9298015                    0.0020730456
               4.9445171                     0.002165491
               4.9592328                    0.0022600633
                4.973949                    0.0023567795
               4.9886646                     0.002455656
               5.0033803                    0.0025567077
                5.018096                    0.0026599495
               5.0328121                    0.0027653954
               5.0475278                    0.0028730577
               5.0622435                    0.0029829489
               5.0769591                    0.0030950792
               5.0916758                    0.0032094591
               5.1063914                    0.0033260968
               5.1211071                    0.0034450004
               5.1358228                    0.0035661762
               5.1505384                    0.0036896297
               5.1652546                    0.0038153648
               5.1799703                    0.0039433846
               5.1946859                    0.0040736902
               5.2094016                    0.0042062821
               5.2241178                     0.004341159
               5.2388334                    0.0044783182
               5.2535496                    0.0046177558
               5.2682652                    0.0047594653
               5.2829814                    0.0049034404
               5.2976971                     0.005049672
               5.3124127                     0.005198149
               5.3271284                    0.0053488598
               5.3418441                    0.0055017895
               5.3565602                    0.0056569236
               5.3712759                    0.0058142431
               5.3859916                    0.0059737293
               5.4007072                    0.0061353603
               5.4154239                    0.0062991129
               5.4301395                    0.0064649615
               5.4448552                    0.0066328784
               5.4595709                    0.0068028336
                5.474287                    0.0069747958
               5.4890027                     0.007148731
               5.5037184                     0.007324602
                5.518434                    0.0075023705
               5.5331497                    0.0076819956
               5.5478659                     0.007863434
                5.562582                    0.0080466392
               5.5772977                    0.0082315635
               5.5920134                    0.0084181558
               5.6067295                    0.0086063622
               5.6214452                    0.0087961266
               5.6361609                    0.0089873904
               5.6508765                    0.0091800923
               5.6655927                    0.0093741668
               5.6803083                    0.0095695481
                5.695024                    0.0097661661
               5.7097397                    0.0099639473
               5.7244558                     0.010162816
                5.739172                     0.010362694
               5.7538877                     0.010563499
               5.7686033                     0.010765146
                5.783319                     0.010967549
               5.7980351                     0.011170614
               5.8127508                     0.011374248
               5.8274665                     0.011578354
               5.8421822                     0.011782832
               5.8568983                     0.011987576
                5.871614                      0.01219248
               5.8863301                     0.012397435
               5.9010458                     0.012602324
               5.9157615                      0.01280703
               5.9304776                     0.013011435
               5.9451933                     0.013215413
                5.959909                     0.013418837
               5.9746246                     0.013621575
               5.9893408                     0.013823493
               6.0040565                     0.014024453
               6.0187721                     0.014224313
               6.0334878                     0.014422927
               6.0482039                     0.014620148
               6.0629201                     0.014815821
               6.0776358                     0.015009792
               6.0923514                     0.015201899
               6.1070671                     0.015391982
               6.1217833                     0.015579871
               6.1364989                     0.015765397
               6.1512146                     0.015948385
               6.1659303                     0.016128657
               6.1806464                     0.016306033
               6.1953621                     0.016480327
               6.2100782                     0.016651347
               6.2247939                     0.016818907
               6.2395096                     0.016982807
               6.2542257                     0.017142847
               6.2689414                     0.017298825
               6.2836571                     0.017450534
               6.2983727                     0.017597765
               6.3130889                     0.017740304
               6.3278046                     0.017877933
               6.3425202                      0.01801043
               6.3572359                     0.018137574
               6.3719525                     0.018259138
               6.3866682                     0.018374886
               6.4013839                     0.018484591
               6.4160995                     0.018588012
               6.4308152                     0.018684909
               6.4455314                     0.018775038
                6.460247                     0.018858155
               6.4749627                     0.018934008
               6.4896784                     0.019002344
               6.5043945                     0.019062912
               6.5191102                     0.019115448
               6.5338264                     0.019159693
                6.548542                     0.019195385
               6.5632582                     0.019222258
               6.5779738                      0.01924004
               6.5926895                     0.019248463
               6.6074052                     0.019247251
               6.6221209                     0.019236131
                6.636837                     0.019214824
               6.6515527                     0.019183049
               6.6662683                     0.019140525
                6.680984                     0.019086968
               6.6957006                     0.019022094
               6.7104163                     0.018945616
                6.725132                     0.018857243
               6.7398477                     0.018756688
               6.7545638                     0.018643659
               6.7692795                     0.018517863
               6.7839952                      0.01837901
               6.7987108                     0.018226802
               6.8134265                     0.018060949
               6.8281426                     0.017881151
               6.8428583                     0.017687118
               6.8575745                      0.01747855
               6.8722901                     0.017255154
               6.8870063                     0.017016632
                6.901722                     0.016762691
               6.9164376                     0.016493035
               6.9311533                     0.016207369
               6.9458694                     0.015905403
               6.9605851                     0.015586839
               6.9753008                     0.015251391
               6.9900165                     0.014898765
               7.0047321                     0.014528675
               7.0194488                     0.014140833
               7.0341644                     0.013734955
               7.0488801                     0.013310757
               7.0635958                     0.012867961
               7.0783119                     0.012406288
               7.0930276                     0.011925462
               7.1077433                     0.011425211
               7.1224589                     0.010905268
               7.1371751                     0.010365365
               7.1518908                    0.0098052425
               7.1666064                    0.0092246421
               7.1813226                    0.0086233085
               7.1960382                    0.0080009932
               7.2107544                    0.0073574511
               7.2254701                    0.0066924421
               7.2401857                    0.0060057314
               7.2549014                     0.005297089
               7.2696176                      0.00456629
               7.2843332                     0.003813117
               7.2990489                     0.003037357
               7.3137646                     0.002238804
               7.3284807                    0.0014172584
               7.3431969                   0.00057252753
               7.3579125                  -0.00029557434
               7.3726282                   -0.0011872256
               7.3873439                   -0.0021025969
                 7.40206                   -0.0030418511
               7.4167757                    -0.004005143
               7.4314914                   -0.0049926192
                7.446207                   -0.0060044173
               7.4609237                    -0.007040666
               7.4756389                   -0.0081014847
                7.490355                    -0.009186984
               7.5050702                    -0.010297265
               7.5197864                    -0.011432417
                7.534502                     -0.01259252
               7.5492182                    -0.013777643
               7.5639334                    -0.014987848
               7.5786495                    -0.016223179
               7.5933661                    -0.017483676
               7.6080813                    -0.018769359
               7.6227975                    -0.020080246
               7.6375127                    -0.021416334
               7.6522293                    -0.022777613
               7.6669445                    -0.024164058
               7.6816607                    -0.025575634
               7.6963758                    -0.027012289
                7.711092                    -0.028473957
               7.7258077                    -0.029960562
               7.7405238                    -0.031472012
                 7.75524                    -0.033008203
               7.7699552                    -0.034569018
               7.7846718                    -0.036154311
                7.799387                    -0.037763942
               7.8141031                    -0.039397743
               7.8288183                    -0.041055534
               7.8435349                    -0.042737119
               7.8582501                    -0.044442285
               7.8729663                    -0.046170805
               7.8876815                    -0.047922432
               7.9023976                    -0.049696911
               7.9171143                    -0.051493961
               7.9318295                    -0.053313289
               7.9465456                    -0.055154581
               7.9612608                    -0.057017509
               7.9759774                    -0.058901727
               7.9906926                    -0.060806874
               8.0054092                     -0.06273257
               8.0201244                    -0.064678401
               8.0348406                    -0.066643968
               8.0495558                    -0.068628825
               8.0642719                    -0.070632517
               8.0789881                    -0.072654575
               8.0937033                    -0.074694507
               8.1084194                    -0.076751798
               8.1231346                    -0.078825921
               8.1378517                     -0.08091633
               8.1525669                    -0.083022453
               8.1672831                      -0.0851437
               8.1819983                    -0.087279476
               8.1967144                    -0.089429148
               8.2114296                    -0.091592073
               8.2261457                    -0.093767583
               8.2408619                    -0.095955007
               8.2555771                    -0.098153621
               8.2702942                     -0.10036272
               8.2850094                     -0.10258155
               8.2997255                     -0.10480935
               8.3144407                     -0.10704535
               8.3291569                     -0.10928874
               8.3438721                     -0.11153869
               8.3585882                     -0.11379438
               8.3733034                     -0.11605494
               8.3880205                      -0.1183195
               8.4027367                     -0.12058714
               8.4174519                     -0.12285696
                8.432168                     -0.12512803
               8.4468832                     -0.12739938
               8.4615993                     -0.12967004
               8.4763145                     -0.13193904
               8.4910307                     -0.13420533
               8.5057459                      -0.1364679
                8.520463                     -0.13872573
               8.5351782                     -0.14097771
               8.5498943                     -0.14322278
               8.5646105                     -0.14545983
               8.5793257                     -0.14768776
               8.5940418                     -0.14990543
                8.608757                     -0.15211166
               8.6234732                     -0.15430534
               8.6381884                     -0.15648523
               8.6529055                     -0.15865016
               8.6676207                     -0.16079892
               8.6823368                     -0.16293025
                8.697052                     -0.16504294
               8.7117682                     -0.16713572
               8.7264843                     -0.16920729
               8.7411995                     -0.17125639
               8.7559156                     -0.17328171
               8.7706318                     -0.17528196
               8.7853479                     -0.17725578
               8.8000631                     -0.17920184
               8.8147793                     -0.18111882
               8.8294945                      -0.1830053
               8.8442106                     -0.18485998
               8.8589258                     -0.18668142
                8.873642                     -0.18846826
               8.8883581                     -0.19021909
               8.9030743                     -0.19193251
               8.9177904                     -0.19360709
               8.9325056                     -0.19524142
               8.9472218                     -0.19683406
                8.961937                     -0.19838358
               8.9766531                     -0.19988853
               8.9913683                     -0.20134747
               9.0060844                     -0.20275894
               9.0207996                      -0.2041215
               9.0355167                     -0.20543367
               9.0502329                     -0.20669401
               9.0649481                     -0.20790103
               9.0796642                     -0.20905329
               9.0943794                     -0.21014933
               9.1090956                     -0.21118768
               9.1238108                     -0.21216686
               9.1385269                     -0.21308543
               9.1532431                     -0.21394192
               9.1679592                     -0.21473488
               9.1826744                     -0.21546286
               9.1973906                     -0.21612443
               9.2121067                     -0.21671812
               9.2268219                     -0.21724252
                9.241538                      -0.2176962
               9.2562532                     -0.21807773
               9.2709694                     -0.21838571
               9.2856855                     -0.21861875
               9.3004017                     -0.21877545
               9.3151169                     -0.21885443
                9.329833                     -0.21885434
               9.3445482                      -0.2187738
               9.3592644                     -0.21861151
               9.3739805                     -0.21836612
               9.3886957                     -0.21803634
               9.4034119                     -0.21762086
                9.418128                     -0.21711843
               9.4328442                     -0.21652777
               9.4475594                     -0.21584769
               9.4622755                     -0.21507691
               9.4769907                      -0.2142143
               9.4917068                     -0.21325864
                9.506422                     -0.21220879
               9.5211382                     -0.21106365
               9.5358543                      -0.2098221
               9.5505705                     -0.20848307
               9.5652866                     -0.20704551
               9.5800018                     -0.20550838
                9.594718                     -0.20387071
               9.6094332                     -0.20213154
               9.6241493                     -0.20028992
               9.6388645                     -0.19834495
               9.6535807                     -0.19629575
               9.6682968                     -0.19414149
                9.683013                     -0.19188137
               9.6977291                     -0.18951461
               9.7124443                     -0.18704046
               9.7271605                     -0.18445824
               9.7418756                     -0.18176727
               9.7565918                     -0.17896694
                9.771307                     -0.17605665
               9.7860231                     -0.17303586
               9.8007393                     -0.16990404
               9.8154554                     -0.16666076
               9.8301706                     -0.16330555
               9.8448868                     -0.15983805
               9.8596029                     -0.15625793
               9.8743181                     -0.15256487
               9.8890343                     -0.14875862
               9.9037495                     -0.14483899
               9.9184656                      -0.1408058
               9.9331818                     -0.13665895
               9.9478979                     -0.13239837
               9.9626131                     -0.12802403
               9.9773293                     -0.12353596
               9.9920444                     -0.11893426
               10.006761                     -0.11421903
               10.021477                     -0.10939047
               10.036192                     -0.10444881
               10.050908                    -0.099394321
               10.065624                    -0.094227344
                10.08034                    -0.088948257
               10.095056                    -0.083557501
               10.109772                    -0.078055575
               10.124487                    -0.072443023
               10.139203                    -0.066720448
               10.153918                    -0.060888495
               10.168634                     -0.05494789
               10.183352                    -0.048899386
               10.198067                    -0.042743813
               10.212783                    -0.036482047
               10.227498                    -0.030115021
               10.242214                    -0.023643726
               10.256929                    -0.017069209
               10.271646                    -0.010392575
               10.286361                   -0.0036149849
               10.301077                    0.0032623424
               10.315793                     0.010238131
               10.330509                     0.017311048
               10.345225                     0.024479702
               10.359941                     0.031742647
               10.374657                     0.039098375
               10.389372                     0.046545327
               10.404088                     0.054081876
               10.418803                     0.061706353
               10.433519                     0.069417015
               10.448236                      0.07721208
               10.462952                     0.085089698
               10.477667                     0.093047962
               10.492383                      0.10108491
               10.507099                      0.10919853
               10.521814                      0.11738675
                10.53653                      0.12564744
               10.551246                      0.13397843
               10.565963                      0.14237747
               10.580678                      0.15084226
               10.595394                      0.15937048
               10.610109                      0.16795973
               10.624825                      0.17660756
               10.639541                      0.18531147
               10.654257                      0.19406889
               10.668973                      0.20287724
               10.683688                      0.21173386
               10.698405                      0.22063605
                10.71312                      0.22958107
               10.727837                      0.23856613
               10.742552                      0.24758835
               10.757268                      0.25664487
               10.771983                      0.26573277
               10.786699                      0.27484903
               10.801414                      0.28399068
               10.816131                       0.2931546
               10.830848                      0.30233774
               10.845563                      0.31153691
               10.860279                      0.32074896
               10.874994                      0.32997066
                10.88971                      0.33919874
               10.904426                      0.34842992
               10.919142                      0.35766089
               10.933857                      0.36688825
               10.948574                      0.37610862
                10.96329                      0.38531858
               10.978005                      0.39451468
               10.992722                      0.40369344
               11.007437                      0.41285133
               11.022153                      0.42198485
               11.036868                      0.43109044
               11.051584                      0.44016451
               11.066299                      0.44920343
               11.081017                      0.45820361
               11.095732                      0.46716145
               11.110448                      0.47607321
               11.125164                      0.48493528
               11.139879                      0.49374396
               11.154595                      0.50249559
               11.169311                      0.51118636
               11.184027                      0.51981264
               11.198742                      0.52837074
               11.213459                      0.53685689
               11.228174                      0.54526734
                11.24289                      0.55359834
               11.257606                      0.56184626
               11.272322                      0.57000726
               11.287038                      0.57807767
               11.301753                      0.58605379
               11.316469                      0.59393179
               11.331185                      0.60170811
               11.345901                      0.60937893
               11.360617                      0.61694068
               11.375333                      0.62438959
               11.390048                      0.63172203
               11.404764                      0.63893443
               11.419479                      0.64602304
               11.434196                      0.65298438
               11.448912                      0.65981483
               11.463628                      0.66651082
               11.478344                      0.67306888
               11.493059                       0.6794855
               11.507775                      0.68575716
               11.522491                      0.69188046
               11.537207                      0.69785202
               11.551922                      0.70366842
               11.566638                      0.70932645
               11.581353                      0.71482265
