        Frequency / MHz                S1,1 (53)/arg,degrees
----------------------------------------------------------------------
                      40                       66.098105
               40.259998                       64.274765
                   40.52                       62.454131
               40.779999                       60.636208
               41.040001                       58.820995
               41.299999                       57.008492
               41.560001                       55.198704
                   41.82                       53.391648
               42.079998                       51.587325
                   42.34                       49.785749
               42.599998                       47.986929
               42.860001                        46.19087
               43.119999                       44.397581
               43.380001                       42.607059
               43.639999                       40.819305
               43.900002                       39.034309
                   44.16                        37.25205
               44.419998                       35.472512
                   44.68                        33.69566
               44.939999                       31.921458
               45.200001                       30.149869
               45.459999                       28.380838
               45.720001                       26.614312
                   45.98                       24.850227
               46.240002                       23.088516
                    46.5                       21.329114
               46.759998                       19.571951
                   47.02                       17.816954
               47.279999                       16.064049
               47.540001                       14.313167
               47.799999                        12.56424
               48.060001                       10.817204
                   48.32                       9.0719984
               48.579998                       7.3285673
                   48.84                        5.586858
               49.099998                       3.8468252
               49.360001                       2.1084278
               49.619999                      0.37162815
               49.880001                      -1.3636077
               50.139999                      -3.0973107
               50.400002                      -4.8295101
                   50.66                      -6.5602359
               50.919998                      -8.2895191
                   51.18                      -10.017394
               51.439999                      -11.743894
               51.700001                      -13.469068
               51.959999                      -15.192965
               52.220001                      -16.915646
                   52.48                      -18.637177
               52.740002                      -20.357636
                      53                       -22.07712
               53.259998                      -23.795725
                   53.52                       -25.51357
               53.779999                      -27.230774
               54.040001                      -28.947476
               54.299999                      -30.663814
               54.560001                      -32.379969
                   54.82                      -34.096063
               55.079998                      -35.812283
                   55.34                      -37.528837
               55.599998                      -39.245846
               55.860001                      -40.963527
               56.119999                      -42.682033
               56.380001                      -44.401547
               56.639999                      -46.122248
               56.900002                       -47.84433
                   57.16                      -49.567959
               57.419998                       -51.29327
                   57.68                      -53.020443
               57.939999                      -54.749659
               58.200001                      -56.481045
               58.459999                      -58.214784
               58.720001                      -59.950986
                   58.98                       -61.68988
               59.240002                      -63.431579
                    59.5                      -65.176268
               59.759998                      -66.924132
                   60.02                      -68.675352
               60.279999                      -70.430117
               60.540001                      -72.188632
               60.799999                      -73.951134
               61.060001                      -75.717866
                   61.32                      -77.489084
               61.579998                      -79.265063
                   61.84                      -81.046096
               62.099998                      -82.832504
               62.360001                      -84.624616
               62.619999                      -86.422773
               62.880001                      -88.227343
               63.139999                      -90.038696
               63.400002                      -91.857233
                   63.66                      -93.683332
               63.919998                      -95.517423
                   64.18                      -97.359914
               64.440002                      -99.211223
               64.699997                      -101.07175
               64.959999                      -102.94196
               65.220001                      -104.82225
               65.480003                      -106.71305
               65.739998                      -108.61478
                      66                      -110.52786
               66.260002                      -112.45271
               66.519997                      -114.38975
               66.779999                       -116.3394
               67.040001                       -118.3021
               67.300003                      -120.27822
               67.559998                      -122.26825
                   67.82                      -124.27259
               68.080002                       -126.2917
               68.339996                      -128.32601
               68.599998                      -130.37604
               68.860001                      -132.44222
               69.120003                      -134.52506
               69.379997                      -136.62508
               69.639999                      -138.74279
               69.900002                      -140.87877
               70.159996                      -143.03352
               70.419998                      -145.20768
                   70.68                      -147.40175
               70.940002                      -149.61636
               71.199997                       -151.8521
               71.459999                      -154.10955
               71.720001                      -156.38928
               71.980003                      -158.69188
               72.239998                      -161.01791
                    72.5                      -163.36791
               72.760002                      -165.74237
