        Frequency / MHz                S1,1 (8)/abs,dB
----------------------------------------------------------------------
                      40                      -4.5262853
               40.259998                      -4.5646157
                   40.52                       -4.602262
               40.779999                      -4.6392361
               41.040001                      -4.6755451
               41.299999                      -4.7111957
               41.560001                      -4.7461948
                   41.82                      -4.7805486
               42.079998                      -4.8142671
                   42.34                      -4.8473615
               42.599998                      -4.8798402
               42.860001                      -4.9117221
               43.119999                      -4.9430233
               43.380001                      -4.9737622
               43.639999                      -5.0039584
               43.900002                      -5.0336333
                   44.16                      -5.0628053
               44.419998                      -5.0914926
                   44.68                       -5.119714
               44.939999                      -5.1474844
               45.200001                      -5.1748221
               45.459999                      -5.2017411
               45.720001                      -5.2282575
                   45.98                      -5.2543875
               46.240002                      -5.2801481
                    46.5                      -5.3055568
               46.759998                       -5.330634
                   47.02                      -5.3553973
               47.279999                      -5.3798676
               47.540001                      -5.4040637
               47.799999                      -5.4280041
               48.060001                      -5.4517066
                   48.32                      -5.4751874
               48.579998                      -5.4984617
                   48.84                      -5.5215423
               49.099998                      -5.5444447
               49.360001                      -5.5671819
               49.619999                      -5.5897644
               49.880001                      -5.6122095
               50.139999                      -5.6345294
               50.400002                      -5.6567373
                   50.66                      -5.6788499
               50.919998                      -5.7008779
                   51.18                      -5.7228357
               51.439999                       -5.744736
               51.700001                      -5.7665882
               51.959999                       -5.788403
               52.220001                       -5.810188
                   52.48                      -5.8319502
               52.740002                      -5.8536984
                      53                      -5.8754375
               53.259998                      -5.8971753
                   53.52                      -5.9189189
               53.779999                      -5.9406745
               54.040001                      -5.9624521
               54.299999                      -5.9842577
               54.560001                      -6.0061015
                   54.82                      -6.0279899
               55.079998                      -6.0499299
                   55.34                      -6.0719295
               55.599998                      -6.0939958
               55.860001                      -6.1161347
               56.119999                      -6.1383543
               56.380001                      -6.1606621
               56.639999                      -6.1830677
               56.900002                      -6.2055839
                   57.16                      -6.2282257
               57.419998                      -6.2510093
                   57.68                      -6.2739571
               57.939999                      -6.2970915
               58.200001                      -6.3204421
               58.459999                      -6.3440412
               58.720001                      -6.3679234
                   58.98                      -6.3921301
               59.240002                      -6.4167077
                    59.5                      -6.4417096
               59.759998                      -6.4671955
                   60.02                      -6.4932349
               60.279999                      -6.5199069
               60.540001                      -6.5473029
               60.799999                      -6.5755259
               61.060001                      -6.6046922
                   61.32                       -6.634934
               61.579998                      -6.6663976
                   61.84                      -6.6992465
               62.099998                      -6.7336574
               62.360001                      -6.7698277
               62.619999                      -6.8079689
               62.880001                      -6.8483111
               63.139999                      -6.8911009
               63.400002                      -6.9366031
                   63.66                      -6.9850963
               63.919998                      -7.0368762
                   64.18                      -7.0922509
               64.440002                      -7.1515377
               64.699997                      -7.2150598
               64.959999                      -7.2831426
               65.220001                      -7.3561071
               65.480003                      -7.4342633
               65.739998                      -7.5179034
                      66                      -7.6072946
               66.260002                      -7.7026727
               66.519997                      -7.8042348
               66.779999                      -7.9121324
               67.040001                      -8.0264659
               67.300003                      -8.1472819
               67.559998                      -8.2745681
                   67.82                      -8.4082531
               68.080002                      -8.5482082
               68.339996                      -8.6942436
               68.599998                      -8.8461178
               68.860001                      -9.0035372
               69.120003                       -9.166167
               69.379997                      -9.3336331
               69.639999                      -9.5055344
               69.900002                      -9.6814488
               70.159996                       -9.860943
               70.419998                      -10.043582
                   70.68                      -10.228936
               70.940002                      -10.416588
               71.199997                      -10.606146
               71.459999                      -10.797237
               71.720001                      -10.989525
               71.980003                      -11.182705
               72.239998                      -11.376508
                    72.5                      -11.570698
               72.760002                       -11.76508
               73.019997                      -11.959487
               73.279999                      -12.153792
               73.540001                      -12.347893
               73.800003                       -12.54172
               74.059998                      -12.735231
                   74.32                      -12.928406
               74.580002                      -13.121252
               74.839996                      -13.313794
               75.099998                      -13.506078
               75.360001                      -13.698169
               75.620003                      -13.890145
               75.879997                      -14.082101
               76.139999                      -14.274141
               76.400002                      -14.466376
               76.659996                      -14.658932
               76.919998                      -14.851932
                   77.18                      -15.045508
               77.440002                      -15.239794
               77.699997                      -15.434928
               77.959999                      -15.631052
               78.220001                      -15.828306
               78.480003                      -16.026839
               78.739998                        -16.2268
                      79                      -16.428343
               79.260002                      -16.631627
               79.519997                      -16.836811
               79.779999                      -17.044059
               80.040001                       -17.25354
               80.300003                      -17.465421
               80.559998                       -17.67987
                   80.82                      -17.897062
               81.080002                      -18.117169
               81.339996                      -18.340367
               81.599998                      -18.566838
               81.860001                      -18.796763
               82.120003                      -19.030337
               82.379997                      -19.267756
               82.639999                      -19.509227
               82.900002                      -19.754965
               83.159996                      -20.005195
               83.419998                      -20.260149
                   83.68                      -20.520068
               83.940002                      -20.785199
               84.199997                      -21.055798
               84.459999                      -21.332126
               84.720001                      -21.614451
               84.980003                      -21.903047
               85.239998                      -22.198197
                    85.5                      -22.500185
               85.760002                      -22.809309
               86.019997                      -23.125869
               86.279999                      -23.450175
               86.540001                      -23.782532
               86.800003                      -24.123242
               87.059998                        -24.4726
                   87.32                       -24.83087
               87.580002                      -25.198282
               87.839996                      -25.575011
               88.099998                      -25.961146
               88.360001                      -26.356663
               88.620003                      -26.761384
               88.879997                      -27.174925
               89.139999                      -27.596629
               89.400002                      -28.025481
               89.659996                      -28.460008
               89.919998                      -28.898146
                   90.18                        -29.3371
               90.440002                      -29.773169
               90.699997                      -30.201591
               90.959999                      -30.616397
               91.220001                      -31.010347
               91.480003                      -31.374999
               91.739998                      -31.700988
                      92                      -31.978566
               92.260002                      -32.198439
               92.519997                      -32.352788
               92.779999                      -32.436313
               93.040001                      -32.447028
               93.300003                      -32.386584
               93.559998                      -32.259998
                   93.82                      -32.074895
               94.080002                      -31.840483
               94.339996                      -31.566509
               94.599998                      -31.262416
               94.860001                      -30.936763
               95.120003                      -30.596929
               95.379997                      -30.249027
               95.639999                      -29.897953
               95.900002                      -29.547523
               96.159996                      -29.200633
               96.419998                      -28.859429
                   96.68                      -28.525449
               96.940002                      -28.199758
               97.199997                      -27.883056
               97.459999                      -27.575762
               97.720001                      -27.278086
               97.980003                      -26.990082
               98.239998                      -26.711691
                    98.5                      -26.442772
               98.760002                      -26.183125
               99.019997                      -25.932517
               99.279999                      -25.690686
               99.540001                      -25.457357
               99.800003                      -25.232246
                  100.06                      -25.015071
                  100.32                      -24.805547
                  100.58                      -24.603397
                  100.84                      -24.408351
                   101.1                      -24.220146
                  101.36                      -24.038528
                  101.62                      -23.863256
                  101.88                      -23.694098
                  102.14                      -23.530833
                   102.4                       -23.37325
                  102.66                      -23.221151
                  102.92                      -23.074345
                  103.18                      -22.932654
                  103.44                      -22.795906
                   103.7                      -22.663938
                  103.96                      -22.536594
                  104.22                       -22.41373
                  104.48                      -22.295202
                  104.74                       -22.18088
                     105                      -22.070636
                  105.26                      -21.964347
                  105.52                      -21.861903
                  105.78                      -21.763196
                  106.04                      -21.668121
                   106.3                      -21.576583
                  106.56                      -21.488489
                  106.82                      -21.403752
                  107.08                      -21.322289
                  107.34                       -21.24402
                   107.6                      -21.168867
                  107.86                       -21.09676
                  108.12                      -21.027627
                  108.38                      -20.961405
                  108.64                      -20.898027
                   108.9                      -20.837436
                  109.16                      -20.779576
                  109.42                       -20.72439
                  109.68                      -20.671829
                  109.94                      -20.621844
                   110.2                      -20.574389
                  110.46                       -20.52942
                  110.72                      -20.486894
                  110.98                      -20.446772
