        Frequency / MHz                S1,1 (103)/abs,dB
----------------------------------------------------------------------
                      40                     -0.85995345
               40.259998                     -0.87636524
                   40.52                     -0.89272131
               40.779999                     -0.90902151
               41.040001                     -0.92526453
               41.299999                     -0.94144253
               41.560001                     -0.95754055
                   41.82                     -0.97354096
               42.079998                     -0.98942911
                   42.34                      -1.0051986
               42.599998                      -1.0208504
               42.860001                      -1.0363861
               43.119999                      -1.0518047
               43.380001                      -1.0671013
               43.639999                       -1.082265
               43.900002                      -1.0972882
                   44.16                      -1.1121645
               44.419998                      -1.1268981
                   44.68                      -1.1414933
               44.939999                      -1.1559552
               45.200001                      -1.1702834
               45.459999                      -1.1844775
               45.720001                      -1.1985316
                   45.98                      -1.2124439
               46.240002                      -1.2262166
                    46.5                      -1.2398568
               46.759998                      -1.2533733
                   47.02                      -1.2667718
               47.279999                      -1.2800548
               47.540001                      -1.2932206
               47.799999                      -1.3062686
               48.060001                      -1.3192023
                   48.32                      -1.3320281
               48.579998                       -1.344755
                   48.84                      -1.3573915
               49.099998                       -1.369944
               49.360001                       -1.382414
               49.619999                      -1.3948024
               49.880001                      -1.4071116
               50.139999                       -1.419345
               50.400002                      -1.4315134
                   50.66                      -1.4436248
               50.919998                      -1.4556883
                   51.18                      -1.4677071
               51.439999                      -1.4796831
               51.700001                      -1.4916184
               51.959999                      -1.5035153
               52.220001                      -1.5153805
                   52.48                      -1.5272242
               52.740002                      -1.5390531
                      53                      -1.5508752
               53.259998                      -1.5626918
                   53.52                      -1.5745047
               53.779999                       -1.586316
               54.040001                      -1.5981297
               54.299999                       -1.609952
               54.560001                      -1.6217927
                   54.82                      -1.6336578
               55.079998                      -1.6455519
                   55.34                      -1.6574764
               55.599998                      -1.6694319
               55.860001                      -1.6814211
               56.119999                       -1.693449
               56.380001                      -1.7055216
               56.639999                      -1.7176462
               56.900002                       -1.729829
                   57.16                      -1.7420723
               57.419998                      -1.7543757
                   57.68                      -1.7667403
               57.939999                      -1.7791683
               58.200001                      -1.7916653
               58.459999                      -1.8042383
               58.720001                      -1.8168915
                   58.98                      -1.8296301
               59.240002                      -1.8424543
                    59.5                       -1.855363
               59.759998                      -1.8683584
                   60.02                      -1.8814433
               60.279999                      -1.8946215
               60.540001                      -1.9078994
               60.799999                      -1.9212815
               61.060001                      -1.9347691
                   61.32                      -1.9483623
               61.579998                      -1.9620606
                   61.84                      -1.9758651
               62.099998                      -1.9897772
               62.360001                      -2.0038037
               62.619999                       -2.017948
               62.880001                      -2.0322123
               63.139999                      -2.0465988
               63.400002                      -2.0611046
                   63.66                      -2.0757293
               63.919998                      -2.0904729
                   64.18                      -2.1053404
               64.440002                      -2.1203339
               64.699997                      -2.1354572
               64.959999                      -2.1507111
               65.220001                      -2.1660956
               65.480003                      -2.1816075
               65.739998                      -2.1972448
                      66                      -2.2130103
               66.260002                      -2.2289046
               66.519997                      -2.2449315
               66.779999                      -2.2610919
               67.040001                      -2.2773863
               67.300003                      -2.2938109
               67.559998                      -2.3103633
                   67.82                      -2.3270413
               68.080002                       -2.343846
               68.339996                      -2.3607775
               68.599998                      -2.3778376
               68.860001                      -2.3950266
               69.120003                      -2.4123412
               69.379997                      -2.4297778
               69.639999                      -2.4473327
               69.900002                      -2.4650025
               70.159996                      -2.4827859
               70.419998                      -2.5006827
                   70.68                      -2.5186931
               70.940002                      -2.5368145
               71.199997                      -2.5550432
               71.459999                      -2.5733731
               71.720001                      -2.5917989
               71.980003                      -2.6103161
               72.239998                      -2.6289193
                    72.5                      -2.6476043
               72.760002                      -2.6663637
               73.019997                       -2.685195
               73.279999                      -2.7040899
               73.540001                      -2.7230447
               73.800003                      -2.7420557
               74.059998                      -2.7611195
                   74.32                       -2.780233
               74.580002                      -2.7993898
               74.839996                      -2.8185797
               75.099998                      -2.8377907
               75.360001                      -2.8570124
               75.620003                      -2.8762324
               75.879997                      -2.8954418
               76.139999                      -2.9146371
               76.400002                      -2.9338092
               76.659996                      -2.9529501
               76.919998                      -2.9720474
                   77.18                      -2.9910877
               77.440002                      -3.0100554
               77.699997                      -3.0289374
               77.959999                      -3.0477214
               78.220001                      -3.0663978
               78.480003                      -3.0849566
               78.739998                      -3.1033848
                      79                      -3.1216649
               79.260002                      -3.1397793
               79.519997                      -3.1577076
               79.779999                      -3.1754359
               80.040001                      -3.1929474
               80.300003                       -3.210229
               80.559998                      -3.2272656
                   80.82                      -3.2440391
               81.080002                       -3.260528
